Date,AXPStock_Open_average,AXPStock_Open_max,AXPStock_Open_min,AXPStock_Open_volatility,AXPStock_Open_change,AXPStock_High_average,AXPStock_High_max,AXPStock_High_min,AXPStock_High_volatility,AXPStock_High_change,AXPStock_Low_average,AXPStock_Low_max,AXPStock_Low_min,AXPStock_Low_volatility,AXPStock_Low_change,AXPStock_Close_average,AXPStock_Close_max,AXPStock_Close_min,AXPStock_Close_volatility,AXPStock_Close_change,AXPStock_Volume_average,AXPStock_Volume_max,AXPStock_Volume_min,AXPStock_Volume_volatility,AXPStock_Volume_change
2018-01-14,100.2125,102.01,97.01,5.0,-5.0,100.7925,102.39,98.94,3.450000000000003,-3.450000000000003,98.83,100.15,96.35,3.8000000000000114,-3.8000000000000114,99.7475,100.76,98.03,2.730000000000004,-2.3100000000000023,6470083,12306039,3813954,8492085,8492085
2018-01-21,98.59,99.85,97.26,2.589999999999989,2.589999999999989,99.262,100.11,98.34,1.769999999999996,1.6099999999999994,98.118,99.2,96.84,2.3599999999999994,2.1099999999999994,98.984,99.69,97.98,1.7099999999999937,1.3100000000000023,4270421,4983551,3375241,1608310,-1314874
2018-01-28,99.284,99.75,98.74,1.0100000000000051,-0.21999999999999886,99.944,100.18,99.69,0.4900000000000091,-0.4900000000000091,98.292,99.23,96.64,2.5900000000000034,-2.5900000000000034,98.84,100.0,96.68,3.319999999999993,-2.7299999999999898,3551371,4663298,2952078,1711220,1191167
2018-02-04,92.466,95.83,89.47,6.359999999999999,-6.359999999999999,94.456,96.72,92.52,4.200000000000003,-4.200000000000003,89.27,93.41,87.54,5.86999999999999,-1.0699999999999932,91.97200000000001,94.18,88.34,5.840000000000003,-0.29000000000000625,6259035,8017551,3796803,4220748,1595617
2018-02-11,94.802,97.06,92.58,4.480000000000004,3.7900000000000063,96.348,97.49,94.81,2.6799999999999926,1.8199999999999932,94.12,96.25,92.42,3.8299999999999983,3.8299999999999983,95.768,96.79,94.56,2.230000000000004,2.0900000000000034,4114142,7419214,3057394,4361820,-4138528
2018-02-18,97.2175,97.78,96.58,1.2000000000000028,1.2000000000000028,98.2775,98.84,97.71,1.1300000000000097,1.1300000000000097,96.9625,97.55,96.5,1.0499999999999972,1.0499999999999972,97.71,98.8,97.19,1.6099999999999994,1.6099999999999994,3664218,4431517,2440553,1990964,-1074167
2018-02-25,98.716,101.66,94.63,7.030000000000001,-4.800000000000011,99.64,102.12,95.75,6.3700000000000045,-5.920000000000002,96.742,99.58,93.2,6.3799999999999955,-5.769999999999996,97.894,101.64,95.14,6.5,-6.040000000000006,4425723,5167256,3584668,1582588,-1368452
2018-03-04,96.184,97.58,95.09,2.489999999999995,2.489999999999995,97.158,99.11,95.73,3.3799999999999955,1.8199999999999932,95.254,97.06,94.28,2.780000000000001,2.3599999999999994,96.80199999999999,99.05,95.64,3.4099999999999966,2.3900000000000006,3256442,3760527,2661437,1099090,382855
2018-03-11,96.556,99.09,94.55,4.540000000000006,-4.540000000000006,97.18,99.7,95.41,4.290000000000006,-3.3100000000000023,94.976,97.48,93.96,3.5200000000000102,-3.210000000000008,95.514,97.67,94.39,3.280000000000001,-2.0600000000000023,4046237,5124895,3013765,2111130,1104041
2018-03-18,94.194,95.44,91.82,3.6200000000000045,-3.6200000000000045,94.744,96.27,92.36,3.9099999999999966,-3.1200000000000045,92.89,94.72,90.41,4.310000000000002,-3.3900000000000006,93.278,94.95,90.45,4.5,-4.390000000000001,3290060,5100420,2123972,2976448,2490031
