Date,GCAPStock_Open_average,GCAPStock_Open_max,GCAPStock_Open_min,GCAPStock_Open_volatility,GCAPStock_Open_change,GCAPStock_High_average,GCAPStock_High_max,GCAPStock_High_min,GCAPStock_High_volatility,GCAPStock_High_change,GCAPStock_Low_average,GCAPStock_Low_max,GCAPStock_Low_min,GCAPStock_Low_volatility,GCAPStock_Low_change,GCAPStock_Close_average,GCAPStock_Close_max,GCAPStock_Close_min,GCAPStock_Close_volatility,GCAPStock_Close_change,GCAPStock_Volume_average,GCAPStock_Volume_max,GCAPStock_Volume_min,GCAPStock_Volume_volatility,GCAPStock_Volume_change
2018-01-14,8.21,8.39,8.11,0.28000000000000114,-0.20000000000000107,8.3725,8.55,8.15,0.40000000000000036,-0.26000000000000156,7.8575,7.99,7.65,0.33999999999999986,-0.1200000000000001,8.129999999999999,8.27,7.98,0.28999999999999915,0.07000000000000028,2239538,3019266,1452418,1566848,-745934
2018-01-21,8.104,8.25,7.96,0.29000000000000004,0.019999999999999574,8.328,8.58,8.15,0.4299999999999997,-0.15000000000000036,7.968,8.04,7.92,0.11999999999999922,0.009999999999999787,8.114,8.29,8.0,0.28999999999999915,0.05000000000000071,1390674,3069788,606947,2462841,-773375
2018-01-28,7.516,8.07,7.25,0.8200000000000003,-0.7800000000000002,7.604,8.14,7.33,0.8100000000000005,-0.8100000000000005,7.1899999999999995,7.72,6.84,0.8799999999999999,-0.8799999999999999,7.318,7.8,6.87,0.9299999999999997,-0.9299999999999997,1110073,1795580,784225,1011355,400844
2018-02-04,6.712,6.86,6.5,0.3600000000000003,-0.16000000000000014,6.942,7.29,6.67,0.6200000000000001,-0.6200000000000001,6.438,6.61,6.08,0.5300000000000002,-0.5300000000000002,6.6080000000000005,6.9,6.41,0.4900000000000002,-0.4900000000000002,1119010,1289580,904410,385170,-161883
2018-02-11,6.714,7.11,6.4,0.71,0.71,6.942,7.23,6.6,0.6300000000000008,0.6100000000000003,6.576,6.91,6.24,0.6699999999999999,0.6699999999999999,6.84,7.11,6.57,0.54,0.3700000000000001,730123,953436,365302,588134,-142975
2018-02-18,7.0600000000000005,7.19,6.93,0.2600000000000007,-0.010000000000000675,7.2325,7.38,7.06,0.3200000000000003,-0.23000000000000043,6.970000000000001,7.15,6.89,0.2600000000000007,-0.05000000000000071,7.0725,7.21,6.92,0.29000000000000004,-0.14000000000000057,659265,939993,460572,479421,-479421
2018-02-25,7.068,7.17,6.96,0.20999999999999996,-0.08999999999999986,7.218,7.28,7.16,0.1200000000000001,0.1200000000000001,7.0,7.1,6.89,0.20999999999999996,-0.10000000000000053,7.12,7.27,7.01,0.2599999999999998,0.14999999999999947,429585,547724,290649,257075,257075
2018-03-04,7.35,7.57,7.18,0.39000000000000057,-0.040000000000000036,7.532,7.64,7.39,0.25,-0.2400000000000002,7.14,7.36,6.63,0.7300000000000004,-0.54,7.374,7.56,7.04,0.5199999999999996,-0.5199999999999996,1006572,2038545,467169,1571376,966118
2018-03-11,7.178,7.28,7.04,0.2400000000000002,0.04999999999999982,7.334,7.39,7.26,0.1299999999999999,-0.040000000000000036,7.024,7.07,6.98,0.08999999999999986,0.040000000000000036,7.184,7.29,7.07,0.21999999999999975,-0.10000000000000053,862383,1036243,683191,353052,-204999
2018-03-18,7.134,7.25,6.91,0.33999999999999986,-0.22999999999999954,7.208,7.35,6.96,0.3899999999999997,-0.3200000000000003,6.954,7.15,6.6,0.5500000000000007,-0.4500000000000002,7.022,7.22,6.6,0.6200000000000001,-0.5700000000000003,543012,719722,384117,335605,-115019
2018-03-25,6.605,6.69,6.51,0.1800000000000006,-0.020000000000000462,6.7725,6.83,6.67,0.16000000000000014,-0.03000000000000025,6.49,6.61,6.39,0.22000000000000064,-0.07000000000000028,6.609999999999999,6.75,6.45,0.2999999999999998,0.07000000000000028,698349,1134696,537641,597055,597055
2018-04-01,6.858,7.06,6.69,0.3699999999999992,0.3699999999999992,6.982,7.22,6.78,0.4399999999999995,0.4399999999999995,6.802,6.95,6.65,0.2999999999999998,0.23999999999999932,6.89,6.99,6.73,0.2599999999999998,0.23999999999999932,415849,533235,366937,166298,166298
2018-04-08,7.38,7.76,6.99,0.7699999999999996,0.7699999999999996,7.612,7.98,7.25,0.7300000000000004,0.7300000000000004,7.342,7.76,6.95,0.8099999999999996,0.8099999999999996,7.55,7.94,7.13,0.8100000000000005,0.8100000000000005,1027147,2089127,577252,1511875,164825
2018-04-15,8.064,8.14,7.99,0.15000000000000036,0.08999999999999986,8.184000000000001,8.22,8.1,0.120000000000001,0.11000000000000121,8.0,8.07,7.9,0.16999999999999993,0.16999999999999993,8.1,8.12,8.09,0.02999999999999936,0.019999999999999574,425094,578551,276101,302450,-228347
2018-04-22,8.196,8.48,8.07,0.41000000000000014,0.3600000000000012,8.316,8.5,8.17,0.33000000000000007,0.3100000000000005,7.944,8.2,7.64,0.5599999999999996,-0.3700000000000001,8.12,8.37,7.97,0.39999999999999947,-0.0699999999999994,530966,960683,315675,645008,645008
2018-04-29,8.174,8.32,8.02,0.3000000000000007,0.120000000000001,8.324,8.44,8.21,0.22999999999999865,-0.0600000000000005,8.092,8.18,7.95,0.22999999999999954,0.1800000000000006,8.232,8.4,8.16,0.2400000000000002,0.0600000000000005,445020,777420,277121,500299,-444418
2018-05-06,8.174,8.25,8.08,0.16999999999999993,-0.16999999999999993,8.258000000000001,8.32,8.2,0.120000000000001,-0.120000000000001,8.092,8.19,7.96,0.22999999999999954,-0.10999999999999943,8.15,8.23,8.06,0.16999999999999993,-0.11000000000000121,308919,442107,230425,211682,-211682
2018-05-13,8.082,8.17,7.97,0.20000000000000018,0.03999999999999915,8.176,8.19,8.15,0.03999999999999915,-0.009999999999999787,7.994,8.09,7.91,0.17999999999999972,0.1200000000000001,8.068,8.14,7.99,0.15000000000000036,0.09999999999999964,228058,357396,136457,220939,-87924
2018-05-20,8.072,8.16,7.96,0.20000000000000018,-0.14999999999999947,8.132,8.22,8.04,0.1800000000000015,-0.1800000000000015,8.001999999999999,8.11,7.92,0.1899999999999995,-0.16999999999999993,8.068,8.15,7.97,0.1800000000000006,-0.1800000000000006,159381,193206,106202,87004,-22621
2018-05-27,8.0675,8.25,7.9,0.34999999999999964,0.34999999999999964,8.2575,8.36,8.06,0.29999999999999893,0.27999999999999936,8.0,8.16,7.83,0.33000000000000007,0.33000000000000007,8.1375,8.23,7.9,0.33000000000000007,0.3200000000000003,343741,547175,241661,305514,20471
2018-06-03,8.23,8.32,8.16,0.16000000000000014,-0.16000000000000014,8.286,8.37,8.19,0.17999999999999972,-0.17999999999999972,8.134,8.19,8.07,0.11999999999999922,-0.11999999999999922,8.202,8.28,8.12,0.16000000000000014,-0.16000000000000014,226080,298853,149107,149746,-69367
2018-06-10,8.22,8.3,8.09,0.21000000000000085,0.14000000000000057,8.312,8.34,8.26,0.08000000000000007,0.0600000000000005,8.128,8.16,8.07,0.08999999999999986,0.0600000000000005,8.238,8.29,8.19,0.09999999999999964,0.09999999999999964,302558,375060,227780,147280,77337
2018-06-17,7.756,8.25,7.54,0.71,-0.6600000000000001,7.852,8.25,7.65,0.5999999999999996,-0.3899999999999997,7.572,7.79,7.5,0.29000000000000004,-0.2599999999999998,7.664,7.8,7.53,0.2699999999999996,0.0,548410,1189615,214559,975056,718581
2018-06-24,7.6499999999999995,7.81,7.49,0.3199999999999994,-0.2599999999999998,7.728,7.84,7.59,0.25,-0.23000000000000043,7.51,7.58,7.47,0.11000000000000032,0.009999999999999787,7.59,7.79,7.48,0.3099999999999996,-0.040000000000000036,403903,1170279,188438,981841,-41950
2018-07-01,7.795,7.94,7.52,0.4200000000000008,0.35000000000000053,7.94,8.02,7.86,0.15999999999999925,0.15999999999999925,7.755,7.87,7.51,0.3600000000000003,0.3600000000000003,7.885,7.91,7.84,0.07000000000000028,0.07000000000000028,192287,285952,113012,172940,-59261
2018-07-08,7.8,7.91,7.73,0.17999999999999972,-0.1299999999999999,7.898,8.02,7.74,0.27999999999999936,-0.16000000000000014,7.664,7.76,7.51,0.25,-0.08000000000000007,7.75,7.91,7.57,0.33999999999999986,-0.16999999999999993,383900,517207,300836,216371,-141137
2018-07-15,7.67,7.78,7.56,0.22000000000000064,0.1900000000000004,7.758,7.87,7.63,0.2400000000000002,0.2400000000000002,7.622,7.7,7.5,0.20000000000000018,0.20000000000000018,7.7,7.78,7.56,0.22000000000000064,0.17000000000000082,246586,364950,167561,197389,197389
2018-07-22,7.688,7.83,7.27,0.5600000000000005,-0.46000000000000085,7.826,7.9,7.63,0.27000000000000046,-0.23000000000000043,7.585999999999999,7.8,7.02,0.7800000000000002,-0.6600000000000001,7.6659999999999995,7.84,7.06,0.7800000000000002,-0.75,263627,740784,117908,622876,606173
2018-07-29,6.972,7.1,6.86,0.23999999999999932,-0.17999999999999972,7.122,7.21,7.03,0.17999999999999972,-0.10000000000000053,6.784,7.03,6.45,0.5800000000000001,-0.20999999999999996,6.98,7.2,6.81,0.39000000000000057,0.0,650627,1084957,292782,792175,-371071
2018-08-05,7.094,7.2,6.97,0.23000000000000043,0.1299999999999999,7.216,7.27,7.08,0.1899999999999995,0.1299999999999999,7.042,7.11,6.93,0.1800000000000006,0.1200000000000001,7.134,7.19,7.0,0.1900000000000004,0.1900000000000004,205628,253685,143600,110085,-110085
2018-08-12,7.024,7.2,6.93,0.27000000000000046,-0.20000000000000018,7.122,7.28,6.99,0.29000000000000004,-0.16999999999999993,6.9,7.01,6.8,0.20999999999999996,-0.1299999999999999,7.01,7.1,6.93,0.16999999999999993,0.08999999999999986,227886,265456,210190,55266,30027
2018-08-19,7.172,7.2,7.13,0.07000000000000028,0.040000000000000036,7.236,7.33,7.19,0.13999999999999968,-0.009999999999999787,7.128,7.17,7.07,0.09999999999999964,0.02999999999999936,7.186,7.22,7.16,0.05999999999999961,-0.019999999999999574,290399,359128,217843,141285,80161
2018-08-26,7.184,7.27,7.1,0.16999999999999993,0.05000000000000071,7.32,7.42,7.21,0.20999999999999996,0.1299999999999999,7.126,7.17,7.08,0.08999999999999986,0.019999999999999574,7.234,7.37,7.1,0.27000000000000046,0.11000000000000032,348273,979367,135455,843912,-46163
2018-09-02,7.2875,7.35,7.15,0.1999999999999993,-0.1999999999999993,7.3825,7.43,7.35,0.08000000000000007,-0.04999999999999982,7.18,7.26,7.05,0.20999999999999996,-0.10999999999999943,7.2975,7.36,7.18,0.1800000000000006,0.03000000000000025,191127,331267,111316,219951,97977
2018-09-09,7.15,7.41,6.87,0.54,-0.4399999999999995,7.192,7.43,6.94,0.4899999999999993,-0.4899999999999993,7.0200000000000005,7.24,6.86,0.3799999999999999,-0.3700000000000001,7.066,7.42,6.87,0.5499999999999998,-0.5199999999999996,229672,354035,153910,200125,69304
2018-09-16,6.7620000000000005,6.9,6.63,0.27000000000000046,-0.27000000000000046,6.798,6.97,6.68,0.29000000000000004,-0.29000000000000004,6.67,6.79,6.51,0.28000000000000025,-0.28000000000000025,6.686,6.79,6.54,0.25,-0.25,408444,1397463,144995,1252468,1218267
2018-09-23,6.532,6.59,6.48,0.10999999999999943,-0.02999999999999936,6.604,6.62,6.57,0.04999999999999982,-0.04999999999999982,6.48,6.55,6.44,0.10999999999999943,0.019999999999999574,6.528,6.6,6.48,0.11999999999999922,-0.09999999999999964,227914,363512,158411,205101,-48867
2018-09-30,6.374,6.65,6.18,0.47000000000000064,0.15000000000000036,6.545999999999999,6.77,6.31,0.45999999999999996,0.20999999999999996,6.284,6.57,6.13,0.4400000000000004,0.27000000000000046,6.4159999999999995,6.67,6.14,0.5300000000000002,0.3600000000000003,287508,393048,164179,228869,-6981
2018-10-07,7.308,7.54,6.68,0.8600000000000003,0.8000000000000007,7.482,7.76,6.96,0.7999999999999998,0.6299999999999999,7.258,7.45,6.67,0.7800000000000002,0.7599999999999998,7.388,7.55,6.91,0.6399999999999997,0.6099999999999994,587305,947464,216786,730678,426393
2018-10-14,7.572,7.64,7.5,0.13999999999999968,0.019999999999999574,7.664,7.7,7.63,0.07000000000000028,-0.03000000000000025,7.514,7.57,7.45,0.1200000000000001,-0.04999999999999982,7.596,7.63,7.52,0.11000000000000032,-0.020000000000000462,525950,1122018,285026,836992,-164639
2018-10-21,7.556,7.6,7.45,0.14999999999999947,0.0,7.618,7.69,7.55,0.14000000000000057,-0.07000000000000028,7.412,7.57,7.23,0.33999999999999986,-0.33999999999999986,7.502,7.6,7.42,0.17999999999999972,-0.16999999999999993,423600,643705,272522,371183,266512
2018-10-28,7.548,7.68,7.42,0.2599999999999998,0.2599999999999998,7.732,7.89,7.58,0.3099999999999996,0.1899999999999995,7.524,7.68,7.35,0.33000000000000007,0.33000000000000007,7.632,7.81,7.39,0.41999999999999993,0.41999999999999993,1017414,1538416,801987,736429,-562723
2018-11-04,7.758,7.83,7.6,0.23000000000000043,0.04999999999999982,7.84,7.88,7.72,0.16000000000000014,-0.009999999999999787,7.704,7.81,7.55,0.2599999999999998,0.15999999999999925,7.776,7.84,7.67,0.16999999999999993,0.16999999999999993,660570,1302303,409779,892524,-831373
2018-11-11,7.798,7.86,7.72,0.14000000000000057,-0.14000000000000057,7.822,7.86,7.78,0.08000000000000007,-0.08000000000000007,7.74,7.8,7.67,0.1299999999999999,-0.1299999999999999,7.787999999999999,7.84,7.77,0.07000000000000028,-0.07000000000000028,490506,621759,322442,299317,97999
