Date,First Trust Brazil AlphaDEXEtf_Open_average,First Trust Brazil AlphaDEXEtf_Open_max,First Trust Brazil AlphaDEXEtf_Open_min,First Trust Brazil AlphaDEXEtf_Open_volatility,First Trust Brazil AlphaDEXEtf_Open_change,First Trust Brazil AlphaDEXEtf_High_average,First Trust Brazil AlphaDEXEtf_High_max,First Trust Brazil AlphaDEXEtf_High_min,First Trust Brazil AlphaDEXEtf_High_volatility,First Trust Brazil AlphaDEXEtf_High_change,First Trust Brazil AlphaDEXEtf_Low_average,First Trust Brazil AlphaDEXEtf_Low_max,First Trust Brazil AlphaDEXEtf_Low_min,First Trust Brazil AlphaDEXEtf_Low_volatility,First Trust Brazil AlphaDEXEtf_Low_change,First Trust Brazil AlphaDEXEtf_Close_average,First Trust Brazil AlphaDEXEtf_Close_max,First Trust Brazil AlphaDEXEtf_Close_min,First Trust Brazil AlphaDEXEtf_Close_volatility,First Trust Brazil AlphaDEXEtf_Close_change
2018-01-14,16.5,16.5,16.5,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.41,16.41,16.41,0.0,0.0,16.5,16.5,16.5,0.0,0.0
2018-01-21,17.29,17.29,17.29,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.31,17.31,17.31,0.0,0.0
2018-01-28,17.01,17.01,17.01,0.0,0.0,17.04,17.04,17.04,0.0,0.0,16.77,16.77,16.77,0.0,0.0,16.77,16.77,16.77,0.0,0.0
2018-02-04,16.02,16.02,16.02,0.0,0.0,16.15,16.15,16.15,0.0,0.0,15.61,15.61,15.61,0.0,0.0,16.0,16.0,16.0,0.0,0.0
2018-02-11,16.65,16.65,16.65,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.65,16.65,16.65,0.0,0.0,16.87,16.87,16.87,0.0,0.0
2018-02-18,17.21,17.21,17.21,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.21,17.21,17.21,0.0,0.0,17.45,17.45,17.45,0.0,0.0
2018-02-25,16.83,16.83,16.83,0.0,0.0,17.03,17.03,17.03,0.0,0.0,16.8,16.8,16.8,0.0,0.0,17.03,17.03,17.03,0.0,0.0
2018-03-04,17.07,17.07,17.07,0.0,0.0,17.09,17.09,17.09,0.0,0.0,17.07,17.07,17.07,0.0,0.0,17.09,17.09,17.09,0.0,0.0
2018-03-11,16.85,16.85,16.85,0.0,0.0,16.95,16.95,16.95,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.95,16.95,16.95,0.0,0.0
2018-03-18,16.51,16.51,16.51,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.47,16.47,16.47,0.0,0.0,16.68,16.68,16.68,0.0,0.0
2018-03-25,16.35,16.35,16.35,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.35,16.35,16.35,0.0,0.0
2018-04-01,16.34,16.34,16.34,0.0,0.0,16.36,16.36,16.36,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.19,16.19,16.19,0.0,0.0
2018-04-08,15.97,15.97,15.97,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.97,15.97,15.97,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2018-04-15,16.28,16.28,16.28,0.0,0.0,16.33,16.33,16.33,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.3,16.3,16.3,0.0,0.0
2018-04-22,16.29,16.29,16.29,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.16,16.16,16.16,0.0,0.0,16.16,16.16,16.16,0.0,0.0
2018-04-29,15.24,15.24,15.24,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2018-05-06,15.6,15.6,15.6,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.23,15.23,15.23,0.0,0.0,15.28,15.28,15.28,0.0,0.0
2018-05-13,14.07,14.07,14.07,0.0,0.0,14.1,14.1,14.1,0.0,0.0,13.9,13.9,13.9,0.0,0.0,14.07,14.07,14.07,0.0,0.0
2018-05-20,14.39,14.39,14.39,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.15,14.15,14.15,0.0,0.0
2018-05-27,13.75,13.75,13.75,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.39,13.39,13.39,0.0,0.0,13.66,13.66,13.66,0.0,0.0
2018-06-03,12.9,12.9,12.9,0.0,0.0,13.21,13.21,13.21,0.0,0.0,12.72,12.72,12.72,0.0,0.0,13.15,13.15,13.15,0.0,0.0
2018-06-10,12.71,12.71,12.71,0.0,0.0,12.82,12.82,12.82,0.0,0.0,12.71,12.71,12.71,0.0,0.0,12.82,12.82,12.82,0.0,0.0
2018-06-17,11.5,11.5,11.5,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.5,11.5,11.5,0.0,0.0
2018-06-24,11.49,11.49,11.49,0.0,0.0,11.55,11.55,11.55,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.47,11.47,11.47,0.0,0.0
2018-07-01,11.53,11.53,11.53,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.53,11.53,11.53,0.0,0.0,11.62,11.62,11.62,0.0,0.0
2018-07-08,11.67,11.67,11.67,0.0,0.0,11.77,11.77,11.77,0.0,0.0,11.62,11.62,11.62,0.0,0.0,11.77,11.77,11.77,0.0,0.0
2018-07-15,12.46,12.46,12.46,0.0,0.0,12.49,12.49,12.49,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.4,12.4,12.4,0.0,0.0
2018-07-22,12.79,12.79,12.79,0.0,0.0,12.79,12.79,12.79,0.0,0.0,12.57,12.57,12.57,0.0,0.0,12.67,12.67,12.67,0.0,0.0
2018-07-29,12.94,12.94,12.94,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.9,12.9,12.9,0.0,0.0,12.92,12.92,12.92,0.0,0.0
2018-08-05,12.04,12.04,12.04,0.0,0.0,12.04,12.04,12.04,0.0,0.0,11.73,11.73,11.73,0.0,0.0,11.73,11.73,11.73,0.0,0.0
2018-08-12,11.61,11.61,11.61,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.55,11.55,11.55,0.0,0.0,11.66,11.66,11.66,0.0,0.0
2018-08-19,11.2,11.2,11.2,0.0,0.0,11.33,11.33,11.33,0.0,0.0,11.06,11.06,11.06,0.0,0.0,11.1,11.1,11.1,0.0,0.0
2018-08-26,11.09,11.09,11.09,0.0,0.0,11.33,11.33,11.33,0.0,0.0,11.04,11.04,11.04,0.0,0.0,11.33,11.33,11.33,0.0,0.0
2018-09-02,11.36,11.36,11.36,0.0,0.0,11.36,11.36,11.36,0.0,0.0,11.13,11.13,11.13,0.0,0.0,11.25,11.25,11.25,0.0,0.0
2018-09-09,10.51,10.51,10.51,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.42,10.42,10.42,0.0,0.0,10.52,10.52,10.52,0.0,0.0
2018-09-16,11.12,11.12,11.12,0.0,0.0,11.52,11.52,11.52,0.0,0.0,11.12,11.12,11.12,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2018-09-23,11.55,11.55,11.55,0.0,0.0,11.56,11.56,11.56,0.0,0.0,11.4,11.4,11.4,0.0,0.0,11.43,11.43,11.43,0.0,0.0
2018-09-30,12.28,12.28,12.28,0.0,0.0,12.31,12.31,12.31,0.0,0.0,12.19,12.19,12.19,0.0,0.0,12.31,12.31,12.31,0.0,0.0
2018-10-07,12.92,12.92,12.92,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.83,12.83,12.83,0.0,0.0,12.91,12.91,12.91,0.0,0.0
2018-10-14,13.12,13.12,13.12,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.08,13.08,13.08,0.0,0.0,13.08,13.08,13.08,0.0,0.0
2018-10-21,13.21,13.21,13.21,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.18,13.18,13.18,0.0,0.0,13.46,13.46,13.46,0.0,0.0
2018-10-28,14.11,14.11,14.11,0.0,0.0,14.36,14.36,14.36,0.0,0.0,14.01,14.01,14.01,0.0,0.0,14.23,14.23,14.23,0.0,0.0
2018-11-04,13.6,13.6,13.6,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.54,13.54,13.54,0.0,0.0
2018-11-11,13.62,13.62,13.62,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.84,13.84,13.84,0.0,0.0
2018-11-18,13.39,13.39,13.39,0.0,0.0,13.39,13.39,13.39,0.0,0.0,13.37,13.37,13.37,0.0,0.0,13.37,13.37,13.37,0.0,0.0
2018-11-25,13.66,13.66,13.66,0.0,0.0,13.73,13.73,13.73,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.6,13.6,13.6,0.0,0.0
2018-12-02,13.66,13.66,13.66,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.38,13.38,13.38,0.0,0.0
2018-12-09,13.35,13.35,13.35,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.33,13.33,13.33,0.0,0.0,13.35,13.35,13.35,0.0,0.0
2018-12-16,13.14,13.14,13.14,0.0,0.0,13.22,13.22,13.22,0.0,0.0,12.97,12.97,12.97,0.0,0.0,12.99,12.99,12.99,0.0,0.0
2018-12-23,13.16,13.16,13.16,0.0,0.0,13.32,13.32,13.32,0.0,0.0,13.16,13.16,13.16,0.0,0.0,13.27,13.27,13.27,0.0,0.0
2018-12-30,14.0,14.0,14.0,0.0,0.0,14.45,14.45,14.45,0.0,0.0,13.99,13.99,13.99,0.0,0.0,14.41,14.41,14.41,0.0,0.0
2019-01-06,14.63,14.63,14.63,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.81,14.81,14.81,0.0,0.0
2019-01-13,14.95,14.95,14.95,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.83,14.83,14.83,0.0,0.0
2019-01-20,15.27,15.27,15.27,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.17,15.17,15.17,0.0,0.0
2019-01-27,15.86,15.86,15.86,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.85,15.85,15.85,0.0,0.0
2019-02-03,15.04,15.04,15.04,0.0,0.0,15.18,15.18,15.18,0.0,0.0,14.86,14.86,14.86,0.0,0.0,15.08,15.08,15.08,0.0,0.0
2019-02-10,15.65,15.65,15.65,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.62,15.62,15.62,0.0,0.0
2019-02-17,15.34,15.34,15.34,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.58,15.58,15.58,0.0,0.0
2019-02-24,15.21,15.21,15.21,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2019-03-03,14.47,14.47,14.47,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.62,14.62,14.62,0.0,0.0
2019-03-10,15.35,15.35,15.35,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0
2019-03-17,14.69,14.69,14.69,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.22,14.22,14.22,0.0,0.0,14.22,14.22,14.22,0.0,0.0
2019-03-24,14.33,14.33,14.33,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.22,14.22,14.22,0.0,0.0,14.28,14.28,14.28,0.0,0.0
2019-03-31,14.69,14.69,14.69,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2019-04-07,14.27,14.27,14.27,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.04,14.04,14.04,0.0,0.0,14.1,14.1,14.1,0.0,0.0
2019-04-14,13.88,13.88,13.88,0.0,0.0,14.18,14.18,14.18,0.0,0.0,13.79,13.79,13.79,0.0,0.0,14.06,14.06,14.06,0.0,0.0
2019-04-21,14.33,14.33,14.33,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.17,14.17,14.17,0.0,0.0,14.22,14.22,14.22,0.0,0.0
2019-04-28,14.34,14.34,14.34,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.34,14.34,14.34,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2019-05-05,14.37,14.37,14.37,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.14,14.14,14.14,0.0,0.0,14.36,14.36,14.36,0.0,0.0
2019-05-12,13.29,13.29,13.29,0.0,0.0,13.36,13.36,13.36,0.0,0.0,13.07,13.07,13.07,0.0,0.0,13.1,13.1,13.1,0.0,0.0
2019-05-19,14.14,14.14,14.14,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.05,14.05,14.05,0.0,0.0,14.13,14.13,14.13,0.0,0.0
2019-05-26,14.93,14.93,14.93,0.0,0.0,15.08,15.08,15.08,0.0,0.0,14.93,14.93,14.93,0.0,0.0,15.03,15.03,15.03,0.0,0.0
2019-06-02,15.47,15.47,15.47,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.41,15.41,15.41,0.0,0.0
2019-06-09,15.3,15.3,15.3,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.01,15.01,15.01,0.0,0.0,15.09,15.09,15.09,0.0,0.0
2019-06-16,15.92,15.92,15.92,0.0,0.0,15.96,15.96,15.96,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.9,15.9,15.9,0.0,0.0
2019-06-23,15.86,15.86,15.86,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.77,15.77,15.77,0.0,0.0
2019-06-30,16.23,16.23,16.23,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.52,16.52,16.52,0.0,0.0
2019-07-07,17.23,17.23,17.23,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.03,17.03,17.03,0.0,0.0,17.04,17.04,17.04,0.0,0.0
2019-07-14,17.17,17.17,17.17,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0
2019-07-21,16.77,16.77,16.77,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.77,16.77,16.77,0.0,0.0,16.83,16.83,16.83,0.0,0.0
2019-07-28,16.73,16.73,16.73,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.71,16.71,16.71,0.0,0.0
2019-08-04,16.99,16.99,16.99,0.0,0.0,17.0,17.0,17.0,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.89,16.89,16.89,0.0,0.0
2019-08-11,15.91,15.91,15.91,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.96,15.96,15.96,0.0,0.0
2019-08-18,15.8,15.8,15.8,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.34,15.34,15.34,0.0,0.0
2019-08-25,15.88,15.88,15.88,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.92,15.92,15.92,0.0,0.0
2019-09-01,16.08,16.08,16.08,0.0,0.0,16.08,16.08,16.08,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.91,15.91,15.91,0.0,0.0
2019-09-08,16.28,16.28,16.28,0.0,0.0,16.28,16.28,16.28,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.89,15.89,15.89,0.0,0.0
2019-09-15,15.87,15.87,15.87,0.0,0.0,15.97,15.97,15.97,0.0,0.0,15.79,15.79,15.79,0.0,0.0,15.97,15.97,15.97,0.0,0.0
2019-09-22,15.89,15.89,15.89,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.75,15.75,15.75,0.0,0.0
2019-09-29,15.93,15.93,15.93,0.0,0.0,16.1,16.1,16.1,0.0,0.0,15.84,15.84,15.84,0.0,0.0,16.07,16.07,16.07,0.0,0.0
2019-10-06,15.99,15.99,15.99,0.0,0.0,15.99,15.99,15.99,0.0,0.0,15.88,15.88,15.88,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2019-10-13,15.95,15.95,15.95,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.9,15.9,15.9,0.0,0.0
2019-10-20,16.41,16.41,16.41,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.48,16.48,16.48,0.0,0.0
2019-10-27,16.76,16.76,16.76,0.0,0.0,16.9,16.9,16.9,0.0,0.0,16.67,16.67,16.67,0.0,0.0,16.82,16.82,16.82,0.0,0.0
2019-11-03,16.35,16.35,16.35,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.05,16.05,16.05,0.0,0.0
2019-11-10,15.87,15.87,15.87,0.0,0.0,16.21,16.21,16.21,0.0,0.0,15.87,15.87,15.87,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2019-11-17,16.25,16.25,16.25,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.25,16.25,16.25,0.0,0.0
2019-11-24,16.29,16.29,16.29,0.0,0.0,16.38,16.38,16.38,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.28,16.28,16.28,0.0,0.0
2019-12-01,16.84,16.84,16.84,0.0,0.0,17.11,17.11,17.11,0.0,0.0,16.84,16.84,16.84,0.0,0.0,17.11,17.11,17.11,0.0,0.0
2019-12-08,16.44,16.44,16.44,0.0,0.0,16.44,16.44,16.44,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.4,16.4,16.4,0.0,0.0
2019-12-15,16.85,16.85,16.85,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.74,16.74,16.74,0.0,0.0,16.74,16.74,16.74,0.0,0.0
2019-12-22,17.23,17.23,17.23,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.12,17.12,17.12,0.0,0.0,17.16,17.16,17.16,0.0,0.0
2019-12-29,17.44,17.44,17.44,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.53,17.53,17.53,0.0,0.0
2020-01-05,17.39,17.39,17.39,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.23,17.23,17.23,0.0,0.0,17.25,17.25,17.25,0.0,0.0
2020-01-12,17.47,17.47,17.47,0.0,0.0,17.74,17.74,17.74,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.72,17.72,17.72,0.0,0.0
2020-01-19,18.05,18.05,18.05,0.0,0.0,18.05,18.05,18.05,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2020-01-26,16.9,16.9,16.9,0.0,0.0,17.09,17.09,17.09,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.78,16.78,16.78,0.0,0.0
2020-02-02,16.84,16.84,16.84,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.56,16.56,16.56,0.0,0.0
2020-02-09,16.83,16.83,16.83,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.76,16.76,16.76,0.0,0.0,16.84,16.84,16.84,0.0,0.0
2020-02-16,16.46,16.46,16.46,0.0,0.0,16.61,16.61,16.61,0.0,0.0,16.43,16.43,16.43,0.0,0.0,16.52,16.52,16.52,0.0,0.0
2020-02-23,14.04,14.04,14.04,0.0,0.0,14.92,14.92,14.92,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.92,14.92,14.92,0.0,0.0
2020-03-01,13.45,13.45,13.45,0.0,0.0,13.77,13.77,13.77,0.0,0.0,13.31,13.31,13.31,0.0,0.0,13.61,13.61,13.61,0.0,0.0
2020-03-08,10.45,10.45,10.45,0.0,0.0,10.99,10.99,10.99,0.0,0.0,9.34,9.34,9.34,0.0,0.0,10.9,10.9,10.9,0.0,0.0
