Date,PSTVStock_Open_average,PSTVStock_Open_max,PSTVStock_Open_min,PSTVStock_Open_volatility,PSTVStock_Open_change,PSTVStock_High_average,PSTVStock_High_max,PSTVStock_High_min,PSTVStock_High_volatility,PSTVStock_High_change,PSTVStock_Low_average,PSTVStock_Low_max,PSTVStock_Low_min,PSTVStock_Low_volatility,PSTVStock_Low_change,PSTVStock_Close_average,PSTVStock_Close_max,PSTVStock_Close_min,PSTVStock_Close_volatility,PSTVStock_Close_change,PSTVStock_Volume_average,PSTVStock_Volume_max,PSTVStock_Volume_min,PSTVStock_Volume_volatility,PSTVStock_Volume_change
2018-01-14,190.8625,210.0,180.0,30.0,22.5,206.6875,234.0,188.45,45.55000000000001,45.55000000000001,183.75,200.0,175.0,25.0,20.0,193.275,210.0,177.5,32.5,15.599999999999994,6424,12372,1825,10547,9506
2018-01-21,219.18,248.9,202.0,46.900000000000006,23.0,233.56,258.85,209.95,48.900000000000034,25.05000000000001,208.93,225.0,192.5,32.5,22.5,218.93,232.5,203.25,29.25,16.900000000000006,4181,5870,2116,3754,-1139
2018-01-28,220.48,250.0,190.95,59.05000000000001,-30.5,230.7,257.0,196.5,60.5,-60.5,199.61,217.5,180.0,37.5,-37.5,214.55,250.0,194.15,55.849999999999994,-55.849999999999994,4382,8304,1912,6392,-4278
2018-02-04,180.37,194.0,168.55,25.44999999999999,-24.0,183.69,194.15,170.0,24.150000000000006,-24.150000000000006,163.41,171.5,150.0,21.5,-15.0,172.01,181.05,157.5,23.55000000000001,-13.0,2107,3643,858,2785,1190
2018-02-11,161.55,180.0,150.0,30.0,15.0,171.49,184.0,158.4,25.599999999999994,2.8499999999999943,154.01,160.0,150.0,10.0,10.0,163.18,179.4,155.0,24.400000000000006,6.5,2294,3645,910,2735,1690
2018-02-18,168.4625,180.0,160.0,20.0,20.0,176.175,183.7,165.0,18.69999999999999,18.44999999999999,161.37625,171.505,155.5,16.004999999999995,15.504999999999995,172.0875,180.0,162.45,17.55000000000001,14.950000000000017,1603,3003,955,2048,0
2018-02-25,177.1,185.0,170.0,15.0,-10.0,181.4712,190.0,172.456,17.54400000000001,-7.544000000000011,164.41,175.0,152.55,22.44999999999999,-5.0,172.14,179.5,162.55,16.94999999999999,-6.199999999999989,1412,2132,884,1248,35
2018-03-04,163.0,167.5,155.0,12.5,-2.5,167.98,171.2,165.5,5.699999999999989,-5.699999999999989,154.82,165.0,146.05,18.94999999999999,-14.5,159.3,165.0,155.0,10.0,-7.5,2455,4626,963,3663,1901
2018-03-11,163.18,168.5,160.0,8.5,0.0,167.73,175.0,164.15,10.849999999999994,0.3499999999999943,156.471,160.1,150.0,10.099999999999994,5.0,161.42,166.75,157.35,9.400000000000006,-2.4000000000000057,1338,2063,915,1148,-398
2018-03-18,158.14,165.0,152.5,12.5,5.5,163.4606,165.0,160.5,4.5,0.0,152.71,155.05,151.0,4.050000000000011,-2.5500000000000114,157.02,160.05,153.85,6.200000000000017,-3.5500000000000114,1078,1657,552,1105,161
2018-03-25,151.4125,156.5,145.65,10.849999999999994,-6.5,155.425,159.45,150.0,9.449999999999989,-7.300000000000011,143.15,152.5,140.0,12.5,-12.400000000000006,147.3,153.6,142.1,11.5,-10.400000000000006,1288,1973,663,1310,113
2018-04-01,142.82,147.5,139.95,7.550000000000011,-4.349999999999994,147.11,149.5,145.0,4.5,-1.4000000000000057,138.96,140.25,135.05,5.199999999999989,-0.75,142.67,145.5,140.0,5.5,-4.75,543,853,305,548,-203
2018-04-08,142.05,145.0,140.0,5.0,2.5,144.04999999999998,145.0,142.45,2.5500000000000114,2.0,136.55,140.25,130.0,10.25,-10.0,140.62,144.3,137.25,7.050000000000011,-2.75,525,697,272,425,425
