Date,AKGStock_Open_average,AKGStock_Open_max,AKGStock_Open_min,AKGStock_Open_volatility,AKGStock_Open_change,AKGStock_High_average,AKGStock_High_max,AKGStock_High_min,AKGStock_High_volatility,AKGStock_High_change,AKGStock_Low_average,AKGStock_Low_max,AKGStock_Low_min,AKGStock_Low_volatility,AKGStock_Low_change,AKGStock_Close_average,AKGStock_Close_max,AKGStock_Close_min,AKGStock_Close_volatility,AKGStock_Close_change,AKGStock_Volume_average,AKGStock_Volume_max,AKGStock_Volume_min,AKGStock_Volume_volatility,AKGStock_Volume_change
2018-01-14,0.87875,0.915,0.83,0.08500000000000008,0.08500000000000008,0.9237500000000001,0.97,0.89,0.07999999999999996,0.07199999999999995,0.863,0.89,0.83,0.06000000000000005,0.06000000000000005,0.8935,0.914,0.879,0.03500000000000003,-0.0009999999999998899,276486,420702,218220,202482,-202482
2018-01-21,0.968,1.05,0.9,0.15000000000000002,0.020000000000000018,1.0016,1.05,0.95,0.10000000000000009,0.019000000000000128,0.934,1.0,0.89,0.10999999999999999,0.030000000000000027,0.9588,1.02,0.91,0.10999999999999999,-0.02200000000000002,209611,325383,93851,231532,-114958
2018-01-28,0.8854,0.94,0.82,0.12,-0.10000000000000009,0.9104,0.95,0.82,0.13,-0.1050000000000001,0.8434,0.9,0.745,0.15500000000000003,-0.137,0.8652,0.929,0.77,0.15900000000000003,-0.12,295301,480546,147938,332608,38822
2018-02-04,0.793,0.8240000000000001,0.75,0.07400000000000007,0.06099999999999994,0.8366,0.8590000000000001,0.807,0.052000000000000046,0.04599999999999993,0.7846,0.82,0.75,0.06999999999999995,0.03500000000000003,0.817,0.84,0.777,0.06299999999999994,0.06299999999999994,121302,145022,112918,32104,32104
2018-02-11,0.9422,1.04,0.831,0.20900000000000007,0.14900000000000002,0.988,1.04,0.92,0.12,0.07699999999999996,0.9056,0.9540000000000001,0.831,0.12300000000000011,0.06400000000000006,0.9444,1.0,0.897,0.10299999999999998,-0.013000000000000012,85084,130091,59779,70312,-70312
2018-02-18,0.8955,0.9079999999999999,0.872,0.03599999999999992,0.0029999999999998916,0.9075,0.91,0.905,0.0050000000000000044,0.0029999999999998916,0.8605,0.87,0.85,0.020000000000000018,0.01100000000000001,0.87575,0.893,0.861,0.03200000000000003,0.02300000000000002,94493,111448,60221,51227,-15627
2018-02-25,0.849,0.89,0.785,0.10499999999999998,0.0,0.8666,0.89,0.8170000000000001,0.07299999999999995,0.0,0.8092,0.875,0.75,0.125,-0.04400000000000004,0.8374,0.887,0.8,0.08699999999999997,-0.025000000000000022,98371,168441,36291,132150,114705
2018-03-04,0.854,0.8959999999999999,0.795,0.10099999999999987,-0.08399999999999996,0.881,0.94,0.83,0.10999999999999999,-0.06099999999999994,0.8316,0.879,0.79,0.08899999999999997,-0.05900000000000005,0.8502,0.887,0.815,0.07200000000000006,-0.04299999999999993,106693,137528,84343,53185,53185
2018-03-11,0.7749999999999999,0.8079999999999999,0.7559999999999999,0.052000000000000046,-0.052000000000000046,0.7876,0.8109999999999999,0.758,0.052999999999999936,-0.052999999999999936,0.75,0.792,0.7170000000000001,0.07499999999999996,-0.07499999999999996,0.7696,0.805,0.737,0.06800000000000006,-0.06800000000000006,563206,2178396,82286,2096110,1971347
2018-03-18,0.7992,0.838,0.752,0.08599999999999997,0.08500000000000008,0.8204,0.845,0.77,0.07499999999999996,0.06700000000000006,0.7784,0.8009999999999999,0.74,0.06099999999999994,0.05700000000000005,0.8004,0.83,0.762,0.06799999999999995,0.040000000000000036,44333,76866,27317,49549,-36685
2018-03-25,0.7625,0.81,0.72,0.09000000000000008,-0.030000000000000027,0.833,1.02,0.73,0.29000000000000004,0.20000000000000007,0.73775,0.78,0.7,0.08000000000000007,0.02100000000000002,0.80175,1.0,0.7170000000000001,0.2829999999999999,0.24,241453,568955,48083,520872,334866
2018-04-01,0.945,1.02,0.895,0.125,-0.07000000000000006,0.984,1.05,0.955,0.09500000000000008,-0.09000000000000008,0.9138000000000001,0.937,0.895,0.04200000000000004,0.03700000000000003,0.9306,0.95,0.9,0.04999999999999993,0.04999999999999993,158495,504772,27855,476917,-476917
2018-04-08,0.9848,1.01,0.97,0.040000000000000036,0.013000000000000012,1.02,1.06,0.99,0.07000000000000006,0.020000000000000018,0.9726,0.99,0.94,0.050000000000000044,0.04300000000000004,0.988,1.0,0.965,0.03500000000000003,0.028000000000000025,84946,121410,52039,69371,69371
2018-04-15,1.032,1.05,1.0,0.050000000000000044,0.050000000000000044,1.058,1.1,1.01,0.09000000000000008,0.09000000000000008,1.012,1.03,0.98,0.050000000000000044,0.050000000000000044,1.044,1.1,1.01,0.09000000000000008,0.09000000000000008,59057,103576,38748,64828,54760
2018-04-22,1.13,1.17,1.07,0.09999999999999987,-0.030000000000000027,1.166,1.2,1.14,0.06000000000000005,-0.020000000000000018,1.092,1.15,1.02,0.1299999999999999,0.050000000000000044,1.14,1.16,1.12,0.039999999999999813,-0.039999999999999813,65826,100945,45870,55075,-55075
2018-04-29,1.136,1.17,1.1,0.06999999999999984,0.04999999999999982,1.174,1.22,1.15,0.07000000000000006,0.07000000000000006,1.1159999999999999,1.15,1.06,0.08999999999999986,0.08999999999999986,1.158,1.21,1.12,0.08999999999999986,0.08999999999999986,49013,83228,24440,58788,51712
2018-05-06,1.26,1.37,1.22,0.15000000000000013,0.050000000000000044,1.31,1.38,1.24,0.1399999999999999,0.06000000000000005,1.202,1.23,1.17,0.06000000000000005,0.050000000000000044,1.256,1.38,1.19,0.18999999999999995,0.050000000000000044,138050,301850,53088,248762,-8571
2018-05-13,1.206,1.3,1.14,0.16000000000000014,-0.09000000000000008,1.25,1.3,1.17,0.13000000000000012,0.0,1.172,1.21,1.13,0.08000000000000007,0.030000000000000027,1.212,1.27,1.14,0.13000000000000012,0.07000000000000006,61840,80621,49137,31484,-24539
2018-05-20,1.228,1.26,1.2,0.06000000000000005,-0.030000000000000027,1.254,1.28,1.22,0.06000000000000005,-0.010000000000000009,1.204,1.22,1.19,0.030000000000000027,-0.010000000000000009,1.223,1.24,1.205,0.03499999999999992,-0.020000000000000018,46049,67116,25384,41732,17244
2018-05-27,1.2175,1.23,1.21,0.020000000000000018,-0.010000000000000009,1.24,1.25,1.23,0.020000000000000018,0.010000000000000009,1.1775,1.21,1.13,0.08000000000000007,0.06000000000000005,1.23,1.24,1.22,0.020000000000000018,0.0,56988,104236,22537,81699,-32450
2018-06-03,1.196,1.24,1.13,0.1100000000000001,-0.1100000000000001,1.212,1.25,1.16,0.09000000000000008,-0.08000000000000007,1.166,1.23,1.12,0.10999999999999988,-0.10999999999999988,1.174,1.23,1.12,0.10999999999999988,-0.09000000000000008,57515,74383,35236,39147,10253
2018-06-10,1.144,1.17,1.13,0.040000000000000036,0.0,1.174,1.19,1.16,0.030000000000000027,-0.010000000000000009,1.1199999999999999,1.14,1.08,0.05999999999999983,-0.040000000000000036,1.158,1.18,1.13,0.050000000000000044,0.010000000000000009,241123,995988,45072,950916,943782
2018-06-17,1.08,1.14,1.04,0.09999999999999987,-0.09999999999999987,1.102,1.14,1.07,0.06999999999999984,-0.06999999999999984,1.026,1.08,0.96,0.1200000000000001,-0.040000000000000036,1.07,1.1,1.05,0.050000000000000044,-0.030000000000000027,34467,46564,27458,19106,453
