Date,EIXStock_Open_average,EIXStock_Open_max,EIXStock_Open_min,EIXStock_Open_volatility,EIXStock_Open_change,EIXStock_High_average,EIXStock_High_max,EIXStock_High_min,EIXStock_High_volatility,EIXStock_High_change,EIXStock_Low_average,EIXStock_Low_max,EIXStock_Low_min,EIXStock_Low_volatility,EIXStock_Low_change,EIXStock_Close_average,EIXStock_Close_max,EIXStock_Close_min,EIXStock_Close_volatility,EIXStock_Close_change,EIXStock_Volume_average,EIXStock_Volume_max,EIXStock_Volume_min,EIXStock_Volume_volatility,EIXStock_Volume_change
2018-01-14,61.6625,61.87,61.51,0.35999999999999943,0.35999999999999943,62.2475,62.64,61.8,0.8400000000000034,0.7900000000000063,61.21,61.59,60.64,0.9500000000000028,0.7999999999999972,61.769999999999996,62.12,61.33,0.7899999999999991,0.7899999999999991,3667645,5043850,3045456,1998394,-1821561
2018-01-21,62.216,62.74,61.7,1.0399999999999991,0.39000000000000057,62.556,62.84,62.13,0.7100000000000009,0.2600000000000051,61.674,61.84,61.52,0.3200000000000003,-0.21999999999999886,62.15,62.46,61.7,0.759999999999998,0.3200000000000003,2832224,3296099,2595179,700920,43078
2018-01-28,62.2,62.52,61.46,1.0600000000000023,-0.7100000000000009,63.768,67.56,61.95,5.609999999999999,-1.5399999999999991,61.614,62.2,61.16,1.0400000000000063,-0.740000000000002,62.156,62.53,61.6,0.9299999999999997,-0.8099999999999952,5399550,8274442,2668036,5606406,1040874
2018-02-04,59.894,61.44,58.48,2.960000000000001,-2.960000000000001,60.528,61.96,59.28,2.6799999999999997,-2.6799999999999997,58.86,60.33,57.63,2.6999999999999957,-2.6999999999999957,59.513999999999996,60.51,58.07,2.4399999999999977,-1.5700000000000003,4175141,5521031,3077462,2443569,-1063349
2018-02-11,59.66,60.04,59.05,0.990000000000002,0.990000000000002,60.462,61.37,60.02,1.3499999999999943,0.9899999999999949,59.294,60.04,58.69,1.3500000000000014,1.3500000000000014,60.122,61.05,59.24,1.8099999999999952,0.9899999999999949,2822927,4010051,2033381,1976670,1156407
2018-02-18,60.6225,62.0,59.33,2.6700000000000017,1.1899999999999977,61.08,62.56,60.19,2.3700000000000045,1.6400000000000006,59.67,60.9,58.87,2.030000000000001,1.0399999999999991,60.3275,62.17,59.09,3.0799999999999983,1.8599999999999994,3196255,3884370,2635617,1248753,1248753
2018-02-25,61.228,62.07,60.65,1.4200000000000017,-1.3599999999999994,61.814,62.62,61.3,1.3200000000000003,-0.8599999999999994,60.356,61.3,59.04,2.259999999999998,-2.259999999999998,60.686,61.62,59.59,2.029999999999994,-2.029999999999994,3367387,3906195,2902955,1003240,209977
2018-03-04,59.728,60.49,59.02,1.4699999999999989,0.10000000000000142,60.308,60.84,59.61,1.230000000000004,-1.230000000000004,59.042,59.46,58.8,0.6600000000000037,-0.17999999999999972,59.758,60.67,59.11,1.5600000000000023,-1.2899999999999991,2364273,2790683,1715998,1074685,-196143
2018-03-11,61.918,64.17,59.28,4.890000000000001,4.890000000000001,63.574000000000005,65.15,60.4,4.750000000000007,4.750000000000007,61.618,63.75,59.12,4.630000000000003,4.490000000000002,63.044000000000004,65.15,60.2,4.950000000000003,4.950000000000003,6076823,9180847,2155800,7025047,7025047
2018-03-18,63.382,65.08,61.89,3.1899999999999977,-2.019999999999996,64.068,65.27,62.99,2.279999999999994,-1.6499999999999986,62.358000000000004,63.75,61.77,1.9799999999999969,-1.6899999999999977,62.756,64.03,61.93,2.1000000000000014,-1.8700000000000045,3143637,4268922,1911519,2357403,-447723
