Date,HUSAStock_Open_average,HUSAStock_Open_max,HUSAStock_Open_min,HUSAStock_Open_volatility,HUSAStock_Open_change,HUSAStock_High_average,HUSAStock_High_max,HUSAStock_High_min,HUSAStock_High_volatility,HUSAStock_High_change,HUSAStock_Low_average,HUSAStock_Low_max,HUSAStock_Low_min,HUSAStock_Low_volatility,HUSAStock_Low_change,HUSAStock_Close_average,HUSAStock_Close_max,HUSAStock_Close_min,HUSAStock_Close_volatility,HUSAStock_Close_change,HUSAStock_Volume_average,HUSAStock_Volume_max,HUSAStock_Volume_min,HUSAStock_Volume_volatility,HUSAStock_Volume_change
2018-01-14,0.33804999999999996,0.355,0.33,0.024999999999999967,-0.020600000000000007,0.34085,0.355,0.332,0.022999999999999965,-0.020600000000000007,0.321875,0.327,0.3155,0.01150000000000001,0.006500000000000006,0.33045,0.3321,0.3261,0.006000000000000005,-0.005500000000000005,48954,83749,28735,55014,-40718
2018-01-21,0.3348,0.34,0.324,0.016000000000000014,0.016000000000000014,0.34008,0.3411,0.3393,0.0018000000000000238,0.0,0.32554,0.3316,0.3211,0.01050000000000001,-0.0008000000000000229,0.33637999999999996,0.3389,0.33399999999999996,0.0049000000000000155,0.0008000000000000229,33280,49804,18012,31792,13303
2018-01-28,0.3151,0.325,0.2974,0.027600000000000013,-0.027600000000000013,0.3163,0.331,0.2974,0.03360000000000002,-0.03360000000000002,0.29336,0.3209,0.2501,0.07080000000000003,-0.07080000000000003,0.30046,0.3215,0.2758,0.04570000000000002,-0.04570000000000002,29438,57074,10044,47030,7109
2018-02-04,0.27654,0.2906,0.26,0.030600000000000016,0.007500000000000007,0.28664,0.2915,0.27899999999999997,0.012500000000000011,-0.006500000000000006,0.26558000000000004,0.2711,0.26,0.011099999999999999,-0.010699999999999987,0.27133999999999997,0.27899999999999997,0.265,0.013999999999999957,-0.012999999999999956,26387,35320,17292,18028,-13937
2018-02-11,0.30866,0.341,0.2793,0.06170000000000003,0.0257,0.32878,0.37,0.3,0.07,-0.065,0.28424,0.3,0.27,0.02999999999999997,0.010199999999999987,0.3018,0.3313,0.2826,0.048699999999999966,-0.048699999999999966,128043,328448,24366,304082,-304082
2018-02-18,0.2825,0.285,0.28,0.004999999999999949,-0.004999999999999949,0.2833,0.2852,0.28,0.005199999999999982,-0.005199999999999982,0.27175000000000005,0.275,0.267,0.008000000000000007,-0.0050000000000000044,0.277275,0.2811,0.275,0.006099999999999994,-0.0050000000000000044,49517,88369,21962,66407,-64239
2018-02-25,0.27406,0.2832,0.27,0.01319999999999999,-0.006999999999999951,0.27788,0.285,0.27,0.014999999999999958,-0.014899999999999969,0.26938,0.2761,0.2646,0.01150000000000001,-0.01150000000000001,0.27144,0.27899999999999997,0.265,0.013999999999999957,-0.009299999999999975,28167,48772,13990,34782,-8417
2018-03-04,0.27548,0.2776,0.27,0.007599999999999996,0.007599999999999996,0.28458,0.3024,0.2772,0.0252,0.017299999999999982,0.26964,0.2747,0.264,0.010699999999999987,0.0050000000000000044,0.27522,0.2863,0.264,0.022299999999999986,0.0029000000000000137,32475,69329,13375,55954,30016
2018-03-11,0.30764,0.3355,0.2847,0.05080000000000001,0.02529999999999999,0.32148,0.3355,0.2959,0.039600000000000024,0.026100000000000012,0.29744,0.3069,0.2847,0.022199999999999998,0.01529999999999998,0.30568,0.3196,0.28800000000000003,0.03159999999999996,0.021499999999999964,50070,70588,24021,46567,-11832
2018-03-18,0.30662,0.3223,0.29,0.032299999999999995,0.023899999999999977,0.322,0.332,0.315,0.017000000000000015,-0.0049000000000000155,0.29752,0.3051,0.285,0.020100000000000007,0.020100000000000007,0.30962,0.318,0.3,0.018000000000000016,0.015000000000000013,37500,60475,6304,54171,-27494
2018-03-25,0.31072500000000003,0.3129,0.31,0.0029000000000000137,0.0,0.31967500000000004,0.3299,0.3148,0.015100000000000002,0.014900000000000024,0.290825,0.295,0.2827,0.012299999999999978,0.011899999999999966,0.3058,0.313,0.298,0.015000000000000013,0.015000000000000013,42854,76721,26186,50535,-14339
2018-04-01,0.28788,0.32,0.27,0.04999999999999999,-0.04799999999999999,0.29308,0.32,0.28,0.03999999999999998,-0.03999999999999998,0.26780000000000004,0.28300000000000003,0.2549,0.028100000000000014,-0.015900000000000025,0.27418,0.285,0.265,0.019999999999999962,-0.012999999999999956,68594,113139,39576,73563,-73563
