Date,Etho Climate Leadership USEtf_Open_average,Etho Climate Leadership USEtf_Open_max,Etho Climate Leadership USEtf_Open_min,Etho Climate Leadership USEtf_Open_volatility,Etho Climate Leadership USEtf_Open_change,Etho Climate Leadership USEtf_High_average,Etho Climate Leadership USEtf_High_max,Etho Climate Leadership USEtf_High_min,Etho Climate Leadership USEtf_High_volatility,Etho Climate Leadership USEtf_High_change,Etho Climate Leadership USEtf_Low_average,Etho Climate Leadership USEtf_Low_max,Etho Climate Leadership USEtf_Low_min,Etho Climate Leadership USEtf_Low_volatility,Etho Climate Leadership USEtf_Low_change,Etho Climate Leadership USEtf_Close_average,Etho Climate Leadership USEtf_Close_max,Etho Climate Leadership USEtf_Close_min,Etho Climate Leadership USEtf_Close_volatility,Etho Climate Leadership USEtf_Close_change
2018-04-01,34.85,34.85,34.85,0.0,0.0,34.85,34.85,34.85,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.91,33.91,33.91,0.0,0.0
2018-04-08,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.23,34.23,34.23,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2018-04-15,34.44,34.44,34.44,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.46,34.46,34.46,0.0,0.0
2018-04-22,34.38,34.38,34.38,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.02,34.02,34.02,0.0,0.0
2018-04-29,33.9,33.9,33.9,0.0,0.0,34.49,34.49,34.49,0.0,0.0,33.89,33.89,33.89,0.0,0.0,34.41,34.41,34.41,0.0,0.0
2018-05-06,35.22,35.22,35.22,0.0,0.0,35.23,35.23,35.23,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.23,35.23,35.23,0.0,0.0
2018-05-13,35.25,35.25,35.25,0.0,0.0,35.27,35.27,35.27,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.26,35.26,35.26,0.0,0.0
2018-05-20,35.47,35.47,35.47,0.0,0.0,35.47,35.47,35.47,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2018-05-27,35.45,35.45,35.45,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.59,35.59,35.59,0.0,0.0
2018-06-03,36.16,36.16,36.16,0.0,0.0,36.16,36.16,36.16,0.0,0.0,36.1,36.1,36.1,0.0,0.0,36.1,36.1,36.1,0.0,0.0
2018-06-10,37.0,37.0,37.0,0.0,0.0,37.0,37.0,37.0,0.0,0.0,36.29,36.29,36.29,0.0,0.0,36.62,36.62,36.62,0.0,0.0
2018-06-17,36.05,36.05,36.05,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.0,36.0,36.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0
2018-06-24,35.58,35.58,35.58,0.0,0.0,35.58,35.58,35.58,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2018-07-01,35.83,35.83,35.83,0.0,0.0,35.93,35.93,35.93,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.93,35.93,35.93,0.0,0.0
2018-07-08,36.32,36.32,36.32,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.32,36.32,36.32,0.0,0.0
2018-07-15,36.47,36.47,36.47,0.0,0.0,36.47,36.47,36.47,0.0,0.0,36.47,36.47,36.47,0.0,0.0,36.47,36.47,36.47,0.0,0.0
2018-07-22,36.43,36.43,36.43,0.0,0.0,36.44,36.44,36.44,0.0,0.0,36.43,36.43,36.43,0.0,0.0,36.44,36.44,36.44,0.0,0.0
2018-07-29,36.59,36.59,36.59,0.0,0.0,36.59,36.59,36.59,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.51,36.51,36.51,0.0,0.0
2018-08-05,36.68,36.68,36.68,0.0,0.0,36.85,36.85,36.85,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.75,36.75,36.75,0.0,0.0
2018-08-12,36.68,36.68,36.68,0.0,0.0,36.68,36.68,36.68,0.0,0.0,36.68,36.68,36.68,0.0,0.0,36.68,36.68,36.68,0.0,0.0
2018-08-19,37.29,37.29,37.29,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.39,37.39,37.39,0.0,0.0
2018-08-26,37.72,37.72,37.72,0.0,0.0,37.74,37.74,37.74,0.0,0.0,37.67,37.67,37.67,0.0,0.0,37.74,37.74,37.74,0.0,0.0
2018-09-02,37.46,37.46,37.46,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.4,37.4,37.4,0.0,0.0
2018-09-09,38.22,38.22,38.22,0.0,0.0,38.22,38.22,38.22,0.0,0.0,37.86,37.86,37.86,0.0,0.0,37.86,37.86,37.86,0.0,0.0
2018-09-16,38.43,38.43,38.43,0.0,0.0,38.43,38.43,38.43,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2018-09-23,37.5,37.5,37.5,0.0,0.0,37.59,37.59,37.59,0.0,0.0,37.48,37.48,37.48,0.0,0.0,37.55,37.55,37.55,0.0,0.0
2018-09-30,36.64,36.64,36.64,0.0,0.0,36.64,36.64,36.64,0.0,0.0,36.31,36.31,36.31,0.0,0.0,36.52,36.52,36.52,0.0,0.0
2018-10-07,34.67,34.67,34.67,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.51,34.51,34.51,0.0,0.0
2018-10-14,35.12,35.12,35.12,0.0,0.0,35.12,35.12,35.12,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.62,34.62,34.62,0.0,0.0
2018-10-21,33.19,33.19,33.19,0.0,0.0,33.41,33.41,33.41,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.21,33.21,33.21,0.0,0.0
2018-10-28,34.99,34.99,34.99,0.0,0.0,35.41,35.41,35.41,0.0,0.0,34.91,34.91,34.91,0.0,0.0,35.41,35.41,35.41,0.0,0.0
2018-11-04,35.13,35.13,35.13,0.0,0.0,35.25,35.25,35.25,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.18,35.18,35.18,0.0,0.0
2018-11-11,34.68,34.68,34.68,0.0,0.0,35.01,35.01,35.01,0.0,0.0,34.68,34.68,34.68,0.0,0.0,35.01,35.01,35.01,0.0,0.0
2018-11-18,34.03,34.03,34.03,0.0,0.0,34.13,34.13,34.13,0.0,0.0,33.98,33.98,33.98,0.0,0.0,34.01,34.01,34.01,0.0,0.0
2018-11-25,35.33,35.33,35.33,0.0,0.0,35.33,35.33,35.33,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.32,35.32,35.32,0.0,0.0
2018-12-02,34.59,34.59,34.59,0.0,0.0,34.59,34.59,34.59,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.81,33.81,33.81,0.0,0.0
2018-12-09,35.54,35.54,35.54,0.0,0.0,35.54,35.54,35.54,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.21,33.21,33.21,0.0,0.0
2018-12-16,31.5,31.5,31.5,0.0,0.0,31.95,31.95,31.95,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2018-12-23,31.91,31.91,31.91,0.0,0.0,32.1,32.1,32.1,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.71,31.71,31.71,0.0,0.0
2018-12-30,31.79,31.79,31.79,0.0,0.0,32.26,32.26,32.26,0.0,0.0,31.65,31.65,31.65,0.0,0.0,32.26,32.26,32.26,0.0,0.0
2019-01-06,33.36,33.36,33.36,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2019-01-13,34.32,34.32,34.32,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.57,34.57,34.57,0.0,0.0
2019-01-20,34.6,34.6,34.6,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.59,34.59,34.59,0.0,0.0
2019-01-27,35.36,35.36,35.36,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2019-02-03,35.38,35.38,35.38,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.33,35.33,35.33,0.0,0.0,35.52,35.52,35.52,0.0,0.0
2019-02-10,36.58,36.58,36.58,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.5,36.5,36.5,0.0,0.0,36.6,36.6,36.6,0.0,0.0
2019-02-17,37.05,37.05,37.05,0.0,0.0,37.05,37.05,37.05,0.0,0.0,36.87,36.87,36.87,0.0,0.0,37.03,37.03,37.03,0.0,0.0
2019-02-24,37.07,37.07,37.07,0.0,0.0,37.19,37.19,37.19,0.0,0.0,37.07,37.07,37.07,0.0,0.0,37.19,37.19,37.19,0.0,0.0
2019-03-03,36.01,36.01,36.01,0.0,0.0,36.23,36.23,36.23,0.0,0.0,35.99,35.99,35.99,0.0,0.0,36.23,36.23,36.23,0.0,0.0
2019-03-10,37.09,37.09,37.09,0.0,0.0,37.09,37.09,37.09,0.0,0.0,37.06,37.06,37.06,0.0,0.0,37.06,37.06,37.06,0.0,0.0
2019-03-17,37.37,37.37,37.37,0.0,0.0,37.37,37.37,37.37,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.6,36.6,36.6,0.0,0.0
2019-03-24,37.02,37.02,37.02,0.0,0.0,37.14,37.14,37.14,0.0,0.0,37.02,37.02,37.02,0.0,0.0,37.14,37.14,37.14,0.0,0.0
2019-03-31,38.0,38.0,38.0,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.0,38.0,38.0,0.0,0.0,38.2,38.2,38.2,0.0,0.0
2019-04-07,38.44,38.44,38.44,0.0,0.0,38.45,38.45,38.45,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.42,38.42,38.42,0.0,0.0
2019-04-14,37.96,37.96,37.96,0.0,0.0,38.16,38.16,38.16,0.0,0.0,37.96,37.96,37.96,0.0,0.0,38.12,38.12,38.12,0.0,0.0
2019-04-21,38.44,38.44,38.44,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.63,38.63,38.63,0.0,0.0
2019-04-28,38.7,38.7,38.7,0.0,0.0,38.92,38.92,38.92,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.92,38.92,38.92,0.0,0.0
2019-05-05,37.88,37.88,37.88,0.0,0.0,38.47,38.47,38.47,0.0,0.0,37.47,37.47,37.47,0.0,0.0,38.47,38.47,38.47,0.0,0.0
2019-05-12,37.51,37.51,37.51,0.0,0.0,37.73,37.73,37.73,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2019-05-19,37.05,37.05,37.05,0.0,0.0,37.07,37.07,37.07,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.0,37.0,37.0,0.0,0.0
2019-05-26,36.14,36.14,36.14,0.0,0.0,36.36,36.36,36.36,0.0,0.0,36.14,36.14,36.14,0.0,0.0,36.25,36.25,36.25,0.0,0.0
2019-06-02,37.91,37.91,37.91,0.0,0.0,38.13,38.13,38.13,0.0,0.0,37.91,37.91,37.91,0.0,0.0,38.1,38.1,38.1,0.0,0.0
2019-06-09,38.34,38.34,38.34,0.0,0.0,38.34,38.34,38.34,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2019-06-16,38.95,38.95,38.95,0.0,0.0,39.05,39.05,39.05,0.0,0.0,38.95,38.95,38.95,0.0,0.0,39.03,39.03,39.03,0.0,0.0
2019-06-23,38.96,38.96,38.96,0.0,0.0,39.11,39.11,39.11,0.0,0.0,38.9,38.9,38.9,0.0,0.0,39.11,39.11,39.11,0.0,0.0
2019-06-30,40.25,40.25,40.25,0.0,0.0,40.25,40.25,40.25,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.66,39.66,39.66,0.0,0.0
2019-07-07,39.69,39.69,39.69,0.0,0.0,39.86,39.86,39.86,0.0,0.0,39.69,39.69,39.69,0.0,0.0,39.86,39.86,39.86,0.0,0.0
2019-07-14,39.81,39.81,39.81,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.45,39.45,39.45,0.0,0.0,39.45,39.45,39.45,0.0,0.0
2019-07-21,40.11,40.11,40.11,0.0,0.0,40.22,40.22,40.22,0.0,0.0,40.08,40.08,40.08,0.0,0.0,40.2,40.2,40.2,0.0,0.0
2019-07-28,39.0,39.0,39.0,0.0,0.0,39.0,39.0,39.0,0.0,0.0,38.89,38.89,38.89,0.0,0.0,38.92,38.92,38.92,0.0,0.0
2019-08-04,39.27,39.27,39.27,0.0,0.0,39.27,39.27,39.27,0.0,0.0,38.74,38.74,38.74,0.0,0.0,38.91,38.91,38.91,0.0,0.0
2019-08-11,38.22,38.22,38.22,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.22,38.22,38.22,0.0,0.0,38.5,38.5,38.5,0.0,0.0
2019-08-18,38.79,38.79,38.79,0.0,0.0,38.79,38.79,38.79,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.77,37.77,37.77,0.0,0.0
2019-08-25,39.08,39.08,39.08,0.0,0.0,39.08,39.08,39.08,0.0,0.0,38.66,38.66,38.66,0.0,0.0,38.83,38.83,38.83,0.0,0.0
2019-09-01,39.52,39.52,39.52,0.0,0.0,39.56,39.56,39.56,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.47,39.47,39.47,0.0,0.0
2019-09-08,40.56,40.56,40.56,0.0,0.0,40.56,40.56,40.56,0.0,0.0,40.05,40.05,40.05,0.0,0.0,40.05,40.05,40.05,0.0,0.0
2019-09-15,40.03,40.03,40.03,0.0,0.0,40.1,40.1,40.1,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.9,39.9,39.9,0.0,0.0
2019-09-22,39.55,39.55,39.55,0.0,0.0,39.62,39.62,39.62,0.0,0.0,39.24,39.24,39.24,0.0,0.0,39.28,39.28,39.28,0.0,0.0
2019-09-29,38.81,38.81,38.81,0.0,0.0,39.2,39.2,39.2,0.0,0.0,38.81,38.81,38.81,0.0,0.0,39.2,39.2,39.2,0.0,0.0
2019-10-06,39.37,39.37,39.37,0.0,0.0,39.71,39.71,39.71,0.0,0.0,39.37,39.37,39.37,0.0,0.0,39.51,39.51,39.51,0.0,0.0
2019-10-13,39.89,39.89,39.89,0.0,0.0,39.91,39.91,39.91,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.89,39.89,39.89,0.0,0.0
2019-10-20,40.27,40.27,40.27,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.27,40.27,40.27,0.0,0.0,40.33,40.33,40.33,0.0,0.0
2019-10-27,40.86,40.86,40.86,0.0,0.0,40.98,40.98,40.98,0.0,0.0,40.86,40.86,40.86,0.0,0.0,40.98,40.98,40.98,0.0,0.0
2019-11-03,41.25,41.25,41.25,0.0,0.0,41.25,41.25,41.25,0.0,0.0,41.1,41.1,41.1,0.0,0.0,41.17,41.17,41.17,0.0,0.0
2019-11-10,41.51,41.51,41.51,0.0,0.0,41.56,41.56,41.56,0.0,0.0,41.42,41.42,41.42,0.0,0.0,41.55,41.55,41.55,0.0,0.0
2019-11-17,41.28,41.28,41.28,0.0,0.0,41.44,41.44,41.44,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.34,41.34,41.34,0.0,0.0
2019-11-24,42.18,42.18,42.18,0.0,0.0,42.18,42.18,42.18,0.0,0.0,41.92,41.92,41.92,0.0,0.0,41.92,41.92,41.92,0.0,0.0
2019-12-01,42.09,42.09,42.09,0.0,0.0,42.14,42.14,42.14,0.0,0.0,42.07,42.07,42.07,0.0,0.0,42.07,42.07,42.07,0.0,0.0
2019-12-08,42.54,42.54,42.54,0.0,0.0,42.54,42.54,42.54,0.0,0.0,42.15,42.15,42.15,0.0,0.0,42.25,42.25,42.25,0.0,0.0
2019-12-15,43.28,43.28,43.28,0.0,0.0,43.28,43.28,43.28,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.89,42.89,42.89,0.0,0.0
2019-12-22,43.2,43.2,43.2,0.0,0.0,43.2,43.2,43.2,0.0,0.0,42.95,42.95,42.95,0.0,0.0,42.95,42.95,42.95,0.0,0.0
2019-12-29,42.44,42.44,42.44,0.0,0.0,42.85,42.85,42.85,0.0,0.0,42.03,42.03,42.03,0.0,0.0,42.81,42.81,42.81,0.0,0.0
2020-01-05,43.39,43.39,43.39,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.07,43.07,43.07,0.0,0.0,43.07,43.07,43.07,0.0,0.0
2020-01-12,44.34,44.34,44.34,0.0,0.0,44.34,44.34,44.34,0.0,0.0,43.96,43.96,43.96,0.0,0.0,44.0,44.0,44.0,0.0,0.0
2020-01-19,44.4,44.4,44.4,0.0,0.0,44.4,44.4,44.4,0.0,0.0,43.7,43.7,43.7,0.0,0.0,43.74,43.74,43.74,0.0,0.0
2020-01-26,43.39,43.39,43.39,0.0,0.0,43.39,43.39,43.39,0.0,0.0,42.51,42.51,42.51,0.0,0.0,42.61,42.61,42.61,0.0,0.0
2020-02-02,44.14,44.14,44.14,0.0,0.0,44.14,44.14,44.14,0.0,0.0,43.7,43.7,43.7,0.0,0.0,43.74,43.74,43.74,0.0,0.0
2020-02-09,44.88,44.88,44.88,0.0,0.0,45.0,45.0,45.0,0.0,0.0,44.73,44.73,44.73,0.0,0.0,45.0,45.0,45.0,0.0,0.0
2020-02-16,44.64,44.64,44.64,0.0,0.0,44.64,44.64,44.64,0.0,0.0,44.29,44.29,44.29,0.0,0.0,44.36,44.36,44.36,0.0,0.0
2020-02-23,38.46,38.46,38.46,0.0,0.0,39.44,39.44,39.44,0.0,0.0,37.92,37.92,37.92,0.0,0.0,39.1,39.1,39.1,0.0,0.0
2020-03-01,39.2,39.2,39.2,0.0,0.0,40.42,40.42,40.42,0.0,0.0,38.75,38.75,38.75,0.0,0.0,39.44,39.44,39.44,0.0,0.0
2020-03-08,35.13,35.13,35.13,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.13,35.13,35.13,0.0,0.0
2020-03-15,29.18,29.18,29.18,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.18,29.18,29.18,0.0,0.0
2020-03-22,32.85,32.85,32.85,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.85,32.85,32.85,0.0,0.0
2020-03-29,31.69,31.69,31.69,0.0,0.0,31.73,31.73,31.73,0.0,0.0,30.84,30.84,30.84,0.0,0.0,31.04,31.04,31.04,0.0,0.0
2020-04-05,36.78,36.78,36.78,0.0,0.0,36.78,36.78,36.78,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.98,35.98,35.98,0.0,0.0
2020-04-12,36.22,36.22,36.22,0.0,0.0,36.24,36.24,36.24,0.0,0.0,35.65,35.65,35.65,0.0,0.0,36.09,36.09,36.09,0.0,0.0
2020-04-19,35.99,35.99,35.99,0.0,0.0,36.14,36.14,36.14,0.0,0.0,35.45,35.45,35.45,0.0,0.0,36.13,36.13,36.13,0.0,0.0
2020-04-26,36.13,36.13,36.13,0.0,0.0,36.13,36.13,36.13,0.0,0.0,36.13,36.13,36.13,0.0,0.0,36.13,36.13,36.13,0.0,0.0
2020-05-03,38.04,38.04,38.04,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.04,38.04,38.04,0.0,0.0
2020-05-10,36.55,36.55,36.55,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.39,36.39,36.39,0.0,0.0,36.65,36.65,36.65,0.0,0.0
2020-05-17,38.96,38.96,38.96,0.0,0.0,38.96,38.96,38.96,0.0,0.0,38.13,38.13,38.13,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2020-05-24,39.72,39.72,39.72,0.0,0.0,39.72,39.72,39.72,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.49,39.49,39.49,0.0,0.0
2020-05-31,42.72,42.72,42.72,0.0,0.0,42.72,42.72,42.72,0.0,0.0,42.72,42.72,42.72,0.0,0.0,42.72,42.72,42.72,0.0,0.0
2020-06-07,40.88,40.88,40.88,0.0,0.0,40.88,40.88,40.88,0.0,0.0,39.39,39.39,39.39,0.0,0.0,40.01,40.01,40.01,0.0,0.0
2020-06-14,41.6,41.6,41.6,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.01,41.01,41.01,0.0,0.0,41.01,41.01,41.01,0.0,0.0
2020-06-21,40.22,40.22,40.22,0.0,0.0,40.38,40.38,40.38,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.85,39.85,39.85,0.0,0.0
2020-06-28,41.29,41.29,41.29,0.0,0.0,41.29,41.29,41.29,0.0,0.0,41.29,41.29,41.29,0.0,0.0,41.29,41.29,41.29,0.0,0.0
2020-07-05,41.5,41.5,41.5,0.0,0.0,41.5,41.5,41.5,0.0,0.0,41.31,41.31,41.31,0.0,0.0,41.31,41.31,41.31,0.0,0.0
