Date,SPDR S&P Emerging Markets Small CapEtf_Open_average,SPDR S&P Emerging Markets Small CapEtf_Open_max,SPDR S&P Emerging Markets Small CapEtf_Open_min,SPDR S&P Emerging Markets Small CapEtf_Open_volatility,SPDR S&P Emerging Markets Small CapEtf_Open_change,SPDR S&P Emerging Markets Small CapEtf_High_average,SPDR S&P Emerging Markets Small CapEtf_High_max,SPDR S&P Emerging Markets Small CapEtf_High_min,SPDR S&P Emerging Markets Small CapEtf_High_volatility,SPDR S&P Emerging Markets Small CapEtf_High_change,SPDR S&P Emerging Markets Small CapEtf_Low_average,SPDR S&P Emerging Markets Small CapEtf_Low_max,SPDR S&P Emerging Markets Small CapEtf_Low_min,SPDR S&P Emerging Markets Small CapEtf_Low_volatility,SPDR S&P Emerging Markets Small CapEtf_Low_change,SPDR S&P Emerging Markets Small CapEtf_Close_average,SPDR S&P Emerging Markets Small CapEtf_Close_max,SPDR S&P Emerging Markets Small CapEtf_Close_min,SPDR S&P Emerging Markets Small CapEtf_Close_volatility,SPDR S&P Emerging Markets Small CapEtf_Close_change
2019-03-31,45.47,45.47,45.47,0.0,0.0,45.7,45.7,45.7,0.0,0.0,45.47,45.47,45.47,0.0,0.0,45.63,45.63,45.63,0.0,0.0
2019-04-07,45.57,45.57,45.57,0.0,0.0,45.57,45.57,45.57,0.0,0.0,45.34,45.34,45.34,0.0,0.0,45.4,45.4,45.4,0.0,0.0
2019-04-14,45.53,45.53,45.53,0.0,0.0,45.65,45.65,45.65,0.0,0.0,45.42,45.42,45.42,0.0,0.0,45.59,45.59,45.59,0.0,0.0
2019-04-21,45.08,45.08,45.08,0.0,0.0,45.28,45.28,45.28,0.0,0.0,45.02,45.02,45.02,0.0,0.0,45.16,45.16,45.16,0.0,0.0
2019-04-28,45.14,45.14,45.14,0.0,0.0,45.44,45.44,45.44,0.0,0.0,45.14,45.14,45.14,0.0,0.0,45.32,45.32,45.32,0.0,0.0
2019-05-05,43.45,43.45,43.45,0.0,0.0,43.8,43.8,43.8,0.0,0.0,43.12,43.12,43.12,0.0,0.0,43.7,43.7,43.7,0.0,0.0
2019-05-12,41.87,41.87,41.87,0.0,0.0,42.17,42.17,42.17,0.0,0.0,41.78,41.78,41.78,0.0,0.0,41.87,41.87,41.87,0.0,0.0
2019-05-19,42.23,42.23,42.23,0.0,0.0,42.23,42.23,42.23,0.0,0.0,41.98,41.98,41.98,0.0,0.0,42.01,42.01,42.01,0.0,0.0
2019-05-26,42.81,42.81,42.81,0.0,0.0,43.16,43.16,43.16,0.0,0.0,42.76,42.76,42.76,0.0,0.0,43.16,43.16,43.16,0.0,0.0
2019-06-02,43.29,43.29,43.29,0.0,0.0,43.69,43.69,43.69,0.0,0.0,43.29,43.29,43.29,0.0,0.0,43.4,43.4,43.4,0.0,0.0
2019-06-09,43.49,43.49,43.49,0.0,0.0,43.49,43.49,43.49,0.0,0.0,43.17,43.17,43.17,0.0,0.0,43.17,43.17,43.17,0.0,0.0
2019-06-16,44.58,44.58,44.58,0.0,0.0,44.83,44.83,44.83,0.0,0.0,44.58,44.58,44.58,0.0,0.0,44.72,44.72,44.72,0.0,0.0
2019-06-23,44.64,44.64,44.64,0.0,0.0,44.75,44.75,44.75,0.0,0.0,44.62,44.62,44.62,0.0,0.0,44.7,44.7,44.7,0.0,0.0
2019-06-30,45.14,45.14,45.14,0.0,0.0,45.23,45.23,45.23,0.0,0.0,44.91,44.91,44.91,0.0,0.0,45.18,45.18,45.18,0.0,0.0
2019-07-07,45.41,45.41,45.41,0.0,0.0,45.54,45.54,45.54,0.0,0.0,45.31,45.31,45.31,0.0,0.0,45.45,45.45,45.45,0.0,0.0
2019-07-14,45.56,45.56,45.56,0.0,0.0,45.62,45.62,45.62,0.0,0.0,45.28,45.28,45.28,0.0,0.0,45.28,45.28,45.28,0.0,0.0
2019-07-21,45.22,45.22,45.22,0.0,0.0,45.34,45.34,45.34,0.0,0.0,45.18,45.18,45.18,0.0,0.0,45.29,45.29,45.29,0.0,0.0
2019-07-28,43.67,43.67,43.67,0.0,0.0,43.68,43.68,43.68,0.0,0.0,43.35,43.35,43.35,0.0,0.0,43.46,43.46,43.46,0.0,0.0
2019-08-04,43.44,43.44,43.44,0.0,0.0,43.64,43.64,43.64,0.0,0.0,43.27,43.27,43.27,0.0,0.0,43.47,43.47,43.47,0.0,0.0
2019-08-11,42.75,42.75,42.75,0.0,0.0,42.96,42.96,42.96,0.0,0.0,42.75,42.75,42.75,0.0,0.0,42.85,42.85,42.85,0.0,0.0
2019-08-18,42.83,42.83,42.83,0.0,0.0,43.23,43.23,43.23,0.0,0.0,42.34,42.34,42.34,0.0,0.0,42.43,42.43,42.43,0.0,0.0
2019-08-25,43.3,43.3,43.3,0.0,0.0,43.36,43.36,43.36,0.0,0.0,43.13,43.13,43.13,0.0,0.0,43.25,43.25,43.25,0.0,0.0
2019-09-01,44.21,44.21,44.21,0.0,0.0,44.37,44.37,44.37,0.0,0.0,44.06,44.06,44.06,0.0,0.0,44.12,44.12,44.12,0.0,0.0
2019-09-08,44.92,44.92,44.92,0.0,0.0,45.0,45.0,45.0,0.0,0.0,44.88,44.88,44.88,0.0,0.0,44.88,44.88,44.88,0.0,0.0
2019-09-15,44.32,44.32,44.32,0.0,0.0,44.37,44.37,44.37,0.0,0.0,44.08,44.08,44.08,0.0,0.0,44.18,44.18,44.18,0.0,0.0
2019-09-22,43.46,43.46,43.46,0.0,0.0,43.61,43.61,43.61,0.0,0.0,43.08,43.08,43.08,0.0,0.0,43.18,43.18,43.18,0.0,0.0
2019-09-29,43.3,43.3,43.3,0.0,0.0,43.58,43.58,43.58,0.0,0.0,43.27,43.27,43.27,0.0,0.0,43.5,43.5,43.5,0.0,0.0
2019-10-06,44.03,44.03,44.03,0.0,0.0,44.33,44.33,44.33,0.0,0.0,44.0,44.0,44.0,0.0,0.0,44.1,44.1,44.1,0.0,0.0
2019-10-13,44.37,44.37,44.37,0.0,0.0,44.46,44.46,44.46,0.0,0.0,44.28,44.28,44.28,0.0,0.0,44.31,44.31,44.31,0.0,0.0
2019-10-20,44.76,44.76,44.76,0.0,0.0,44.91,44.91,44.91,0.0,0.0,44.76,44.76,44.76,0.0,0.0,44.87,44.87,44.87,0.0,0.0
2019-10-27,44.94,44.94,44.94,0.0,0.0,45.1,45.1,45.1,0.0,0.0,44.89,44.89,44.89,0.0,0.0,45.08,45.08,45.08,0.0,0.0
2019-11-03,45.12,45.12,45.12,0.0,0.0,45.23,45.23,45.23,0.0,0.0,45.03,45.03,45.03,0.0,0.0,45.09,45.09,45.09,0.0,0.0
2019-11-10,44.58,44.58,44.58,0.0,0.0,44.69,44.69,44.69,0.0,0.0,44.52,44.52,44.52,0.0,0.0,44.56,44.56,44.56,0.0,0.0
2019-11-17,44.5,44.5,44.5,0.0,0.0,44.5,44.5,44.5,0.0,0.0,44.32,44.32,44.32,0.0,0.0,44.33,44.33,44.33,0.0,0.0
2019-11-24,44.25,44.25,44.25,0.0,0.0,44.34,44.34,44.34,0.0,0.0,44.18,44.18,44.18,0.0,0.0,44.18,44.18,44.18,0.0,0.0
2019-12-01,44.54,44.54,44.54,0.0,0.0,44.74,44.74,44.74,0.0,0.0,44.54,44.54,44.54,0.0,0.0,44.67,44.67,44.67,0.0,0.0
2019-12-08,45.59,45.59,45.59,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.33,45.33,45.33,0.0,0.0,45.47,45.47,45.47,0.0,0.0
2019-12-15,46.18,46.18,46.18,0.0,0.0,46.18,46.18,46.18,0.0,0.0,46.04,46.04,46.04,0.0,0.0,46.08,46.08,46.08,0.0,0.0
2019-12-22,45.65,45.65,45.65,0.0,0.0,45.86,45.86,45.86,0.0,0.0,45.65,45.65,45.65,0.0,0.0,45.7,45.7,45.7,0.0,0.0
2019-12-29,46.24,46.24,46.24,0.0,0.0,46.34,46.34,46.34,0.0,0.0,46.12,46.12,46.12,0.0,0.0,46.14,46.14,46.14,0.0,0.0
2020-01-05,46.35,46.35,46.35,0.0,0.0,46.58,46.58,46.58,0.0,0.0,46.34,46.34,46.34,0.0,0.0,46.34,46.34,46.34,0.0,0.0
2020-01-12,47.19,47.19,47.19,0.0,0.0,47.3,47.3,47.3,0.0,0.0,47.13,47.13,47.13,0.0,0.0,47.26,47.26,47.26,0.0,0.0
2020-01-19,46.51,46.51,46.51,0.0,0.0,46.51,46.51,46.51,0.0,0.0,46.02,46.02,46.02,0.0,0.0,46.21,46.21,46.21,0.0,0.0
2020-01-26,43.74,43.74,43.74,0.0,0.0,43.95,43.95,43.95,0.0,0.0,43.41,43.41,43.41,0.0,0.0,43.68,43.68,43.68,0.0,0.0
2020-02-02,44.32,44.32,44.32,0.0,0.0,44.35,44.35,44.35,0.0,0.0,44.12,44.12,44.12,0.0,0.0,44.2,44.2,44.2,0.0,0.0
2020-02-09,44.98,44.98,44.98,0.0,0.0,45.04,45.04,45.04,0.0,0.0,44.76,44.76,44.76,0.0,0.0,44.84,44.84,44.84,0.0,0.0
2020-02-16,44.76,44.76,44.76,0.0,0.0,44.82,44.82,44.82,0.0,0.0,44.56,44.56,44.56,0.0,0.0,44.61,44.61,44.61,0.0,0.0
2020-02-23,40.91,40.91,40.91,0.0,0.0,41.9,41.9,41.9,0.0,0.0,40.61,40.61,40.61,0.0,0.0,41.63,41.63,41.63,0.0,0.0
2020-03-01,41.86,41.86,41.86,0.0,0.0,41.86,41.86,41.86,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.68,41.68,41.68,0.0,0.0
2020-03-08,36.74,36.74,36.74,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.74,36.74,36.74,0.0,0.0
2020-03-15,30.85,30.85,30.85,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.85,30.85,30.85,0.0,0.0
2020-03-22,32.3,32.3,32.3,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.3,32.3,32.3,0.0,0.0
2020-03-29,32.78,32.78,32.78,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.26,32.26,32.26,0.0,0.0
2020-04-05,34.97,34.97,34.97,0.0,0.0,35.13,35.13,35.13,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.55,34.55,34.55,0.0,0.0
2020-04-12,35.7,35.7,35.7,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.14,35.14,35.14,0.0,0.0,35.37,35.37,35.37,0.0,0.0
2020-04-19,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.07,35.07,35.07,0.0,0.0,35.31,35.31,35.31,0.0,0.0
2020-04-26,35.38,35.38,35.38,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.38,35.38,35.38,0.0,0.0
2020-05-03,37.02,37.02,37.02,0.0,0.0,37.02,37.02,37.02,0.0,0.0,37.02,37.02,37.02,0.0,0.0,37.02,37.02,37.02,0.0,0.0
2020-05-10,36.52,36.52,36.52,0.0,0.0,36.52,36.52,36.52,0.0,0.0,36.28,36.28,36.28,0.0,0.0,36.46,36.46,36.46,0.0,0.0
2020-05-17,37.14,37.14,37.14,0.0,0.0,37.14,37.14,37.14,0.0,0.0,36.84,36.84,36.84,0.0,0.0,36.89,36.89,36.89,0.0,0.0
2020-05-24,37.76,37.76,37.76,0.0,0.0,38.1,38.1,38.1,0.0,0.0,37.56,37.56,37.56,0.0,0.0,38.01,38.01,38.01,0.0,0.0
2020-05-31,40.85,40.85,40.85,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.85,40.85,40.85,0.0,0.0
2020-06-07,40.29,40.29,40.29,0.0,0.0,40.39,40.39,40.39,0.0,0.0,39.79,39.79,39.79,0.0,0.0,40.31,40.31,40.31,0.0,0.0
2020-06-14,41.25,41.25,41.25,0.0,0.0,41.27,41.27,41.27,0.0,0.0,40.89,40.89,40.89,0.0,0.0,40.89,40.89,40.89,0.0,0.0
2020-06-21,40.73,40.73,40.73,0.0,0.0,40.76,40.76,40.76,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.47,40.47,40.47,0.0,0.0
2020-06-28,42.07,42.07,42.07,0.0,0.0,42.07,42.07,42.07,0.0,0.0,42.07,42.07,42.07,0.0,0.0,42.07,42.07,42.07,0.0,0.0
2020-07-05,43.16,43.16,43.16,0.0,0.0,43.36,43.36,43.36,0.0,0.0,42.98,42.98,42.98,0.0,0.0,42.98,42.98,42.98,0.0,0.0
