Date,CStock_Open_average,CStock_Open_max,CStock_Open_min,CStock_Open_volatility,CStock_Open_change,CStock_High_average,CStock_High_max,CStock_High_min,CStock_High_volatility,CStock_High_change,CStock_Low_average,CStock_Low_max,CStock_Low_min,CStock_Low_volatility,CStock_Low_change,CStock_Close_average,CStock_Close_max,CStock_Close_min,CStock_Close_volatility,CStock_Close_change,CStock_Volume_average,CStock_Volume_max,CStock_Volume_min,CStock_Volume_volatility,CStock_Volume_change
2018-01-14,77.47,77.76,76.89,0.8700000000000045,-0.19000000000001194,78.045,78.44,77.66,0.7800000000000011,-0.060000000000002274,76.85,77.43,76.1,1.3300000000000125,0.6400000000000006,77.5675,78.3,77.11,1.1899999999999977,1.1899999999999977,20093637,26181356,15420833,10760523,-8367360
2018-01-21,79.024,79.85,78.24,1.6099999999999994,1.3700000000000045,79.592,80.39,78.89,1.5,1.1799999999999926,78.566,79.21,77.96,1.25,0.9000000000000057,79.222,80.08,78.55,1.5300000000000011,1.4899999999999949,13747268,18108648,10080008,8028640,1246711
2018-01-28,79.004,80.12,78.27,1.8500000000000085,-1.4699999999999989,79.596,80.7,79.06,1.6400000000000006,-1.6400000000000006,78.33,79.83,76.88,2.950000000000003,-2.950000000000003,78.656,79.96,77.02,2.9399999999999977,-2.9399999999999977,15538530,18561206,12437151,6124055,3950064
2018-02-04,73.97999999999999,75.52,71.52,4.0,-2.5,75.604,77.22,74.28,2.9399999999999977,-2.9399999999999977,72.094,74.32,71.0,3.319999999999993,-1.2000000000000028,73.726,74.99,71.87,3.1199999999999903,0.4100000000000108,26734079,32116676,18908378,13208298,-4471358
2018-02-11,75.56400000000001,77.18,74.34,2.8400000000000034,2.3299999999999983,76.514,77.46,75.38,2.0799999999999983,1.8700000000000045,75.172,76.61,73.97,2.6400000000000006,2.6400000000000006,76.11,77.08,74.76,2.319999999999993,2.059999999999988,13479877,16677666,11066364,5611302,-5032749
2018-02-18,76.7,77.28,76.4,0.8799999999999955,-0.1599999999999966,77.56,78.42,77.11,1.3100000000000023,-0.12000000000000455,76.1575,76.4,75.94,0.46000000000000796,0.10999999999999943,76.7025,77.08,76.27,0.8100000000000023,0.6200000000000045,14115085,16049529,12040858,4008671,440294
2018-02-25,76.004,77.52,73.17,4.349999999999994,-4.060000000000002,76.51,77.88,73.87,4.009999999999991,-3.8599999999999994,74.72,76.72,71.88,4.840000000000003,-4.840000000000003,75.372,77.65,73.66,3.990000000000009,-3.969999999999999,20291974,23803242,17288328,6514914,3772896
2018-03-04,74.054,74.95,73.07,1.8800000000000097,1.8800000000000097,74.922,76.37,74.08,2.2900000000000063,1.4300000000000068,73.408,74.6,72.7,1.8999999999999915,1.8999999999999915,74.524,76.11,73.92,2.1899999999999977,1.6899999999999977,14635702,16814604,10878604,5936000,-875362
2018-03-11,74.864,76.14,73.17,2.969999999999999,-2.780000000000001,75.248,76.53,73.87,2.6599999999999966,-2.3900000000000006,74.012,75.92,73.01,2.9099999999999966,-2.769999999999996,74.242,76.02,73.34,2.6799999999999926,-2.549999999999997,18177668,33033740,12636587,20397153,19635496
2018-03-18,72.47,73.47,70.32,3.1500000000000057,-3.1500000000000057,72.902,74.27,70.73,3.539999999999992,-2.769999999999996,70.988,72.71,67.75,4.959999999999994,-4.170000000000002,71.43,73.32,67.9,5.4199999999999875,-4.799999999999997,20746149,31458884,13113479,18345405,16327497
