Date,CSXStock_Open_average,CSXStock_Open_max,CSXStock_Open_min,CSXStock_Open_volatility,CSXStock_Open_change,CSXStock_High_average,CSXStock_High_max,CSXStock_High_min,CSXStock_High_volatility,CSXStock_High_change,CSXStock_Low_average,CSXStock_Low_max,CSXStock_Low_min,CSXStock_Low_volatility,CSXStock_Low_change,CSXStock_Close_average,CSXStock_Close_max,CSXStock_Close_min,CSXStock_Close_volatility,CSXStock_Close_change,CSXStock_Volume_average,CSXStock_Volume_max,CSXStock_Volume_min,CSXStock_Volume_volatility,CSXStock_Volume_change
2018-01-14,58.2025,59.87,57.15,2.719999999999999,-1.7899999999999991,58.665,60.04,58.16,1.8800000000000026,-1.8800000000000026,57.355000000000004,57.97,56.6,1.3699999999999974,-0.7100000000000009,57.84,58.13,57.49,0.6400000000000006,-0.6400000000000006,8913286,11145624,6911329,4234295,-2513542
2018-01-21,57.006,57.62,56.29,1.3299999999999983,-1.25,57.49,58.01,56.72,1.2899999999999991,0.19999999999999574,56.298,56.95,55.87,1.0800000000000054,-0.7900000000000063,57.15,57.91,56.14,1.769999999999996,0.17999999999999972,7599857,9878037,6000160,3877877,81690
2018-01-28,56.848,57.56,56.1,1.4600000000000009,-1.3700000000000045,57.388,58.01,56.35,1.6599999999999966,-1.6599999999999966,56.232,57.04,55.2,1.8399999999999963,-1.8399999999999963,56.538,57.23,55.25,1.9799999999999969,-1.9799999999999969,6024603,9275832,4079061,5196771,5109341
2018-02-04,52.656,54.89,50.83,4.060000000000002,-4.060000000000002,53.582,55.04,51.35,3.6899999999999977,-3.6899999999999977,50.782,52.94,48.43,4.509999999999998,-3.530000000000001,52.028,53.82,50.47,3.3500000000000014,-1.1000000000000014,9241294,12278165,6496219,5781946,3207919
2018-02-11,53.772,55.72,51.56,4.159999999999997,4.07,54.974,56.42,53.6,2.8200000000000003,2.8200000000000003,53.35,55.36,51.33,4.030000000000001,4.030000000000001,54.706,56.1,53.16,2.940000000000005,2.940000000000005,8260678,11144717,5622884,5521833,-3548430
2018-02-18,55.2625,55.73,54.6,1.1299999999999955,-0.27999999999999403,55.97,56.37,55.67,0.6999999999999957,-0.10000000000000142,54.4725,54.58,54.32,0.259999999999998,0.259999999999998,55.095,55.84,54.59,1.25,1.25,5482049,6388391,4568053,1820338,-1820338
2018-02-25,55.168,56.24,53.95,2.289999999999999,-1.8399999999999963,56.038000000000004,56.99,55.35,1.6400000000000006,-1.3399999999999963,54.216,55.63,53.13,2.5,-2.0500000000000043,54.922,56.21,53.72,2.490000000000002,-1.1700000000000017,9640224,13347694,6677500,6670194,4551509
2018-03-04,56.092,56.82,54.83,1.990000000000002,1.990000000000002,57.024,58.0,56.47,1.5300000000000011,1.5300000000000011,55.434,56.6,53.78,2.8200000000000003,2.8200000000000003,56.604,58.0,56.14,1.8599999999999994,1.6199999999999974,6753236,9658595,4660374,4998221,-3490229
2018-03-11,57.516,58.07,56.8,1.2700000000000031,-1.1900000000000048,57.79,58.4,57.07,1.3299999999999983,-0.5399999999999991,56.8,57.36,56.26,1.1000000000000014,-0.8100000000000023,57.114,57.59,56.75,0.8400000000000034,-0.6700000000000017,5596395,8754202,4071118,4683084,4683084
2018-03-18,56.454,57.01,55.33,1.6799999999999997,-1.25,57.012,57.76,56.23,1.5300000000000011,-0.740000000000002,55.717999999999996,56.78,54.19,2.5900000000000034,-1.7199999999999989,56.024,56.97,54.27,2.6999999999999957,-2.4199999999999946,4471147,5257249,3595023,1662226,673934
