Date,ATROStock_Open_average,ATROStock_Open_max,ATROStock_Open_min,ATROStock_Open_volatility,ATROStock_Open_change,ATROStock_High_average,ATROStock_High_max,ATROStock_High_min,ATROStock_High_volatility,ATROStock_High_change,ATROStock_Low_average,ATROStock_Low_max,ATROStock_Low_min,ATROStock_Low_volatility,ATROStock_Low_change,ATROStock_Close_average,ATROStock_Close_max,ATROStock_Close_min,ATROStock_Close_volatility,ATROStock_Close_change,ATROStock_Volume_average,ATROStock_Volume_max,ATROStock_Volume_min,ATROStock_Volume_volatility,ATROStock_Volume_change
2018-01-14,45.8625,47.87,44.16,3.710000000000001,-3.710000000000001,46.9025,49.45,45.9,3.5500000000000043,-3.1700000000000017,44.73,45.75,43.91,1.8400000000000034,-1.8400000000000034,45.39,46.22,44.11,2.1099999999999994,0.4299999999999997,144345,165528,112438,53090,-28522
2018-01-21,46.478,47.45,46.04,1.4100000000000037,1.3300000000000054,46.936,47.47,46.39,1.0799999999999983,0.8900000000000006,45.706,46.58,45.35,1.2299999999999969,1.2299999999999969,46.589999999999996,47.36,45.69,1.6700000000000017,1.0,98877,134897,67717,67180,-32498
2018-01-28,45.574,47.24,44.27,2.969999999999999,-2.969999999999999,45.994,47.55,44.27,3.279999999999994,-3.279999999999994,44.38,46.01,42.78,3.229999999999997,-3.229999999999997,44.778,46.41,42.86,3.549999999999997,-3.549999999999997,106450,155585,67225,88360,-51115
2018-02-04,40.43,42.38,39.22,3.1600000000000037,-2.8900000000000006,41.094,42.85,39.8,3.0500000000000043,-3.0500000000000043,39.174,40.14,38.17,1.9699999999999989,-1.5499999999999972,39.75,40.5,38.9,1.6000000000000014,-0.759999999999998,122170,169550,84200,85350,-85350
2018-02-11,40.542,41.84,39.35,2.490000000000002,2.469999999999999,41.518,42.85,39.94,2.9100000000000037,2.510000000000005,40.266,41.67,38.67,3.0,3.0,41.096000000000004,42.03,39.72,2.3100000000000023,2.1600000000000037,102597,131788,78674,53114,30791
2018-02-18,41.7175,42.18,41.46,0.7199999999999989,-0.25,42.1575,42.28,41.91,0.37000000000000455,-0.2700000000000031,40.8375,41.25,40.46,0.7899999999999991,-0.7100000000000009,41.2725,41.89,40.73,1.1600000000000037,-0.6000000000000014,126177,168348,65832,102516,102516
2018-02-25,38.998,41.0,38.1,2.8999999999999986,-2.479999999999997,40.716,42.65,39.38,3.269999999999996,-2.490000000000002,38.484,40.8,37.46,3.3399999999999963,-2.3499999999999943,39.75,42.49,38.55,3.940000000000005,-2.480000000000004,268637,463367,150759,312608,-45423
2018-03-04,40.246,40.72,39.84,0.8799999999999955,0.6499999999999986,40.676,41.13,40.26,0.8700000000000045,0.8700000000000045,39.006,39.8,37.29,2.509999999999998,2.509999999999998,40.376,40.97,39.88,1.0899999999999963,1.0899999999999963,130408,140410,112285,28125,-20007
2018-03-11,40.065999999999995,40.94,38.91,2.030000000000001,-2.030000000000001,40.298,41.14,39.17,1.9699999999999989,-1.9699999999999989,39.192,40.18,38.2,1.9799999999999969,-1.9799999999999969,39.46,40.58,38.56,2.019999999999996,-2.019999999999996,173866,432914,90266,342648,295647
2018-03-18,38.1,38.71,36.63,2.0799999999999983,-1.8599999999999994,38.364,39.0,36.97,2.030000000000001,-1.759999999999998,37.232,38.38,35.54,2.8400000000000034,-2.270000000000003,37.546,38.64,35.58,3.0600000000000023,-3.0600000000000023,116153,173932,45689,128243,50730
2018-03-25,36.685,36.87,36.25,0.6199999999999974,0.5,37.620000000000005,37.88,37.3,0.5800000000000054,-0.03999999999999915,36.1975,36.72,35.75,0.9699999999999989,0.9699999999999989,36.8275,37.3,36.44,0.8599999999999994,0.519999999999996,118197,149128,82366,66762,10777
2018-04-01,36.542,37.25,35.88,1.3699999999999974,-0.8299999999999983,37.025999999999996,37.79,36.55,1.240000000000002,-1.0700000000000003,35.826,36.25,35.02,1.2299999999999969,-0.9199999999999946,36.224,36.59,35.36,1.230000000000004,-1.1799999999999997,200178,324782,115813,208969,-76703
2018-04-08,36.082,36.7,35.39,1.3100000000000023,1.0100000000000051,36.506,36.91,35.96,0.9499999999999957,0.769999999999996,35.572,36.45,34.56,1.8900000000000006,1.1900000000000048,36.132,36.66,34.86,1.7999999999999972,1.7999999999999972,134072,279017,84810,194207,5723
2018-04-15,38.518,39.27,36.93,2.3400000000000034,2.1300000000000026,39.042,39.6,37.97,1.6300000000000026,1.0900000000000034,38.154,38.85,36.8,2.0500000000000043,1.6900000000000048,38.786,39.36,37.97,1.3900000000000006,0.7800000000000011,76189,109894,56978,52916,-17448
2018-04-22,38.492,38.95,38.1,0.8500000000000014,-0.30000000000000426,38.854,39.23,38.36,0.8699999999999974,-0.37999999999999545,37.728,38.3,37.45,0.8499999999999943,-0.75,38.156,38.56,37.69,0.8700000000000045,-0.7199999999999989,73725,85560,64220,21340,19900
2018-04-29,36.234,37.85,35.28,2.5700000000000003,-2.5700000000000003,36.766,38.27,36.11,2.1600000000000037,-2.1600000000000037,35.52,36.56,35.13,1.4299999999999997,-1.4299999999999997,35.89,36.58,35.51,1.0700000000000003,-0.8500000000000014,98412,141242,47843,93399,26320
2018-05-06,34.910000000000004,36.58,33.85,2.729999999999997,-2.0,36.316,37.81,34.61,3.200000000000003,-1.8300000000000054,34.538000000000004,36.28,33.18,3.1000000000000014,-1.7800000000000011,35.522,37.55,33.81,3.739999999999995,-1.6499999999999986,194114,302557,99121,203436,50133
2018-05-13,35.312,35.9,35.01,0.8900000000000006,0.8900000000000006,35.792,36.25,35.51,0.740000000000002,0.4200000000000017,34.784,35.53,33.91,1.6200000000000045,0.8299999999999983,35.496,35.86,35.02,0.8399999999999963,0.509999999999998,101257,140877,67599,73278,-25985
2018-05-20,35.508,36.02,34.72,1.3000000000000043,-0.5400000000000063,35.914,36.58,35.48,1.1000000000000014,-1.1000000000000014,34.894,35.73,34.45,1.279999999999994,-0.8599999999999994,35.396,36.0,34.86,1.1400000000000006,-0.8400000000000034,70919,106929,43693,63236,-55538
2018-05-27,35.4125,35.77,35.01,0.7600000000000051,0.45000000000000284,36.0775,36.9,35.35,1.5499999999999972,1.5499999999999972,35.0125,35.23,34.85,0.37999999999999545,0.3499999999999943,35.74,36.82,35.16,1.6600000000000037,1.6600000000000037,80171,160138,49455,110683,104378
2018-06-03,36.096000000000004,36.84,35.52,1.3200000000000003,-1.2800000000000011,36.664,37.7,35.58,2.1200000000000045,0.6000000000000014,35.476,35.97,34.99,0.9799999999999969,-0.4099999999999966,36.18,37.51,35.39,2.1199999999999974,0.8399999999999963,116333,189695,81070,108625,55953
2018-06-10,38.032000000000004,38.43,37.53,0.8999999999999986,0.8299999999999983,38.51,39.08,38.11,0.9699999999999989,0.9699999999999989,37.327999999999996,38.07,36.58,1.490000000000002,1.240000000000002,38.254,39.03,37.7,1.3299999999999983,1.3299999999999983,159595,323814,75523,248291,175449
2018-06-17,38.269999999999996,38.91,37.37,1.5399999999999991,-1.3400000000000034,38.506,39.31,37.37,1.9400000000000048,-1.9400000000000048,37.443999999999996,38.05,36.54,1.509999999999998,-1.509999999999998,37.882,39.23,36.86,2.3699999999999974,-2.3699999999999974,119387,169357,73893,95464,37832
2018-06-24,36.336,36.9,35.92,0.9799999999999969,-0.7399999999999949,36.824,37.37,36.25,1.1199999999999974,-0.8400000000000034,35.653999999999996,36.18,35.13,1.0499999999999972,-0.07000000000000028,36.148,36.77,35.88,0.8900000000000006,0.060000000000002274,73306,99626,49825,49801,-48979
2018-07-01,36.405,36.84,35.67,1.1700000000000017,0.9600000000000009,36.737500000000004,36.85,36.42,0.4299999999999997,0.4200000000000017,35.9975,36.27,35.56,0.7100000000000009,0.7100000000000009,36.475,36.62,36.34,0.27999999999999403,-0.00999999999999801,52095,79466,22554,56912,-25290
2018-07-08,37.316,37.81,36.52,1.2899999999999991,1.1599999999999966,37.996,38.59,37.74,0.8500000000000014,0.8500000000000014,36.812,37.42,36.17,1.25,1.25,37.638,38.25,36.86,1.3900000000000006,0.5300000000000011,41406,48487,37624,10863,-8644
2018-07-15,38.63,39.35,38.23,1.1200000000000045,1.0600000000000023,39.122,39.89,38.61,1.2800000000000011,1.230000000000004,38.472,39.35,37.97,1.3800000000000026,1.3800000000000026,38.936,39.6,38.25,1.3500000000000014,1.3500000000000014,40962,74618,27811,46807,-2229
2018-07-22,39.502,40.57,39.02,1.5499999999999972,1.0200000000000031,40.22,41.35,39.1,2.25,1.6200000000000045,38.798,39.24,38.35,0.8900000000000006,0.240000000000002,39.432,40.5,38.96,1.5399999999999991,0.490000000000002,66949,130846,45731,85115,6956
2018-07-29,40.356,42.16,39.45,2.7099999999999937,2.519999999999996,41.778,45.84,39.92,5.920000000000002,5.040000000000006,39.662,41.36,38.87,2.490000000000002,2.1599999999999966,40.22,41.59,39.24,2.3500000000000014,2.3500000000000014,168744,550115,41690,508425,508425
2018-08-05,43.424,44.31,41.74,2.5700000000000003,2.5700000000000003,44.41,45.22,43.65,1.5700000000000003,1.5700000000000003,43.022,44.16,41.2,2.9599999999999937,2.9599999999999937,44.042,44.94,43.37,1.5700000000000003,1.5700000000000003,169362,245146,77941,167205,-50366
2018-08-12,44.838,45.19,44.33,0.8599999999999994,-0.740000000000002,45.306,46.3,44.64,1.6599999999999966,-0.7800000000000011,44.11,44.71,43.45,1.259999999999998,-0.75,44.736,45.42,44.24,1.1799999999999997,-0.46999999999999886,103568,127512,65816,61696,-17936
2018-08-19,45.438,46.06,44.56,1.5,1.1299999999999955,45.994,46.56,45.24,1.3200000000000003,0.44999999999999574,44.99,45.54,44.51,1.0300000000000011,0.3200000000000003,45.51,46.12,44.86,1.259999999999998,0.13000000000000256,76895,106423,54981,51442,1100
2018-08-26,44.562,45.23,43.62,1.6099999999999994,-1.6099999999999994,44.794000000000004,45.73,43.84,1.8899999999999935,-1.8899999999999935,43.918,44.83,42.56,2.269999999999996,-2.269999999999996,44.31,45.0,43.51,1.490000000000002,-1.490000000000002,56823,62090,45621,16469,1037
2018-09-02,43.5775,44.08,43.07,1.009999999999998,-0.020000000000003126,44.2025,44.5,43.8,0.7000000000000028,0.3300000000000054,42.8075,43.58,41.5,2.0799999999999983,1.8500000000000014,43.7275,44.0,43.18,0.8200000000000003,0.8200000000000003,165670,438058,43531,394527,-394527
2018-09-09,43.56,44.14,43.09,1.0499999999999972,-1.0399999999999991,44.032000000000004,44.5,43.67,0.8299999999999983,-0.3999999999999986,43.15,43.83,42.65,1.1799999999999997,-0.7299999999999969,43.39,44.0,42.94,1.0600000000000023,-0.5799999999999983,93425,118231,59477,58754,3021
2018-09-16,43.562,44.05,43.35,0.6999999999999957,0.0,43.982,44.15,43.71,0.4399999999999977,0.3399999999999963,42.956,43.37,42.49,0.8799999999999955,0.5399999999999991,43.486,43.86,43.26,0.6000000000000014,0.13000000000000256,216018,498768,123046,375722,370835
2018-09-23,43.372,43.67,43.11,0.5600000000000023,-0.35999999999999943,43.894,44.2,43.44,0.7600000000000051,-0.30000000000000426,42.758,43.03,42.32,0.7100000000000009,-0.21000000000000085,43.256,43.5,42.91,0.5900000000000034,0.04999999999999716,115568,159882,73723,86159,47918
2018-09-30,36.106,36.93,35.33,1.6000000000000014,-1.6000000000000014,36.31,37.1,35.33,1.7700000000000031,-1.7700000000000031,35.316,36.67,33.69,2.980000000000004,-2.980000000000004,35.532,36.77,34.23,2.5400000000000063,-2.5400000000000063,88217,147372,53307,94065,-32724
2018-10-07,34.222,36.26,32.24,4.019999999999996,-2.019999999999996,34.624,36.36,33.13,3.229999999999997,-1.4399999999999977,32.653999999999996,33.97,31.78,2.1899999999999977,-2.1899999999999977,32.95,34.4,31.93,2.469999999999999,-2.3200000000000003,150690,231479,108173,123306,8785
