Date,SPDR S&P PharmaceuticalsEtf_Open_average,SPDR S&P PharmaceuticalsEtf_Open_max,SPDR S&P PharmaceuticalsEtf_Open_min,SPDR S&P PharmaceuticalsEtf_Open_volatility,SPDR S&P PharmaceuticalsEtf_Open_change,SPDR S&P PharmaceuticalsEtf_High_average,SPDR S&P PharmaceuticalsEtf_High_max,SPDR S&P PharmaceuticalsEtf_High_min,SPDR S&P PharmaceuticalsEtf_High_volatility,SPDR S&P PharmaceuticalsEtf_High_change,SPDR S&P PharmaceuticalsEtf_Low_average,SPDR S&P PharmaceuticalsEtf_Low_max,SPDR S&P PharmaceuticalsEtf_Low_min,SPDR S&P PharmaceuticalsEtf_Low_volatility,SPDR S&P PharmaceuticalsEtf_Low_change,SPDR S&P PharmaceuticalsEtf_Close_average,SPDR S&P PharmaceuticalsEtf_Close_max,SPDR S&P PharmaceuticalsEtf_Close_min,SPDR S&P PharmaceuticalsEtf_Close_volatility,SPDR S&P PharmaceuticalsEtf_Close_change
2018-03-25,41.6,41.6,41.6,0.0,0.0,42.03,42.03,42.03,0.0,0.0,41.41,41.41,41.41,0.0,0.0,41.87,41.87,41.87,0.0,0.0
2018-04-01,41.12,41.12,41.12,0.0,0.0,41.32,41.32,41.32,0.0,0.0,40.19,40.19,40.19,0.0,0.0,40.62,40.62,40.62,0.0,0.0
2018-04-08,42.08,42.08,42.08,0.0,0.0,42.23,42.23,42.23,0.0,0.0,41.43,41.43,41.43,0.0,0.0,41.66,41.66,41.66,0.0,0.0
2018-04-15,41.97,41.97,41.97,0.0,0.0,42.01,42.01,42.01,0.0,0.0,41.66,41.66,41.66,0.0,0.0,41.68,41.68,41.68,0.0,0.0
2018-04-22,40.77,40.77,40.77,0.0,0.0,41.14,41.14,41.14,0.0,0.0,40.77,40.77,40.77,0.0,0.0,40.96,40.96,40.96,0.0,0.0
2018-04-29,38.92,38.92,38.92,0.0,0.0,39.46,39.46,39.46,0.0,0.0,38.78,38.78,38.78,0.0,0.0,39.32,39.32,39.32,0.0,0.0
2018-05-06,40.34,40.34,40.34,0.0,0.0,41.35,41.35,41.35,0.0,0.0,40.27,40.27,40.27,0.0,0.0,41.29,41.29,41.29,0.0,0.0
2018-05-13,42.14,42.14,42.14,0.0,0.0,42.39,42.39,42.39,0.0,0.0,42.03,42.03,42.03,0.0,0.0,42.32,42.32,42.32,0.0,0.0
2018-05-20,41.87,41.87,41.87,0.0,0.0,42.13,42.13,42.13,0.0,0.0,41.87,41.87,41.87,0.0,0.0,42.05,42.05,42.05,0.0,0.0
2018-05-27,42.28,42.28,42.28,0.0,0.0,42.77,42.77,42.77,0.0,0.0,42.24,42.24,42.24,0.0,0.0,42.75,42.75,42.75,0.0,0.0
2018-06-03,43.21,43.21,43.21,0.0,0.0,43.84,43.84,43.84,0.0,0.0,43.21,43.21,43.21,0.0,0.0,43.77,43.77,43.77,0.0,0.0
2018-06-10,44.38,44.38,44.38,0.0,0.0,44.6,44.6,44.6,0.0,0.0,44.09,44.09,44.09,0.0,0.0,44.6,44.6,44.6,0.0,0.0
2018-06-17,44.28,44.28,44.28,0.0,0.0,44.29,44.29,44.29,0.0,0.0,43.84,43.84,43.84,0.0,0.0,43.95,43.95,43.95,0.0,0.0
2018-06-24,43.12,43.12,43.12,0.0,0.0,43.36,43.36,43.36,0.0,0.0,42.95,42.95,42.95,0.0,0.0,43.01,43.01,43.01,0.0,0.0
2018-07-01,43.64,43.64,43.64,0.0,0.0,44.45,44.45,44.45,0.0,0.0,43.64,43.64,43.64,0.0,0.0,44.39,44.39,44.39,0.0,0.0
2018-07-08,45.45,45.45,45.45,0.0,0.0,45.69,45.69,45.69,0.0,0.0,45.33,45.33,45.33,0.0,0.0,45.37,45.37,45.37,0.0,0.0
2018-07-15,45.16,45.16,45.16,0.0,0.0,45.21,45.21,45.21,0.0,0.0,45.02,45.02,45.02,0.0,0.0,45.07,45.07,45.07,0.0,0.0
2018-07-22,45.86,45.86,45.86,0.0,0.0,46.0,46.0,46.0,0.0,0.0,45.35,45.35,45.35,0.0,0.0,45.69,45.69,45.69,0.0,0.0
2018-07-29,46.77,46.77,46.77,0.0,0.0,46.98,46.98,46.98,0.0,0.0,46.64,46.64,46.64,0.0,0.0,46.96,46.96,46.96,0.0,0.0
2018-08-05,47.81,47.81,47.81,0.0,0.0,48.3,48.3,48.3,0.0,0.0,47.68,47.68,47.68,0.0,0.0,47.89,47.89,47.89,0.0,0.0
2018-08-12,48.85,48.85,48.85,0.0,0.0,49.05,49.05,49.05,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.91,48.91,48.91,0.0,0.0
2018-08-19,48.84,48.84,48.84,0.0,0.0,49.07,49.07,49.07,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.85,48.85,48.85,0.0,0.0
2018-08-26,49.34,49.34,49.34,0.0,0.0,49.97,49.97,49.97,0.0,0.0,49.34,49.34,49.34,0.0,0.0,49.96,49.96,49.96,0.0,0.0
2018-09-02,48.89,48.89,48.89,0.0,0.0,49.31,49.31,49.31,0.0,0.0,48.82,48.82,48.82,0.0,0.0,49.02,49.02,49.02,0.0,0.0
2018-09-09,48.86,48.86,48.86,0.0,0.0,48.86,48.86,48.86,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.38,48.38,48.38,0.0,0.0
2018-09-16,48.95,48.95,48.95,0.0,0.0,48.98,48.98,48.98,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2018-09-23,48.47,48.47,48.47,0.0,0.0,48.72,48.72,48.72,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2018-09-30,46.13,46.13,46.13,0.0,0.0,46.53,46.53,46.53,0.0,0.0,45.48,45.48,45.48,0.0,0.0,45.98,45.98,45.98,0.0,0.0
2018-10-07,44.45,44.45,44.45,0.0,0.0,44.56,44.56,44.56,0.0,0.0,43.89,43.89,43.89,0.0,0.0,44.34,44.34,44.34,0.0,0.0
2018-10-14,45.72,45.72,45.72,0.0,0.0,46.05,46.05,46.05,0.0,0.0,45.22,45.22,45.22,0.0,0.0,45.29,45.29,45.29,0.0,0.0
2018-10-21,42.72,42.72,42.72,0.0,0.0,43.35,43.35,43.35,0.0,0.0,42.15,42.15,42.15,0.0,0.0,42.9,42.9,42.9,0.0,0.0
2018-10-28,44.98,44.98,44.98,0.0,0.0,45.22,45.22,45.22,0.0,0.0,43.97,43.97,43.97,0.0,0.0,44.37,44.37,44.37,0.0,0.0
2018-11-04,44.17,44.17,44.17,0.0,0.0,44.21,44.21,44.21,0.0,0.0,43.73,43.73,43.73,0.0,0.0,44.08,44.08,44.08,0.0,0.0
2018-11-11,43.01,43.01,43.01,0.0,0.0,43.47,43.47,43.47,0.0,0.0,42.89,42.89,42.89,0.0,0.0,43.39,43.39,43.39,0.0,0.0
2018-11-18,42.25,42.25,42.25,0.0,0.0,43.25,43.25,43.25,0.0,0.0,42.25,42.25,42.25,0.0,0.0,42.73,42.73,42.73,0.0,0.0
2018-11-25,43.25,43.25,43.25,0.0,0.0,43.66,43.66,43.66,0.0,0.0,43.04,43.04,43.04,0.0,0.0,43.65,43.65,43.65,0.0,0.0
2018-12-02,42.07,42.07,42.07,0.0,0.0,42.32,42.32,42.32,0.0,0.0,40.98,40.98,40.98,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2018-12-09,40.81,40.81,40.81,0.0,0.0,41.0,41.0,41.0,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.88,39.88,39.88,0.0,0.0
2018-12-16,36.75,36.75,36.75,0.0,0.0,36.75,36.75,36.75,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.18,35.18,35.18,0.0,0.0
2018-12-23,36.32,36.32,36.32,0.0,0.0,36.89,36.89,36.89,0.0,0.0,36.11,36.11,36.11,0.0,0.0,36.43,36.43,36.43,0.0,0.0
2018-12-30,36.56,36.56,36.56,0.0,0.0,37.6,37.6,37.6,0.0,0.0,36.55,36.55,36.55,0.0,0.0,37.56,37.56,37.56,0.0,0.0
2019-01-06,39.26,39.26,39.26,0.0,0.0,39.63,39.63,39.63,0.0,0.0,39.18,39.18,39.18,0.0,0.0,39.61,39.61,39.61,0.0,0.0
2019-01-13,39.99,39.99,39.99,0.0,0.0,40.24,40.24,40.24,0.0,0.0,39.66,39.66,39.66,0.0,0.0,40.24,40.24,40.24,0.0,0.0
2019-01-20,39.75,39.75,39.75,0.0,0.0,39.86,39.86,39.86,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.81,39.81,39.81,0.0,0.0
2019-01-27,40.15,40.15,40.15,0.0,0.0,40.4,40.4,40.4,0.0,0.0,39.91,39.91,39.91,0.0,0.0,40.38,40.38,40.38,0.0,0.0
2019-02-03,39.92,39.92,39.92,0.0,0.0,40.37,40.37,40.37,0.0,0.0,39.9,39.9,39.9,0.0,0.0,40.28,40.28,40.28,0.0,0.0
2019-02-10,41.47,41.47,41.47,0.0,0.0,41.75,41.75,41.75,0.0,0.0,41.47,41.47,41.47,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2019-02-17,40.83,40.83,40.83,0.0,0.0,41.48,41.48,41.48,0.0,0.0,40.83,40.83,40.83,0.0,0.0,41.4,41.4,41.4,0.0,0.0
2019-02-24,43.23,43.23,43.23,0.0,0.0,43.52,43.52,43.52,0.0,0.0,42.95,42.95,42.95,0.0,0.0,43.41,43.41,43.41,0.0,0.0
2019-03-03,40.64,40.64,40.64,0.0,0.0,40.97,40.97,40.97,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.96,40.96,40.96,0.0,0.0
2019-03-10,41.79,41.79,41.79,0.0,0.0,41.9,41.9,41.9,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.75,41.75,41.75,0.0,0.0
2019-03-17,42.29,42.29,42.29,0.0,0.0,42.29,42.29,42.29,0.0,0.0,41.16,41.16,41.16,0.0,0.0,41.2,41.2,41.2,0.0,0.0
2019-03-24,41.41,41.41,41.41,0.0,0.0,41.67,41.67,41.67,0.0,0.0,41.3,41.3,41.3,0.0,0.0,41.58,41.58,41.58,0.0,0.0
2019-03-31,42.06,42.06,42.06,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.06,42.06,42.06,0.0,0.0,42.26,42.26,42.26,0.0,0.0
2019-04-07,41.0,41.0,41.0,0.0,0.0,41.11,41.11,41.11,0.0,0.0,40.44,40.44,40.44,0.0,0.0,40.57,40.57,40.57,0.0,0.0
2019-04-14,38.96,38.96,38.96,0.0,0.0,39.11,39.11,39.11,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.89,38.89,38.89,0.0,0.0
2019-04-21,39.84,39.84,39.84,0.0,0.0,40.2,40.2,40.2,0.0,0.0,39.73,39.73,39.73,0.0,0.0,40.18,40.18,40.18,0.0,0.0
2019-04-28,40.4,40.4,40.4,0.0,0.0,40.93,40.93,40.93,0.0,0.0,40.39,40.39,40.39,0.0,0.0,40.91,40.91,40.91,0.0,0.0
2019-05-05,40.5,40.5,40.5,0.0,0.0,40.67,40.67,40.67,0.0,0.0,39.92,39.92,39.92,0.0,0.0,40.55,40.55,40.55,0.0,0.0
2019-05-12,39.22,39.22,39.22,0.0,0.0,39.72,39.72,39.72,0.0,0.0,39.05,39.05,39.05,0.0,0.0,39.24,39.24,39.24,0.0,0.0
2019-05-19,38.76,38.76,38.76,0.0,0.0,39.0,39.0,39.0,0.0,0.0,38.61,38.61,38.61,0.0,0.0,38.61,38.61,38.61,0.0,0.0
2019-05-26,36.91,36.91,36.91,0.0,0.0,36.97,36.97,36.97,0.0,0.0,36.5,36.5,36.5,0.0,0.0,36.75,36.75,36.75,0.0,0.0
2019-06-02,37.81,37.81,37.81,0.0,0.0,38.13,38.13,38.13,0.0,0.0,37.76,37.76,37.76,0.0,0.0,38.06,38.06,38.06,0.0,0.0
2019-06-09,37.8,37.8,37.8,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.25,37.25,37.25,0.0,0.0,37.25,37.25,37.25,0.0,0.0
2019-06-16,38.5,38.5,38.5,0.0,0.0,38.61,38.61,38.61,0.0,0.0,37.9,37.9,37.9,0.0,0.0,38.51,38.51,38.51,0.0,0.0
2019-06-23,39.52,39.52,39.52,0.0,0.0,39.83,39.83,39.83,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.83,39.83,39.83,0.0,0.0
2019-06-30,40.32,40.32,40.32,0.0,0.0,40.55,40.55,40.55,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.86,39.86,39.86,0.0,0.0
2019-07-07,38.65,38.65,38.65,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.52,38.52,38.52,0.0,0.0
2019-07-14,37.92,37.92,37.92,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.61,37.61,37.61,0.0,0.0
2019-07-21,37.51,37.51,37.51,0.0,0.0,38.03,38.03,38.03,0.0,0.0,37.51,37.51,37.51,0.0,0.0,37.98,37.98,37.98,0.0,0.0
2019-07-28,37.87,37.87,37.87,0.0,0.0,38.15,38.15,38.15,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.69,37.69,37.69,0.0,0.0
2019-08-04,36.89,36.89,36.89,0.0,0.0,37.15,37.15,37.15,0.0,0.0,36.82,36.82,36.82,0.0,0.0,37.07,37.07,37.07,0.0,0.0
2019-08-11,35.59,35.59,35.59,0.0,0.0,36.04,36.04,36.04,0.0,0.0,35.55,35.55,35.55,0.0,0.0,35.92,35.92,35.92,0.0,0.0
2019-08-18,36.21,36.21,36.21,0.0,0.0,36.47,36.47,36.47,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2019-08-25,35.6,35.6,35.6,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2019-09-01,35.41,35.41,35.41,0.0,0.0,35.94,35.94,35.94,0.0,0.0,35.41,35.41,35.41,0.0,0.0,35.87,35.87,35.87,0.0,0.0
2019-09-08,37.54,37.54,37.54,0.0,0.0,37.92,37.92,37.92,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.31,37.31,37.31,0.0,0.0
2019-09-15,37.15,37.15,37.15,0.0,0.0,37.74,37.74,37.74,0.0,0.0,37.15,37.15,37.15,0.0,0.0,37.6,37.6,37.6,0.0,0.0
2019-09-22,36.07,36.07,36.07,0.0,0.0,36.31,36.31,36.31,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.75,35.75,35.75,0.0,0.0
2019-09-29,35.43,35.43,35.43,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.8,35.8,35.8,0.0,0.0
2019-10-06,35.22,35.22,35.22,0.0,0.0,35.94,35.94,35.94,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.59,35.59,35.59,0.0,0.0
2019-10-13,37.62,37.62,37.62,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2019-10-20,37.31,37.31,37.31,0.0,0.0,38.01,38.01,38.01,0.0,0.0,37.28,37.28,37.28,0.0,0.0,37.88,37.88,37.88,0.0,0.0
2019-10-27,38.87,38.87,38.87,0.0,0.0,39.51,39.51,39.51,0.0,0.0,38.8,38.8,38.8,0.0,0.0,39.47,39.47,39.47,0.0,0.0
2019-11-03,38.08,38.08,38.08,0.0,0.0,38.8,38.8,38.8,0.0,0.0,37.94,37.94,37.94,0.0,0.0,38.8,38.8,38.8,0.0,0.0
2019-11-10,38.27,38.27,38.27,0.0,0.0,38.8,38.8,38.8,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.77,38.77,38.77,0.0,0.0
2019-11-17,39.61,39.61,39.61,0.0,0.0,40.12,40.12,40.12,0.0,0.0,39.61,39.61,39.61,0.0,0.0,40.05,40.05,40.05,0.0,0.0
2019-11-24,40.66,40.66,40.66,0.0,0.0,41.11,41.11,41.11,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.93,40.93,40.93,0.0,0.0
2019-12-01,40.75,40.75,40.75,0.0,0.0,41.11,41.11,41.11,0.0,0.0,40.75,40.75,40.75,0.0,0.0,41.01,41.01,41.01,0.0,0.0
2019-12-08,42.06,42.06,42.06,0.0,0.0,42.37,42.37,42.37,0.0,0.0,41.71,41.71,41.71,0.0,0.0,41.89,41.89,41.89,0.0,0.0
2019-12-15,45.04,45.04,45.04,0.0,0.0,45.45,45.45,45.45,0.0,0.0,45.01,45.01,45.01,0.0,0.0,45.34,45.34,45.34,0.0,0.0
2019-12-22,46.4,46.4,46.4,0.0,0.0,46.4,46.4,46.4,0.0,0.0,45.73,45.73,45.73,0.0,0.0,45.82,45.82,45.82,0.0,0.0
2019-12-29,45.06,45.06,45.06,0.0,0.0,45.35,45.35,45.35,0.0,0.0,44.73,44.73,44.73,0.0,0.0,44.91,44.91,44.91,0.0,0.0
2020-01-05,45.08,45.08,45.08,0.0,0.0,45.85,45.85,45.85,0.0,0.0,45.08,45.08,45.08,0.0,0.0,45.67,45.67,45.67,0.0,0.0
2020-01-12,48.07,48.07,48.07,0.0,0.0,48.07,48.07,48.07,0.0,0.0,47.24,47.24,47.24,0.0,0.0,47.27,47.27,47.27,0.0,0.0
2020-01-19,47.44,47.44,47.44,0.0,0.0,47.44,47.44,47.44,0.0,0.0,45.84,45.84,45.84,0.0,0.0,46.04,46.04,46.04,0.0,0.0
2020-01-26,45.67,45.67,45.67,0.0,0.0,45.67,45.67,45.67,0.0,0.0,45.22,45.22,45.22,0.0,0.0,45.41,45.41,45.41,0.0,0.0
2020-02-02,47.05,47.05,47.05,0.0,0.0,47.15,47.15,47.15,0.0,0.0,46.69,46.69,46.69,0.0,0.0,46.94,46.94,46.94,0.0,0.0
2020-02-09,46.75,46.75,46.75,0.0,0.0,46.83,46.83,46.83,0.0,0.0,46.37,46.37,46.37,0.0,0.0,46.7,46.7,46.7,0.0,0.0
2020-02-16,46.43,46.43,46.43,0.0,0.0,46.61,46.61,46.61,0.0,0.0,46.15,46.15,46.15,0.0,0.0,46.33,46.33,46.33,0.0,0.0
2020-02-23,40.22,40.22,40.22,0.0,0.0,41.23,41.23,41.23,0.0,0.0,39.86,39.86,39.86,0.0,0.0,41.22,41.22,41.22,0.0,0.0
2020-03-01,41.24,41.24,41.24,0.0,0.0,41.7,41.7,41.7,0.0,0.0,40.22,40.22,40.22,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2020-03-08,36.48,36.48,36.48,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.48,36.48,36.48,0.0,0.0
2020-03-15,32.01,32.01,32.01,0.0,0.0,32.01,32.01,32.01,0.0,0.0,32.01,32.01,32.01,0.0,0.0,32.01,32.01,32.01,0.0,0.0
2020-03-22,34.88,34.88,34.88,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.88,34.88,34.88,0.0,0.0
2020-03-29,35.04,35.04,35.04,0.0,0.0,35.48,35.48,35.48,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.81,34.81,34.81,0.0,0.0
2020-04-05,38.07,38.07,38.07,0.0,0.0,38.6,38.6,38.6,0.0,0.0,37.86,37.86,37.86,0.0,0.0,38.27,38.27,38.27,0.0,0.0
2020-04-12,39.12,39.12,39.12,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.12,39.12,39.12,0.0,0.0,39.87,39.87,39.87,0.0,0.0
2020-04-19,40.0,40.0,40.0,0.0,0.0,40.63,40.63,40.63,0.0,0.0,39.97,39.97,39.97,0.0,0.0,40.57,40.57,40.57,0.0,0.0
2020-04-26,40.71,40.71,40.71,0.0,0.0,40.71,40.71,40.71,0.0,0.0,40.71,40.71,40.71,0.0,0.0,40.71,40.71,40.71,0.0,0.0
2020-05-03,42.0,42.0,42.0,0.0,0.0,42.26,42.26,42.26,0.0,0.0,41.68,41.68,41.68,0.0,0.0,41.81,41.81,41.81,0.0,0.0
2020-05-10,42.38,42.38,42.38,0.0,0.0,42.88,42.88,42.88,0.0,0.0,42.01,42.01,42.01,0.0,0.0,42.84,42.84,42.84,0.0,0.0
2020-05-17,43.16,43.16,43.16,0.0,0.0,43.2,43.2,43.2,0.0,0.0,42.94,42.94,42.94,0.0,0.0,43.17,43.17,43.17,0.0,0.0
2020-05-24,43.18,43.18,43.18,0.0,0.0,43.47,43.47,43.47,0.0,0.0,42.3,42.3,42.3,0.0,0.0,43.2,43.2,43.2,0.0,0.0
2020-05-31,43.26,43.26,43.26,0.0,0.0,43.26,43.26,43.26,0.0,0.0,43.26,43.26,43.26,0.0,0.0,43.26,43.26,43.26,0.0,0.0
2020-06-07,41.75,41.75,41.75,0.0,0.0,41.87,41.87,41.87,0.0,0.0,40.11,40.11,40.11,0.0,0.0,40.98,40.98,40.98,0.0,0.0
2020-06-14,42.8,42.8,42.8,0.0,0.0,43.11,43.11,43.11,0.0,0.0,42.46,42.46,42.46,0.0,0.0,42.9,42.9,42.9,0.0,0.0
2020-06-21,43.24,43.24,43.24,0.0,0.0,43.24,43.24,43.24,0.0,0.0,42.18,42.18,42.18,0.0,0.0,42.42,42.42,42.42,0.0,0.0
2020-06-28,43.17,43.17,43.17,0.0,0.0,43.17,43.17,43.17,0.0,0.0,43.17,43.17,43.17,0.0,0.0,43.17,43.17,43.17,0.0,0.0
2020-07-05,43.5,43.5,43.5,0.0,0.0,44.0,44.0,44.0,0.0,0.0,43.35,43.35,43.35,0.0,0.0,43.4,43.4,43.4,0.0,0.0
