Date,Barclays FI Enhanced Europe 50 BEtf_Open_average,Barclays FI Enhanced Europe 50 BEtf_Open_max,Barclays FI Enhanced Europe 50 BEtf_Open_min,Barclays FI Enhanced Europe 50 BEtf_Open_volatility,Barclays FI Enhanced Europe 50 BEtf_Open_change,Barclays FI Enhanced Europe 50 BEtf_High_average,Barclays FI Enhanced Europe 50 BEtf_High_max,Barclays FI Enhanced Europe 50 BEtf_High_min,Barclays FI Enhanced Europe 50 BEtf_High_volatility,Barclays FI Enhanced Europe 50 BEtf_High_change,Barclays FI Enhanced Europe 50 BEtf_Low_average,Barclays FI Enhanced Europe 50 BEtf_Low_max,Barclays FI Enhanced Europe 50 BEtf_Low_min,Barclays FI Enhanced Europe 50 BEtf_Low_volatility,Barclays FI Enhanced Europe 50 BEtf_Low_change,Barclays FI Enhanced Europe 50 BEtf_Close_average,Barclays FI Enhanced Europe 50 BEtf_Close_max,Barclays FI Enhanced Europe 50 BEtf_Close_min,Barclays FI Enhanced Europe 50 BEtf_Close_volatility,Barclays FI Enhanced Europe 50 BEtf_Close_change
2018-06-24,141.6,141.6,141.6,0.0,0.0,141.6,141.6,141.6,0.0,0.0,141.29,141.29,141.29,0.0,0.0,141.29,141.29,141.29,0.0,0.0
2018-07-01,145.32,145.32,145.32,0.0,0.0,147.04,147.04,147.04,0.0,0.0,145.32,145.32,145.32,0.0,0.0,146.81,146.81,146.81,0.0,0.0
2018-07-08,144.86,144.86,144.86,0.0,0.0,145.99,145.99,145.99,0.0,0.0,144.83,144.83,144.83,0.0,0.0,145.99,145.99,145.99,0.0,0.0
2018-07-15,147.52,147.52,147.52,0.0,0.0,147.58,147.58,147.58,0.0,0.0,147.52,147.52,147.52,0.0,0.0,147.58,147.58,147.58,0.0,0.0
2018-07-22,151.37,151.37,151.37,0.0,0.0,151.37,151.37,151.37,0.0,0.0,150.9,150.9,150.9,0.0,0.0,150.9,150.9,150.9,0.0,0.0
2018-07-29,146.54,146.54,146.54,0.0,0.0,146.54,146.54,146.54,0.0,0.0,146.54,146.54,146.54,0.0,0.0,146.54,146.54,146.54,0.0,0.0
2018-08-05,141.08,141.08,141.08,0.0,0.0,141.58,141.58,141.58,0.0,0.0,139.87,139.87,139.87,0.0,0.0,139.87,139.87,139.87,0.0,0.0
2018-08-12,133.8,133.8,133.8,0.0,0.0,133.8,133.8,133.8,0.0,0.0,132.92,132.92,132.92,0.0,0.0,132.92,132.92,132.92,0.0,0.0
2018-08-19,142.94,142.94,142.94,0.0,0.0,142.96,142.96,142.96,0.0,0.0,142.94,142.94,142.94,0.0,0.0,142.96,142.96,142.96,0.0,0.0
2018-08-26,141.22,141.22,141.22,0.0,0.0,141.22,141.22,141.22,0.0,0.0,141.22,141.22,141.22,0.0,0.0,141.22,141.22,141.22,0.0,0.0
2018-09-02,131.19,131.19,131.19,0.0,0.0,131.19,131.19,131.19,0.0,0.0,130.97,130.97,130.97,0.0,0.0,131.13,131.13,131.13,0.0,0.0
2018-09-09,137.45,137.45,137.45,0.0,0.0,137.45,137.45,137.45,0.0,0.0,137.45,137.45,137.45,0.0,0.0,137.45,137.45,137.45,0.0,0.0
2018-09-16,138.0,138.0,138.0,0.0,0.0,138.05,138.05,138.05,0.0,0.0,138.0,138.0,138.0,0.0,0.0,138.05,138.05,138.05,0.0,0.0
2018-09-23,141.82,141.82,141.82,0.0,0.0,141.82,141.82,141.82,0.0,0.0,141.82,141.82,141.82,0.0,0.0,141.82,141.82,141.82,0.0,0.0
2018-09-30,136.6,136.6,136.6,0.0,0.0,136.6,136.6,136.6,0.0,0.0,136.0,136.0,136.0,0.0,0.0,136.01,136.01,136.01,0.0,0.0
2018-10-07,131.42,131.42,131.42,0.0,0.0,131.42,131.42,131.42,0.0,0.0,131.42,131.42,131.42,0.0,0.0,131.42,131.42,131.42,0.0,0.0
2018-10-14,115.94,115.94,115.94,0.0,0.0,115.94,115.94,115.94,0.0,0.0,115.94,115.94,115.94,0.0,0.0,115.94,115.94,115.94,0.0,0.0
2018-10-21,125.89,125.89,125.89,0.0,0.0,125.94,125.94,125.94,0.0,0.0,125.89,125.89,125.89,0.0,0.0,125.94,125.94,125.94,0.0,0.0
2018-10-28,125.17,125.17,125.17,0.0,0.0,125.55,125.55,125.55,0.0,0.0,125.17,125.17,125.17,0.0,0.0,125.55,125.55,125.55,0.0,0.0
2018-11-04,129.35,129.35,129.35,0.0,0.0,129.35,129.35,129.35,0.0,0.0,126.89,126.89,126.89,0.0,0.0,126.89,126.89,126.89,0.0,0.0
2018-11-11,122.28,122.28,122.28,0.0,0.0,122.77,122.77,122.77,0.0,0.0,122.03,122.03,122.03,0.0,0.0,122.77,122.77,122.77,0.0,0.0
2018-11-18,118.77,118.77,118.77,0.0,0.0,118.77,118.77,118.77,0.0,0.0,118.77,118.77,118.77,0.0,0.0,118.77,118.77,118.77,0.0,0.0
2018-11-25,120.41,120.41,120.41,0.0,0.0,124.59,124.59,124.59,0.0,0.0,120.41,120.41,120.41,0.0,0.0,124.59,124.59,124.59,0.0,0.0
2018-12-02,113.46,113.46,113.46,0.0,0.0,113.46,113.46,113.46,0.0,0.0,113.46,113.46,113.46,0.0,0.0,113.46,113.46,113.46,0.0,0.0
2018-12-09,113.68,113.68,113.68,0.0,0.0,113.68,113.68,113.68,0.0,0.0,112.18,112.18,112.18,0.0,0.0,112.18,112.18,112.18,0.0,0.0
2018-12-16,107.56,107.56,107.56,0.0,0.0,107.56,107.56,107.56,0.0,0.0,103.93,103.93,103.93,0.0,0.0,103.98,103.98,103.98,0.0,0.0
2018-12-23,108.17,108.17,108.17,0.0,0.0,109.09,109.09,109.09,0.0,0.0,107.56,107.56,107.56,0.0,0.0,108.03,108.03,108.03,0.0,0.0
2018-12-30,110.8,110.8,110.8,0.0,0.0,111.95,111.95,111.95,0.0,0.0,110.8,110.8,110.8,0.0,0.0,111.95,111.95,111.95,0.0,0.0
2019-01-06,114.14,114.14,114.14,0.0,0.0,114.44,114.44,114.44,0.0,0.0,114.14,114.14,114.14,0.0,0.0,114.44,114.44,114.44,0.0,0.0
2019-01-13,115.28,115.28,115.28,0.0,0.0,116.1,116.1,116.1,0.0,0.0,115.28,115.28,115.28,0.0,0.0,116.1,116.1,116.1,0.0,0.0
2019-01-20,115.74,115.74,115.74,0.0,0.0,115.74,115.74,115.74,0.0,0.0,115.26,115.26,115.26,0.0,0.0,115.26,115.26,115.26,0.0,0.0
2019-01-27,118.5,118.5,118.5,0.0,0.0,119.31,119.31,119.31,0.0,0.0,118.5,118.5,118.5,0.0,0.0,119.31,119.31,119.31,0.0,0.0
2019-02-03,116.95,116.95,116.95,0.0,0.0,118.32,118.32,118.32,0.0,0.0,116.95,116.95,116.95,0.0,0.0,118.32,118.32,118.32,0.0,0.0
2019-02-10,124.02,124.02,124.02,0.0,0.0,124.02,124.02,124.02,0.0,0.0,124.02,124.02,124.02,0.0,0.0,124.02,124.02,124.02,0.0,0.0
2019-02-17,125.84,125.84,125.84,0.0,0.0,125.84,125.84,125.84,0.0,0.0,125.84,125.84,125.84,0.0,0.0,125.84,125.84,125.84,0.0,0.0
2019-02-24,128.21,128.21,128.21,0.0,0.0,128.21,128.21,128.21,0.0,0.0,128.21,128.21,128.21,0.0,0.0,128.21,128.21,128.21,0.0,0.0
2019-03-03,126.05,126.05,126.05,0.0,0.0,126.05,126.05,126.05,0.0,0.0,126.05,126.05,126.05,0.0,0.0,126.05,126.05,126.05,0.0,0.0
2019-03-10,133.77,133.77,133.77,0.0,0.0,133.77,133.77,133.77,0.0,0.0,133.77,133.77,133.77,0.0,0.0,133.77,133.77,133.77,0.0,0.0
2019-03-17,131.79,131.79,131.79,0.0,0.0,132.0,132.0,132.0,0.0,0.0,130.21,130.21,130.21,0.0,0.0,130.21,130.21,130.21,0.0,0.0
2019-03-24,132.2,132.2,132.2,0.0,0.0,132.2,132.2,132.2,0.0,0.0,132.2,132.2,132.2,0.0,0.0,132.2,132.2,132.2,0.0,0.0
2019-03-31,136.84,136.84,136.84,0.0,0.0,136.84,136.84,136.84,0.0,0.0,136.84,136.84,136.84,0.0,0.0,136.84,136.84,136.84,0.0,0.0
2019-04-07,136.93,136.93,136.93,0.0,0.0,136.93,136.93,136.93,0.0,0.0,136.93,136.93,136.93,0.0,0.0,136.93,136.93,136.93,0.0,0.0
2019-04-14,137.46,137.46,137.46,0.0,0.0,137.46,137.46,137.46,0.0,0.0,137.46,137.46,137.46,0.0,0.0,137.46,137.46,137.46,0.0,0.0
2019-04-21,137.01,137.01,137.01,0.0,0.0,137.01,137.01,137.01,0.0,0.0,137.01,137.01,137.01,0.0,0.0,137.01,137.01,137.01,0.0,0.0
2019-04-28,138.13,138.13,138.13,0.0,0.0,139.66,139.66,139.66,0.0,0.0,138.13,138.13,138.13,0.0,0.0,139.66,139.66,139.66,0.0,0.0
2019-05-05,133.26,133.26,133.26,0.0,0.0,133.26,133.26,133.26,0.0,0.0,133.26,133.26,133.26,0.0,0.0,133.26,133.26,133.26,0.0,0.0
2019-05-12,133.84,133.84,133.84,0.0,0.0,133.84,133.84,133.84,0.0,0.0,133.84,133.84,133.84,0.0,0.0,133.84,133.84,133.84,0.0,0.0
2019-05-19,134.01,134.01,134.01,0.0,0.0,134.01,134.01,134.01,0.0,0.0,134.01,134.01,134.01,0.0,0.0,134.01,134.01,134.01,0.0,0.0
2019-05-26,126.67,126.67,126.67,0.0,0.0,127.06,127.06,127.06,0.0,0.0,126.65,126.65,126.65,0.0,0.0,127.06,127.06,127.06,0.0,0.0
2019-06-02,137.75,137.75,137.75,0.0,0.0,137.75,137.75,137.75,0.0,0.0,137.66,137.66,137.66,0.0,0.0,137.71,137.71,137.71,0.0,0.0
2019-06-09,136.03,136.03,136.03,0.0,0.0,136.03,136.03,136.03,0.0,0.0,136.03,136.03,136.03,0.0,0.0,136.03,136.03,136.03,0.0,0.0
2019-06-16,143.26,143.26,143.26,0.0,0.0,144.21,144.21,144.21,0.0,0.0,143.26,143.26,143.26,0.0,0.0,143.61,143.61,143.61,0.0,0.0
2019-06-23,143.65,143.65,143.65,0.0,0.0,143.98,143.98,143.98,0.0,0.0,143.64,143.64,143.64,0.0,0.0,143.98,143.98,143.98,0.0,0.0
2019-06-30,143.36,143.36,143.36,0.0,0.0,144.2,144.2,144.2,0.0,0.0,143.36,143.36,143.36,0.0,0.0,144.2,144.2,144.2,0.0,0.0
2019-07-07,141.14,141.14,141.14,0.0,0.0,141.14,141.14,141.14,0.0,0.0,141.14,141.14,141.14,0.0,0.0,141.14,141.14,141.14,0.0,0.0
2019-07-14,140.82,140.82,140.82,0.0,0.0,140.96,140.96,140.96,0.0,0.0,139.9,139.9,139.9,0.0,0.0,140.3,140.3,140.3,0.0,0.0
2019-07-21,139.9,139.9,139.9,0.0,0.0,140.07,140.07,140.07,0.0,0.0,138.81,138.81,138.81,0.0,0.0,138.95,138.95,138.95,0.0,0.0
2019-07-28,129.59,129.59,129.59,0.0,0.0,130.65,130.65,130.65,0.0,0.0,129.59,129.59,129.59,0.0,0.0,130.65,130.65,130.65,0.0,0.0
2019-08-04,129.45,129.45,129.45,0.0,0.0,129.45,129.45,129.45,0.0,0.0,129.45,129.45,129.45,0.0,0.0,129.45,129.45,129.45,0.0,0.0
2019-08-11,125.7,125.7,125.7,0.0,0.0,125.7,125.7,125.7,0.0,0.0,125.7,125.7,125.7,0.0,0.0,125.7,125.7,125.7,0.0,0.0
2019-08-18,125.5,125.5,125.5,0.0,0.0,125.5,125.5,125.5,0.0,0.0,125.5,125.5,125.5,0.0,0.0,125.5,125.5,125.5,0.0,0.0
2019-08-25,131.6,131.6,131.6,0.0,0.0,131.6,131.6,131.6,0.0,0.0,129.95,129.95,129.95,0.0,0.0,129.95,129.95,129.95,0.0,0.0
2019-09-01,134.89,134.89,134.89,0.0,0.0,135.27,135.27,135.27,0.0,0.0,134.52,134.52,134.52,0.0,0.0,134.82,134.82,134.82,0.0,0.0
2019-09-08,137.19,137.19,137.19,0.0,0.0,137.19,137.19,137.19,0.0,0.0,137.19,137.19,137.19,0.0,0.0,137.19,137.19,137.19,0.0,0.0
2019-09-15,138.72,138.72,138.72,0.0,0.0,138.72,138.72,138.72,0.0,0.0,137.69,137.69,137.69,0.0,0.0,137.69,137.69,137.69,0.0,0.0
2019-09-22,136.23,136.23,136.23,0.0,0.0,136.23,136.23,136.23,0.0,0.0,136.23,136.23,136.23,0.0,0.0,136.23,136.23,136.23,0.0,0.0
2019-09-29,129.95,129.95,129.95,0.0,0.0,129.95,129.95,129.95,0.0,0.0,129.95,129.95,129.95,0.0,0.0,129.95,129.95,129.95,0.0,0.0
2019-10-06,136.87,136.87,136.87,0.0,0.0,138.86,138.86,138.86,0.0,0.0,136.87,136.87,136.87,0.0,0.0,137.93,137.93,137.93,0.0,0.0
2019-10-13,140.75,140.75,140.75,0.0,0.0,140.75,140.75,140.75,0.0,0.0,140.75,140.75,140.75,0.0,0.0,140.75,140.75,140.75,0.0,0.0
2019-10-20,144.54,144.54,144.54,0.0,0.0,144.54,144.54,144.54,0.0,0.0,144.54,144.54,144.54,0.0,0.0,144.54,144.54,144.54,0.0,0.0
2019-10-27,146.68,146.68,146.68,0.0,0.0,146.68,146.68,146.68,0.0,0.0,146.68,146.68,146.68,0.0,0.0,146.68,146.68,146.68,0.0,0.0
2019-11-03,148.31,148.31,148.31,0.0,0.0,148.31,148.31,148.31,0.0,0.0,148.31,148.31,148.31,0.0,0.0,148.31,148.31,148.31,0.0,0.0
2019-11-10,148.16,148.16,148.16,0.0,0.0,148.16,148.16,148.16,0.0,0.0,148.16,148.16,148.16,0.0,0.0,148.16,148.16,148.16,0.0,0.0
2019-11-17,146.65,146.65,146.65,0.0,0.0,146.65,146.65,146.65,0.0,0.0,146.65,146.65,146.65,0.0,0.0,146.65,146.65,146.65,0.0,0.0
2019-11-24,148.0,148.0,148.0,0.0,0.0,148.0,148.0,148.0,0.0,0.0,148.0,148.0,148.0,0.0,0.0,148.0,148.0,148.0,0.0,0.0
2019-12-01,148.01,148.01,148.01,0.0,0.0,148.01,148.01,148.01,0.0,0.0,148.01,148.01,148.01,0.0,0.0,148.01,148.01,148.01,0.0,0.0
2019-12-08,152.69,152.69,152.69,0.0,0.0,154.27,154.27,154.27,0.0,0.0,152.18,152.18,152.18,0.0,0.0,152.92,152.92,152.92,0.0,0.0
2019-12-15,156.16,156.16,156.16,0.0,0.0,156.78,156.78,156.78,0.0,0.0,155.77,155.77,155.77,0.0,0.0,156.78,156.78,156.78,0.0,0.0
2019-12-22,158.5,158.5,158.5,0.0,0.0,158.75,158.75,158.75,0.0,0.0,158.46,158.46,158.46,0.0,0.0,158.75,158.75,158.75,0.0,0.0
2019-12-29,157.34,157.34,157.34,0.0,0.0,158.0,158.0,158.0,0.0,0.0,157.34,157.34,157.34,0.0,0.0,158.0,158.0,158.0,0.0,0.0
2020-01-05,157.09,157.09,157.09,0.0,0.0,157.09,157.09,157.09,0.0,0.0,157.09,157.09,157.09,0.0,0.0,157.09,157.09,157.09,0.0,0.0
2020-01-12,160.6,160.6,160.6,0.0,0.0,161.32,161.32,161.32,0.0,0.0,160.6,160.6,160.6,0.0,0.0,161.32,161.32,161.32,0.0,0.0
2020-01-19,156.86,156.86,156.86,0.0,0.0,156.86,156.86,156.86,0.0,0.0,155.96,155.96,155.96,0.0,0.0,155.96,155.96,155.96,0.0,0.0
2020-01-26,151.32,151.32,151.32,0.0,0.0,151.32,151.32,151.32,0.0,0.0,148.04,148.04,148.04,0.0,0.0,148.91,148.91,148.91,0.0,0.0
2020-02-02,156.07,156.07,156.07,0.0,0.0,156.07,156.07,156.07,0.0,0.0,156.07,156.07,156.07,0.0,0.0,156.07,156.07,156.07,0.0,0.0
2020-02-09,156.4,156.4,156.4,0.0,0.0,156.4,156.4,156.4,0.0,0.0,156.4,156.4,156.4,0.0,0.0,156.4,156.4,156.4,0.0,0.0
2020-02-16,154.48,154.48,154.48,0.0,0.0,154.48,154.48,154.48,0.0,0.0,154.48,154.48,154.48,0.0,0.0,154.48,154.48,154.48,0.0,0.0
2020-02-23,121.84,121.84,121.84,0.0,0.0,121.84,121.84,121.84,0.0,0.0,121.84,121.84,121.84,0.0,0.0,121.84,121.84,121.84,0.0,0.0
2020-03-01,123.97,123.97,123.97,0.0,0.0,125.02,125.02,125.02,0.0,0.0,123.97,123.97,123.97,0.0,0.0,125.02,125.02,125.02,0.0,0.0
2020-03-08,77.78,77.78,77.78,0.0,0.0,77.78,77.78,77.78,0.0,0.0,77.78,77.78,77.78,0.0,0.0,77.78,77.78,77.78,0.0,0.0
2020-03-15,62.24,62.24,62.24,0.0,0.0,62.24,62.24,62.24,0.0,0.0,62.24,62.24,62.24,0.0,0.0,62.24,62.24,62.24,0.0,0.0
2020-03-22,78.69,78.69,78.69,0.0,0.0,78.69,78.69,78.69,0.0,0.0,78.69,78.69,78.69,0.0,0.0,78.69,78.69,78.69,0.0,0.0
2020-03-29,76.56,76.56,76.56,0.0,0.0,76.56,76.56,76.56,0.0,0.0,76.56,76.56,76.56,0.0,0.0,76.56,76.56,76.56,0.0,0.0
2020-04-05,85.39,85.39,85.39,0.0,0.0,87.86,87.86,87.86,0.0,0.0,85.39,85.39,85.39,0.0,0.0,87.86,87.86,87.86,0.0,0.0
2020-04-12,89.04,89.04,89.04,0.0,0.0,89.04,89.04,89.04,0.0,0.0,89.04,89.04,89.04,0.0,0.0,89.04,89.04,89.04,0.0,0.0
2020-04-19,86.5,86.5,86.5,0.0,0.0,86.5,86.5,86.5,0.0,0.0,86.5,86.5,86.5,0.0,0.0,86.5,86.5,86.5,0.0,0.0
2020-04-26,86.19,86.19,86.19,0.0,0.0,86.19,86.19,86.19,0.0,0.0,86.19,86.19,86.19,0.0,0.0,86.19,86.19,86.19,0.0,0.0
2020-05-03,89.94,89.94,89.94,0.0,0.0,89.94,89.94,89.94,0.0,0.0,89.94,89.94,89.94,0.0,0.0,89.94,89.94,89.94,0.0,0.0
2020-05-10,84.5,84.5,84.5,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.5,84.5,84.5,0.0,0.0
2020-05-17,90.22,90.22,90.22,0.0,0.0,90.22,90.22,90.22,0.0,0.0,90.22,90.22,90.22,0.0,0.0,90.22,90.22,90.22,0.0,0.0
2020-05-24,98.02,98.02,98.02,0.0,0.0,98.02,98.02,98.02,0.0,0.0,98.02,98.02,98.02,0.0,0.0,98.02,98.02,98.02,0.0,0.0
2020-05-31,111.2,111.2,111.2,0.0,0.0,111.2,111.2,111.2,0.0,0.0,111.2,111.2,111.2,0.0,0.0,111.2,111.2,111.2,0.0,0.0
2020-06-07,102.86,102.86,102.86,0.0,0.0,102.86,102.86,102.86,0.0,0.0,99.3,99.3,99.3,0.0,0.0,102.21,102.21,102.21,0.0,0.0
2020-06-14,106.86,106.86,106.86,0.0,0.0,106.86,106.86,106.86,0.0,0.0,106.86,106.86,106.86,0.0,0.0,106.86,106.86,106.86,0.0,0.0
2020-06-21,104.22,104.22,104.22,0.0,0.0,104.22,104.22,104.22,0.0,0.0,104.22,104.22,104.22,0.0,0.0,104.22,104.22,104.22,0.0,0.0
2020-06-28,109.08,109.08,109.08,0.0,0.0,109.08,109.08,109.08,0.0,0.0,109.08,109.08,109.08,0.0,0.0,109.08,109.08,109.08,0.0,0.0
2020-07-05,109.2,109.2,109.2,0.0,0.0,109.2,109.2,109.2,0.0,0.0,109.2,109.2,109.2,0.0,0.0,109.2,109.2,109.2,0.0,0.0
