Date,iShares Edge MSCI Min Vol GlobalEtf_Open_average,iShares Edge MSCI Min Vol GlobalEtf_Open_max,iShares Edge MSCI Min Vol GlobalEtf_Open_min,iShares Edge MSCI Min Vol GlobalEtf_Open_volatility,iShares Edge MSCI Min Vol GlobalEtf_Open_change,iShares Edge MSCI Min Vol GlobalEtf_High_average,iShares Edge MSCI Min Vol GlobalEtf_High_max,iShares Edge MSCI Min Vol GlobalEtf_High_min,iShares Edge MSCI Min Vol GlobalEtf_High_volatility,iShares Edge MSCI Min Vol GlobalEtf_High_change,iShares Edge MSCI Min Vol GlobalEtf_Low_average,iShares Edge MSCI Min Vol GlobalEtf_Low_max,iShares Edge MSCI Min Vol GlobalEtf_Low_min,iShares Edge MSCI Min Vol GlobalEtf_Low_volatility,iShares Edge MSCI Min Vol GlobalEtf_Low_change,iShares Edge MSCI Min Vol GlobalEtf_Close_average,iShares Edge MSCI Min Vol GlobalEtf_Close_max,iShares Edge MSCI Min Vol GlobalEtf_Close_min,iShares Edge MSCI Min Vol GlobalEtf_Close_volatility,iShares Edge MSCI Min Vol GlobalEtf_Close_change
2018-09-16,88.04,88.04,88.04,0.0,0.0,88.22,88.22,88.22,0.0,0.0,88.0,88.0,88.0,0.0,0.0,88.13,88.13,88.13,0.0,0.0
2018-09-23,87.51,87.51,87.51,0.0,0.0,87.95,87.95,87.95,0.0,0.0,87.51,87.51,87.51,0.0,0.0,87.87,87.87,87.87,0.0,0.0
2018-09-30,86.53,86.53,86.53,0.0,0.0,86.78,86.78,86.78,0.0,0.0,86.24,86.24,86.24,0.0,0.0,86.51,86.51,86.51,0.0,0.0
2018-10-07,84.27,84.27,84.27,0.0,0.0,84.39,84.39,84.39,0.0,0.0,83.45,83.45,83.45,0.0,0.0,84.19,84.19,84.19,0.0,0.0
2018-10-14,85.11,85.11,85.11,0.0,0.0,85.53,85.53,85.53,0.0,0.0,85.03,85.03,85.03,0.0,0.0,85.1,85.1,85.1,0.0,0.0
2018-10-21,82.82,82.82,82.82,0.0,0.0,83.17,83.17,83.17,0.0,0.0,82.06,82.06,82.06,0.0,0.0,82.73,82.73,82.73,0.0,0.0
2018-10-28,84.61,84.61,84.61,0.0,0.0,84.84,84.84,84.84,0.0,0.0,83.59,83.59,83.59,0.0,0.0,84.11,84.11,84.11,0.0,0.0
2018-11-04,85.78,85.78,85.78,0.0,0.0,86.02,86.02,86.02,0.0,0.0,85.52,85.52,85.52,0.0,0.0,85.8,85.8,85.8,0.0,0.0
2018-11-11,85.27,85.27,85.27,0.0,0.0,86.08,86.08,86.08,0.0,0.0,85.27,85.27,85.27,0.0,0.0,85.85,85.85,85.85,0.0,0.0
2018-11-18,84.28,84.28,84.28,0.0,0.0,84.69,84.69,84.69,0.0,0.0,84.25,84.25,84.25,0.0,0.0,84.38,84.38,84.38,0.0,0.0
2018-11-25,86.13,86.13,86.13,0.0,0.0,86.68,86.68,86.68,0.0,0.0,86.02,86.02,86.02,0.0,0.0,86.59,86.59,86.59,0.0,0.0
2018-12-02,85.8,85.8,85.8,0.0,0.0,85.94,85.94,85.94,0.0,0.0,84.6,84.6,84.6,0.0,0.0,84.86,84.86,84.86,0.0,0.0
2018-12-09,84.83,84.83,84.83,0.0,0.0,84.88,84.88,84.88,0.0,0.0,84.2,84.2,84.2,0.0,0.0,84.31,84.31,84.31,0.0,0.0
2018-12-16,80.73,80.73,80.73,0.0,0.0,81.54,81.54,81.54,0.0,0.0,79.62,79.62,79.62,0.0,0.0,79.81,79.81,79.81,0.0,0.0
2018-12-23,81.19,81.19,81.19,0.0,0.0,81.5,81.5,81.5,0.0,0.0,80.66,80.66,80.66,0.0,0.0,80.92,80.92,80.92,0.0,0.0
2018-12-30,80.93,80.93,80.93,0.0,0.0,81.92,81.92,81.92,0.0,0.0,80.79,80.79,80.79,0.0,0.0,81.73,81.73,81.73,0.0,0.0
2019-01-06,82.69,82.69,82.69,0.0,0.0,82.9,82.9,82.9,0.0,0.0,82.55,82.55,82.55,0.0,0.0,82.84,82.84,82.84,0.0,0.0
2019-01-13,83.73,83.73,83.73,0.0,0.0,84.12,84.12,84.12,0.0,0.0,83.67,83.67,83.67,0.0,0.0,84.1,84.1,84.1,0.0,0.0
2019-01-20,84.09,84.09,84.09,0.0,0.0,84.2,84.2,84.2,0.0,0.0,83.83,83.83,83.83,0.0,0.0,83.98,83.98,83.98,0.0,0.0
2019-01-27,85.47,85.47,85.47,0.0,0.0,85.54,85.54,85.54,0.0,0.0,85.16,85.16,85.16,0.0,0.0,85.44,85.44,85.44,0.0,0.0
2019-02-03,85.25,85.25,85.25,0.0,0.0,85.68,85.68,85.68,0.0,0.0,85.21,85.21,85.21,0.0,0.0,85.59,85.59,85.59,0.0,0.0
2019-02-10,86.6,86.6,86.6,0.0,0.0,86.91,86.91,86.91,0.0,0.0,86.53,86.53,86.53,0.0,0.0,86.91,86.91,86.91,0.0,0.0
2019-02-17,87.3,87.3,87.3,0.0,0.0,87.73,87.73,87.73,0.0,0.0,87.28,87.28,87.28,0.0,0.0,87.64,87.64,87.64,0.0,0.0
2019-02-24,87.97,87.97,87.97,0.0,0.0,88.0,88.0,88.0,0.0,0.0,87.45,87.45,87.45,0.0,0.0,87.72,87.72,87.72,0.0,0.0
2019-03-03,86.51,86.51,86.51,0.0,0.0,86.84,86.84,86.84,0.0,0.0,86.4,86.4,86.4,0.0,0.0,86.81,86.81,86.81,0.0,0.0
2019-03-10,88.32,88.32,88.32,0.0,0.0,88.65,88.65,88.65,0.0,0.0,88.31,88.31,88.31,0.0,0.0,88.52,88.52,88.52,0.0,0.0
2019-03-17,88.69,88.69,88.69,0.0,0.0,89.01,89.01,89.01,0.0,0.0,88.34,88.34,88.34,0.0,0.0,88.36,88.36,88.36,0.0,0.0
2019-03-24,89.36,89.36,89.36,0.0,0.0,89.56,89.56,89.56,0.0,0.0,89.17,89.17,89.17,0.0,0.0,89.48,89.48,89.48,0.0,0.0
2019-03-31,89.54,89.54,89.54,0.0,0.0,89.68,89.68,89.68,0.0,0.0,89.39,89.39,89.39,0.0,0.0,89.67,89.67,89.67,0.0,0.0
2019-04-07,89.64,89.64,89.64,0.0,0.0,89.64,89.64,89.64,0.0,0.0,89.34,89.34,89.34,0.0,0.0,89.52,89.52,89.52,0.0,0.0
2019-04-14,89.09,89.09,89.09,0.0,0.0,89.1,89.1,89.1,0.0,0.0,88.75,88.75,88.75,0.0,0.0,89.0,89.0,89.0,0.0,0.0
2019-04-21,89.44,89.44,89.44,0.0,0.0,89.69,89.69,89.69,0.0,0.0,89.38,89.38,89.38,0.0,0.0,89.65,89.65,89.65,0.0,0.0
2019-04-28,90.05,90.05,90.05,0.0,0.0,90.26,90.26,90.26,0.0,0.0,89.95,89.95,89.95,0.0,0.0,90.26,90.26,90.26,0.0,0.0
2019-05-05,88.77,88.77,88.77,0.0,0.0,89.62,89.62,89.62,0.0,0.0,88.28,88.28,88.28,0.0,0.0,89.43,89.43,89.43,0.0,0.0
2019-05-12,89.4,89.4,89.4,0.0,0.0,90.0,90.0,90.0,0.0,0.0,89.4,89.4,89.4,0.0,0.0,89.65,89.65,89.65,0.0,0.0
2019-05-19,90.46,90.46,90.46,0.0,0.0,90.55,90.55,90.55,0.0,0.0,90.14,90.14,90.14,0.0,0.0,90.33,90.33,90.33,0.0,0.0
2019-05-26,88.99,88.99,88.99,0.0,0.0,89.42,89.42,89.42,0.0,0.0,88.74,88.74,88.74,0.0,0.0,89.32,89.32,89.32,0.0,0.0
2019-06-02,92.14,92.14,92.14,0.0,0.0,92.69,92.69,92.69,0.0,0.0,91.97,91.97,91.97,0.0,0.0,92.29,92.29,92.29,0.0,0.0
2019-06-09,92.01,92.01,92.01,0.0,0.0,92.23,92.23,92.23,0.0,0.0,91.96,91.96,91.96,0.0,0.0,92.04,92.04,92.04,0.0,0.0
2019-06-16,92.63,92.63,92.63,0.0,0.0,92.72,92.72,92.72,0.0,0.0,92.34,92.34,92.34,0.0,0.0,92.53,92.53,92.53,0.0,0.0
2019-06-23,92.07,92.07,92.07,0.0,0.0,92.16,92.16,92.16,0.0,0.0,91.91,91.91,91.91,0.0,0.0,92.12,92.12,92.12,0.0,0.0
2019-06-30,93.23,93.23,93.23,0.0,0.0,93.26,93.26,93.26,0.0,0.0,92.61,92.61,92.61,0.0,0.0,93.17,93.17,93.17,0.0,0.0
2019-07-07,93.38,93.38,93.38,0.0,0.0,93.38,93.38,93.38,0.0,0.0,93.03,93.03,93.03,0.0,0.0,93.27,93.27,93.27,0.0,0.0
2019-07-14,93.61,93.61,93.61,0.0,0.0,93.72,93.72,93.72,0.0,0.0,92.91,92.91,92.91,0.0,0.0,92.92,92.92,92.92,0.0,0.0
2019-07-21,92.89,92.89,92.89,0.0,0.0,93.25,93.25,93.25,0.0,0.0,92.79,92.79,92.79,0.0,0.0,93.18,93.18,93.18,0.0,0.0
2019-07-28,92.0,92.0,92.0,0.0,0.0,92.31,92.31,92.31,0.0,0.0,91.72,91.72,91.72,0.0,0.0,92.03,92.03,92.03,0.0,0.0
2019-08-04,93.1,93.1,93.1,0.0,0.0,93.19,93.19,93.19,0.0,0.0,92.52,92.52,92.52,0.0,0.0,92.87,92.87,92.87,0.0,0.0
2019-08-11,92.3,92.3,92.3,0.0,0.0,92.78,92.78,92.78,0.0,0.0,92.29,92.29,92.29,0.0,0.0,92.67,92.67,92.67,0.0,0.0
2019-08-18,93.01,93.01,93.01,0.0,0.0,93.5,93.5,93.5,0.0,0.0,91.87,91.87,91.87,0.0,0.0,92.09,92.09,92.09,0.0,0.0
2019-08-25,93.9,93.9,93.9,0.0,0.0,93.99,93.99,93.99,0.0,0.0,93.24,93.24,93.24,0.0,0.0,93.61,93.61,93.61,0.0,0.0
2019-09-01,94.6,94.6,94.6,0.0,0.0,94.78,94.78,94.78,0.0,0.0,94.51,94.51,94.51,0.0,0.0,94.59,94.59,94.59,0.0,0.0
2019-09-08,94.5,94.5,94.5,0.0,0.0,94.5,94.5,94.5,0.0,0.0,93.96,93.96,93.96,0.0,0.0,94.06,94.06,94.06,0.0,0.0
2019-09-15,94.93,94.93,94.93,0.0,0.0,95.05,95.05,95.05,0.0,0.0,94.57,94.57,94.57,0.0,0.0,94.71,94.71,94.71,0.0,0.0
2019-09-22,95.17,95.17,95.17,0.0,0.0,95.26,95.26,95.26,0.0,0.0,94.27,94.27,94.27,0.0,0.0,94.62,94.62,94.62,0.0,0.0
2019-09-29,93.92,93.92,93.92,0.0,0.0,94.86,94.86,94.86,0.0,0.0,93.89,93.89,93.89,0.0,0.0,94.77,94.77,94.77,0.0,0.0
2019-10-06,95.1,95.1,95.1,0.0,0.0,95.29,95.29,95.29,0.0,0.0,94.69,94.69,94.69,0.0,0.0,94.7,94.7,94.7,0.0,0.0
2019-10-13,95.01,95.01,95.01,0.0,0.0,95.31,95.31,95.31,0.0,0.0,94.89,94.89,94.89,0.0,0.0,95.16,95.16,95.16,0.0,0.0
2019-10-20,95.11,95.11,95.11,0.0,0.0,95.11,95.11,95.11,0.0,0.0,94.87,94.87,94.87,0.0,0.0,94.92,94.92,94.92,0.0,0.0
2019-10-27,96.14,96.14,96.14,0.0,0.0,96.18,96.18,96.18,0.0,0.0,95.7,95.7,95.7,0.0,0.0,95.82,95.82,95.82,0.0,0.0
2019-11-03,95.04,95.04,95.04,0.0,0.0,95.09,95.09,95.09,0.0,0.0,94.77,94.77,94.77,0.0,0.0,94.91,94.91,94.91,0.0,0.0
2019-11-10,95.28,95.28,95.28,0.0,0.0,95.38,95.38,95.38,0.0,0.0,95.09,95.09,95.09,0.0,0.0,95.34,95.34,95.34,0.0,0.0
2019-11-17,95.46,95.46,95.46,0.0,0.0,95.54,95.54,95.54,0.0,0.0,95.04,95.04,95.04,0.0,0.0,95.25,95.25,95.25,0.0,0.0
2019-11-24,95.62,95.62,95.62,0.0,0.0,95.8,95.8,95.8,0.0,0.0,95.45,95.45,95.45,0.0,0.0,95.45,95.45,95.45,0.0,0.0
2019-12-01,96.04,96.04,96.04,0.0,0.0,96.06,96.06,96.06,0.0,0.0,95.83,95.83,95.83,0.0,0.0,95.9,95.9,95.9,0.0,0.0
2019-12-08,95.84,95.84,95.84,0.0,0.0,96.03,96.03,96.03,0.0,0.0,95.64,95.64,95.64,0.0,0.0,95.95,95.95,95.95,0.0,0.0
2019-12-15,95.51,95.51,95.51,0.0,0.0,95.69,95.69,95.69,0.0,0.0,95.41,95.41,95.41,0.0,0.0,95.54,95.54,95.54,0.0,0.0
2019-12-22,96.02,96.02,96.02,0.0,0.0,96.02,96.02,96.02,0.0,0.0,95.76,95.76,95.76,0.0,0.0,95.98,95.98,95.98,0.0,0.0
2019-12-29,95.36,95.36,95.36,0.0,0.0,96.1,96.1,96.1,0.0,0.0,95.36,95.36,95.36,0.0,0.0,95.84,95.84,95.84,0.0,0.0
2020-01-05,96.31,96.31,96.31,0.0,0.0,96.48,96.48,96.48,0.0,0.0,96.2,96.2,96.2,0.0,0.0,96.25,96.25,96.25,0.0,0.0
2020-01-12,98.03,98.03,98.03,0.0,0.0,98.29,98.29,98.29,0.0,0.0,98.02,98.02,98.02,0.0,0.0,98.29,98.29,98.29,0.0,0.0
2020-01-19,98.84,98.84,98.84,0.0,0.0,98.84,98.84,98.84,0.0,0.0,98.2,98.2,98.2,0.0,0.0,98.43,98.43,98.43,0.0,0.0
2020-01-26,97.63,97.63,97.63,0.0,0.0,97.81,97.81,97.81,0.0,0.0,96.85,96.85,96.85,0.0,0.0,97.02,97.02,97.02,0.0,0.0
2020-02-02,98.63,98.63,98.63,0.0,0.0,98.68,98.68,98.68,0.0,0.0,98.37,98.37,98.37,0.0,0.0,98.41,98.41,98.41,0.0,0.0
2020-02-09,99.25,99.25,99.25,0.0,0.0,99.38,99.38,99.38,0.0,0.0,99.09,99.09,99.09,0.0,0.0,99.38,99.38,99.38,0.0,0.0
2020-02-16,98.64,98.64,98.64,0.0,0.0,98.78,98.78,98.78,0.0,0.0,98.47,98.47,98.47,0.0,0.0,98.69,98.69,98.69,0.0,0.0
2020-02-23,89.02,89.02,89.02,0.0,0.0,90.21,90.21,90.21,0.0,0.0,88.04,88.04,88.04,0.0,0.0,90.17,90.17,90.17,0.0,0.0
2020-03-01,92.05,92.05,92.05,0.0,0.0,93.31,93.31,93.31,0.0,0.0,91.41,91.41,91.41,0.0,0.0,93.02,93.02,93.02,0.0,0.0
2020-03-08,82.61,82.61,82.61,0.0,0.0,83.03,83.03,83.03,0.0,0.0,78.36,78.36,78.36,0.0,0.0,82.93,82.93,82.93,0.0,0.0
2020-03-15,76.78,76.78,76.78,0.0,0.0,77.04,77.04,77.04,0.0,0.0,73.0,73.0,73.0,0.0,0.0,73.14,73.14,73.14,0.0,0.0
2020-03-22,79.09,79.09,79.09,0.0,0.0,81.91,81.91,81.91,0.0,0.0,79.09,79.09,79.09,0.0,0.0,80.33,80.33,80.33,0.0,0.0
2020-03-29,79.38,79.38,79.38,0.0,0.0,79.59,79.59,79.59,0.0,0.0,77.91,77.91,77.91,0.0,0.0,78.42,78.42,78.42,0.0,0.0
2020-04-05,84.94,84.94,84.94,0.0,0.0,86.73,86.73,86.73,0.0,0.0,84.94,84.94,84.94,0.0,0.0,86.04,86.04,86.04,0.0,0.0
2020-04-12,87.23,87.23,87.23,0.0,0.0,87.46,87.46,87.46,0.0,0.0,86.22,86.22,86.22,0.0,0.0,87.3,87.3,87.3,0.0,0.0
2020-04-19,85.85,85.85,85.85,0.0,0.0,86.11,86.11,86.11,0.0,0.0,85.1,85.1,85.1,0.0,0.0,85.85,85.85,85.85,0.0,0.0
2020-04-26,85.01,85.01,85.01,0.0,0.0,85.01,85.01,85.01,0.0,0.0,85.01,85.01,85.01,0.0,0.0,85.01,85.01,85.01,0.0,0.0
2020-05-03,86.61,86.61,86.61,0.0,0.0,86.61,86.61,86.61,0.0,0.0,86.61,86.61,86.61,0.0,0.0,86.61,86.61,86.61,0.0,0.0
2020-05-10,84.47,84.47,84.47,0.0,0.0,85.14,85.14,85.14,0.0,0.0,84.35,84.35,84.35,0.0,0.0,85.14,85.14,85.14,0.0,0.0
2020-05-17,85.96,85.96,85.96,0.0,0.0,86.15,86.15,86.15,0.0,0.0,85.73,85.73,85.73,0.0,0.0,86.09,86.09,86.09,0.0,0.0
2020-05-24,88.6,88.6,88.6,0.0,0.0,88.96,88.96,88.96,0.0,0.0,88.01,88.01,88.01,0.0,0.0,88.74,88.74,88.74,0.0,0.0
2020-05-31,91.01,91.01,91.01,0.0,0.0,91.01,91.01,91.01,0.0,0.0,91.01,91.01,91.01,0.0,0.0,91.01,91.01,91.01,0.0,0.0
2020-06-07,89.37,89.37,89.37,0.0,0.0,89.37,89.37,89.37,0.0,0.0,86.83,86.83,86.83,0.0,0.0,87.97,87.97,87.97,0.0,0.0
2020-06-14,89.18,89.18,89.18,0.0,0.0,89.18,89.18,89.18,0.0,0.0,87.71,87.71,87.71,0.0,0.0,87.73,87.73,87.73,0.0,0.0
2020-06-21,87.31,87.31,87.31,0.0,0.0,87.34,87.34,87.34,0.0,0.0,86.37,86.37,86.37,0.0,0.0,86.51,86.51,86.51,0.0,0.0
2020-06-28,88.5,88.5,88.5,0.0,0.0,88.5,88.5,88.5,0.0,0.0,88.5,88.5,88.5,0.0,0.0,88.5,88.5,88.5,0.0,0.0
2020-07-05,88.63,88.63,88.63,0.0,0.0,89.04,89.04,89.04,0.0,0.0,88.47,88.47,88.47,0.0,0.0,88.58,88.58,88.58,0.0,0.0
