Date,Direxion Daily Mid Cap Bull 3X SharesEtf_Open_average,Direxion Daily Mid Cap Bull 3X SharesEtf_Open_max,Direxion Daily Mid Cap Bull 3X SharesEtf_Open_min,Direxion Daily Mid Cap Bull 3X SharesEtf_Open_volatility,Direxion Daily Mid Cap Bull 3X SharesEtf_Open_change,Direxion Daily Mid Cap Bull 3X SharesEtf_High_average,Direxion Daily Mid Cap Bull 3X SharesEtf_High_max,Direxion Daily Mid Cap Bull 3X SharesEtf_High_min,Direxion Daily Mid Cap Bull 3X SharesEtf_High_volatility,Direxion Daily Mid Cap Bull 3X SharesEtf_High_change,Direxion Daily Mid Cap Bull 3X SharesEtf_Low_average,Direxion Daily Mid Cap Bull 3X SharesEtf_Low_max,Direxion Daily Mid Cap Bull 3X SharesEtf_Low_min,Direxion Daily Mid Cap Bull 3X SharesEtf_Low_volatility,Direxion Daily Mid Cap Bull 3X SharesEtf_Low_change,Direxion Daily Mid Cap Bull 3X SharesEtf_Close_average,Direxion Daily Mid Cap Bull 3X SharesEtf_Close_max,Direxion Daily Mid Cap Bull 3X SharesEtf_Close_min,Direxion Daily Mid Cap Bull 3X SharesEtf_Close_volatility,Direxion Daily Mid Cap Bull 3X SharesEtf_Close_change
2018-04-01,43.3,43.3,43.3,0.0,0.0,44.0,44.0,44.0,0.0,0.0,40.7,40.7,40.7,0.0,0.0,41.69,41.69,41.69,0.0,0.0
2018-04-08,44.57,44.57,44.57,0.0,0.0,44.6,44.6,44.6,0.0,0.0,43.33,43.33,43.33,0.0,0.0,43.73,43.73,43.73,0.0,0.0
2018-04-15,45.63,45.63,45.63,0.0,0.0,45.78,45.78,45.78,0.0,0.0,44.61,44.61,44.61,0.0,0.0,44.87,44.87,44.87,0.0,0.0
2018-04-22,44.34,44.34,44.34,0.0,0.0,44.65,44.65,44.65,0.0,0.0,43.71,43.71,43.71,0.0,0.0,44.22,44.22,44.22,0.0,0.0
2018-04-29,42.37,42.37,42.37,0.0,0.0,45.0,45.0,45.0,0.0,0.0,42.37,42.37,42.37,0.0,0.0,44.55,44.55,44.55,0.0,0.0
2018-05-06,47.62,47.62,47.62,0.0,0.0,48.0,48.0,48.0,0.0,0.0,47.23,47.23,47.23,0.0,0.0,47.56,47.56,47.56,0.0,0.0
2018-05-13,48.31,48.31,48.31,0.0,0.0,48.34,48.34,48.34,0.0,0.0,47.9,47.9,47.9,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2018-05-20,48.0,48.0,48.0,0.0,0.0,48.34,48.34,48.34,0.0,0.0,47.83,47.83,47.83,0.0,0.0,48.04,48.04,48.04,0.0,0.0
2018-05-27,48.91,48.91,48.91,0.0,0.0,49.22,49.22,49.22,0.0,0.0,48.72,48.72,48.72,0.0,0.0,48.87,48.87,48.87,0.0,0.0
2018-06-03,51.25,51.25,51.25,0.0,0.0,52.13,52.13,52.13,0.0,0.0,51.1,51.1,51.1,0.0,0.0,52.11,52.11,52.11,0.0,0.0
2018-06-10,51.32,51.32,51.32,0.0,0.0,51.48,51.48,51.48,0.0,0.0,50.38,50.38,50.38,0.0,0.0,51.36,51.36,51.36,0.0,0.0
2018-06-17,51.85,51.85,51.85,0.0,0.0,52.07,52.07,52.07,0.0,0.0,51.18,51.18,51.18,0.0,0.0,51.18,51.18,51.18,0.0,0.0
2018-06-24,48.8,48.8,48.8,0.0,0.0,49.5,49.5,49.5,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.31,48.31,48.31,0.0,0.0
2018-07-01,49.93,49.93,49.93,0.0,0.0,51.28,51.28,51.28,0.0,0.0,49.91,49.91,49.91,0.0,0.0,51.08,51.08,51.08,0.0,0.0
2018-07-08,51.59,51.59,51.59,0.0,0.0,52.1,52.1,52.1,0.0,0.0,51.47,51.47,51.47,0.0,0.0,51.58,51.58,51.58,0.0,0.0
2018-07-15,52.3,52.3,52.3,0.0,0.0,52.31,52.31,52.31,0.0,0.0,51.56,51.56,51.56,0.0,0.0,51.62,51.62,51.62,0.0,0.0
2018-07-22,51.71,51.71,51.71,0.0,0.0,51.71,51.71,51.71,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.72,49.72,49.72,0.0,0.0
2018-07-29,51.52,51.52,51.52,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.01,51.01,51.01,0.0,0.0,51.61,51.61,51.61,0.0,0.0
2018-08-05,51.4,51.4,51.4,0.0,0.0,52.22,52.22,52.22,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.43,51.43,51.43,0.0,0.0
2018-08-12,51.66,51.66,51.66,0.0,0.0,52.59,52.59,52.59,0.0,0.0,51.55,51.55,51.55,0.0,0.0,52.47,52.47,52.47,0.0,0.0
2018-08-19,54.15,54.15,54.15,0.0,0.0,54.54,54.54,54.54,0.0,0.0,53.98,53.98,53.98,0.0,0.0,54.3,54.3,54.3,0.0,0.0
2018-08-26,54.35,54.35,54.35,0.0,0.0,55.11,55.11,55.11,0.0,0.0,54.35,54.35,54.35,0.0,0.0,55.06,55.06,55.06,0.0,0.0
2018-09-02,53.57,53.57,53.57,0.0,0.0,54.48,54.48,54.48,0.0,0.0,53.26,53.26,53.26,0.0,0.0,53.64,53.64,53.64,0.0,0.0
2018-09-09,54.79,54.79,54.79,0.0,0.0,55.61,55.61,55.61,0.0,0.0,54.68,54.68,54.68,0.0,0.0,55.27,55.27,55.27,0.0,0.0
2018-09-16,55.43,55.43,55.43,0.0,0.0,55.67,55.67,55.67,0.0,0.0,54.55,54.55,54.55,0.0,0.0,54.55,54.55,54.55,0.0,0.0
2018-09-23,52.01,52.01,52.01,0.0,0.0,53.23,53.23,53.23,0.0,0.0,51.96,51.96,51.96,0.0,0.0,53.01,53.01,53.01,0.0,0.0
2018-09-30,50.04,50.04,50.04,0.0,0.0,50.12,50.12,50.12,0.0,0.0,48.17,48.17,48.17,0.0,0.0,48.91,48.91,48.91,0.0,0.0
2018-10-07,43.15,43.15,43.15,0.0,0.0,43.18,43.18,43.18,0.0,0.0,40.13,40.13,40.13,0.0,0.0,41.89,41.89,41.89,0.0,0.0
2018-10-14,42.68,42.68,42.68,0.0,0.0,42.68,42.68,42.68,0.0,0.0,41.54,41.54,41.54,0.0,0.0,41.86,41.86,41.86,0.0,0.0
2018-10-21,36.73,36.73,36.73,0.0,0.0,37.85,37.85,37.85,0.0,0.0,34.94,34.94,34.94,0.0,0.0,36.62,36.62,36.62,0.0,0.0
2018-10-28,41.31,41.31,41.31,0.0,0.0,41.64,41.64,41.64,0.0,0.0,39.78,39.78,39.78,0.0,0.0,40.81,40.81,40.81,0.0,0.0
2018-11-04,42.77,42.77,42.77,0.0,0.0,42.77,42.77,42.77,0.0,0.0,41.3,41.3,41.3,0.0,0.0,42.08,42.08,42.08,0.0,0.0
2018-11-11,40.34,40.34,40.34,0.0,0.0,41.16,41.16,41.16,0.0,0.0,40.01,40.01,40.01,0.0,0.0,40.82,40.82,40.82,0.0,0.0
2018-11-18,37.48,37.48,37.48,0.0,0.0,38.98,38.98,38.98,0.0,0.0,37.33,37.33,37.33,0.0,0.0,38.19,38.19,38.19,0.0,0.0
2018-11-25,40.7,40.7,40.7,0.0,0.0,41.8,41.8,41.8,0.0,0.0,40.7,40.7,40.7,0.0,0.0,41.64,41.64,41.64,0.0,0.0
2018-12-02,37.41,37.41,37.41,0.0,0.0,38.1,38.1,38.1,0.0,0.0,34.8,34.8,34.8,0.0,0.0,35.28,35.28,35.28,0.0,0.0
2018-12-09,33.1,33.1,33.1,0.0,0.0,33.76,33.76,33.76,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.44,32.44,32.44,0.0,0.0
2018-12-16,27.93,27.93,27.93,0.0,0.0,28.64,28.64,28.64,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2018-12-23,27.56,27.56,27.56,0.0,0.0,28.33,28.33,28.33,0.0,0.0,26.8,26.8,26.8,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2018-12-30,27.52,27.52,27.52,0.0,0.0,29.38,29.38,29.38,0.0,0.0,27.46,27.46,27.46,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2019-01-06,32.79,32.79,32.79,0.0,0.0,33.46,33.46,33.46,0.0,0.0,32.5,32.5,32.5,0.0,0.0,33.29,33.29,33.29,0.0,0.0
2019-01-13,35.58,35.58,35.58,0.0,0.0,36.59,36.59,36.59,0.0,0.0,35.41,35.41,35.41,0.0,0.0,36.33,36.33,36.33,0.0,0.0
2019-01-20,36.0,36.0,36.0,0.0,0.0,36.6,36.6,36.6,0.0,0.0,35.98,35.98,35.98,0.0,0.0,36.37,36.37,36.37,0.0,0.0
2019-01-27,37.48,37.48,37.48,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.17,37.17,37.17,0.0,0.0,37.73,37.73,37.73,0.0,0.0
2019-02-03,37.96,37.96,37.96,0.0,0.0,38.57,38.57,38.57,0.0,0.0,37.43,37.43,37.43,0.0,0.0,38.32,38.32,38.32,0.0,0.0
2019-02-10,41.56,41.56,41.56,0.0,0.0,42.31,42.31,42.31,0.0,0.0,41.41,41.41,41.41,0.0,0.0,42.29,42.29,42.29,0.0,0.0
2019-02-17,42.96,42.96,42.96,0.0,0.0,43.66,43.66,43.66,0.0,0.0,42.8,42.8,42.8,0.0,0.0,43.57,43.57,43.57,0.0,0.0
2019-02-24,42.79,42.79,42.79,0.0,0.0,43.36,43.36,43.36,0.0,0.0,42.2,42.2,42.2,0.0,0.0,42.95,42.95,42.95,0.0,0.0
2019-03-03,38.26,38.26,38.26,0.0,0.0,38.78,38.78,38.78,0.0,0.0,38.13,38.13,38.13,0.0,0.0,38.67,38.67,38.67,0.0,0.0
2019-03-10,40.91,40.91,40.91,0.0,0.0,41.75,41.75,41.75,0.0,0.0,40.67,40.67,40.67,0.0,0.0,40.84,40.84,40.84,0.0,0.0
2019-03-17,40.98,40.98,40.98,0.0,0.0,40.98,40.98,40.98,0.0,0.0,38.13,38.13,38.13,0.0,0.0,38.17,38.17,38.17,0.0,0.0
2019-03-24,41.11,41.11,41.11,0.0,0.0,41.39,41.39,41.39,0.0,0.0,40.59,40.59,40.59,0.0,0.0,40.85,40.85,40.85,0.0,0.0
2019-03-31,43.62,43.62,43.62,0.0,0.0,44.27,44.27,44.27,0.0,0.0,43.5,43.5,43.5,0.0,0.0,44.26,44.26,44.26,0.0,0.0
2019-04-07,45.11,45.11,45.11,0.0,0.0,45.45,45.45,45.45,0.0,0.0,44.71,44.71,44.71,0.0,0.0,45.32,45.32,45.32,0.0,0.0
2019-04-14,44.32,44.32,44.32,0.0,0.0,44.62,44.62,44.62,0.0,0.0,43.64,43.64,43.64,0.0,0.0,44.51,44.51,44.51,0.0,0.0
2019-04-21,44.52,44.52,44.52,0.0,0.0,45.82,45.82,45.82,0.0,0.0,44.5,44.5,44.5,0.0,0.0,45.71,45.71,45.71,0.0,0.0
2019-04-28,44.98,44.98,44.98,0.0,0.0,46.29,46.29,46.29,0.0,0.0,44.98,44.98,44.98,0.0,0.0,46.27,46.27,46.27,0.0,0.0
2019-05-05,42.24,42.24,42.24,0.0,0.0,43.13,43.13,43.13,0.0,0.0,40.48,40.48,40.48,0.0,0.0,42.83,42.83,42.83,0.0,0.0
2019-05-12,40.4,40.4,40.4,0.0,0.0,41.44,41.44,41.44,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.91,39.91,39.91,0.0,0.0
2019-05-19,38.16,38.16,38.16,0.0,0.0,38.5,38.5,38.5,0.0,0.0,37.74,37.74,37.74,0.0,0.0,38.12,38.12,38.12,0.0,0.0
2019-05-26,34.86,34.86,34.86,0.0,0.0,35.35,35.35,35.35,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.95,34.95,34.95,0.0,0.0
2019-06-02,39.77,39.77,39.77,0.0,0.0,40.19,40.19,40.19,0.0,0.0,39.45,39.45,39.45,0.0,0.0,39.81,39.81,39.81,0.0,0.0
2019-06-09,41.06,41.06,41.06,0.0,0.0,41.06,41.06,41.06,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.41,40.41,40.41,0.0,0.0
2019-06-16,42.83,42.83,42.83,0.0,0.0,42.83,42.83,42.83,0.0,0.0,41.74,41.74,41.74,0.0,0.0,42.07,42.07,42.07,0.0,0.0
2019-06-23,42.11,42.11,42.11,0.0,0.0,43.25,43.25,43.25,0.0,0.0,42.02,42.02,42.02,0.0,0.0,43.1,43.1,43.1,0.0,0.0
2019-06-30,43.39,43.39,43.39,0.0,0.0,44.28,44.28,44.28,0.0,0.0,42.91,42.91,42.91,0.0,0.0,44.26,44.26,44.26,0.0,0.0
2019-07-07,42.87,42.87,42.87,0.0,0.0,44.14,44.14,44.14,0.0,0.0,42.86,42.86,42.86,0.0,0.0,43.98,43.98,43.98,0.0,0.0
2019-07-14,43.16,43.16,43.16,0.0,0.0,43.5,43.5,43.5,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.3,42.3,42.3,0.0,0.0
2019-07-21,44.52,44.52,44.52,0.0,0.0,45.42,45.42,45.42,0.0,0.0,44.52,44.52,44.52,0.0,0.0,45.33,45.33,45.33,0.0,0.0
2019-07-28,41.23,41.23,41.23,0.0,0.0,41.4,41.4,41.4,0.0,0.0,39.85,39.85,39.85,0.0,0.0,40.68,40.68,40.68,0.0,0.0
2019-08-04,40.71,40.71,40.71,0.0,0.0,40.71,40.71,40.71,0.0,0.0,39.29,39.29,39.29,0.0,0.0,39.57,39.57,39.57,0.0,0.0
2019-08-11,36.05,36.05,36.05,0.0,0.0,37.82,37.82,37.82,0.0,0.0,36.05,36.05,36.05,0.0,0.0,37.76,37.76,37.76,0.0,0.0
2019-08-18,38.1,38.1,38.1,0.0,0.0,38.4,38.4,38.4,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2019-08-25,38.44,38.44,38.44,0.0,0.0,38.44,38.44,38.44,0.0,0.0,37.7,37.7,37.7,0.0,0.0,38.03,38.03,38.03,0.0,0.0
2019-09-01,40.1,40.1,40.1,0.0,0.0,40.4,40.4,40.4,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.83,39.83,39.83,0.0,0.0
2019-09-08,43.57,43.57,43.57,0.0,0.0,44.01,44.01,44.01,0.0,0.0,42.99,42.99,42.99,0.0,0.0,43.11,43.11,43.11,0.0,0.0
2019-09-15,42.58,42.58,42.58,0.0,0.0,42.86,42.86,42.86,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.79,41.79,41.79,0.0,0.0
2019-09-22,42.04,42.04,42.04,0.0,0.0,42.06,42.06,42.06,0.0,0.0,40.0,40.0,40.0,0.0,0.0,40.41,40.41,40.41,0.0,0.0
2019-09-29,38.4,38.4,38.4,0.0,0.0,39.15,39.15,39.15,0.0,0.0,37.86,37.86,37.86,0.0,0.0,39.13,39.13,39.13,0.0,0.0
2019-10-06,39.25,39.25,39.25,0.0,0.0,40.8,40.8,40.8,0.0,0.0,39.25,39.25,39.25,0.0,0.0,39.82,39.82,39.82,0.0,0.0
2019-10-13,40.95,40.95,40.95,0.0,0.0,41.33,41.33,41.33,0.0,0.0,40.44,40.44,40.44,0.0,0.0,41.15,41.15,41.15,0.0,0.0
2019-10-20,41.7,41.7,41.7,0.0,0.0,42.81,42.81,42.81,0.0,0.0,41.7,41.7,41.7,0.0,0.0,42.49,42.49,42.49,0.0,0.0
2019-10-27,43.02,43.02,43.02,0.0,0.0,44.08,44.08,44.08,0.0,0.0,42.88,42.88,42.88,0.0,0.0,44.08,44.08,44.08,0.0,0.0
2019-11-03,44.44,44.44,44.44,0.0,0.0,45.04,45.04,45.04,0.0,0.0,44.33,44.33,44.33,0.0,0.0,45.04,45.04,45.04,0.0,0.0
2019-11-10,45.37,45.37,45.37,0.0,0.0,45.4,45.4,45.4,0.0,0.0,44.77,44.77,44.77,0.0,0.0,45.21,45.21,45.21,0.0,0.0
2019-11-17,44.23,44.23,44.23,0.0,0.0,44.35,44.35,44.35,0.0,0.0,43.78,43.78,43.78,0.0,0.0,44.26,44.26,44.26,0.0,0.0
2019-11-24,46.59,46.59,46.59,0.0,0.0,47.04,47.04,47.04,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.76,45.76,45.76,0.0,0.0
2019-12-01,46.5,46.5,46.5,0.0,0.0,47.07,47.07,47.07,0.0,0.0,46.4,46.4,46.4,0.0,0.0,46.68,46.68,46.68,0.0,0.0
2019-12-08,47.54,47.54,47.54,0.0,0.0,48.21,48.21,48.21,0.0,0.0,46.45,46.45,46.45,0.0,0.0,46.87,46.87,46.87,0.0,0.0
2019-12-15,49.17,49.17,49.17,0.0,0.0,49.98,49.98,49.98,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.6,49.6,49.6,0.0,0.0
2019-12-22,49.87,49.87,49.87,0.0,0.0,49.92,49.92,49.92,0.0,0.0,49.08,49.08,49.08,0.0,0.0,49.27,49.27,49.27,0.0,0.0
2019-12-29,47.67,47.67,47.67,0.0,0.0,48.93,48.93,48.93,0.0,0.0,47.67,47.67,47.67,0.0,0.0,48.73,48.73,48.73,0.0,0.0
2020-01-05,48.35,48.35,48.35,0.0,0.0,49.01,49.01,49.01,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2020-01-12,52.28,52.28,52.28,0.0,0.0,52.34,52.34,52.34,0.0,0.0,51.37,51.37,51.37,0.0,0.0,51.57,51.57,51.57,0.0,0.0
2020-01-19,51.23,51.23,51.23,0.0,0.0,51.23,51.23,51.23,0.0,0.0,48.5,48.5,48.5,0.0,0.0,49.3,49.3,49.3,0.0,0.0
2020-01-26,47.42,47.42,47.42,0.0,0.0,47.42,47.42,47.42,0.0,0.0,44.85,44.85,44.85,0.0,0.0,45.15,45.15,45.15,0.0,0.0
2020-02-02,48.87,48.87,48.87,0.0,0.0,48.87,48.87,48.87,0.0,0.0,47.84,47.84,47.84,0.0,0.0,48.03,48.03,48.03,0.0,0.0
2020-02-09,51.59,51.59,51.59,0.0,0.0,51.59,51.59,51.59,0.0,0.0,50.92,50.92,50.92,0.0,0.0,51.36,51.36,51.36,0.0,0.0
2020-02-16,51.37,51.37,51.37,0.0,0.0,51.37,51.37,51.37,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.41,50.41,50.41,0.0,0.0
2020-02-23,31.8,31.8,31.8,0.0,0.0,33.67,33.67,33.67,0.0,0.0,30.25,30.25,30.25,0.0,0.0,32.95,32.95,32.95,0.0,0.0
2020-03-01,30.05,30.05,30.05,0.0,0.0,32.23,32.23,32.23,0.0,0.0,29.41,29.41,29.41,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2020-03-08,18.01,18.01,18.01,0.0,0.0,18.01,18.01,18.01,0.0,0.0,18.01,18.01,18.01,0.0,0.0,18.01,18.01,18.01,0.0,0.0
2020-03-15,8.49,8.49,8.49,0.0,0.0,8.49,8.49,8.49,0.0,0.0,8.49,8.49,8.49,0.0,0.0,8.49,8.49,8.49,0.0,0.0
2020-03-22,11.46,11.46,11.46,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2020-03-29,10.0,10.0,10.0,0.0,0.0,10.25,10.25,10.25,0.0,0.0,9.04,9.04,9.04,0.0,0.0,9.34,9.34,9.34,0.0,0.0
2020-04-05,15.05,15.05,15.05,0.0,0.0,16.0,16.0,16.0,0.0,0.0,14.66,14.66,14.66,0.0,0.0,15.3,15.3,15.3,0.0,0.0
2020-04-12,14.29,14.29,14.29,0.0,0.0,14.67,14.67,14.67,0.0,0.0,13.93,13.93,13.93,0.0,0.0,14.31,14.31,14.31,0.0,0.0
2020-04-19,13.6,13.6,13.6,0.0,0.0,14.15,14.15,14.15,0.0,0.0,13.28,13.28,13.28,0.0,0.0,13.9,13.9,13.9,0.0,0.0
2020-04-26,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2020-05-03,16.45,16.45,16.45,0.0,0.0,17.33,17.33,17.33,0.0,0.0,16.3,16.3,16.3,0.0,0.0,17.27,17.27,17.27,0.0,0.0
2020-05-10,13.7,13.7,13.7,0.0,0.0,14.28,14.28,14.28,0.0,0.0,13.7,13.7,13.7,0.0,0.0,14.28,14.28,14.28,0.0,0.0
2020-05-17,17.54,17.54,17.54,0.0,0.0,17.63,17.63,17.63,0.0,0.0,17.05,17.05,17.05,0.0,0.0,17.52,17.52,17.52,0.0,0.0
2020-05-24,19.52,19.52,19.52,0.0,0.0,19.95,19.95,19.95,0.0,0.0,18.82,18.82,18.82,0.0,0.0,19.61,19.61,19.61,0.0,0.0
2020-05-31,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2020-06-07,19.77,19.77,19.77,0.0,0.0,19.99,19.99,19.99,0.0,0.0,17.42,17.42,17.42,0.0,0.0,18.94,18.94,18.94,0.0,0.0
2020-06-14,20.87,20.87,20.87,0.0,0.0,20.87,20.87,20.87,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.67,19.67,19.67,0.0,0.0
2020-06-21,18.33,18.33,18.33,0.0,0.0,18.4,18.4,18.4,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.51,17.51,17.51,0.0,0.0
2020-06-28,19.38,19.38,19.38,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.38,19.38,19.38,0.0,0.0
2020-07-05,19.35,19.35,19.35,0.0,0.0,19.79,19.79,19.79,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.87,18.87,18.87,0.0,0.0
