Date,NATIStock_Open_average,NATIStock_Open_max,NATIStock_Open_min,NATIStock_Open_volatility,NATIStock_Open_change,NATIStock_High_average,NATIStock_High_max,NATIStock_High_min,NATIStock_High_volatility,NATIStock_High_change,NATIStock_Low_average,NATIStock_Low_max,NATIStock_Low_min,NATIStock_Low_volatility,NATIStock_Low_change,NATIStock_Close_average,NATIStock_Close_max,NATIStock_Close_min,NATIStock_Close_volatility,NATIStock_Close_change,NATIStock_Volume_average,NATIStock_Volume_max,NATIStock_Volume_min,NATIStock_Volume_volatility,NATIStock_Volume_change
2018-01-14,45.3375,46.14,44.44,1.7000000000000028,1.7000000000000028,46.0325,46.58,44.93,1.6499999999999986,1.6499999999999986,45.120000000000005,45.88,44.34,1.5399999999999991,1.5399999999999991,45.8625,46.57,44.69,1.8800000000000026,1.8800000000000026,492149,684466,375186,309280,44740
2018-01-21,46.34,46.61,46.18,0.4299999999999997,-0.21000000000000085,46.606,46.97,46.21,0.759999999999998,0.5700000000000003,45.634,46.23,44.74,1.4899999999999949,-1.2800000000000011,46.342,46.93,45.94,0.990000000000002,0.6199999999999974,391918,582997,290422,292575,139666
2018-01-28,48.172,49.72,46.84,2.8799999999999955,2.8799999999999955,49.352000000000004,50.61,47.33,3.280000000000001,2.979999999999997,47.43,49.07,46.42,2.6499999999999986,2.6300000000000026,48.855999999999995,50.23,46.51,3.719999999999999,2.6400000000000006,847019,1368819,637318,731501,79983
2018-02-04,47.996,50.05,46.42,3.6299999999999955,-3.6299999999999955,48.53,50.09,47.35,2.740000000000002,-2.740000000000002,46.834,48.42,44.7,3.719999999999999,-3.719999999999999,47.356,48.51,46.12,2.3900000000000006,-2.3900000000000006,802449,1112490,635839,476651,-309785
2018-02-11,47.726,49.35,46.33,3.020000000000003,3.020000000000003,48.572,49.69,47.14,2.549999999999997,2.549999999999997,47.428,48.74,45.81,2.9299999999999997,2.9299999999999997,48.432,49.54,46.83,2.710000000000001,2.6600000000000037,461236,577302,339173,238129,-238129
2018-02-18,49.89,50.61,49.18,1.4299999999999997,1.4299999999999997,50.6225,50.98,49.84,1.1399999999999935,1.1399999999999935,49.665,50.19,49.14,1.0499999999999972,0.9299999999999997,50.1075,50.52,49.39,1.1300000000000026,1.1300000000000026,604247,1148909,376482,772427,-44181
2018-02-25,50.556000000000004,50.84,50.02,0.8200000000000003,-0.6499999999999986,51.138,51.53,50.74,0.7899999999999991,0.490000000000002,49.952,50.42,49.26,1.1600000000000037,-1.1600000000000037,50.736,51.42,50.38,1.0399999999999991,0.5100000000000051,568435,664672,453619,211053,116217
2018-03-04,52.43,53.57,51.09,2.479999999999997,1.5799999999999983,53.05,53.57,52.19,1.3800000000000026,0.8200000000000003,51.78,52.51,50.65,1.8599999999999994,1.3999999999999986,52.702,53.32,52.1,1.2199999999999989,0.7100000000000009,631379,730993,533595,197398,-22691
2018-03-11,52.68,53.36,52.07,1.2899999999999991,-0.6400000000000006,52.936,53.5,52.38,1.1199999999999974,-0.4099999999999966,52.092,52.71,51.73,0.980000000000004,-0.6000000000000014,52.472,53.08,51.95,1.1299999999999955,-0.4299999999999997,763007,1042361,567719,474642,176722
2018-03-18,52.094,52.56,51.26,1.3000000000000043,-1.0700000000000003,52.434,53.21,51.45,1.759999999999998,-1.0999999999999943,51.434,52.36,50.15,2.210000000000001,-1.1900000000000048,51.730000000000004,52.63,50.2,2.4299999999999997,-1.8200000000000003,515764,646869,411027,235842,-210685
