Date,FlexShares Core SelectEtf_Open_average,FlexShares Core SelectEtf_Open_max,FlexShares Core SelectEtf_Open_min,FlexShares Core SelectEtf_Open_volatility,FlexShares Core SelectEtf_Open_change,FlexShares Core SelectEtf_High_average,FlexShares Core SelectEtf_High_max,FlexShares Core SelectEtf_High_min,FlexShares Core SelectEtf_High_volatility,FlexShares Core SelectEtf_High_change,FlexShares Core SelectEtf_Low_average,FlexShares Core SelectEtf_Low_max,FlexShares Core SelectEtf_Low_min,FlexShares Core SelectEtf_Low_volatility,FlexShares Core SelectEtf_Low_change,FlexShares Core SelectEtf_Close_average,FlexShares Core SelectEtf_Close_max,FlexShares Core SelectEtf_Close_min,FlexShares Core SelectEtf_Close_volatility,FlexShares Core SelectEtf_Close_change
2018-06-10,24.15,24.15,24.15,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.15,24.15,24.15,0.0,0.0
2018-06-17,23.99,23.99,23.99,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.99,23.99,23.99,0.0,0.0
2018-06-24,24.11,24.11,24.11,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.15,24.15,24.15,0.0,0.0
2018-07-01,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2018-07-08,24.26,24.26,24.26,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2018-07-15,24.16,24.16,24.16,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2018-07-22,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2018-07-29,24.12,24.12,24.12,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2018-08-05,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2018-08-12,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2018-08-19,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0
2018-08-26,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.13,24.13,24.13,0.0,0.0,24.13,24.13,24.13,0.0,0.0
2018-09-02,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0
2018-09-09,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.99,23.99,23.99,0.0,0.0
2018-09-16,24.03,24.03,24.03,0.0,0.0,24.03,24.03,24.03,0.0,0.0,24.01,24.01,24.01,0.0,0.0,24.01,24.01,24.01,0.0,0.0
2018-09-23,24.12,24.12,24.12,0.0,0.0,24.13,24.13,24.13,0.0,0.0,24.01,24.01,24.01,0.0,0.0,24.01,24.01,24.01,0.0,0.0
2018-09-30,23.84,23.84,23.84,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.85,23.85,23.85,0.0,0.0
2018-10-07,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2018-10-14,23.86,23.86,23.86,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2018-10-21,23.78,23.78,23.78,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2018-10-28,23.71,23.71,23.71,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.72,23.72,23.72,0.0,0.0
2018-11-04,23.76,23.76,23.76,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.77,23.77,23.77,0.0,0.0
2018-11-11,23.72,23.72,23.72,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.79,23.79,23.79,0.0,0.0
2018-11-18,23.75,23.75,23.75,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.83,23.83,23.83,0.0,0.0
2018-11-25,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0
2018-12-02,23.78,23.78,23.78,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2018-12-09,23.83,23.83,23.83,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.96,23.96,23.96,0.0,0.0
2018-12-16,23.94,23.94,23.94,0.0,0.0,24.03,24.03,24.03,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.99,23.99,23.99,0.0,0.0
2018-12-23,24.05,24.05,24.05,0.0,0.0,24.17,24.17,24.17,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.94,23.94,23.94,0.0,0.0
2018-12-30,24.15,24.15,24.15,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2019-01-06,24.07,24.07,24.07,0.0,0.0,24.13,24.13,24.13,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.08,24.08,24.08,0.0,0.0
2019-01-13,24.06,24.06,24.06,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.06,24.06,24.06,0.0,0.0
2019-01-20,24.12,24.12,24.12,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.19,24.19,24.19,0.0,0.0
2019-01-27,24.33,24.33,24.33,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2019-02-03,24.32,24.32,24.32,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2019-02-10,24.3,24.3,24.3,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.29,24.29,24.29,0.0,0.0
2019-02-17,24.28,24.28,24.28,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.29,24.29,24.29,0.0,0.0
2019-02-24,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0
2019-03-03,24.32,24.32,24.32,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2019-03-10,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.37,24.37,24.37,0.0,0.0
2019-03-17,24.65,24.65,24.65,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.58,24.58,24.58,0.0,0.0
2019-03-24,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2019-03-31,24.57,24.57,24.57,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2019-04-07,24.58,24.58,24.58,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.56,24.56,24.56,0.0,0.0
2019-04-14,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2019-04-21,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2019-04-28,24.65,24.65,24.65,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2019-05-05,24.6,24.6,24.6,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.59,24.59,24.59,0.0,0.0
2019-05-12,24.67,24.67,24.67,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.68,24.68,24.68,0.0,0.0
2019-05-19,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2019-05-26,24.82,24.82,24.82,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2019-06-02,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0,24.97,24.97,24.97,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2019-06-09,25.01,25.01,25.01,0.0,0.0,25.06,25.06,25.06,0.0,0.0,24.96,24.96,24.96,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2019-06-16,25.16,25.16,25.16,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2019-06-23,25.26,25.26,25.26,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2019-06-30,25.28,25.28,25.28,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2019-07-07,25.04,25.04,25.04,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-07-14,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0
2019-07-21,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0
2019-07-28,25.42,25.42,25.42,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2019-08-04,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2019-08-11,25.74,25.74,25.74,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2019-08-18,25.74,25.74,25.74,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.82,25.82,25.82,0.0,0.0
2019-08-25,25.88,25.88,25.88,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2019-09-01,25.82,25.82,25.82,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.83,25.83,25.83,0.0,0.0
2019-09-08,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2019-09-15,25.54,25.54,25.54,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2019-09-22,25.64,25.64,25.64,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2019-09-29,25.8,25.8,25.8,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2019-10-06,25.6,25.6,25.6,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2019-10-13,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2019-10-20,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2019-10-27,25.68,25.68,25.68,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2019-11-03,25.33,25.33,25.33,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2019-11-10,25.52,25.52,25.52,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2019-11-17,25.58,25.58,25.58,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2019-11-24,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0
2019-12-01,25.54,25.54,25.54,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2019-12-08,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2019-12-15,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0
2019-12-22,25.54,25.54,25.54,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2019-12-29,25.6,25.6,25.6,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2020-01-05,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2020-01-12,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0
2020-01-19,25.77,25.77,25.77,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2020-01-26,25.94,25.94,25.94,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.94,25.94,25.94,0.0,0.0,25.95,25.95,25.95,0.0,0.0
2020-02-02,25.92,25.92,25.92,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.89,25.89,25.89,0.0,0.0
2020-02-09,25.96,25.96,25.96,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.95,25.95,25.95,0.0,0.0
2020-02-16,26.09,26.09,26.09,0.0,0.0,26.11,26.11,26.11,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.07,26.07,26.07,0.0,0.0
2020-02-23,26.14,26.14,26.14,0.0,0.0,26.41,26.41,26.41,0.0,0.0,26.14,26.14,26.14,0.0,0.0,26.38,26.38,26.38,0.0,0.0
2020-03-01,26.77,26.77,26.77,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.69,26.69,26.69,0.0,0.0
2020-03-08,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2020-03-15,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2020-03-22,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2020-03-29,25.91,25.91,25.91,0.0,0.0,25.99,25.99,25.99,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.71,25.71,25.71,0.0,0.0
2020-04-05,26.41,26.41,26.41,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2020-04-12,26.53,26.53,26.53,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.43,26.43,26.43,0.0,0.0
2020-04-19,26.43,26.43,26.43,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.48,26.48,26.48,0.0,0.0
2020-04-26,26.47,26.47,26.47,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.47,26.47,26.47,0.0,0.0
2020-05-03,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0
2020-05-10,26.52,26.52,26.52,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2020-05-17,26.66,26.66,26.66,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2020-05-24,27.17,27.17,27.17,0.0,0.0,27.17,27.17,27.17,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.77,26.77,26.77,0.0,0.0
2020-05-31,26.74,26.74,26.74,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.74,26.74,26.74,0.0,0.0
2020-06-07,26.79,26.79,26.79,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.75,26.75,26.75,0.0,0.0
2020-06-14,26.89,26.89,26.89,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.83,26.83,26.83,0.0,0.0,26.83,26.83,26.83,0.0,0.0
2020-06-21,26.88,26.88,26.88,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.85,26.85,26.85,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2020-06-28,27.04,27.04,27.04,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.04,27.04,27.04,0.0,0.0
2020-07-05,27.07,27.07,27.07,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.07,27.07,27.07,0.0,0.0,27.09,27.09,27.09,0.0,0.0
