Date,TFXStock_Open_average,TFXStock_Open_max,TFXStock_Open_min,TFXStock_Open_volatility,TFXStock_Open_change,TFXStock_High_average,TFXStock_High_max,TFXStock_High_min,TFXStock_High_volatility,TFXStock_High_change,TFXStock_Low_average,TFXStock_Low_max,TFXStock_Low_min,TFXStock_Low_volatility,TFXStock_Low_change,TFXStock_Close_average,TFXStock_Close_max,TFXStock_Close_min,TFXStock_Close_volatility,TFXStock_Close_change,TFXStock_Volume_average,TFXStock_Volume_max,TFXStock_Volume_min,TFXStock_Volume_volatility,TFXStock_Volume_change
2018-01-14,268.575,276.11,263.38,12.730000000000018,12.730000000000018,273.72,279.12,266.63,12.490000000000009,12.490000000000009,267.52,275.3,261.96,13.340000000000032,13.340000000000032,271.74,276.42,262.93,13.490000000000009,13.490000000000009,403672,612533,320244,292289,17159
2018-01-21,276.536,278.86,275.04,3.819999999999993,1.9600000000000364,279.51,287.18,275.85,11.329999999999984,10.079999999999984,274.474,276.74,273.23,3.509999999999991,2.680000000000007,277.294,284.59,273.9,10.689999999999998,9.839999999999975,314293,413490,196238,217252,135227
2018-01-28,280.69,284.87,276.41,8.45999999999998,-6.699999999999989,283.644,288.78,278.8,9.979999999999961,-9.979999999999961,277.18399999999997,282.06,272.34,9.720000000000027,-9.720000000000027,279.6,287.65,272.36,15.289999999999964,-15.289999999999964,283184,347750,194951,152799,-121254
2018-02-04,261.068,271.0,251.53,19.47,-19.47,264.866,274.3,254.98,19.32000000000002,-19.32000000000002,253.648,260.68,245.19,15.490000000000009,-14.28000000000003,257.676,263.09,249.14,13.949999999999989,-8.699999999999989,317722,431680,246635,185045,-48346
2018-02-11,258.012,265.94,253.13,12.810000000000002,11.829999999999984,262.736,269.9,257.33,12.569999999999993,12.060000000000002,255.536,263.81,250.25,13.560000000000002,13.560000000000002,260.92199999999997,267.89,254.95,12.939999999999998,12.689999999999998,192281,225341,161450,63891,-41567
2018-02-18,261.5875,268.7,250.36,18.339999999999975,-15.829999999999984,265.685,274.74,256.1,18.639999999999986,-14.699999999999989,255.95499999999998,268.7,244.13,24.569999999999993,-21.389999999999986,260.945,270.0,249.44,20.560000000000002,-13.799999999999983,512775,930325,264946,665379,272049
2018-02-25,251.20600000000002,255.96,241.65,14.310000000000002,-13.689999999999998,253.464,258.74,246.0,12.740000000000009,-11.439999999999998,247.37,253.64,240.88,12.759999999999991,-10.409999999999997,249.618,256.26,242.67,13.590000000000003,-10.649999999999977,411595,476040,363197,112843,-36018
2018-03-04,254.178,263.53,244.8,18.72999999999996,18.72999999999996,259.85200000000003,270.85,251.36,19.49000000000001,19.49000000000001,252.642,263.52,241.98,21.539999999999992,21.539999999999992,258.63,269.26,250.51,18.75,18.75,319302,376406,259770,116636,53479
2018-03-11,267.144,268.53,265.7,2.829999999999984,-2.1499999999999773,269.34,269.99,268.15,1.8400000000000318,-1.5900000000000318,264.342,265.15,263.19,1.9599999999999795,-0.8799999999999955,266.022,267.35,264.76,2.590000000000032,-1.6200000000000045,402619,761230,282551,478679,380077
2018-03-18,261.096,265.28,257.0,8.279999999999973,-7.029999999999973,263.19599999999997,266.47,258.36,8.110000000000014,-5.669999999999959,256.59,259.46,252.57,6.889999999999986,-6.310000000000002,259.428,265.28,252.86,12.419999999999959,-9.279999999999973,375329,657092,260437,396655,122953
2018-03-25,256.685,260.5,254.23,6.27000000000001,-0.30000000000001137,259.4025,262.77,257.54,5.229999999999961,-2.0499999999999545,253.46,256.54,251.3,5.240000000000009,-1.7399999999999807,256.215,259.13,253.1,6.030000000000001,-4.150000000000006,314110,373186,268135,105051,17141
2018-04-01,251.52,254.51,247.92,6.590000000000003,-4.109999999999985,253.85,256.04,251.96,4.0800000000000125,-3.009999999999991,246.524,251.98,242.79,9.189999999999998,-3.8300000000000125,250.552,252.64,246.68,5.9599999999999795,-3.359999999999985,265928,341449,215139,126310,-126310
2018-04-08,253.712,259.34,246.87,12.46999999999997,12.46999999999997,256.852,259.34,252.79,6.549999999999983,6.549999999999983,252.06,255.73,245.95,9.780000000000001,9.780000000000001,254.984,258.22,248.26,9.960000000000036,9.259999999999991,224102,252165,201393,50772,43044
2018-04-15,265.562,269.5,260.17,9.329999999999984,9.329999999999984,268.82800000000003,271.79,264.47,7.319999999999993,7.319999999999993,263.314,267.6,257.8,9.800000000000011,9.800000000000011,267.66999999999996,271.03,262.52,8.509999999999991,8.509999999999991,195404,241946,155336,86610,40111
2018-04-22,268.354,272.64,262.95,9.689999999999998,-1.1899999999999977,270.588,273.54,264.75,8.79000000000002,-1.4800000000000182,264.304,268.38,260.17,8.20999999999998,-0.8100000000000023,267.88,271.7,263.37,8.329999999999984,-0.9799999999999613,252905,332271,185324,146947,-60219
2018-04-29,268.83799999999997,271.86,266.51,5.350000000000023,-5.350000000000023,272.09,273.66,271.09,2.57000000000005,-1.2300000000000182,265.50600000000003,268.04,262.5,5.5400000000000205,-5.039999999999964,269.018,271.09,266.15,4.939999999999998,3.2099999999999795,349254,536103,214181,321922,182080
2018-05-06,269.6,271.59,267.75,3.839999999999975,-2.329999999999984,271.18,274.91,268.5,6.410000000000025,-5.420000000000016,266.304,269.95,261.65,8.300000000000011,-8.300000000000011,268.284,272.39,265.68,6.7099999999999795,-6.7099999999999795,296887,407189,240990,166199,106120
2018-05-13,261.704,266.09,258.94,7.149999999999977,-6.310000000000002,264.258,269.26,260.2,9.060000000000002,-4.579999999999984,259.15999999999997,264.14,257.0,7.139999999999986,-5.300000000000011,261.50800000000004,265.29,259.1,6.189999999999998,-0.9399999999999977,323163,469170,223646,245524,245524
2018-05-20,265.188,267.0,260.41,6.589999999999975,0.8299999999999841,266.99,267.53,266.51,1.0199999999999818,0.9099999999999682,262.77,264.56,260.41,4.149999999999977,0.37999999999999545,265.436,266.68,262.16,4.519999999999982,-0.6199999999999477,255355,292888,210556,82332,50732
2018-05-27,265.9425,269.86,263.57,6.2900000000000205,5.550000000000011,268.59000000000003,269.94,265.72,4.21999999999997,4.139999999999986,263.7,265.82,260.51,5.310000000000002,5.310000000000002,266.2325,269.07,261.79,7.279999999999973,7.279999999999973,341491,635228,226698,408530,32476
2018-06-03,275.594,278.82,270.45,8.370000000000005,7.699999999999989,278.75800000000004,283.54,273.39,10.150000000000034,10.150000000000034,274.336,277.35,268.93,8.420000000000016,8.420000000000016,277.782,283.28,272.21,11.069999999999993,11.069999999999993,249634,300680,194043,106637,-61742
2018-06-10,284.17199999999997,285.76,282.7,3.0600000000000023,0.28000000000002956,285.654,287.59,284.49,3.099999999999966,-0.07999999999998408,282.206,283.72,280.26,3.4600000000000364,0.8899999999999864,283.89,284.87,282.09,2.7800000000000296,-1.8000000000000114,381794,648937,199166,449771,436963
2018-06-17,279.104,280.43,278.36,2.069999999999993,0.6700000000000159,281.184,283.78,279.74,4.039999999999964,2.67999999999995,276.16,276.7,275.45,1.25,0.01999999999998181,278.962,281.71,276.35,5.359999999999957,1.849999999999966,383871,485471,241815,243656,35287
2018-06-24,274.608,281.64,269.0,12.639999999999986,-11.599999999999966,275.724,281.64,270.12,11.519999999999982,-10.269999999999982,270.26,273.93,266.39,7.5400000000000205,-5.910000000000025,271.714,275.94,268.21,7.730000000000018,-7.730000000000018,264568,319623,175663,143960,122409
2018-07-01,269.2175,271.71,265.95,5.759999999999991,5.240000000000009,271.75,274.56,268.6,5.9599999999999795,5.9599999999999795,267.565,271.19,263.98,7.2099999999999795,7.2099999999999795,270.7375,274.28,267.6,6.67999999999995,6.67999999999995,153531,209768,86814,122954,-48419
2018-07-08,277.27,278.94,275.58,3.3600000000000136,2.0600000000000023,279.288,280.61,278.53,2.080000000000041,0.3900000000000432,275.674,277.39,274.37,3.019999999999982,-0.06999999999999318,277.306,278.31,275.68,2.6299999999999955,-2.6299999999999955,138463,158880,110605,48275,-9805
2018-07-15,276.00600000000003,277.98,272.54,5.439999999999998,2.6100000000000136,278.85,279.69,278.37,1.3199999999999932,0.05000000000001137,273.92400000000004,275.55,271.41,4.139999999999986,3.759999999999991,275.896,277.62,272.65,4.970000000000027,2.830000000000041,167509,211559,126461,85098,-80182
2018-07-22,277.052,279.61,274.43,5.180000000000007,5.180000000000007,279.59,280.34,278.78,1.5600000000000023,0.8300000000000409,274.146,277.01,272.89,4.1200000000000045,0.060000000000002274,277.314,278.9,275.15,3.75,-3.4500000000000455,133439,165933,109033,56900,46262
2018-07-29,264.01800000000003,274.86,248.12,26.74000000000001,-26.74000000000001,266.876,275.4,251.75,23.649999999999977,-23.110000000000014,259.972,270.64,243.55,27.089999999999975,-24.680000000000035,261.834,272.71,245.86,26.849999999999966,-24.909999999999968,540267,1451101,199669,1251432,347382
2018-08-05,237.656,245.11,230.7,14.410000000000025,-14.410000000000025,239.454,247.38,232.12,15.259999999999991,-15.259999999999991,233.38,239.83,227.52,12.310000000000002,-12.310000000000002,234.314,241.6,228.13,13.469999999999999,-13.469999999999999,323609,451557,206961,244596,-244596
2018-08-12,232.66,237.0,229.37,7.6299999999999955,7.6299999999999955,236.206,239.13,232.51,6.6200000000000045,5.180000000000007,231.86,236.46,227.91,8.550000000000011,8.550000000000011,234.568,238.15,231.03,7.1200000000000045,6.460000000000008,322026,556492,151297,405195,-55490
2018-08-19,243.432,247.2,239.32,7.8799999999999955,7.8799999999999955,246.512,249.22,242.96,6.259999999999991,6.259999999999991,242.66,246.09,238.86,7.22999999999999,7.22999999999999,245.222,247.63,240.95,6.680000000000007,6.680000000000007,297510,390591,200865,189726,-102682
2018-08-26,248.238,249.66,247.49,2.1699999999999875,0.5300000000000011,249.742,250.44,249.38,1.0600000000000023,0.14000000000001478,246.254,247.06,245.64,1.420000000000016,-0.07999999999998408,248.062,248.81,247.42,1.3900000000000148,-0.7199999999999989,235586,261226,211488,49738,5929
2018-09-02,245.64249999999998,246.98,242.22,4.759999999999991,-0.10999999999998522,248.2775,249.2,246.62,2.579999999999984,0.37999999999999545,243.555,245.27,241.95,3.3200000000000216,-0.27000000000001023,246.41750000000002,248.15,242.52,5.6299999999999955,1.1500000000000057,371036,500003,307051,192952,30391
2018-09-09,258.032,267.02,252.01,15.009999999999991,13.589999999999975,263.53000000000003,270.96,256.37,14.589999999999975,13.739999999999952,256.626,266.82,249.52,17.299999999999983,17.299999999999983,261.628,270.43,252.78,17.650000000000006,17.650000000000006,438903,503189,300756,202433,-27567
2018-09-16,269.26,271.0,265.83,5.170000000000016,0.0,271.146,273.0,270.0,3.0,0.8600000000000136,266.006,269.25,260.0,9.25,1.5400000000000205,269.28999999999996,270.59,267.14,3.4499999999999886,2.6100000000000136,473076,517822,365612,152210,-5005
2018-09-23,268.896,271.21,266.01,5.199999999999989,-3.0600000000000023,270.33,271.58,268.8,2.7799999999999727,-1.829999999999984,266.406,268.19,264.63,3.5600000000000023,-1.75,267.976,270.56,265.26,5.300000000000011,-2.8800000000000523,322473,465086,193651,271435,813
2018-09-30,262.172,267.46,253.86,13.599999999999966,-13.599999999999966,263.3,268.71,256.17,12.539999999999964,-12.539999999999964,257.606,264.21,249.59,14.619999999999976,-14.619999999999976,259.714,265.5,253.61,11.889999999999986,-11.889999999999986,241553,295833,168627,127206,58977
2018-10-07,249.94,253.05,247.33,5.719999999999999,-3.670000000000016,251.626,253.55,250.15,3.4000000000000057,-3.3700000000000045,245.542,247.85,243.73,4.1200000000000045,-3.0600000000000023,248.226,250.55,244.55,6.0,-2.3000000000000114,327652,509433,181055,328378,72035
2018-10-14,248.342,249.82,245.38,4.439999999999998,-2.890000000000015,250.302,252.62,248.87,3.75,-3.75,245.006,248.7,241.57,7.1299999999999955,-3.460000000000008,247.26,249.69,243.39,6.300000000000011,-5.740000000000009,314971,376904,244296,132608,-11451
2018-10-21,238.37800000000001,243.27,235.74,7.530000000000001,-6.090000000000003,241.63,244.3,237.51,6.7900000000000205,-6.7900000000000205,234.212,238.1,231.81,6.289999999999992,-5.989999999999981,238.046,240.48,234.49,5.989999999999981,-4.9199999999999875,263795,300124,238429,61695,26970
2018-10-28,247.11,265.79,237.91,27.880000000000024,26.940000000000026,253.46200000000002,269.17,239.59,29.580000000000013,28.01000000000002,242.966,255.53,234.68,20.849999999999994,20.849999999999994,248.04,263.49,237.25,26.24000000000001,18.879999999999995,599291,978220,389308,588912,24250
2018-11-04,259.794,264.22,256.56,7.660000000000025,7.660000000000025,263.004,267.03,258.36,8.669999999999959,8.259999999999991,256.598,262.19,250.54,11.650000000000006,9.159999999999997,261.852,265.88,257.4,8.480000000000018,7.71999999999997,288577,368229,190816,177413,-80821
2018-11-11,259.564,264.07,254.62,9.449999999999989,-5.6200000000000045,263.456,266.34,260.84,5.5,1.2999999999999545,255.60799999999998,257.84,251.23,6.609999999999985,-2.079999999999984,259.28,262.17,255.92,6.250000000000028,2.920000000000016,239135,298260,206795,91465,-43689
2018-11-18,254.79999999999998,261.65,251.25,10.399999999999977,-9.139999999999986,258.3775,262.73,256.19,6.5400000000000205,-6.5400000000000205,250.0875,252.0,248.04,3.960000000000008,-2.710000000000008,253.43,254.49,252.66,1.8300000000000125,-0.4099999999999966,184330,242181,89923,152258,-152258
2018-11-25,262.19,272.43,255.16,17.27000000000001,17.27000000000001,266.858,276.49,258.03,18.460000000000036,18.460000000000036,260.872,270.56,253.78,16.78,16.47,266.13599999999997,275.42,258.03,17.390000000000043,17.390000000000043,253112,358353,159819,198534,92874
