Date,MRTNStock_Open_average,MRTNStock_Open_max,MRTNStock_Open_min,MRTNStock_Open_volatility,MRTNStock_Open_change,MRTNStock_High_average,MRTNStock_High_max,MRTNStock_High_min,MRTNStock_High_volatility,MRTNStock_High_change,MRTNStock_Low_average,MRTNStock_Low_max,MRTNStock_Low_min,MRTNStock_Low_volatility,MRTNStock_Low_change,MRTNStock_Close_average,MRTNStock_Close_max,MRTNStock_Close_min,MRTNStock_Close_volatility,MRTNStock_Close_change,MRTNStock_Volume_average,MRTNStock_Volume_max,MRTNStock_Volume_min,MRTNStock_Volume_volatility,MRTNStock_Volume_change
2018-01-14,21.9,22.1,21.8,0.3000000000000007,-0.3000000000000007,22.13,22.27,21.95,0.3200000000000003,-0.019999999999999574,21.525,21.8,21.35,0.4499999999999993,0.3500000000000014,21.8875,22.05,21.75,0.3000000000000007,0.3000000000000007,189576,253688,156690,96998,-96998
2018-01-21,23.19,28.45,21.75,6.699999999999999,6.399999999999999,23.566,29.6,21.98,7.620000000000001,7.450000000000003,21.77,22.45,21.35,1.0999999999999979,0.6499999999999986,22.01,22.6,21.75,0.8500000000000014,0.7000000000000028,428901,1382946,101220,1281726,1232039
2018-01-28,22.95,23.2,22.5,0.6999999999999993,0.34999999999999787,23.419999999999998,23.7,23.05,0.6499999999999986,0.4499999999999993,22.669999999999998,23.15,22.15,1.0,1.0,23.14,23.45,22.55,0.8999999999999986,0.8000000000000007,452904,636038,307645,328393,-328393
2018-02-04,22.3,23.1,21.9,1.2000000000000028,-1.2000000000000028,22.85,23.5,22.45,1.0500000000000007,-0.3999999999999986,21.74,22.35,21.2,1.1500000000000021,-1.1500000000000021,22.03,22.45,21.55,0.8999999999999986,-0.8999999999999986,284733,367823,180643,187180,101705
2018-02-11,21.8,22.45,21.2,1.25,0.3999999999999986,22.274,22.85,21.9,0.9500000000000028,0.4200000000000017,21.52,22.0,21.0,1.0,1.0,21.92,22.3,21.35,0.9499999999999993,0.75,425276,829881,295638,534243,-14582
2018-02-18,22.125,22.65,21.5,1.1499999999999986,0.5999999999999979,22.575,22.9,22.15,0.75,0.7000000000000028,21.7375,22.2,21.2,1.0,0.6500000000000021,22.1625,22.65,21.5,1.1499999999999986,0.8000000000000007,358861,591305,240714,350591,-43255
2018-02-25,22.03,22.45,21.45,1.0,-0.8500000000000014,22.25,22.55,21.9,0.6500000000000021,-0.6000000000000014,21.746,22.23,21.27,0.9600000000000009,-0.9600000000000009,21.94,22.4,21.6,0.7999999999999972,-0.5999999999999979,262881,406356,173840,232516,25144
2018-03-04,21.830000000000002,22.15,21.6,0.5499999999999972,0.4499999999999993,22.134,22.9,21.82,1.0799999999999983,1.0799999999999983,21.6,22.1,21.25,0.8500000000000014,0.8500000000000014,22.06,22.9,21.75,1.1499999999999986,1.1499999999999986,236665,277730,155426,122304,-15320
2018-03-11,23.17,23.75,22.85,0.8999999999999986,0.8999999999999986,23.41,23.9,23.0,0.8999999999999986,0.8999999999999986,22.916,23.45,22.65,0.8000000000000007,0.8000000000000007,23.259999999999998,23.75,22.9,0.8500000000000014,0.8500000000000014,385988,525334,182914,342420,268378
2018-03-18,23.84,24.4,23.5,0.8999999999999986,0.1999999999999993,24.166,24.75,23.8,0.9499999999999993,0.129999999999999,23.43,23.7,23.05,0.6499999999999986,-0.1999999999999993,23.73,24.6,23.05,1.5500000000000007,-0.5,351119,478793,158052,320741,320741
