Date,KEYStock_Open_average,KEYStock_Open_max,KEYStock_Open_min,KEYStock_Open_volatility,KEYStock_Open_change,KEYStock_High_average,KEYStock_High_max,KEYStock_High_min,KEYStock_High_volatility,KEYStock_High_change,KEYStock_Low_average,KEYStock_Low_max,KEYStock_Low_min,KEYStock_Low_volatility,KEYStock_Low_change,KEYStock_Close_average,KEYStock_Close_max,KEYStock_Close_min,KEYStock_Close_volatility,KEYStock_Close_change,KEYStock_Volume_average,KEYStock_Volume_max,KEYStock_Volume_min,KEYStock_Volume_volatility,KEYStock_Volume_change
2018-01-14,21.075,21.54,20.66,0.879999999999999,-0.7699999999999996,21.37,21.71,21.0,0.7100000000000009,-0.33999999999999986,20.905,21.17,20.62,0.5500000000000007,-0.40000000000000213,21.14,21.32,20.82,0.5,-0.16000000000000014,14011559,20398050,10278721,10119329,3335995
2018-01-21,21.544,21.88,21.13,0.75,0.5700000000000003,21.76,21.88,21.42,0.4599999999999973,0.4399999999999977,21.384,21.57,21.08,0.490000000000002,0.360000000000003,21.646,21.83,21.39,0.4399999999999977,0.4399999999999977,9584161,10367911,8426174,1941737,-644349
2018-01-28,21.62,21.84,21.37,0.46999999999999886,0.05999999999999872,21.922,22.22,21.63,0.5899999999999999,0.23000000000000043,21.492,21.7,21.32,0.379999999999999,-0.00999999999999801,21.664,21.93,21.4,0.5300000000000011,-0.03999999999999915,10481539,15179486,7680616,7498870,6065035
2018-02-04,20.808,21.4,20.13,1.2699999999999996,-1.0199999999999996,21.233999999999998,21.86,20.56,1.3000000000000007,-1.3000000000000007,20.188,20.85,19.64,1.2100000000000009,-0.8399999999999999,20.644,21.13,20.08,1.0500000000000007,-0.21999999999999886,14527236,18623708,12236177,6387531,3838064
2018-02-11,20.716,21.28,20.44,0.8399999999999999,0.33999999999999986,21.02,21.32,20.59,0.7300000000000004,0.3200000000000003,20.542,20.89,20.28,0.6099999999999994,0.5300000000000011,20.856,21.17,20.55,0.620000000000001,0.4299999999999997,9125949,10382972,6807268,3575704,-3575704
2018-02-18,20.93,21.16,20.67,0.48999999999999844,-0.29999999999999716,21.21,21.38,20.97,0.41000000000000014,-0.33999999999999986,20.7075,20.88,20.52,0.35999999999999943,-0.21000000000000085,20.875,21.05,20.53,0.5199999999999996,0.019999999999999574,7195294,8058839,6580606,1478233,685027
2018-02-25,21.116,21.24,20.88,0.35999999999999943,-0.16000000000000014,21.472,21.73,21.22,0.5100000000000016,0.20000000000000284,20.89,21.16,20.56,0.6000000000000014,-0.2900000000000027,21.162,21.34,21.0,0.33999999999999986,0.16000000000000014,12640348,15640274,7658184,7982090,5362817
2018-03-04,21.632,22.03,21.04,0.990000000000002,0.990000000000002,21.924,22.15,21.57,0.5799999999999983,0.5799999999999983,21.368,21.84,20.89,0.9499999999999993,0.9499999999999993,21.816,22.15,21.45,0.6999999999999993,0.6999999999999993,8783720,9452785,7517079,1935706,-1646591
2018-03-11,21.498,22.14,20.98,1.1600000000000001,-1.1600000000000001,21.608,22.4,21.09,1.3099999999999987,-1.2799999999999976,21.116,21.77,20.82,0.9499999999999993,-0.9299999999999997,21.19,21.8,20.91,0.8900000000000006,-0.8399999999999999,11397382,14742121,6575436,8166685,4960018
2018-03-18,20.712,20.99,20.01,0.9799999999999969,-0.9799999999999969,20.872,21.23,20.19,1.0399999999999991,-0.8699999999999974,20.254,20.86,19.0,1.8599999999999994,-1.6799999999999997,20.376,20.97,19.04,1.9299999999999997,-1.8800000000000026,8939189,15182668,5475619,9707049,7247413
2018-03-25,19.5625,20.01,19.33,0.6800000000000033,-0.129999999999999,19.775,20.05,19.44,0.6099999999999994,-0.3500000000000014,19.1525,19.35,19.0,0.3500000000000014,-0.16000000000000014,19.505,19.93,19.27,0.6600000000000001,-0.379999999999999,10973980,11489213,10669476,819737,-316853
