Date,FLTStock_Open_average,FLTStock_Open_max,FLTStock_Open_min,FLTStock_Open_volatility,FLTStock_Open_change,FLTStock_High_average,FLTStock_High_max,FLTStock_High_min,FLTStock_High_volatility,FLTStock_High_change,FLTStock_Low_average,FLTStock_Low_max,FLTStock_Low_min,FLTStock_Low_volatility,FLTStock_Low_change,FLTStock_Close_average,FLTStock_Close_max,FLTStock_Close_min,FLTStock_Close_volatility,FLTStock_Close_change,FLTStock_Volume_average,FLTStock_Volume_max,FLTStock_Volume_min,FLTStock_Volume_volatility,FLTStock_Volume_change
2018-01-14,204.08,205.02,203.25,1.7700000000000102,-0.7700000000000102,205.64,207.03,204.27,2.759999999999991,0.8300000000000125,202.1575,203.67,200.51,3.1599999999999966,3.1599999999999966,203.775,206.65,201.8,4.849999999999994,4.849999999999994,438640,493456,348989,144467,108229
2018-01-21,209.268,212.5,206.69,5.810000000000002,4.939999999999998,210.892,213.74,207.96,5.780000000000001,5.039999999999992,207.57,211.3,205.01,6.2900000000000205,6.2900000000000205,209.52,212.12,206.77,5.349999999999994,5.259999999999991,429676,515483,317631,197852,-127748
2018-01-28,210.57999999999998,211.95,209.19,2.759999999999991,-1.9599999999999795,212.13,212.97,210.96,2.009999999999991,-1.75,208.8,209.97,207.0,2.969999999999999,-2.6899999999999977,210.17,212.5,207.51,4.990000000000009,-2.490000000000009,450716,589153,362575,226578,-187890
2018-02-04,200.658,206.7,192.4,14.299999999999983,-14.299999999999983,205.248,209.49,198.01,11.480000000000018,-11.480000000000018,194.718,200.92,182.5,18.419999999999987,-16.960000000000008,198.328,203.45,189.92,13.530000000000001,-10.420000000000016,1028031,1637377,707450,929927,929927
2018-02-11,193.91,196.37,191.94,4.430000000000007,3.0600000000000023,196.22,200.51,193.71,6.799999999999983,6.799999999999983,191.85399999999998,194.34,189.46,4.8799999999999955,4.519999999999982,195.324,198.6,192.69,5.909999999999997,5.909999999999997,711066,813378,610475,202903,-119982
2018-02-18,201.2825,204.53,197.94,6.590000000000003,6.590000000000003,205.3075,207.17,201.64,5.530000000000001,5.480000000000018,200.7575,203.25,197.87,5.3799999999999955,5.3799999999999955,203.33499999999998,206.18,199.45,6.730000000000018,6.730000000000018,647765,820754,492409,328345,-301669
2018-02-25,202.358,206.56,198.38,8.180000000000007,-8.180000000000007,203.74,206.74,201.37,5.3700000000000045,-5.0400000000000205,199.53,202.75,196.9,5.849999999999994,-5.849999999999994,201.282,203.96,199.75,4.210000000000008,-2.5100000000000193,608488,859051,510022,349029,-19279
2018-03-04,204.012,207.64,200.87,6.769999999999982,6.639999999999986,206.898,210.94,204.55,6.389999999999986,5.400000000000006,202.868,206.82,199.78,7.039999999999992,7.039999999999992,205.64,209.4,203.42,5.980000000000018,5.700000000000017,402155,471250,362240,109010,-82467
2018-03-11,208.59,210.0,206.69,3.3100000000000023,-2.740000000000009,209.422,210.21,208.89,1.3200000000000216,-1.1200000000000045,206.468,208.24,205.59,2.6500000000000057,-2.6500000000000057,208.036,209.01,206.78,2.2299999999999898,0.3199999999999932,338110,431158,281743,149415,53069
2018-03-18,206.504,210.41,202.53,7.8799999999999955,-5.77000000000001,208.648,211.87,204.39,7.480000000000018,-3.910000000000025,203.138,208.37,198.03,10.340000000000003,-4.800000000000011,204.626,208.64,198.23,10.409999999999997,-6.900000000000006,483174,576890,372254,204636,183885
2018-03-25,199.89499999999998,203.44,197.6,5.840000000000003,-2.9399999999999977,201.98000000000002,203.9,198.53,5.3700000000000045,0.11000000000001364,196.945,198.74,194.17,4.570000000000022,-1.8600000000000136,199.98250000000002,202.5,196.63,5.8700000000000045,0.3100000000000023,479395,625224,412657,212567,177409
2018-04-01,199.306,201.93,195.58,6.349999999999994,-2.640000000000015,201.12800000000001,202.61,199.91,2.700000000000017,-1.950000000000017,196.46,199.9,194.2,5.700000000000017,-0.5999999999999943,198.61,200.21,196.34,3.8700000000000045,-1.8199999999999932,364456,476559,272930,203629,-203629
2018-04-08,199.784,202.16,198.2,3.960000000000008,3.960000000000008,201.566,203.2,199.9,3.299999999999983,3.299999999999983,198.668,200.44,196.49,3.9499999999999886,2.969999999999999,199.682,200.98,196.49,4.489999999999981,4.489999999999981,297718,345267,215947,129320,129320
2018-04-15,207.494,210.39,202.89,7.5,6.820000000000022,209.468,212.49,203.4,9.090000000000003,6.8799999999999955,205.97400000000002,209.46,201.58,7.8799999999999955,5.099999999999994,208.282,210.89,202.83,8.059999999999974,6.119999999999976,698844,1038686,356111,682575,437833
2018-04-22,206.618,209.61,202.71,6.900000000000006,-2.640000000000015,208.462,211.97,206.16,5.810000000000002,-3.6299999999999955,203.548,206.45,200.44,6.009999999999991,1.9199999999999875,205.446,207.73,201.29,6.439999999999998,1.3400000000000034,493821,545224,460362,84862,84862
2018-04-29,207.704,210.46,203.49,6.969999999999999,-4.969999999999999,209.842,213.26,204.21,9.049999999999983,-4.590000000000003,205.246,209.54,196.81,12.72999999999999,-8.960000000000008,207.716,210.47,200.04,10.430000000000007,-7.240000000000009,928379,2021497,456566,1564931,1522295
