Date,Oppenheimer Small Cap RevenueEtf_Open_average,Oppenheimer Small Cap RevenueEtf_Open_max,Oppenheimer Small Cap RevenueEtf_Open_min,Oppenheimer Small Cap RevenueEtf_Open_volatility,Oppenheimer Small Cap RevenueEtf_Open_change,Oppenheimer Small Cap RevenueEtf_High_average,Oppenheimer Small Cap RevenueEtf_High_max,Oppenheimer Small Cap RevenueEtf_High_min,Oppenheimer Small Cap RevenueEtf_High_volatility,Oppenheimer Small Cap RevenueEtf_High_change,Oppenheimer Small Cap RevenueEtf_Low_average,Oppenheimer Small Cap RevenueEtf_Low_max,Oppenheimer Small Cap RevenueEtf_Low_min,Oppenheimer Small Cap RevenueEtf_Low_volatility,Oppenheimer Small Cap RevenueEtf_Low_change,Oppenheimer Small Cap RevenueEtf_Close_average,Oppenheimer Small Cap RevenueEtf_Close_max,Oppenheimer Small Cap RevenueEtf_Close_min,Oppenheimer Small Cap RevenueEtf_Close_volatility,Oppenheimer Small Cap RevenueEtf_Close_change
2018-01-14,71.78,71.78,71.78,0.0,0.0,72.94,72.94,72.94,0.0,0.0,71.61,71.61,71.61,0.0,0.0,72.78,72.78,72.78,0.0,0.0
2018-01-21,72.89,72.89,72.89,0.0,0.0,72.99,72.99,72.99,0.0,0.0,72.48,72.48,72.48,0.0,0.0,72.93,72.93,72.93,0.0,0.0
2018-01-28,70.53,70.53,70.53,0.0,0.0,70.6,70.6,70.6,0.0,0.0,69.04,69.04,69.04,0.0,0.0,69.22,69.22,69.22,0.0,0.0
2018-02-04,66.8,66.8,66.8,0.0,0.0,67.0,67.0,67.0,0.0,0.0,64.67,64.67,64.67,0.0,0.0,66.39,66.39,66.39,0.0,0.0
2018-02-11,69.43,69.43,69.43,0.0,0.0,70.45,70.45,70.45,0.0,0.0,69.43,69.43,69.43,0.0,0.0,69.91,69.91,69.91,0.0,0.0
2018-02-18,69.43,69.43,69.43,0.0,0.0,69.61,69.61,69.61,0.0,0.0,68.97,68.97,68.97,0.0,0.0,69.57,69.57,69.57,0.0,0.0
2018-02-25,66.36,66.36,66.36,0.0,0.0,68.33,68.33,68.33,0.0,0.0,66.24,66.24,66.24,0.0,0.0,68.29,68.29,68.29,0.0,0.0
2018-03-04,69.99,69.99,69.99,0.0,0.0,70.52,70.52,70.52,0.0,0.0,69.86,69.86,69.86,0.0,0.0,70.51,70.51,70.51,0.0,0.0
2018-03-11,69.5,69.5,69.5,0.0,0.0,70.28,70.28,70.28,0.0,0.0,69.42,69.42,69.42,0.0,0.0,70.22,70.22,70.22,0.0,0.0
2018-03-18,68.07,68.07,68.07,0.0,0.0,68.25,68.25,68.25,0.0,0.0,66.7,66.7,66.7,0.0,0.0,66.77,66.77,66.77,0.0,0.0
2018-03-25,67.73,67.73,67.73,0.0,0.0,68.33,68.33,68.33,0.0,0.0,67.65,67.65,67.65,0.0,0.0,67.81,67.81,67.81,0.0,0.0
2018-04-01,68.74,68.74,68.74,0.0,0.0,69.4,69.4,69.4,0.0,0.0,67.68,67.68,67.68,0.0,0.0,68.33,68.33,68.33,0.0,0.0
2018-04-08,69.97,69.97,69.97,0.0,0.0,70.05,70.05,70.05,0.0,0.0,69.22,69.22,69.22,0.0,0.0,69.46,69.46,69.46,0.0,0.0
2018-04-15,70.23,70.23,70.23,0.0,0.0,70.23,70.23,70.23,0.0,0.0,69.49,69.49,69.49,0.0,0.0,69.53,69.53,69.53,0.0,0.0
2018-04-22,69.51,69.51,69.51,0.0,0.0,69.74,69.74,69.74,0.0,0.0,69.1,69.1,69.1,0.0,0.0,69.51,69.51,69.51,0.0,0.0
2018-04-29,68.72,68.72,68.72,0.0,0.0,70.01,70.01,70.01,0.0,0.0,68.72,68.72,68.72,0.0,0.0,69.55,69.55,69.55,0.0,0.0
2018-05-06,70.41,70.41,70.41,0.0,0.0,70.91,70.91,70.91,0.0,0.0,70.41,70.41,70.41,0.0,0.0,70.76,70.76,70.76,0.0,0.0
2018-05-13,72.24,72.24,72.24,0.0,0.0,72.38,72.38,72.38,0.0,0.0,72.12,72.12,72.12,0.0,0.0,72.23,72.23,72.23,0.0,0.0
2018-05-20,71.84,71.84,71.84,0.0,0.0,72.33,72.33,72.33,0.0,0.0,71.84,71.84,71.84,0.0,0.0,72.18,72.18,72.18,0.0,0.0
2018-05-27,72.87,72.87,72.87,0.0,0.0,73.21,73.21,73.21,0.0,0.0,72.76,72.76,72.76,0.0,0.0,72.92,72.92,72.92,0.0,0.0
2018-06-03,75.05,75.05,75.05,0.0,0.0,75.59,75.59,75.59,0.0,0.0,75.05,75.05,75.05,0.0,0.0,75.56,75.56,75.56,0.0,0.0
2018-06-10,75.19,75.19,75.19,0.0,0.0,75.61,75.61,75.61,0.0,0.0,75.19,75.19,75.19,0.0,0.0,75.61,75.61,75.61,0.0,0.0
2018-06-17,76.88,76.88,76.88,0.0,0.0,76.88,76.88,76.88,0.0,0.0,75.83,75.83,75.83,0.0,0.0,76.18,76.18,76.18,0.0,0.0
2018-06-24,73.96,73.96,73.96,0.0,0.0,73.99,73.99,73.99,0.0,0.0,73.4,73.4,73.4,0.0,0.0,73.4,73.4,73.4,0.0,0.0
2018-07-01,74.89,74.89,74.89,0.0,0.0,75.46,75.46,75.46,0.0,0.0,74.84,74.84,74.84,0.0,0.0,75.21,75.21,75.21,0.0,0.0
2018-07-08,74.39,74.39,74.39,0.0,0.0,74.98,74.98,74.98,0.0,0.0,74.39,74.39,74.39,0.0,0.0,74.57,74.57,74.57,0.0,0.0
2018-07-15,75.37,75.37,75.37,0.0,0.0,75.37,75.37,75.37,0.0,0.0,74.69,74.69,74.69,0.0,0.0,74.69,74.69,74.69,0.0,0.0
2018-07-22,75.73,75.73,75.73,0.0,0.0,75.73,75.73,75.73,0.0,0.0,74.35,74.35,74.35,0.0,0.0,74.41,74.41,74.41,0.0,0.0
2018-07-29,75.51,75.51,75.51,0.0,0.0,75.87,75.87,75.87,0.0,0.0,74.92,74.92,74.92,0.0,0.0,75.37,75.37,75.37,0.0,0.0
2018-08-05,75.82,75.82,75.82,0.0,0.0,76.85,76.85,76.85,0.0,0.0,75.82,75.82,75.82,0.0,0.0,76.4,76.4,76.4,0.0,0.0
2018-08-12,76.62,76.62,76.62,0.0,0.0,77.46,77.46,77.46,0.0,0.0,76.56,76.56,76.56,0.0,0.0,77.36,77.36,77.36,0.0,0.0
2018-08-19,78.65,78.65,78.65,0.0,0.0,78.74,78.74,78.74,0.0,0.0,78.35,78.35,78.35,0.0,0.0,78.74,78.74,78.74,0.0,0.0
2018-08-26,78.11,78.11,78.11,0.0,0.0,78.64,78.64,78.64,0.0,0.0,78.11,78.11,78.11,0.0,0.0,78.57,78.57,78.57,0.0,0.0
2018-09-02,77.36,77.36,77.36,0.0,0.0,77.77,77.77,77.77,0.0,0.0,77.36,77.36,77.36,0.0,0.0,77.36,77.36,77.36,0.0,0.0
2018-09-09,77.41,77.41,77.41,0.0,0.0,77.82,77.82,77.82,0.0,0.0,77.14,77.14,77.14,0.0,0.0,77.82,77.82,77.82,0.0,0.0
2018-09-16,77.74,77.74,77.74,0.0,0.0,77.92,77.92,77.92,0.0,0.0,77.14,77.14,77.14,0.0,0.0,77.14,77.14,77.14,0.0,0.0
2018-09-23,75.16,75.16,75.16,0.0,0.0,75.72,75.72,75.72,0.0,0.0,75.16,75.16,75.16,0.0,0.0,75.29,75.29,75.29,0.0,0.0
2018-09-30,72.91,72.91,72.91,0.0,0.0,72.91,72.91,72.91,0.0,0.0,71.64,71.64,71.64,0.0,0.0,72.3,72.3,72.3,0.0,0.0
2018-10-07,69.86,69.86,69.86,0.0,0.0,69.86,69.86,69.86,0.0,0.0,68.06,68.06,68.06,0.0,0.0,68.72,68.72,68.72,0.0,0.0
2018-10-14,69.25,69.25,69.25,0.0,0.0,69.58,69.58,69.58,0.0,0.0,68.35,68.35,68.35,0.0,0.0,68.51,68.51,68.51,0.0,0.0
2018-10-21,66.63,66.63,66.63,0.0,0.0,67.64,67.64,67.64,0.0,0.0,65.49,65.49,65.49,0.0,0.0,66.78,66.78,66.78,0.0,0.0
2018-10-28,69.79,69.79,69.79,0.0,0.0,70.41,70.41,70.41,0.0,0.0,69.79,69.79,69.79,0.0,0.0,70.26,70.26,70.26,0.0,0.0
2018-11-04,70.23,70.23,70.23,0.0,0.0,70.23,70.23,70.23,0.0,0.0,68.41,68.41,68.41,0.0,0.0,68.8,68.8,68.8,0.0,0.0
2018-11-11,66.71,66.71,66.71,0.0,0.0,67.31,67.31,67.31,0.0,0.0,66.56,66.56,66.56,0.0,0.0,67.26,67.26,67.26,0.0,0.0
2018-11-18,65.4,65.4,65.4,0.0,0.0,66.14,66.14,66.14,0.0,0.0,65.4,65.4,65.4,0.0,0.0,66.03,66.03,66.03,0.0,0.0
2018-11-25,66.83,66.83,66.83,0.0,0.0,67.4,67.4,67.4,0.0,0.0,66.64,66.64,66.64,0.0,0.0,67.29,67.29,67.29,0.0,0.0
2018-12-02,64.21,64.21,64.21,0.0,0.0,64.69,64.69,64.69,0.0,0.0,62.79,62.79,62.79,0.0,0.0,63.17,63.17,63.17,0.0,0.0
2018-12-09,60.96,60.96,60.96,0.0,0.0,61.62,61.62,61.62,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.24,60.24,60.24,0.0,0.0
2018-12-16,57.31,57.31,57.31,0.0,0.0,57.51,57.51,57.51,0.0,0.0,55.29,55.29,55.29,0.0,0.0,55.41,55.41,55.41,0.0,0.0
2018-12-23,56.74,56.74,56.74,0.0,0.0,57.89,57.89,57.89,0.0,0.0,56.32,56.32,56.32,0.0,0.0,56.97,56.97,56.97,0.0,0.0
2018-12-30,58.38,58.38,58.38,0.0,0.0,60.02,60.02,60.02,0.0,0.0,58.38,58.38,58.38,0.0,0.0,59.93,59.93,59.93,0.0,0.0
2019-01-06,63.04,63.04,63.04,0.0,0.0,63.95,63.95,63.95,0.0,0.0,63.04,63.04,63.04,0.0,0.0,63.66,63.66,63.66,0.0,0.0
2019-01-13,65.0,65.0,65.0,0.0,0.0,65.78,65.78,65.78,0.0,0.0,64.95,64.95,64.95,0.0,0.0,65.31,65.31,65.31,0.0,0.0
2019-01-20,64.74,64.74,64.74,0.0,0.0,65.48,65.48,65.48,0.0,0.0,64.74,64.74,64.74,0.0,0.0,65.36,65.36,65.36,0.0,0.0
2019-01-27,65.76,65.76,65.76,0.0,0.0,65.84,65.84,65.84,0.0,0.0,65.21,65.21,65.21,0.0,0.0,65.7,65.7,65.7,0.0,0.0
2019-02-03,65.05,65.05,65.05,0.0,0.0,65.51,65.51,65.51,0.0,0.0,64.8,64.8,64.8,0.0,0.0,65.09,65.09,65.09,0.0,0.0
2019-02-10,68.41,68.41,68.41,0.0,0.0,69.33,69.33,69.33,0.0,0.0,68.41,68.41,68.41,0.0,0.0,69.19,69.19,69.19,0.0,0.0
2019-02-17,69.79,69.79,69.79,0.0,0.0,69.99,69.99,69.99,0.0,0.0,69.53,69.53,69.53,0.0,0.0,69.99,69.99,69.99,0.0,0.0
2019-02-24,69.85,69.85,69.85,0.0,0.0,70.15,70.15,70.15,0.0,0.0,69.28,69.28,69.28,0.0,0.0,69.71,69.71,69.71,0.0,0.0
2019-03-03,65.6,65.6,65.6,0.0,0.0,65.83,65.83,65.83,0.0,0.0,65.45,65.45,65.45,0.0,0.0,65.78,65.78,65.78,0.0,0.0
2019-03-10,66.65,66.65,66.65,0.0,0.0,67.02,67.02,67.02,0.0,0.0,66.23,66.23,66.23,0.0,0.0,66.36,66.36,66.36,0.0,0.0
2019-03-17,66.23,66.23,66.23,0.0,0.0,66.36,66.36,66.36,0.0,0.0,64.24,64.24,64.24,0.0,0.0,64.24,64.24,64.24,0.0,0.0
2019-03-24,66.24,66.24,66.24,0.0,0.0,66.24,66.24,66.24,0.0,0.0,65.3,65.3,65.3,0.0,0.0,65.56,65.56,65.56,0.0,0.0
2019-03-31,67.14,67.14,67.14,0.0,0.0,67.61,67.61,67.61,0.0,0.0,67.14,67.14,67.14,0.0,0.0,67.37,67.37,67.37,0.0,0.0
2019-04-07,67.53,67.53,67.53,0.0,0.0,67.62,67.62,67.62,0.0,0.0,67.11,67.11,67.11,0.0,0.0,67.29,67.29,67.29,0.0,0.0
2019-04-14,67.26,67.26,67.26,0.0,0.0,67.28,67.28,67.28,0.0,0.0,66.66,66.66,66.66,0.0,0.0,66.9,66.9,66.9,0.0,0.0
2019-04-21,66.82,66.82,66.82,0.0,0.0,67.68,67.68,67.68,0.0,0.0,66.68,66.68,66.68,0.0,0.0,67.68,67.68,67.68,0.0,0.0
2019-04-28,66.74,66.74,66.74,0.0,0.0,68.0,68.0,68.0,0.0,0.0,66.74,66.74,66.74,0.0,0.0,67.95,67.95,67.95,0.0,0.0
2019-05-05,65.87,65.87,65.87,0.0,0.0,66.64,66.64,66.64,0.0,0.0,65.26,65.26,65.26,0.0,0.0,66.41,66.41,66.41,0.0,0.0
2019-05-12,64.24,64.24,64.24,0.0,0.0,64.64,64.64,64.64,0.0,0.0,63.62,63.62,63.62,0.0,0.0,63.62,63.62,63.62,0.0,0.0
2019-05-19,61.84,61.84,61.84,0.0,0.0,61.84,61.84,61.84,0.0,0.0,61.25,61.25,61.25,0.0,0.0,61.65,61.65,61.65,0.0,0.0
2019-05-26,59.2,59.2,59.2,0.0,0.0,59.2,59.2,59.2,0.0,0.0,58.53,58.53,58.53,0.0,0.0,58.76,58.76,58.76,0.0,0.0
2019-06-02,60.72,60.72,60.72,0.0,0.0,61.32,61.32,61.32,0.0,0.0,60.58,60.58,60.58,0.0,0.0,61.1,61.1,61.1,0.0,0.0
2019-06-09,61.58,61.58,61.58,0.0,0.0,61.65,61.65,61.65,0.0,0.0,61.31,61.31,61.31,0.0,0.0,61.31,61.31,61.31,0.0,0.0
2019-06-16,62.18,62.18,62.18,0.0,0.0,62.31,62.31,62.31,0.0,0.0,61.79,61.79,61.79,0.0,0.0,62.0,62.0,62.0,0.0,0.0
2019-06-23,62.09,62.09,62.09,0.0,0.0,63.28,63.28,63.28,0.0,0.0,62.09,62.09,62.09,0.0,0.0,63.14,63.14,63.14,0.0,0.0
2019-06-30,62.56,62.56,62.56,0.0,0.0,63.64,63.64,63.64,0.0,0.0,62.56,62.56,62.56,0.0,0.0,63.64,63.64,63.64,0.0,0.0
2019-07-07,62.28,62.28,62.28,0.0,0.0,63.06,63.06,63.06,0.0,0.0,62.28,62.28,62.28,0.0,0.0,62.95,62.95,62.95,0.0,0.0
2019-07-14,61.02,61.02,61.02,0.0,0.0,61.67,61.67,61.67,0.0,0.0,61.02,61.02,61.02,0.0,0.0,61.07,61.07,61.07,0.0,0.0
2019-07-21,61.71,61.71,61.71,0.0,0.0,62.59,62.59,62.59,0.0,0.0,61.71,61.71,61.71,0.0,0.0,62.52,62.52,62.52,0.0,0.0
2019-07-28,60.35,60.35,60.35,0.0,0.0,60.82,60.82,60.82,0.0,0.0,59.88,59.88,59.88,0.0,0.0,60.51,60.51,60.51,0.0,0.0
2019-08-04,60.77,60.77,60.77,0.0,0.0,60.77,60.77,60.77,0.0,0.0,59.53,59.53,59.53,0.0,0.0,59.71,59.71,59.71,0.0,0.0
2019-08-11,56.88,56.88,56.88,0.0,0.0,58.03,58.03,58.03,0.0,0.0,56.88,56.88,56.88,0.0,0.0,57.91,57.91,57.91,0.0,0.0
2019-08-18,58.42,58.42,58.42,0.0,0.0,58.55,58.55,58.55,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.57,56.57,56.57,0.0,0.0
2019-08-25,58.97,58.97,58.97,0.0,0.0,59.17,59.17,59.17,0.0,0.0,58.44,58.44,58.44,0.0,0.0,58.69,58.69,58.69,0.0,0.0
2019-09-01,60.93,60.93,60.93,0.0,0.0,61.39,61.39,61.39,0.0,0.0,60.72,60.72,60.72,0.0,0.0,61.03,61.03,61.03,0.0,0.0
2019-09-08,66.91,66.91,66.91,0.0,0.0,67.44,67.44,67.44,0.0,0.0,66.25,66.25,66.25,0.0,0.0,66.26,66.26,66.26,0.0,0.0
