Date,JWbStock_Open_average,JWbStock_Open_max,JWbStock_Open_min,JWbStock_Open_volatility,JWbStock_Open_change,JWbStock_High_average,JWbStock_High_max,JWbStock_High_min,JWbStock_High_volatility,JWbStock_High_change,JWbStock_Low_average,JWbStock_Low_max,JWbStock_Low_min,JWbStock_Low_volatility,JWbStock_Low_change,JWbStock_Close_average,JWbStock_Close_max,JWbStock_Close_min,JWbStock_Close_volatility,JWbStock_Close_change,JWbStock_Volume_average,JWbStock_Volume_max,JWbStock_Volume_min,JWbStock_Volume_volatility,JWbStock_Volume_change
2018-01-14,65.815,66.0,65.63,0.37000000000000455,-0.37000000000000455,65.815,66.0,65.63,0.37000000000000455,-0.37000000000000455,65.5,65.63,65.37,0.2599999999999909,0.2599999999999909,65.5,65.63,65.37,0.2599999999999909,0.2599999999999909,245,371,120,251,-251
2018-01-21,66.9,68.0,65.7,2.299999999999997,2.299999999999997,66.96666666666667,68.0,65.9,2.0999999999999943,2.0999999999999943,66.03333333333333,67.0,65.5,1.5,-0.09999999999999432,66.11666666666666,67.0,65.6,1.4000000000000057,0.15000000000000568,654,908,300,608,152
2018-01-28,63.975,64.0,63.95,0.04999999999999716,-0.04999999999999716,63.975,64.0,63.95,0.04999999999999716,-0.04999999999999716,63.475,64.0,62.95,1.0499999999999972,-1.0499999999999972,63.475,64.0,62.95,1.0499999999999972,-1.0499999999999972,688,1162,214,948,948
2018-02-04,62.442499999999995,63.25,61.9,1.3500000000000014,-0.6199999999999974,62.4475,63.25,61.9,1.3500000000000014,-0.5999999999999943,62.2875,63.25,61.9,1.3500000000000014,0.0,62.305,63.25,61.9,1.3500000000000014,-0.02999999999999403,242,312,166,146,-51
2018-02-11,64.0,64.0,64.0,0.0,0.0,64.6,64.6,64.6,0.0,0.0,64.0,64.0,64.0,0.0,0.0,64.6,64.6,64.6,0.0,0.0,433,433,433,0,0
2018-02-18,64.86,64.86,64.86,0.0,0.0,64.86,64.86,64.86,0.0,0.0,64.24,64.24,64.24,0.0,0.0,64.24,64.24,64.24,0.0,0.0,919,919,919,0,0
2018-02-25,66.0,66.0,66.0,0.0,0.0,66.0,66.0,66.0,0.0,0.0,64.99,64.99,64.99,0.0,0.0,64.99,64.99,64.99,0.0,0.0,405,405,405,0,0
2018-03-04,64.93333333333334,65.06,64.82,0.2400000000000091,0.10000000000000853,64.93333333333334,65.06,64.82,0.2400000000000091,0.10000000000000853,64.93333333333334,65.06,64.82,0.2400000000000091,0.10000000000000853,64.93333333333334,65.06,64.82,0.2400000000000091,0.10000000000000853,186,314,118,196,-10
2018-03-11,65.5,66.0,65.0,1.0,-1.0,65.5,66.0,65.0,1.0,-1.0,65.5,66.0,65.0,1.0,-1.0,65.5,66.0,65.0,1.0,-1.0,177,202,152,50,50
2018-03-18,65.6,65.6,65.6,0.0,0.0,65.6,65.6,65.6,0.0,0.0,64.42,64.42,64.42,0.0,0.0,64.42,64.42,64.42,0.0,0.0,302,302,302,0,0
2018-03-25,62.83,63.0,62.66,0.3400000000000034,-0.3400000000000034,63.34,63.68,63.0,0.6799999999999997,0.6799999999999997,62.83,63.0,62.66,0.3400000000000034,-0.3400000000000034,63.34,63.68,63.0,0.6799999999999997,0.6799999999999997,205,311,100,211,211
2018-04-01,63.35,63.35,63.35,0.0,0.0,64.63,64.63,64.63,0.0,0.0,63.35,63.35,63.35,0.0,0.0,63.91,63.91,63.91,0.0,0.0,642,642,642,0,0
2018-04-08,65.46,65.85,65.0,0.8499999999999943,0.5300000000000011,65.8,65.99,65.56,0.4299999999999926,0.4299999999999926,65.46,65.85,65.0,0.8499999999999943,0.5300000000000011,65.8,65.99,65.56,0.4299999999999926,0.4299999999999926,237,339,102,237,-68
2018-04-15,66.25,66.25,66.25,0.0,0.0,67.5,67.5,67.5,0.0,0.0,66.25,66.25,66.25,0.0,0.0,67.42,67.42,67.42,0.0,0.0,434,434,434,0,0
2018-04-22,65.5,65.5,65.5,0.0,0.0,65.5,65.5,65.5,0.0,0.0,65.5,65.5,65.5,0.0,0.0,65.5,65.5,65.5,0.0,0.0,121,121,121,0,0
2018-04-29,66.32,66.32,66.32,0.0,0.0,66.33,66.33,66.33,0.0,0.0,66.32,66.32,66.32,0.0,0.0,66.32,66.32,66.32,0.0,0.0,554,554,554,0,0
2018-05-06,66.78666666666666,66.88,66.62,0.2599999999999909,0.01999999999999602,66.82666666666667,66.88,66.74,0.14000000000000057,0.01999999999999602,66.77333333333333,66.88,66.58,0.29999999999999716,0.01999999999999602,66.82666666666667,66.88,66.74,0.14000000000000057,0.01999999999999602,188,359,102,257,2
2018-05-13,66.754,67.18,66.28,0.9000000000000057,0.3300000000000125,66.818,67.5,66.28,1.2199999999999989,0.6500000000000057,66.624,67.18,65.9,1.2800000000000011,0.6000000000000085,66.688,67.5,65.9,1.5999999999999943,0.9200000000000017,309,730,106,624,-126
2018-05-20,67.5925,68.17,67.05,1.1200000000000045,-0.75,67.74,68.17,67.35,0.8200000000000074,-0.30000000000001137,67.38749999999999,67.8,67.05,0.75,-0.75,67.535,67.87,67.35,0.5200000000000102,-0.30000000000001137,279,501,103,398,-10
2018-05-27,68.0175,68.22,67.7,0.519999999999996,0.04999999999999716,68.2775,68.68,67.98,0.7000000000000028,0.5100000000000051,67.745,68.22,67.14,1.0799999999999983,1.0799999999999983,67.89,68.28,67.14,1.1400000000000006,1.0799999999999983,450,719,220,499,-223
2018-06-03,68.24666666666667,68.52,67.96,0.5600000000000023,-0.2599999999999909,68.41,68.75,67.96,0.7900000000000063,0.23000000000000398,68.24666666666667,68.52,67.96,0.5600000000000023,-0.2599999999999909,68.41,68.75,67.96,0.7900000000000063,0.23000000000000398,1322,3627,168,3459,3459
2018-06-10,69.96000000000001,70.75,69.11,1.6400000000000006,0.7000000000000028,70.505,71.4,69.87,1.5300000000000011,0.12999999999999545,69.7075,70.75,68.8,1.9500000000000028,-0.3100000000000023,69.9475,70.75,68.8,1.9500000000000028,-1.0700000000000074,1151,2015,601,1414,425
2018-06-17,66.356,68.12,65.29,2.8299999999999983,-2.7900000000000063,66.568,68.12,65.33,2.7900000000000063,-2.7900000000000063,65.626,68.12,64.45,3.6700000000000017,-3.6700000000000017,65.672,68.12,64.45,3.6700000000000017,-3.6700000000000017,1672,4251,700,3551,-200
