Date,SNAStock_Open_average,SNAStock_Open_max,SNAStock_Open_min,SNAStock_Open_volatility,SNAStock_Open_change,SNAStock_High_average,SNAStock_High_max,SNAStock_High_min,SNAStock_High_volatility,SNAStock_High_change,SNAStock_Low_average,SNAStock_Low_max,SNAStock_Low_min,SNAStock_Low_volatility,SNAStock_Low_change,SNAStock_Close_average,SNAStock_Close_max,SNAStock_Close_min,SNAStock_Close_volatility,SNAStock_Close_change,SNAStock_Volume_average,SNAStock_Volume_max,SNAStock_Volume_min,SNAStock_Volume_volatility,SNAStock_Volume_change
2018-01-14,181.9325,184.46,180.33,4.1299999999999955,-4.1299999999999955,182.935,184.98,181.58,3.3999999999999773,-2.039999999999992,179.8175,180.56,179.48,1.0800000000000125,-1.0800000000000125,181.0975,182.79,179.76,3.030000000000001,2.1200000000000045,545180,647542,398447,249095,-104971
2018-01-21,182.806,183.53,181.63,1.9000000000000057,-1.3100000000000023,183.344,184.0,182.26,1.740000000000009,-1.3300000000000125,181.062,181.6,180.39,1.210000000000008,-1.1300000000000239,182.388,183.2,181.03,2.1699999999999875,-0.4399999999999977,460615,550590,337045,213545,-173991
2018-01-28,173.748,180.0,168.63,11.370000000000005,-11.370000000000005,174.656,181.47,169.6,11.870000000000005,-11.870000000000005,171.136,177.73,166.51,11.219999999999999,-11.219999999999999,171.976,177.91,167.89,10.02000000000001,-10.02000000000001,847400,1206587,699580,507007,20628
2018-02-04,163.394,166.77,159.44,7.3300000000000125,-6.740000000000009,166.862,170.81,160.65,10.159999999999997,-10.159999999999997,160.31199999999998,166.42,154.5,11.919999999999987,-9.620000000000005,162.704,167.07,156.72,10.349999999999994,-5.47999999999999,1283933,2047639,865188,1182451,1124892
2018-02-11,159.478,161.12,156.9,4.219999999999999,0.8499999999999943,161.23,164.39,158.85,5.539999999999992,2.4599999999999795,158.142,160.13,156.08,4.049999999999983,1.509999999999991,159.596,161.18,157.64,3.5400000000000205,1.6299999999999955,638199,761604,467605,293999,-40180
2018-02-18,160.125,161.11,158.93,2.180000000000007,0.7800000000000011,161.51,161.81,161.02,0.789999999999992,-0.789999999999992,158.6375,159.13,158.04,1.0900000000000034,0.009999999999990905,159.7575,160.94,158.08,2.859999999999985,-0.7199999999999989,512215,732155,262824,469331,-469331
2018-02-25,158.22,160.78,151.99,8.789999999999992,-8.789999999999992,159.528,161.73,153.97,7.759999999999991,-7.189999999999998,155.528,158.71,150.68,8.030000000000001,-8.030000000000001,156.904,160.16,153.22,6.939999999999998,-6.509999999999991,673335,990271,486718,503553,8690
2018-03-04,156.512,159.77,153.16,6.610000000000014,2.530000000000001,158.164,159.77,155.69,4.0800000000000125,-1.009999999999991,154.314,156.7,151.71,4.989999999999981,1.2699999999999818,156.418,158.95,153.38,5.569999999999993,-2.670000000000016,886769,1915412,426730,1488682,1392147
2018-03-11,152.528,153.3,151.89,1.410000000000025,-1.410000000000025,153.802,154.32,153.37,0.9499999999999886,0.6699999999999875,151.252,151.89,149.31,2.579999999999984,2.579999999999984,152.132,152.9,151.47,1.4300000000000068,1.4300000000000068,971038,1599685,520666,1079019,-375867
2018-03-18,150.69,152.75,148.83,3.9199999999999875,-3.9199999999999875,152.188,153.84,150.28,3.5600000000000023,-2.759999999999991,148.406,150.28,146.04,4.240000000000009,-1.75,149.31799999999998,151.7,146.26,5.439999999999998,-3.170000000000016,603532,839405,465236,374169,-374169
2018-03-25,148.08749999999998,149.48,147.06,2.4199999999999875,-0.46999999999999886,149.07,149.75,147.93,1.8199999999999932,0.3400000000000034,146.635,147.63,145.67,1.960000000000008,-0.37000000000000455,147.4975,148.85,146.38,2.469999999999999,-1.3100000000000023,782471,1061239,492266,568973,-318401
2018-04-01,147.792,151.15,145.93,5.219999999999999,1.6999999999999886,149.494,151.54,147.2,4.340000000000003,2.730000000000018,145.316,148.66,143.05,5.609999999999985,0.8299999999999841,147.934,150.56,145.53,5.030000000000001,0.4300000000000068,636608,792472,530381,262091,-262091
2018-04-08,146.428,147.33,145.34,1.990000000000009,-0.8700000000000045,146.974,148.14,146.25,1.8899999999999864,-0.9699999999999989,144.878,146.14,143.72,2.4199999999999875,-0.18999999999999773,145.582,146.92,144.59,2.329999999999984,0.1599999999999966,519988,860579,340528,520051,-15302
2018-04-15,148.582,152.45,144.65,7.799999999999983,5.649999999999977,150.69199999999998,158.63,146.45,12.180000000000007,3.530000000000001,145.814,149.06,143.56,5.5,0.1599999999999966,146.914,152.59,143.64,8.950000000000017,-0.21999999999999886,1354635,2819466,680598,2138868,659595
2018-04-22,147.552,148.39,145.9,2.4899999999999807,-0.4299999999999784,148.792,150.19,147.1,3.0900000000000034,-2.2299999999999898,145.302,146.6,143.9,2.6999999999999886,-0.8400000000000034,146.998,147.84,146.17,1.670000000000016,-0.1599999999999966,720804,938735,475308,463427,-463427
2018-04-29,144.758,147.27,142.07,5.200000000000017,-5.200000000000017,146.142,147.39,144.43,2.9599999999999795,-1.0,143.35999999999999,145.23,141.63,3.5999999999999943,-3.2299999999999898,144.882,145.73,143.13,2.5999999999999943,0.47999999999998977,582578,695227,391104,304123,-196815
2018-05-06,147.44400000000002,148.55,146.03,2.5200000000000102,1.7199999999999989,148.256,149.07,146.99,2.079999999999984,2.079999999999984,146.458,147.75,145.37,2.3799999999999955,2.3799999999999955,147.85399999999998,148.98,146.6,2.3799999999999955,2.3799999999999955,414022,526144,244220,281924,51875
2018-05-13,149.998,151.11,148.94,2.170000000000016,1.9800000000000182,151.284,152.69,150.1,2.5900000000000034,0.9099999999999966,149.474,150.73,148.45,2.280000000000001,1.700000000000017,150.412,151.83,149.54,2.2900000000000205,0.7300000000000182,420291,457451,389926,67525,-22414
2018-05-20,152.124,154.47,151.15,3.319999999999993,-0.6800000000000068,153.204,155.04,152.01,3.030000000000001,-2.8899999999999864,150.91,152.73,149.88,2.8499999999999943,-1.289999999999992,152.31,154.54,151.18,3.359999999999985,-3.3100000000000023,420890,645732,225013,420719,-420719
2018-05-27,149.8275,150.46,148.78,1.6800000000000068,-1.6800000000000068,151.185,152.16,150.26,1.9000000000000057,0.8599999999999852,148.18,149.03,146.66,2.3700000000000045,-0.4299999999999784,149.5775,150.82,147.82,3.0,1.4599999999999795,432174,555539,286413,269126,219784
2018-06-03,154.074,156.32,151.3,5.019999999999982,4.519999999999982,155.568,157.88,153.24,4.639999999999986,3.829999999999984,153.554,155.75,150.73,5.02000000000001,5.02000000000001,154.992,156.94,152.98,3.960000000000008,3.960000000000008,394567,676696,235319,441377,-441377
2018-06-10,158.54,159.57,157.08,2.4899999999999807,2.4899999999999807,159.958,161.32,158.96,2.359999999999985,2.359999999999985,157.684,158.68,156.57,2.1100000000000136,2.1100000000000136,159.11599999999999,161.17,157.89,3.280000000000001,3.280000000000001,600667,887097,396380,490717,333075
2018-06-17,159.294,159.82,157.82,2.0,0.3199999999999932,159.90800000000002,160.72,158.8,1.9199999999999875,1.2299999999999898,157.99,159.28,157.05,2.2299999999999898,1.3799999999999955,159.34,160.16,158.75,1.4099999999999966,0.3299999999999841,583480,827388,408366,419022,412654
2018-06-24,160.824,162.52,159.5,3.0200000000000102,3.0200000000000102,162.206,164.56,159.92,4.640000000000015,4.640000000000015,158.996,160.65,157.64,3.0100000000000193,3.0100000000000193,160.906,162.0,159.62,2.3799999999999955,1.0999999999999943,724781,981523,551790,429733,114385
2018-07-01,161.405,163.82,159.7,4.1200000000000045,4.1200000000000045,162.7025,164.07,161.3,2.769999999999982,2.519999999999982,160.0075,162.04,157.5,4.539999999999992,4.539999999999992,161.91250000000002,163.86,160.08,3.780000000000001,3.0100000000000193,470546,802532,181262,621270,-217861
2018-07-08,164.73,165.86,164.04,1.8200000000000216,-0.09000000000000341,165.75,166.5,164.64,1.8600000000000136,0.09999999999999432,163.63400000000001,165.33,162.71,2.6200000000000045,0.5300000000000011,164.914,166.32,163.32,3.0,-0.3100000000000023,384602,519124,276503,242621,-40832
2018-07-15,164.596,172.58,160.15,12.430000000000007,6.930000000000007,167.482,175.06,160.59,14.469999999999999,9.409999999999997,160.578,172.04,155.0,17.039999999999992,9.310000000000002,165.744,173.74,158.25,15.490000000000009,9.870000000000005,1541747,2717079,431145,2285934,1298727
2018-07-22,169.398,173.0,165.58,7.4199999999999875,-4.110000000000014,170.662,174.35,168.36,5.989999999999981,-4.810000000000002,167.036,170.95,164.03,6.9199999999999875,-3.3799999999999955,168.388,171.18,165.7,5.480000000000018,-3.170000000000016,735117,1018537,409464,609073,-457461
2018-07-29,168.074,169.1,166.86,2.2399999999999807,-0.01999999999998181,169.652,170.58,168.22,2.3600000000000136,0.5900000000000034,166.708,167.1,165.9,1.1999999999999886,0.539999999999992,167.95600000000002,169.59,167.18,2.4099999999999966,1.0999999999999943,497252,553601,451751,101850,-31696
2018-08-05,169.916,171.31,168.58,2.7299999999999898,2.7299999999999898,171.124,172.29,169.48,2.8100000000000023,2.630000000000024,168.948,169.8,167.82,1.9800000000000182,1.9800000000000182,170.21200000000002,171.55,168.81,2.740000000000009,1.3700000000000045,712108,1010964,331074,679890,-648482
2018-08-12,171.814,174.34,170.19,4.150000000000006,3.4099999999999966,173.364,176.03,171.35,4.680000000000007,4.680000000000007,170.504,173.34,169.2,4.140000000000015,3.719999999999999,172.736,175.34,170.25,5.090000000000003,5.090000000000003,412361,518225,303595,214630,56238
2018-08-19,177.62800000000001,180.0,176.05,3.9499999999999886,0.8699999999999761,178.582,180.54,176.92,3.6200000000000045,-0.960000000000008,176.15,177.31,175.32,1.990000000000009,0.06999999999999318,177.536,180.07,176.09,3.9799999999999898,-1.4199999999999875,379674,487722,290230,197492,-88473
2018-08-26,177.96,179.1,177.23,1.8700000000000045,0.8900000000000148,178.78,179.5,178.3,1.1999999999999886,0.0,176.612,177.73,175.95,1.7800000000000011,-0.28000000000000114,177.784,179.02,176.78,2.240000000000009,-0.060000000000002274,401201,651897,302986,348911,-5871
2018-09-02,179.31,181.36,176.97,4.390000000000015,3.819999999999993,180.8425,182.25,178.23,4.02000000000001,3.6000000000000227,178.91,181.26,176.09,5.1699999999999875,4.079999999999984,180.3075,181.4,178.22,3.180000000000007,2.3799999999999955,439792,510903,357615,153288,68020
2018-09-09,184.616,187.28,181.38,5.900000000000006,4.710000000000008,186.606,187.83,184.66,3.170000000000016,2.700000000000017,183.624,185.65,181.38,4.27000000000001,3.8799999999999955,185.514,186.43,183.75,2.680000000000007,2.6699999999999875,598537,703980,442374,261606,177919
2018-09-16,187.5,188.01,186.96,1.049999999999983,1.049999999999983,188.318,189.46,187.55,1.9099999999999966,1.9099999999999966,186.412,187.52,185.82,1.700000000000017,1.6200000000000045,187.424,188.46,186.72,1.740000000000009,1.740000000000009,531108,682044,383847,298197,-37664
2018-09-23,185.48,188.39,183.64,4.75,-4.389999999999986,186.262,188.66,184.75,3.9099999999999966,-3.9099999999999966,183.53799999999998,185.44,182.75,2.6899999999999977,-2.3700000000000045,184.40200000000002,185.86,183.6,2.2600000000000193,-2.2600000000000193,450312,552402,278327,274075,61024
2018-09-30,184.126,186.37,181.4,4.969999999999999,-3.5,184.888,187.73,181.47,6.259999999999991,-4.0,181.94,184.13,178.85,5.280000000000001,-4.439999999999998,182.81199999999998,185.54,179.42,6.1200000000000045,-4.490000000000009,534136,714266,290415,423851,361766
2018-10-07,175.128,179.21,169.95,9.26000000000002,-9.110000000000014,176.022,180.46,170.26,10.200000000000017,-10.200000000000017,172.002,178.23,166.22,12.009999999999991,-12.009999999999991,172.84199999999998,179.32,167.82,11.5,-10.689999999999998,678025,860068,531591,328477,-109555
2018-10-14,164.36599999999999,171.57,153.1,18.47,-14.870000000000005,165.502,172.47,153.11,19.359999999999985,-17.289999999999992,160.03,168.81,148.01,20.80000000000001,-19.150000000000006,162.06799999999998,171.59,150.51,21.080000000000013,-18.689999999999998,1512717,3299085,606895,2692190,777901
