Date,KIRKStock_Open_average,KIRKStock_Open_max,KIRKStock_Open_min,KIRKStock_Open_volatility,KIRKStock_Open_change,KIRKStock_High_average,KIRKStock_High_max,KIRKStock_High_min,KIRKStock_High_volatility,KIRKStock_High_change,KIRKStock_Low_average,KIRKStock_Low_max,KIRKStock_Low_min,KIRKStock_Low_volatility,KIRKStock_Low_change,KIRKStock_Close_average,KIRKStock_Close_max,KIRKStock_Close_min,KIRKStock_Close_volatility,KIRKStock_Close_change,KIRKStock_Volume_average,KIRKStock_Volume_max,KIRKStock_Volume_min,KIRKStock_Volume_volatility,KIRKStock_Volume_change
2018-01-14,12.1375,12.4,11.96,0.4399999999999995,-0.4399999999999995,12.3725,12.64,12.2,0.4400000000000013,-0.33999999999999986,11.8975,11.97,11.81,0.16000000000000014,-0.129999999999999,12.085,12.21,11.97,0.2400000000000002,0.21999999999999886,60396,85516,48353,37163,-2390
2018-01-21,12.056,12.35,11.77,0.5800000000000001,-0.34999999999999964,12.162,12.46,11.88,0.5800000000000001,-0.5200000000000014,11.752,12.0,11.56,0.4399999999999995,-0.33999999999999986,11.974,12.34,11.74,0.5999999999999996,-0.47000000000000064,81321,167546,38542,129004,-6906
2018-01-28,11.222,11.82,10.59,1.2300000000000004,-0.9800000000000004,11.39,11.86,11.0,0.8599999999999994,-0.8599999999999994,10.916,11.6,10.43,1.17,-0.8499999999999996,11.08,11.61,10.61,1.0,-0.7099999999999991,141134,258642,54774,203868,60197
2018-02-04,10.565999999999999,10.77,10.2,0.5700000000000003,-0.11999999999999922,10.876,11.05,10.72,0.33000000000000007,-0.13000000000000078,10.372,10.47,10.2,0.27000000000000135,-0.08000000000000007,10.582,10.74,10.47,0.2699999999999996,0.2699999999999996,111069,129958,91905,38053,-11243
2018-02-11,10.77,11.16,10.53,0.6300000000000008,0.3800000000000008,11.124,11.96,10.74,1.2200000000000006,1.1300000000000008,10.646,11.05,10.49,0.5600000000000005,0.5600000000000005,11.038,11.89,10.64,1.25,1.25,115128,292430,48918,243512,227074
2018-02-18,9.565000000000001,10.96,8.94,2.0200000000000014,-2.0200000000000014,9.695,11.03,9.01,2.0199999999999996,-2.0199999999999996,8.91,9.3,8.68,0.620000000000001,-0.4900000000000002,9.0125,9.36,8.89,0.46999999999999886,-0.4599999999999991,479003,879557,222257,657300,-657300
2018-02-25,8.844,9.03,8.73,0.29999999999999893,-0.1999999999999993,9.058,9.13,8.9,0.23000000000000043,-0.02000000000000135,8.664,8.84,8.55,0.28999999999999915,-0.23000000000000043,8.863999999999999,9.04,8.74,0.29999999999999893,-0.08999999999999986,199852,317893,113897,203996,-81735
2018-03-04,8.946,9.02,8.84,0.17999999999999972,0.11999999999999922,9.094,9.13,9.04,0.09000000000000163,0.0,8.818,8.85,8.8,0.049999999999998934,0.049999999999998934,8.95,9.1,8.85,0.25,0.08000000000000007,146027,202536,105658,96878,60056
2018-03-11,9.19,9.37,8.99,0.379999999999999,0.22000000000000064,9.526,10.06,9.09,0.9700000000000006,0.9700000000000006,9.092,9.21,8.9,0.3100000000000005,0.3100000000000005,9.306000000000001,9.48,9.01,0.47000000000000064,0.47000000000000064,222113,386254,143498,242756,242756
2018-03-18,9.908,10.12,9.51,0.6099999999999994,0.4900000000000002,10.214,10.47,10.03,0.4400000000000013,-0.16999999999999993,9.744,9.92,9.5,0.41999999999999993,0.15000000000000036,9.964,10.16,9.74,0.41999999999999993,-0.2400000000000002,333737,580878,223535,357343,-357343
