Date,First Trust Managed MunicipalEtf_Open_average,First Trust Managed MunicipalEtf_Open_max,First Trust Managed MunicipalEtf_Open_min,First Trust Managed MunicipalEtf_Open_volatility,First Trust Managed MunicipalEtf_Open_change,First Trust Managed MunicipalEtf_High_average,First Trust Managed MunicipalEtf_High_max,First Trust Managed MunicipalEtf_High_min,First Trust Managed MunicipalEtf_High_volatility,First Trust Managed MunicipalEtf_High_change,First Trust Managed MunicipalEtf_Low_average,First Trust Managed MunicipalEtf_Low_max,First Trust Managed MunicipalEtf_Low_min,First Trust Managed MunicipalEtf_Low_volatility,First Trust Managed MunicipalEtf_Low_change,First Trust Managed MunicipalEtf_Close_average,First Trust Managed MunicipalEtf_Close_max,First Trust Managed MunicipalEtf_Close_min,First Trust Managed MunicipalEtf_Close_volatility,First Trust Managed MunicipalEtf_Close_change
2018-05-13,52.5,52.5,52.5,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.42,52.42,52.42,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2018-05-20,52.55,52.55,52.55,0.0,0.0,52.63,52.63,52.63,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.6,52.6,52.6,0.0,0.0
2018-05-27,52.58,52.58,52.58,0.0,0.0,52.68,52.68,52.68,0.0,0.0,52.58,52.58,52.58,0.0,0.0,52.6,52.6,52.6,0.0,0.0
2018-06-03,52.7,52.7,52.7,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.64,52.64,52.64,0.0,0.0
2018-06-10,52.7,52.7,52.7,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.73,52.73,52.73,0.0,0.0
2018-06-17,52.63,52.63,52.63,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.46,52.46,52.46,0.0,0.0,52.5,52.5,52.5,0.0,0.0
2018-06-24,52.68,52.68,52.68,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.63,52.63,52.63,0.0,0.0,52.67,52.67,52.67,0.0,0.0
2018-07-01,52.76,52.76,52.76,0.0,0.0,52.86,52.86,52.86,0.0,0.0,52.76,52.76,52.76,0.0,0.0,52.81,52.81,52.81,0.0,0.0
2018-07-08,52.76,52.76,52.76,0.0,0.0,52.99,52.99,52.99,0.0,0.0,52.76,52.76,52.76,0.0,0.0,52.98,52.98,52.98,0.0,0.0
2018-07-15,52.9,52.9,52.9,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.79,52.79,52.79,0.0,0.0
2018-07-22,52.81,52.81,52.81,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.75,52.75,52.75,0.0,0.0
2018-07-29,52.78,52.78,52.78,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.69,52.69,52.69,0.0,0.0,52.8,52.8,52.8,0.0,0.0
2018-08-05,52.68,52.68,52.68,0.0,0.0,52.86,52.86,52.86,0.0,0.0,52.68,52.68,52.68,0.0,0.0,52.84,52.84,52.84,0.0,0.0
2018-08-12,52.91,52.91,52.91,0.0,0.0,52.91,52.91,52.91,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.84,52.84,52.84,0.0,0.0
2018-08-19,52.74,52.74,52.74,0.0,0.0,52.82,52.82,52.82,0.0,0.0,52.63,52.63,52.63,0.0,0.0,52.76,52.76,52.76,0.0,0.0
2018-08-26,52.65,52.65,52.65,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.65,52.65,52.65,0.0,0.0,52.72,52.72,52.72,0.0,0.0
2018-09-02,52.67,52.67,52.67,0.0,0.0,52.68,52.68,52.68,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.5,52.5,52.5,0.0,0.0
2018-09-09,52.47,52.47,52.47,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.37,52.37,52.37,0.0,0.0,52.4,52.4,52.4,0.0,0.0
2018-09-16,52.22,52.22,52.22,0.0,0.0,52.32,52.32,52.32,0.0,0.0,52.22,52.22,52.22,0.0,0.0,52.25,52.25,52.25,0.0,0.0
2018-09-23,52.25,52.25,52.25,0.0,0.0,52.34,52.34,52.34,0.0,0.0,52.23,52.23,52.23,0.0,0.0,52.23,52.23,52.23,0.0,0.0
2018-09-30,51.97,51.97,51.97,0.0,0.0,52.04,52.04,52.04,0.0,0.0,51.97,51.97,51.97,0.0,0.0,52.01,52.01,52.01,0.0,0.0
2018-10-07,51.96,51.96,51.96,0.0,0.0,52.01,52.01,52.01,0.0,0.0,51.92,51.92,51.92,0.0,0.0,51.95,51.95,51.95,0.0,0.0
2018-10-14,51.88,51.88,51.88,0.0,0.0,51.96,51.96,51.96,0.0,0.0,51.83,51.83,51.83,0.0,0.0,51.88,51.88,51.88,0.0,0.0
2018-10-21,51.87,51.87,51.87,0.0,0.0,52.02,52.02,52.02,0.0,0.0,51.87,51.87,51.87,0.0,0.0,51.97,51.97,51.97,0.0,0.0
2018-10-28,51.71,51.71,51.71,0.0,0.0,51.76,51.76,51.76,0.0,0.0,51.51,51.51,51.51,0.0,0.0,51.54,51.54,51.54,0.0,0.0
2018-11-04,51.91,51.91,51.91,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.86,51.86,51.86,0.0,0.0
2018-11-11,51.95,51.95,51.95,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.83,51.83,51.83,0.0,0.0,51.88,51.88,51.88,0.0,0.0
2018-11-18,52.0,52.0,52.0,0.0,0.0,52.03,52.03,52.03,0.0,0.0,51.82,51.82,51.82,0.0,0.0,51.82,51.82,51.82,0.0,0.0
2018-11-25,52.16,52.16,52.16,0.0,0.0,52.16,52.16,52.16,0.0,0.0,52.03,52.03,52.03,0.0,0.0,52.1,52.1,52.1,0.0,0.0
2018-12-02,52.41,52.41,52.41,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.36,52.36,52.36,0.0,0.0,52.5,52.5,52.5,0.0,0.0
2018-12-09,52.5,52.5,52.5,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.41,52.41,52.41,0.0,0.0,52.5,52.5,52.5,0.0,0.0
2018-12-16,52.43,52.43,52.43,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.55,52.55,52.55,0.0,0.0
2018-12-23,52.71,52.71,52.71,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.67,52.67,52.67,0.0,0.0
2018-12-30,52.77,52.77,52.77,0.0,0.0,52.77,52.77,52.77,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.64,52.64,52.64,0.0,0.0
2019-01-06,52.75,52.75,52.75,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.62,52.62,52.62,0.0,0.0,52.8,52.8,52.8,0.0,0.0
2019-01-13,52.72,52.72,52.72,0.0,0.0,52.84,52.84,52.84,0.0,0.0,52.72,52.72,52.72,0.0,0.0,52.81,52.81,52.81,0.0,0.0
2019-01-20,52.62,52.62,52.62,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.63,52.63,52.63,0.0,0.0
2019-01-27,52.85,52.85,52.85,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.77,52.77,52.77,0.0,0.0
2019-02-03,53.08,53.08,53.08,0.0,0.0,53.09,53.09,53.09,0.0,0.0,52.99,52.99,52.99,0.0,0.0,53.04,53.04,53.04,0.0,0.0
2019-02-10,53.13,53.13,53.13,0.0,0.0,53.13,53.13,53.13,0.0,0.0,53.04,53.04,53.04,0.0,0.0,53.1,53.1,53.1,0.0,0.0
2019-02-17,53.06,53.06,53.06,0.0,0.0,53.11,53.11,53.11,0.0,0.0,52.96,52.96,52.96,0.0,0.0,53.03,53.03,53.03,0.0,0.0
2019-02-24,53.11,53.11,53.11,0.0,0.0,53.11,53.11,53.11,0.0,0.0,52.97,52.97,52.97,0.0,0.0,53.01,53.01,53.01,0.0,0.0
2019-03-03,53.28,53.28,53.28,0.0,0.0,53.3,53.3,53.3,0.0,0.0,53.22,53.22,53.22,0.0,0.0,53.27,53.27,53.27,0.0,0.0
2019-03-10,53.31,53.31,53.31,0.0,0.0,53.43,53.43,53.43,0.0,0.0,53.31,53.31,53.31,0.0,0.0,53.39,53.39,53.39,0.0,0.0
2019-03-17,53.52,53.52,53.52,0.0,0.0,53.68,53.68,53.68,0.0,0.0,53.52,53.52,53.52,0.0,0.0,53.67,53.67,53.67,0.0,0.0
2019-03-24,53.92,53.92,53.92,0.0,0.0,53.92,53.92,53.92,0.0,0.0,53.76,53.76,53.76,0.0,0.0,53.85,53.85,53.85,0.0,0.0
2019-03-31,53.7,53.7,53.7,0.0,0.0,53.77,53.77,53.77,0.0,0.0,53.6,53.6,53.6,0.0,0.0,53.77,53.77,53.77,0.0,0.0
2019-04-07,53.78,53.78,53.78,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.66,53.66,53.66,0.0,0.0,53.78,53.78,53.78,0.0,0.0
2019-04-14,53.82,53.82,53.82,0.0,0.0,53.84,53.84,53.84,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.82,53.82,53.82,0.0,0.0
2019-04-21,53.92,53.92,53.92,0.0,0.0,53.99,53.99,53.99,0.0,0.0,53.91,53.91,53.91,0.0,0.0,53.92,53.92,53.92,0.0,0.0
2019-04-28,54.05,54.05,54.05,0.0,0.0,54.1,54.1,54.1,0.0,0.0,54.01,54.01,54.01,0.0,0.0,54.09,54.09,54.09,0.0,0.0
2019-05-05,54.29,54.29,54.29,0.0,0.0,54.36,54.36,54.36,0.0,0.0,54.26,54.26,54.26,0.0,0.0,54.29,54.29,54.29,0.0,0.0
2019-05-12,54.61,54.61,54.61,0.0,0.0,54.61,54.61,54.61,0.0,0.0,54.51,54.51,54.51,0.0,0.0,54.55,54.55,54.55,0.0,0.0
2019-05-19,54.43,54.43,54.43,0.0,0.0,54.48,54.48,54.48,0.0,0.0,54.39,54.39,54.39,0.0,0.0,54.47,54.47,54.47,0.0,0.0
2019-05-26,54.68,54.68,54.68,0.0,0.0,54.7,54.7,54.7,0.0,0.0,54.58,54.58,54.58,0.0,0.0,54.7,54.7,54.7,0.0,0.0
2019-06-02,54.84,54.84,54.84,0.0,0.0,54.85,54.85,54.85,0.0,0.0,54.76,54.76,54.76,0.0,0.0,54.76,54.76,54.76,0.0,0.0
2019-06-09,54.62,54.62,54.62,0.0,0.0,54.65,54.65,54.65,0.0,0.0,54.6,54.6,54.6,0.0,0.0,54.65,54.65,54.65,0.0,0.0
2019-06-16,54.72,54.72,54.72,0.0,0.0,54.74,54.74,54.74,0.0,0.0,54.68,54.68,54.68,0.0,0.0,54.69,54.69,54.69,0.0,0.0
2019-06-23,54.79,54.79,54.79,0.0,0.0,54.79,54.79,54.79,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.77,54.77,54.77,0.0,0.0
2019-06-30,54.78,54.78,54.78,0.0,0.0,54.84,54.84,54.84,0.0,0.0,54.78,54.78,54.78,0.0,0.0,54.8,54.8,54.8,0.0,0.0
2019-07-07,54.99,54.99,54.99,0.0,0.0,55.01,55.01,55.01,0.0,0.0,54.93,54.93,54.93,0.0,0.0,54.99,54.99,54.99,0.0,0.0
2019-07-14,55.07,55.07,55.07,0.0,0.0,55.08,55.08,55.08,0.0,0.0,55.04,55.04,55.04,0.0,0.0,55.06,55.06,55.06,0.0,0.0
2019-07-21,55.04,55.04,55.04,0.0,0.0,55.04,55.04,55.04,0.0,0.0,55.01,55.01,55.01,0.0,0.0,55.04,55.04,55.04,0.0,0.0
2019-07-28,55.36,55.36,55.36,0.0,0.0,55.4,55.4,55.4,0.0,0.0,55.29,55.29,55.29,0.0,0.0,55.37,55.37,55.37,0.0,0.0
2019-08-04,55.73,55.73,55.73,0.0,0.0,55.73,55.73,55.73,0.0,0.0,55.65,55.65,55.65,0.0,0.0,55.68,55.68,55.68,0.0,0.0
2019-08-11,56.14,56.14,56.14,0.0,0.0,56.14,56.14,56.14,0.0,0.0,56.03,56.03,56.03,0.0,0.0,56.12,56.12,56.12,0.0,0.0
2019-08-18,55.91,55.91,55.91,0.0,0.0,55.98,55.98,55.98,0.0,0.0,55.88,55.88,55.88,0.0,0.0,55.98,55.98,55.98,0.0,0.0
2019-08-25,56.05,56.05,56.05,0.0,0.0,56.08,56.08,56.08,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.08,56.08,56.08,0.0,0.0
2019-09-01,55.9,55.9,55.9,0.0,0.0,55.97,55.97,55.97,0.0,0.0,55.89,55.89,55.89,0.0,0.0,55.93,55.93,55.93,0.0,0.0
2019-09-08,55.48,55.48,55.48,0.0,0.0,55.5,55.5,55.5,0.0,0.0,55.26,55.26,55.26,0.0,0.0,55.32,55.32,55.32,0.0,0.0
2019-09-15,55.54,55.54,55.54,0.0,0.0,55.59,55.59,55.59,0.0,0.0,55.48,55.48,55.48,0.0,0.0,55.59,55.59,55.59,0.0,0.0
2019-09-22,55.52,55.52,55.52,0.0,0.0,55.52,55.52,55.52,0.0,0.0,55.45,55.45,55.45,0.0,0.0,55.51,55.51,55.51,0.0,0.0
2019-09-29,55.81,55.81,55.81,0.0,0.0,55.9,55.9,55.9,0.0,0.0,55.78,55.78,55.78,0.0,0.0,55.84,55.84,55.84,0.0,0.0
2019-10-06,55.78,55.78,55.78,0.0,0.0,55.84,55.84,55.84,0.0,0.0,55.53,55.53,55.53,0.0,0.0,55.65,55.65,55.65,0.0,0.0
2019-10-13,55.48,55.48,55.48,0.0,0.0,55.53,55.53,55.53,0.0,0.0,55.47,55.47,55.47,0.0,0.0,55.52,55.52,55.52,0.0,0.0
2019-10-20,55.36,55.36,55.36,0.0,0.0,55.36,55.36,55.36,0.0,0.0,55.24,55.24,55.24,0.0,0.0,55.27,55.27,55.27,0.0,0.0
2019-10-27,55.46,55.46,55.46,0.0,0.0,55.46,55.46,55.46,0.0,0.0,55.36,55.36,55.36,0.0,0.0,55.4,55.4,55.4,0.0,0.0
2019-11-03,55.11,55.11,55.11,0.0,0.0,55.15,55.15,55.15,0.0,0.0,55.11,55.11,55.11,0.0,0.0,55.13,55.13,55.13,0.0,0.0
2019-11-10,55.27,55.27,55.27,0.0,0.0,55.31,55.31,55.31,0.0,0.0,55.26,55.26,55.26,0.0,0.0,55.3,55.3,55.3,0.0,0.0
2019-11-17,55.35,55.35,55.35,0.0,0.0,55.38,55.38,55.38,0.0,0.0,55.33,55.33,55.33,0.0,0.0,55.35,55.35,55.35,0.0,0.0
2019-11-24,55.48,55.48,55.48,0.0,0.0,55.48,55.48,55.48,0.0,0.0,55.4,55.4,55.4,0.0,0.0,55.44,55.44,55.44,0.0,0.0
2019-12-01,55.54,55.54,55.54,0.0,0.0,55.54,55.54,55.54,0.0,0.0,55.46,55.46,55.46,0.0,0.0,55.48,55.48,55.48,0.0,0.0
2019-12-08,55.45,55.45,55.45,0.0,0.0,55.56,55.56,55.56,0.0,0.0,55.45,55.45,55.45,0.0,0.0,55.56,55.56,55.56,0.0,0.0
2019-12-15,55.5,55.5,55.5,0.0,0.0,55.5,55.5,55.5,0.0,0.0,55.41,55.41,55.41,0.0,0.0,55.46,55.46,55.46,0.0,0.0
2019-12-22,55.57,55.57,55.57,0.0,0.0,55.57,55.57,55.57,0.0,0.0,55.48,55.48,55.48,0.0,0.0,55.53,55.53,55.53,0.0,0.0
2019-12-29,55.62,55.62,55.62,0.0,0.0,55.73,55.73,55.73,0.0,0.0,55.62,55.62,55.62,0.0,0.0,55.73,55.73,55.73,0.0,0.0
2020-01-05,56.03,56.03,56.03,0.0,0.0,56.03,56.03,56.03,0.0,0.0,55.92,55.92,55.92,0.0,0.0,55.97,55.97,55.97,0.0,0.0
2020-01-12,56.14,56.14,56.14,0.0,0.0,56.16,56.16,56.16,0.0,0.0,56.03,56.03,56.03,0.0,0.0,56.1,56.1,56.1,0.0,0.0
2020-01-19,56.19,56.19,56.19,0.0,0.0,56.25,56.25,56.25,0.0,0.0,56.18,56.18,56.18,0.0,0.0,56.23,56.23,56.23,0.0,0.0
2020-01-26,56.5,56.5,56.5,0.0,0.0,56.52,56.52,56.52,0.0,0.0,56.41,56.41,56.41,0.0,0.0,56.5,56.5,56.5,0.0,0.0
2020-02-02,56.42,56.42,56.42,0.0,0.0,56.48,56.48,56.48,0.0,0.0,56.35,56.35,56.35,0.0,0.0,56.46,56.46,56.46,0.0,0.0
2020-02-09,56.54,56.54,56.54,0.0,0.0,56.54,56.54,56.54,0.0,0.0,56.48,56.48,56.48,0.0,0.0,56.53,56.53,56.53,0.0,0.0
2020-02-16,56.67,56.67,56.67,0.0,0.0,56.77,56.77,56.77,0.0,0.0,56.67,56.67,56.67,0.0,0.0,56.75,56.75,56.75,0.0,0.0
2020-02-23,57.23,57.23,57.23,0.0,0.0,57.34,57.34,57.34,0.0,0.0,57.06,57.06,57.06,0.0,0.0,57.17,57.17,57.17,0.0,0.0
2020-03-01,57.29,57.29,57.29,0.0,0.0,57.29,57.29,57.29,0.0,0.0,57.14,57.14,57.14,0.0,0.0,57.27,57.27,57.27,0.0,0.0
2020-03-08,53.3,53.3,53.3,0.0,0.0,53.9,53.9,53.9,0.0,0.0,53.3,53.3,53.3,0.0,0.0,53.48,53.48,53.48,0.0,0.0
2020-03-15,49.47,49.47,49.47,0.0,0.0,50.64,50.64,50.64,0.0,0.0,49.26,49.26,49.26,0.0,0.0,49.58,49.58,49.58,0.0,0.0
2020-03-22,54.06,54.06,54.06,0.0,0.0,54.46,54.46,54.46,0.0,0.0,53.89,53.89,53.89,0.0,0.0,54.38,54.38,54.38,0.0,0.0
2020-03-29,52.33,52.33,52.33,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.13,52.13,52.13,0.0,0.0,52.46,52.46,52.46,0.0,0.0
2020-04-05,53.67,53.67,53.67,0.0,0.0,53.89,53.89,53.89,0.0,0.0,53.3,53.3,53.3,0.0,0.0,53.77,53.77,53.77,0.0,0.0
2020-04-12,53.9,53.9,53.9,0.0,0.0,53.97,53.97,53.97,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.92,53.92,53.92,0.0,0.0
2020-04-19,52.84,52.84,52.84,0.0,0.0,53.12,53.12,53.12,0.0,0.0,52.83,52.83,52.83,0.0,0.0,53.01,53.01,53.01,0.0,0.0
2020-04-26,52.78,52.78,52.78,0.0,0.0,53.0,53.0,53.0,0.0,0.0,52.58,52.58,52.58,0.0,0.0,52.76,52.76,52.76,0.0,0.0
2020-05-03,53.3,53.3,53.3,0.0,0.0,53.3,53.3,53.3,0.0,0.0,53.04,53.04,53.04,0.0,0.0,53.2,53.2,53.2,0.0,0.0
2020-05-10,53.53,53.53,53.53,0.0,0.0,53.59,53.59,53.59,0.0,0.0,53.51,53.51,53.51,0.0,0.0,53.55,53.55,53.55,0.0,0.0
2020-05-17,53.87,53.87,53.87,0.0,0.0,54.08,54.08,54.08,0.0,0.0,53.85,53.85,53.85,0.0,0.0,54.02,54.02,54.02,0.0,0.0
2020-05-24,54.25,54.25,54.25,0.0,0.0,54.25,54.25,54.25,0.0,0.0,54.12,54.12,54.12,0.0,0.0,54.15,54.15,54.15,0.0,0.0
2020-05-31,54.5,54.5,54.5,0.0,0.0,54.57,54.57,54.57,0.0,0.0,54.38,54.38,54.38,0.0,0.0,54.48,54.48,54.48,0.0,0.0
2020-06-07,54.86,54.86,54.86,0.0,0.0,54.92,54.92,54.92,0.0,0.0,54.84,54.84,54.84,0.0,0.0,54.88,54.88,54.88,0.0,0.0
2020-06-14,54.85,54.85,54.85,0.0,0.0,55.0,55.0,55.0,0.0,0.0,54.85,54.85,54.85,0.0,0.0,54.89,54.89,54.89,0.0,0.0
2020-06-21,54.99,54.99,54.99,0.0,0.0,54.99,54.99,54.99,0.0,0.0,54.89,54.89,54.89,0.0,0.0,54.97,54.97,54.97,0.0,0.0
2020-06-28,54.99,54.99,54.99,0.0,0.0,55.08,55.08,55.08,0.0,0.0,54.99,54.99,54.99,0.0,0.0,55.07,55.07,55.07,0.0,0.0
2020-07-05,55.02,55.02,55.02,0.0,0.0,55.14,55.14,55.14,0.0,0.0,55.02,55.02,55.02,0.0,0.0,55.13,55.13,55.13,0.0,0.0
