Date,Vanguard S&P 500Etf_Open_average,Vanguard S&P 500Etf_Open_max,Vanguard S&P 500Etf_Open_min,Vanguard S&P 500Etf_Open_volatility,Vanguard S&P 500Etf_Open_change,Vanguard S&P 500Etf_High_average,Vanguard S&P 500Etf_High_max,Vanguard S&P 500Etf_High_min,Vanguard S&P 500Etf_High_volatility,Vanguard S&P 500Etf_High_change,Vanguard S&P 500Etf_Low_average,Vanguard S&P 500Etf_Low_max,Vanguard S&P 500Etf_Low_min,Vanguard S&P 500Etf_Low_volatility,Vanguard S&P 500Etf_Low_change,Vanguard S&P 500Etf_Close_average,Vanguard S&P 500Etf_Close_max,Vanguard S&P 500Etf_Close_min,Vanguard S&P 500Etf_Close_volatility,Vanguard S&P 500Etf_Close_change
2019-01-20,244.11,244.11,244.11,0.0,0.0,245.11,245.11,245.11,0.0,0.0,243.67,243.67,243.67,0.0,0.0,244.32,244.32,244.32,0.0,0.0
2019-01-27,248.31,248.31,248.31,0.0,0.0,249.29,249.29,249.29,0.0,0.0,247.46,247.46,247.46,0.0,0.0,248.22,248.22,248.22,0.0,0.0
2019-02-03,247.01,247.01,247.01,0.0,0.0,248.71,248.71,248.71,0.0,0.0,246.2,246.2,246.2,0.0,0.0,248.65,248.65,248.65,0.0,0.0
2019-02-10,254.03,254.03,254.03,0.0,0.0,255.0,255.0,255.0,0.0,0.0,253.81,253.81,253.81,0.0,0.0,254.98,254.98,254.98,0.0,0.0
2019-02-17,255.69,255.69,255.69,0.0,0.0,256.81,256.81,256.81,0.0,0.0,255.45,255.45,255.45,0.0,0.0,256.61,256.61,256.61,0.0,0.0
2019-02-24,257.81,257.81,257.81,0.0,0.0,258.21,258.21,258.21,0.0,0.0,256.33,256.33,256.33,0.0,0.0,257.83,257.83,257.83,0.0,0.0
2019-03-03,250.88,250.88,250.88,0.0,0.0,252.45,252.45,252.45,0.0,0.0,250.34,250.34,250.34,0.0,0.0,252.34,252.34,252.34,0.0,0.0
2019-03-10,259.02,259.02,259.02,0.0,0.0,260.57,260.57,260.57,0.0,0.0,258.87,258.87,258.87,0.0,0.0,259.85,259.85,259.85,0.0,0.0
2019-03-17,260.07,260.07,260.07,0.0,0.0,260.61,260.61,260.61,0.0,0.0,256.37,256.37,256.37,0.0,0.0,256.46,256.46,256.46,0.0,0.0
2019-03-24,259.34,259.34,259.34,0.0,0.0,259.72,259.72,259.72,0.0,0.0,258.18,258.18,258.18,0.0,0.0,259.54,259.54,259.54,0.0,0.0
2019-03-31,264.42,264.42,264.42,0.0,0.0,265.06,265.06,265.06,0.0,0.0,264.12,264.12,264.12,0.0,0.0,265.01,265.01,265.01,0.0,0.0
2019-04-07,266.33,266.33,266.33,0.0,0.0,266.77,266.77,266.77,0.0,0.0,265.63,265.63,265.63,0.0,0.0,266.48,266.48,266.48,0.0,0.0
2019-04-14,266.44,266.44,266.44,0.0,0.0,266.6,266.6,266.6,0.0,0.0,265.08,265.08,265.08,0.0,0.0,266.34,266.34,266.34,0.0,0.0
2019-04-21,268.28,268.28,268.28,0.0,0.0,269.54,269.54,269.54,0.0,0.0,267.46,267.46,267.46,0.0,0.0,269.5,269.5,269.5,0.0,0.0
2019-04-28,268.92,268.92,268.92,0.0,0.0,270.32,270.32,270.32,0.0,0.0,268.7,268.7,268.7,0.0,0.0,270.05,270.05,270.05,0.0,0.0
2019-05-05,262.37,262.37,262.37,0.0,0.0,265.38,265.38,265.38,0.0,0.0,259.27,259.27,259.27,0.0,0.0,264.52,264.52,264.52,0.0,0.0
2019-05-12,261.89,261.89,261.89,0.0,0.0,265.02,265.02,265.02,0.0,0.0,261.86,261.86,261.86,0.0,0.0,262.61,262.61,262.61,0.0,0.0
2019-05-19,260.6,260.6,260.6,0.0,0.0,260.99,260.99,260.99,0.0,0.0,259.06,259.06,259.06,0.0,0.0,259.69,259.69,259.69,0.0,0.0
2019-05-26,253.63,253.63,253.63,0.0,0.0,254.49,254.49,254.49,0.0,0.0,252.77,252.77,252.77,0.0,0.0,252.87,252.87,252.87,0.0,0.0
2019-06-02,262.62,262.62,262.62,0.0,0.0,265.29,265.29,265.29,0.0,0.0,262.45,262.45,262.45,0.0,0.0,264.15,264.15,264.15,0.0,0.0
2019-06-09,265.71,265.71,265.71,0.0,0.0,266.29,266.29,266.29,0.0,0.0,264.91,264.91,264.91,0.0,0.0,265.62,265.62,265.62,0.0,0.0
2019-06-16,271.53,271.53,271.53,0.0,0.0,272.79,272.79,272.79,0.0,0.0,271.17,271.17,271.17,0.0,0.0,271.41,271.41,271.41,0.0,0.0
2019-06-23,268.7,268.7,268.7,0.0,0.0,269.55,269.55,269.55,0.0,0.0,268.18,268.18,268.18,0.0,0.0,269.15,269.15,269.15,0.0,0.0
2019-06-30,273.14,273.14,273.14,0.0,0.0,274.25,274.25,274.25,0.0,0.0,271.86,271.86,271.86,0.0,0.0,273.97,273.97,273.97,0.0,0.0
2019-07-07,275.39,275.39,275.39,0.0,0.0,276.19,276.19,276.19,0.0,0.0,275.06,275.06,275.06,0.0,0.0,276.11,276.11,276.11,0.0,0.0
2019-07-14,275.52,275.52,275.52,0.0,0.0,275.54,275.54,275.54,0.0,0.0,272.7,272.7,272.7,0.0,0.0,272.95,272.95,272.95,0.0,0.0
2019-07-21,276.2,276.2,276.2,0.0,0.0,277.55,277.55,277.55,0.0,0.0,276.1,276.1,276.1,0.0,0.0,277.38,277.38,277.38,0.0,0.0
2019-07-28,269.89,269.89,269.89,0.0,0.0,270.08,270.08,270.08,0.0,0.0,267.15,267.15,267.15,0.0,0.0,268.81,268.81,268.81,0.0,0.0
2019-08-04,268.72,268.72,268.72,0.0,0.0,269.29,269.29,269.29,0.0,0.0,266.0,266.0,266.0,0.0,0.0,267.7,267.7,267.7,0.0,0.0
2019-08-11,263.07,263.07,263.07,0.0,0.0,265.68,265.68,265.68,0.0,0.0,263.02,263.02,263.02,0.0,0.0,265.22,265.22,265.22,0.0,0.0
2019-08-18,267.19,267.19,267.19,0.0,0.0,268.84,268.84,268.84,0.0,0.0,260.33,260.33,260.33,0.0,0.0,261.57,261.57,261.57,0.0,0.0
2019-08-25,270.15,270.15,270.15,0.0,0.0,270.21,270.21,270.21,0.0,0.0,267.66,267.66,267.66,0.0,0.0,268.6,268.6,268.6,0.0,0.0
2019-09-01,273.93,273.93,273.93,0.0,0.0,274.39,274.39,274.39,0.0,0.0,273.19,273.19,273.19,0.0,0.0,273.74,273.74,273.74,0.0,0.0
2019-09-08,277.21,277.21,277.21,0.0,0.0,277.54,277.54,277.54,0.0,0.0,276.15,276.15,276.15,0.0,0.0,276.58,276.58,276.58,0.0,0.0
2019-09-15,277.18,277.18,277.18,0.0,0.0,277.41,277.41,277.41,0.0,0.0,274.5,274.5,274.5,0.0,0.0,275.05,275.05,275.05,0.0,0.0
2019-09-22,273.56,273.56,273.56,0.0,0.0,273.59,273.59,273.59,0.0,0.0,269.72,269.72,269.72,0.0,0.0,271.26,271.26,271.26,0.0,0.0
2019-09-29,267.45,267.45,267.45,0.0,0.0,270.56,270.56,270.56,0.0,0.0,267.36,267.36,267.36,0.0,0.0,270.37,270.37,270.37,0.0,0.0
2019-10-06,272.1,272.1,272.1,0.0,0.0,274.35,274.35,274.35,0.0,0.0,271.94,271.94,271.94,0.0,0.0,272.13,272.13,272.13,0.0,0.0
2019-10-13,274.36,274.36,274.36,0.0,0.0,274.97,274.97,274.97,0.0,0.0,272.81,272.81,272.81,0.0,0.0,273.69,273.69,273.69,0.0,0.0
2019-10-20,275.33,275.33,275.33,0.0,0.0,277.54,277.54,277.54,0.0,0.0,275.28,275.28,275.28,0.0,0.0,277.04,277.04,277.04,0.0,0.0
2019-10-27,280.05,280.05,280.05,0.0,0.0,281.21,281.21,281.21,0.0,0.0,279.91,279.91,279.91,0.0,0.0,281.2,281.2,281.2,0.0,0.0
2019-11-03,282.74,282.74,282.74,0.0,0.0,283.8,283.8,283.8,0.0,0.0,282.0,282.0,282.0,0.0,0.0,283.8,283.8,283.8,0.0,0.0
2019-11-10,285.64,285.64,285.64,0.0,0.0,286.43,286.43,286.43,0.0,0.0,285.0,285.0,285.0,0.0,0.0,286.43,286.43,286.43,0.0,0.0
2019-11-17,285.75,285.75,285.75,0.0,0.0,285.86,285.86,285.86,0.0,0.0,284.6,284.6,284.6,0.0,0.0,285.65,285.65,285.65,0.0,0.0
2019-11-24,289.25,289.25,289.25,0.0,0.0,289.48,289.48,289.48,0.0,0.0,288.48,288.48,288.48,0.0,0.0,288.65,288.65,288.65,0.0,0.0
2019-12-01,288.58,288.58,288.58,0.0,0.0,289.65,289.65,289.65,0.0,0.0,288.55,288.55,288.55,0.0,0.0,289.19,289.19,289.19,0.0,0.0
2019-12-08,291.09,291.09,291.09,0.0,0.0,292.76,292.76,292.76,0.0,0.0,290.3,290.3,290.3,0.0,0.0,291.44,291.44,291.44,0.0,0.0
2019-12-15,295.89,295.89,295.89,0.0,0.0,296.76,296.76,296.76,0.0,0.0,295.78,295.78,295.78,0.0,0.0,296.3,296.3,296.3,0.0,0.0
2019-12-22,297.51,297.51,297.51,0.0,0.0,297.51,297.51,297.51,0.0,0.0,296.15,296.15,296.15,0.0,0.0,296.67,296.67,296.67,0.0,0.0
2019-12-29,295.22,295.22,295.22,0.0,0.0,297.36,297.36,297.36,0.0,0.0,295.04,295.04,295.04,0.0,0.0,296.24,296.24,296.24,0.0,0.0
2020-01-05,300.74,300.74,300.74,0.0,0.0,300.86,300.86,300.86,0.0,0.0,298.79,298.79,298.79,0.0,0.0,299.26,299.26,299.26,0.0,0.0
2020-01-12,304.77,304.77,304.77,0.0,0.0,305.2,305.2,305.2,0.0,0.0,304.2,304.2,304.2,0.0,0.0,305.06,305.06,305.06,0.0,0.0
2020-01-19,305.42,305.42,305.42,0.0,0.0,305.52,305.52,305.52,0.0,0.0,300.81,300.81,300.81,0.0,0.0,302.03,302.03,302.03,0.0,0.0
2020-01-26,300.44,300.44,300.44,0.0,0.0,300.6,300.6,300.6,0.0,0.0,294.72,294.72,294.72,0.0,0.0,295.69,295.69,295.69,0.0,0.0
2020-02-02,305.83,305.83,305.83,0.0,0.0,306.59,306.59,306.59,0.0,0.0,304.74,304.74,304.74,0.0,0.0,305.33,305.33,305.33,0.0,0.0
2020-02-09,310.11,310.11,310.11,0.0,0.0,310.33,310.33,310.33,0.0,0.0,309.0,309.0,309.0,0.0,0.0,310.28,310.28,310.28,0.0,0.0
2020-02-16,308.3,308.3,308.3,0.0,0.0,308.58,308.58,308.58,0.0,0.0,305.62,305.62,305.62,0.0,0.0,306.49,306.49,306.49,0.0,0.0
2020-02-23,265.32,265.32,265.32,0.0,0.0,272.92,272.92,272.92,0.0,0.0,262.25,262.25,262.25,0.0,0.0,271.74,271.74,271.74,0.0,0.0
2020-03-01,269.32,269.32,269.32,0.0,0.0,274.46,274.46,274.46,0.0,0.0,266.6,266.6,266.6,0.0,0.0,273.19,273.19,273.19,0.0,0.0
2020-03-08,247.64,247.64,247.64,0.0,0.0,247.64,247.64,247.64,0.0,0.0,247.64,247.64,247.64,0.0,0.0,247.64,247.64,247.64,0.0,0.0
2020-03-15,210.74,210.74,210.74,0.0,0.0,210.74,210.74,210.74,0.0,0.0,210.74,210.74,210.74,0.0,0.0,210.74,210.74,210.74,0.0,0.0
2020-03-22,232.86,232.86,232.86,0.0,0.0,232.86,232.86,232.86,0.0,0.0,232.86,232.86,232.86,0.0,0.0,232.86,232.86,232.86,0.0,0.0
2020-03-29,230.43,230.43,230.43,0.0,0.0,232.71,232.71,232.71,0.0,0.0,225.34,225.34,225.34,0.0,0.0,228.02,228.02,228.02,0.0,0.0
2020-04-05,255.12,255.12,255.12,0.0,0.0,258.39,258.39,258.39,0.0,0.0,253.14,253.14,253.14,0.0,0.0,255.67,255.67,255.67,0.0,0.0
2020-04-12,262.31,262.31,262.31,0.0,0.0,264.0,264.0,264.0,0.0,0.0,259.5,259.5,259.5,0.0,0.0,263.61,263.61,263.61,0.0,0.0
2020-04-19,258.0,258.0,258.0,0.0,0.0,260.7,260.7,260.7,0.0,0.0,255.94,255.94,255.94,0.0,0.0,260.14,260.14,260.14,0.0,0.0
2020-04-26,259.82,259.82,259.82,0.0,0.0,259.82,259.82,259.82,0.0,0.0,259.82,259.82,259.82,0.0,0.0,259.82,259.82,259.82,0.0,0.0
2020-05-03,267.53,267.53,267.53,0.0,0.0,269.14,269.14,269.14,0.0,0.0,266.38,266.38,266.38,0.0,0.0,268.78,268.78,268.78,0.0,0.0
2020-05-10,259.52,259.52,259.52,0.0,0.0,263.09,263.09,263.09,0.0,0.0,258.58,258.58,258.58,0.0,0.0,263.04,263.04,263.04,0.0,0.0
2020-05-17,270.76,270.76,270.76,0.0,0.0,271.72,271.72,271.72,0.0,0.0,269.5,269.5,269.5,0.0,0.0,271.55,271.55,271.55,0.0,0.0
2020-05-24,278.03,278.03,278.03,0.0,0.0,280.35,280.35,280.35,0.0,0.0,275.36,275.36,275.36,0.0,0.0,279.75,279.75,279.75,0.0,0.0
2020-05-31,293.61,293.61,293.61,0.0,0.0,293.61,293.61,293.61,0.0,0.0,293.61,293.61,293.61,0.0,0.0,293.61,293.61,293.61,0.0,0.0
2020-06-07,283.35,283.35,283.35,0.0,0.0,284.15,284.15,284.15,0.0,0.0,274.5,274.5,274.5,0.0,0.0,279.65,279.65,279.65,0.0,0.0
2020-06-14,290.23,290.23,290.23,0.0,0.0,290.23,290.23,290.23,0.0,0.0,283.67,283.67,283.67,0.0,0.0,284.97,284.97,284.97,0.0,0.0
2020-06-21,282.72,282.72,282.72,0.0,0.0,282.92,282.92,282.92,0.0,0.0,276.52,276.52,276.52,0.0,0.0,277.11,277.11,277.11,0.0,0.0
2020-06-28,286.81,286.81,286.81,0.0,0.0,286.81,286.81,286.81,0.0,0.0,286.81,286.81,286.81,0.0,0.0,286.81,286.81,286.81,0.0,0.0
2020-07-05,289.74,289.74,289.74,0.0,0.0,291.66,291.66,291.66,0.0,0.0,287.91,287.91,287.91,0.0,0.0,288.24,288.24,288.24,0.0,0.0
