Date,WPFHStock_Open_average,WPFHStock_Open_max,WPFHStock_Open_min,WPFHStock_Open_volatility,WPFHStock_Open_change,WPFHStock_High_average,WPFHStock_High_max,WPFHStock_High_min,WPFHStock_High_volatility,WPFHStock_High_change,WPFHStock_Low_average,WPFHStock_Low_max,WPFHStock_Low_min,WPFHStock_Low_volatility,WPFHStock_Low_change,WPFHStock_Close_average,WPFHStock_Close_max,WPFHStock_Close_min,WPFHStock_Close_volatility,WPFHStock_Close_change,WPFHStock_Volume_average,WPFHStock_Volume_max,WPFHStock_Volume_min,WPFHStock_Volume_volatility,WPFHStock_Volume_change
2018-01-14,0.625,0.7,0.6,0.09999999999999998,0.09999999999999998,0.725,0.8,0.6,0.20000000000000007,0.10000000000000009,0.625,0.7,0.6,0.09999999999999998,0.09999999999999998,0.7,0.8,0.6,0.20000000000000007,0.20000000000000007,71325,118024,15925,102099,-32688
2018-01-21,0.8,0.9,0.7,0.20000000000000007,0.20000000000000007,0.86,0.9,0.8,0.09999999999999998,0.09999999999999998,0.74,0.8,0.6,0.20000000000000007,0.20000000000000007,0.86,0.9,0.8,0.09999999999999998,0.09999999999999998,49483,70116,28132,41984,15017
2018-01-28,0.86,0.9,0.8,0.09999999999999998,-0.09999999999999998,0.9400000000000001,1.0,0.9,0.09999999999999998,-0.09999999999999998,0.68,0.8,0.5,0.30000000000000004,-0.20000000000000007,0.88,0.9,0.8,0.09999999999999998,0.0,35721,77095,9447,67648,-31157
2018-02-04,0.8400000000000001,0.9,0.8,0.09999999999999998,0.0,0.88,0.9,0.8,0.09999999999999998,0.0,0.76,0.8,0.6,0.20000000000000007,0.0,0.8400000000000001,0.9,0.8,0.09999999999999998,0.09999999999999998,29639,50579,11889,38690,38690
2018-02-11,0.88,0.9,0.8,0.09999999999999998,0.09999999999999998,0.92,1.0,0.9,0.09999999999999998,-0.09999999999999998,0.8400000000000001,0.9,0.8,0.09999999999999998,0.0,0.9,0.9,0.9,0.0,0.0,20528,49077,2700,46377,-36787
2018-02-18,0.775,0.9,0.6,0.30000000000000004,0.0,0.9,0.9,0.9,0.0,0.0,0.7,0.8,0.6,0.20000000000000007,0.0,0.875,0.9,0.8,0.09999999999999998,0.0,29668,53528,15977,37551,26257
2018-02-25,0.8,0.9,0.7,0.20000000000000007,-0.09999999999999998,0.86,0.9,0.8,0.09999999999999998,0.0,0.78,0.9,0.7,0.20000000000000007,-0.09999999999999998,0.8400000000000001,0.9,0.8,0.09999999999999998,-0.09999999999999998,14540,39436,2170,37266,-4464
2018-03-04,0.66,0.8,0.5,0.30000000000000004,-0.30000000000000004,0.78,0.8,0.7,0.10000000000000009,0.0,0.5599999999999999,0.7,0.4,0.29999999999999993,-0.29999999999999993,0.6799999999999999,0.8,0.6,0.20000000000000007,-0.20000000000000007,18398,37040,9231,27809,27809
2018-03-11,0.58,0.6,0.5,0.09999999999999998,0.0,0.64,0.8,0.6,0.20000000000000007,0.0,0.5,0.6,0.4,0.19999999999999996,0.09999999999999998,0.62,0.7,0.6,0.09999999999999998,0.0,12722,22154,8100,14054,-3995
2018-03-18,0.62,0.7,0.5,0.19999999999999996,0.19999999999999996,0.6599999999999999,0.7,0.6,0.09999999999999998,0.09999999999999998,0.58,0.7,0.4,0.29999999999999993,0.29999999999999993,0.6599999999999999,0.7,0.6,0.09999999999999998,0.09999999999999998,14353,20550,8520,12030,12030
2018-03-25,0.725,0.8,0.7,0.10000000000000009,0.10000000000000009,0.75,0.8,0.7,0.10000000000000009,0.10000000000000009,0.7,0.7,0.7,0.0,0.0,0.75,0.8,0.7,0.10000000000000009,0.10000000000000009,22848,35325,5825,29500,17420
