Date,ACFNStock_Open_average,ACFNStock_Open_max,ACFNStock_Open_min,ACFNStock_Open_volatility,ACFNStock_Open_change,ACFNStock_High_average,ACFNStock_High_max,ACFNStock_High_min,ACFNStock_High_volatility,ACFNStock_High_change,ACFNStock_Low_average,ACFNStock_Low_max,ACFNStock_Low_min,ACFNStock_Low_volatility,ACFNStock_Low_change,ACFNStock_Close_average,ACFNStock_Close_max,ACFNStock_Close_min,ACFNStock_Close_volatility,ACFNStock_Close_change,ACFNStock_Volume_average,ACFNStock_Volume_max,ACFNStock_Volume_min,ACFNStock_Volume_volatility,ACFNStock_Volume_change
2018-04-22,0.361,0.42,0.32,0.09999999999999998,-0.06,0.388,0.42,0.365,0.05499999999999999,-0.02999999999999997,0.338,0.38,0.31,0.07,-0.025000000000000022,0.3576,0.385,0.325,0.06,-0.015000000000000013,46017,103847,14300,89547,28020
2018-04-29,0.357,0.36,0.355,0.0050000000000000044,-0.0050000000000000044,0.36,0.364,0.35600000000000004,0.007999999999999952,-0.0040000000000000036,0.3524,0.355,0.35,0.0050000000000000044,-0.003999999999999948,0.357,0.36,0.355,0.0050000000000000044,0.0050000000000000044,27638,46526,8500,38026,6048
2018-05-06,0.3578,0.36,0.355,0.0050000000000000044,-0.0010000000000000009,0.3598,0.36,0.359,0.0010000000000000009,0.0,0.3444,0.355,0.315,0.03999999999999998,-0.03999999999999998,0.3472,0.36,0.315,0.044999999999999984,-0.03999999999999998,74861,306680,8254,298426,298426
2018-05-13,0.346,0.35,0.34,0.009999999999999953,0.009999999999999953,0.354,0.36,0.35,0.010000000000000009,-0.010000000000000009,0.33840000000000003,0.34,0.332,0.008000000000000007,0.008000000000000007,0.341,0.345,0.34,0.004999999999999949,0.004999999999999949,42570,60141,10908,49233,14972
2018-05-20,0.3474,0.35,0.345,0.0050000000000000044,0.0050000000000000044,0.3504,0.36,0.345,0.015000000000000013,-0.010000000000000009,0.345,0.345,0.345,0.0,0.0,0.346,0.35,0.345,0.0050000000000000044,-0.0050000000000000044,32280,60099,8075,52024,-12295
2018-05-27,0.34575,0.348,0.345,0.0030000000000000027,0.0,0.388,0.415,0.345,0.07,0.03700000000000003,0.345,0.345,0.345,0.0,0.0,0.37749999999999995,0.41,0.345,0.065,0.0,74370,123674,17075,106599,-51991
2018-06-03,0.35,0.36,0.345,0.015000000000000013,0.0,0.372,0.395,0.35,0.04500000000000004,-0.04500000000000004,0.346,0.35,0.345,0.0050000000000000044,0.0,0.35919999999999996,0.38,0.345,0.03500000000000003,-0.03500000000000003,44133,94217,4118,90099,23479
2018-06-10,0.3408,0.349,0.32,0.02899999999999997,0.0040000000000000036,0.3462,0.35,0.337,0.012999999999999956,-0.0010000000000000009,0.329,0.345,0.31,0.034999999999999976,-0.019999999999999962,0.3444,0.35,0.33,0.019999999999999962,-0.002999999999999947,45750,152230,3709,148521,-33291
2018-06-17,0.33140000000000003,0.365,0.3,0.065,-0.03200000000000003,0.3418,0.365,0.321,0.043999999999999984,-0.026000000000000023,0.3062,0.325,0.29,0.03500000000000003,-0.010000000000000009,0.319,0.325,0.315,0.010000000000000009,-0.0050000000000000044,29207,44764,5699,39065,-5541
2018-06-24,0.3118,0.317,0.3,0.017000000000000015,-0.0050000000000000044,0.3348,0.36,0.32299999999999995,0.03700000000000003,0.02200000000000002,0.3108,0.317,0.3,0.017000000000000015,-0.007000000000000006,0.3252,0.33799999999999997,0.32,0.01799999999999996,-0.0020000000000000018,9254,16533,2000,14533,6299
2018-07-01,0.32975,0.345,0.31,0.034999999999999976,-0.010000000000000009,0.33599999999999997,0.345,0.325,0.019999999999999962,-0.0050000000000000044,0.30874999999999997,0.315,0.3,0.015000000000000013,0.0,0.3245,0.34,0.315,0.025000000000000022,-0.002999999999999947,14339,23306,6550,16756,-16756
2018-07-08,0.3076,0.312,0.301,0.01100000000000001,0.0020000000000000018,0.319,0.327,0.31,0.017000000000000015,0.0020000000000000018,0.3024,0.305,0.3,0.0050000000000000044,0.0,0.306,0.318,0.301,0.017000000000000015,-0.013000000000000012,10155,19865,5525,14340,1980
2018-07-15,0.3084,0.315,0.302,0.013000000000000012,0.0050000000000000044,0.3156,0.325,0.31,0.015000000000000013,0.015000000000000013,0.302,0.306,0.301,0.0050000000000000044,0.0050000000000000044,0.3086,0.32,0.303,0.017000000000000015,0.015000000000000013,31431,62016,1718,60298,12818
2018-07-22,0.3326,0.34,0.325,0.015000000000000013,0.010000000000000009,0.3386,0.34,0.335,0.0050000000000000044,0.0,0.328,0.335,0.32,0.015000000000000013,0.010000000000000009,0.335,0.34,0.33,0.010000000000000009,0.010000000000000009,38203,68254,8099,60155,-51430
2018-07-29,0.3392,0.35,0.33,0.019999999999999962,-0.0040000000000000036,0.34659999999999996,0.35,0.33799999999999997,0.01200000000000001,-0.01200000000000001,0.3276,0.34,0.311,0.029000000000000026,-0.02400000000000002,0.33899999999999997,0.35,0.312,0.03799999999999998,-0.01200000000000001,32099,72274,2983,69291,-55700
2018-08-05,0.317,0.349,0.292,0.056999999999999995,-0.056999999999999995,0.32139999999999996,0.349,0.3,0.04899999999999999,-0.04899999999999999,0.2794,0.325,0.2,0.125,-0.040000000000000036,0.3046,0.33799999999999997,0.285,0.05299999999999999,-0.03799999999999998,74345,183698,600,183098,2050
2018-08-12,0.2918,0.315,0.275,0.03999999999999998,-0.023999999999999966,0.3108,0.33,0.29,0.040000000000000036,0.02100000000000002,0.2798,0.299,0.26,0.03899999999999998,-0.023999999999999966,0.28500000000000003,0.299,0.27,0.02899999999999997,-0.01899999999999996,54256,120751,481,120270,120270
2018-08-19,0.2868,0.311,0.278,0.032999999999999974,-0.004999999999999949,0.2952,0.311,0.28,0.030999999999999972,0.0,0.2782,0.281,0.275,0.006000000000000005,0.0,0.2816,0.285,0.275,0.009999999999999953,0.0019999999999999463,14642,36901,5928,30973,-30973
2018-08-26,0.293,0.304,0.271,0.032999999999999974,-0.032999999999999974,0.297,0.304,0.28,0.023999999999999966,-0.023999999999999966,0.2784,0.295,0.262,0.032999999999999974,-0.012999999999999956,0.2904,0.304,0.28,0.023999999999999966,-0.023999999999999966,30985,62908,4160,58748,4840
2018-09-02,0.2925,0.31,0.285,0.025000000000000022,0.025000000000000022,0.30125,0.32,0.285,0.03500000000000003,0.03500000000000003,0.2835,0.294,0.275,0.01899999999999996,0.01899999999999996,0.3005,0.32,0.282,0.038000000000000034,0.038000000000000034,23467,56154,8853,47301,9090
2018-09-09,0.3242,0.33799999999999997,0.31,0.02799999999999997,0.02799999999999997,0.332,0.34,0.32299999999999995,0.01700000000000007,0.013999999999999957,0.311,0.325,0.3,0.025000000000000022,0.020000000000000018,0.32080000000000003,0.335,0.3,0.03500000000000003,0.01100000000000001,12803,30239,4900,25339,-24482
2018-09-16,0.3,0.32,0.29,0.030000000000000027,-0.030000000000000027,0.3024,0.32,0.29100000000000004,0.02899999999999997,-0.02899999999999997,0.2838,0.29,0.275,0.014999999999999958,-0.008999999999999952,0.293,0.3,0.284,0.016000000000000014,0.007000000000000062,18045,26668,4225,22443,-7461
2018-09-23,0.291,0.3,0.28,0.019999999999999962,-0.019999999999999962,0.2944,0.3,0.29,0.010000000000000009,-0.0050000000000000044,0.2834,0.29,0.27699999999999997,0.013000000000000012,0.003000000000000058,0.288,0.29,0.28,0.009999999999999953,-0.009999999999999953,15717,24492,1416,23076,-9679
2018-09-30,0.2844,0.302,0.275,0.02699999999999997,-0.02699999999999997,0.2864,0.302,0.28,0.021999999999999964,-0.017000000000000015,0.276,0.28,0.275,0.0050000000000000044,0.0,0.279,0.28,0.275,0.0050000000000000044,0.0,8760,16100,4000,12100,4571
2018-10-07,0.29419999999999996,0.309,0.285,0.02400000000000002,0.02400000000000002,0.30219999999999997,0.31,0.29,0.020000000000000018,-0.0010000000000000009,0.29219999999999996,0.309,0.282,0.027000000000000024,0.027000000000000024,0.2988,0.31,0.29,0.020000000000000018,0.014000000000000012,92001,275405,550,274855,-174066
2018-10-14,0.3074,0.34,0.271,0.069,-0.010000000000000009,0.334,0.35,0.31,0.03999999999999998,0.015000000000000013,0.289,0.306,0.271,0.034999999999999976,-0.024999999999999967,0.3182,0.345,0.306,0.03899999999999998,0.0020000000000000018,32763,49314,3556,45758,-24708
2018-10-21,0.2822,0.295,0.271,0.023999999999999966,-0.0040000000000000036,0.2896,0.297,0.275,0.021999999999999964,0.01100000000000001,0.27540000000000003,0.281,0.271,0.010000000000000009,-0.0040000000000000036,0.2836,0.29100000000000004,0.275,0.016000000000000014,0.006000000000000005,5203,13600,0,13600,1115
2018-10-28,0.28325,0.29,0.271,0.01899999999999996,0.0,0.289,0.29,0.28600000000000003,0.003999999999999948,0.0,0.278,0.29,0.271,0.01899999999999996,-0.009999999999999953,0.28175,0.29,0.271,0.01899999999999996,-0.009999999999999953,6713,16947,0,16947,6405
2018-11-04,0.31079999999999997,0.35,0.276,0.07399999999999995,0.07399999999999995,0.31579999999999997,0.35,0.28,0.06999999999999995,0.06999999999999995,0.2982,0.315,0.271,0.043999999999999984,0.03899999999999998,0.3104,0.34,0.28,0.06,0.06,25065,35931,17806,18125,-15154
2018-11-11,0.3036,0.33,0.271,0.059,-0.025000000000000022,0.332,0.35,0.285,0.065,-0.004999999999999949,0.29860000000000003,0.33,0.271,0.059,-0.04999999999999999,0.329,0.34,0.285,0.05500000000000005,0.0,39185,68800,5793,63007,28600
2018-11-18,0.31875,0.34,0.3,0.040000000000000036,-0.015000000000000013,0.325,0.345,0.31,0.034999999999999976,-0.019999999999999962,0.31875,0.34,0.3,0.040000000000000036,-0.015000000000000013,0.325,0.345,0.31,0.034999999999999976,-0.019999999999999962,6023,19857,0,19857,-19857
2018-11-25,0.312,0.325,0.3,0.025000000000000022,-0.015000000000000013,0.323,0.33,0.315,0.015000000000000013,0.0050000000000000044,0.297,0.315,0.26,0.05499999999999999,0.0,0.309,0.32,0.3,0.020000000000000018,0.010000000000000009,58275,245638,1445,244193,-20041
2018-12-02,0.28800000000000003,0.3,0.272,0.02799999999999997,0.0,0.31,0.33,0.3,0.030000000000000027,0.020000000000000018,0.2805,0.29,0.272,0.01799999999999996,-0.009999999999999953,0.3,0.33,0.28,0.04999999999999999,0.040000000000000036,22516,31666,13010,18656,-9384
2018-12-09,0.277,0.295,0.235,0.06,-0.04500000000000004,0.296,0.31,0.28,0.02999999999999997,0.010000000000000009,0.274,0.295,0.235,0.06,-0.04500000000000004,0.2872,0.3,0.28,0.019999999999999962,-0.01899999999999996,23943,104500,0,104500,97344
2018-12-16,0.274,0.29,0.255,0.034999999999999976,-0.01100000000000001,0.2884,0.31,0.27699999999999997,0.03300000000000003,-0.004000000000000059,0.2288,0.27,0.151,0.11900000000000002,0.11900000000000002,0.2852,0.31,0.27,0.03999999999999998,0.006999999999999951,61650,123900,20009,103891,-48617
2018-12-23,0.27375000000000005,0.28,0.27,0.010000000000000009,0.0050000000000000044,0.28975,0.304,0.282,0.02200000000000002,0.006000000000000061,0.26525,0.271,0.26,0.01100000000000001,0.0010000000000000009,0.28200000000000003,0.28800000000000003,0.275,0.013000000000000012,0.008000000000000007,71211,106828,28700,78128,-78128
2018-12-30,0.28400000000000003,0.3,0.261,0.03899999999999998,-0.024999999999999967,0.29025,0.3,0.261,0.03899999999999998,0.0,0.26025,0.265,0.25,0.015000000000000013,0.015000000000000013,0.2705,0.3,0.256,0.043999999999999984,0.043999999999999984,71875,190889,0,190889,-127969
2019-01-06,0.294,0.31,0.28,0.02999999999999997,-0.019999999999999962,0.2974,0.31,0.28,0.02999999999999997,-0.019999999999999962,0.2836,0.31,0.268,0.04199999999999998,-0.004999999999999949,0.28500000000000003,0.31,0.27,0.03999999999999998,-0.009999999999999953,7503,21695,0,21695,-13670
2019-01-13,0.27940000000000004,0.3,0.27,0.02999999999999997,-0.0050000000000000044,0.291,0.3,0.273,0.02699999999999997,-0.008000000000000007,0.27180000000000004,0.275,0.27,0.0050000000000000044,0.0050000000000000044,0.283,0.3,0.27,0.02999999999999997,0.01699999999999996,19103,65809,1433,64376,-64376
2019-01-20,0.279,0.29600000000000004,0.27,0.026000000000000023,0.02100000000000002,0.296,0.31,0.275,0.034999999999999976,0.034999999999999976,0.2765,0.29,0.27,0.019999999999999962,0.014999999999999958,0.28725,0.299,0.275,0.023999999999999966,0.014999999999999958,25335,58817,0,58817,58817
2019-01-27,0.3038,0.32,0.29100000000000004,0.02899999999999997,0.014000000000000012,0.3118,0.32,0.309,0.01100000000000001,0.0010000000000000009,0.2984,0.31,0.29,0.020000000000000018,0.0020000000000000018,0.3044,0.31,0.29,0.020000000000000018,0.01200000000000001,4395,9669,0,9669,7244
2019-02-03,0.334,0.445,0.29100000000000004,0.15399999999999997,0.125,0.3768,0.445,0.309,0.136,0.125,0.31980000000000003,0.385,0.29100000000000004,0.09399999999999997,0.07600000000000001,0.3416,0.385,0.309,0.07600000000000001,0.07600000000000001,50373,182201,0,182201,-3686
2019-02-10,0.36979999999999996,0.42,0.35,0.07,-0.07,0.39139999999999997,0.42,0.369,0.05099999999999999,-0.02100000000000002,0.34199999999999997,0.36,0.3,0.06,-0.04999999999999999,0.3776,0.39899999999999997,0.35,0.04899999999999999,0.01899999999999996,16689,31762,5272,26490,-26490
2019-02-17,0.35624999999999996,0.375,0.35,0.025000000000000022,0.0,0.38075,0.39899999999999997,0.374,0.024999999999999967,0.024999999999999967,0.33999999999999997,0.35,0.31,0.03999999999999998,-0.03999999999999998,0.36575,0.375,0.35,0.025000000000000022,-0.010000000000000009,6710,13597,1897,11700,10816
2019-02-24,0.33499999999999996,0.36,0.31,0.04999999999999999,-0.010000000000000009,0.34249999999999997,0.36,0.31,0.04999999999999999,-0.010000000000000009,0.3235,0.35,0.3,0.04999999999999999,0.014999999999999958,0.3285,0.35,0.305,0.044999999999999984,0.0,30845,87563,0,87563,-14243
2019-03-03,0.326,0.37,0.3,0.07,0.06,0.343,0.37,0.31,0.06,0.010000000000000009,0.308,0.34,0.29,0.050000000000000044,0.030000000000000027,0.31980000000000003,0.34,0.3,0.040000000000000036,0.026000000000000023,9576,21750,0,21750,-458
2019-03-10,0.33775,0.34,0.33299999999999996,0.007000000000000062,-0.007000000000000062,0.352,0.37,0.33299999999999996,0.03700000000000003,-0.03700000000000003,0.315,0.32,0.31,0.010000000000000009,0.0,0.34825,0.37,0.32,0.04999999999999999,-0.04999999999999999,15116,53473,1320,52153,-51973
2019-03-17,0.322,0.34,0.31,0.030000000000000027,0.030000000000000027,0.328,0.34,0.31,0.030000000000000027,0.030000000000000027,0.316,0.34,0.31,0.030000000000000027,0.030000000000000027,0.322,0.34,0.31,0.030000000000000027,0.030000000000000027,3739,13100,0,13100,0
2019-03-24,0.3266,0.34700000000000003,0.308,0.039000000000000035,-0.01200000000000001,0.334,0.34700000000000003,0.32,0.027000000000000024,-0.024999999999999967,0.3164,0.33799999999999997,0.29600000000000004,0.041999999999999926,0.011999999999999955,0.3286,0.345,0.32,0.024999999999999967,-0.024999999999999967,5234,25471,0,25471,-25269
2019-03-31,0.3064,0.325,0.297,0.028000000000000025,0.02400000000000002,0.323,0.34,0.315,0.025000000000000022,0.020000000000000018,0.3032,0.325,0.29600000000000004,0.02899999999999997,0.02899999999999997,0.3158,0.33,0.3,0.030000000000000027,0.010000000000000009,20616,46048,1717,44331,20113
2019-04-07,0.3236,0.34299999999999997,0.3,0.04299999999999998,-0.03500000000000003,0.3382,0.35,0.313,0.03699999999999998,0.009999999999999953,0.3148,0.335,0.299,0.03600000000000003,-0.03500000000000003,0.3342,0.345,0.313,0.03199999999999997,0.004999999999999949,9057,19206,1600,17606,11400
2019-04-14,0.3215,0.34,0.3,0.040000000000000036,-0.020000000000000018,0.3315,0.355,0.32,0.034999999999999976,-0.02999999999999997,0.3065,0.326,0.3,0.026000000000000023,0.0,0.3155,0.326,0.301,0.025000000000000022,0.014000000000000012,28460,42580,0,42580,-1153
2019-04-21,0.3044,0.312,0.29,0.02200000000000002,0.01200000000000001,0.3104,0.312,0.31,0.0020000000000000018,0.0020000000000000018,0.295,0.305,0.29,0.015000000000000013,0.015000000000000013,0.2988,0.305,0.292,0.013000000000000012,0.008000000000000007,14216,21000,9413,11587,-8087
2019-04-28,0.303,0.32,0.292,0.028000000000000025,0.008000000000000007,0.3094,0.32,0.292,0.028000000000000025,-0.015000000000000013,0.293,0.295,0.292,0.0030000000000000027,0.0030000000000000027,0.2998,0.31,0.292,0.018000000000000016,-0.015000000000000013,7268,13808,0,13808,1222
2019-05-05,0.29,0.295,0.28,0.014999999999999958,0.0,0.3138,0.34,0.28,0.06,0.020000000000000018,0.285,0.295,0.28,0.014999999999999958,0.004999999999999949,0.3098,0.34,0.28,0.06,0.03999999999999998,19348,63322,0,63322,-37788
2019-05-12,0.30374999999999996,0.32,0.285,0.03500000000000003,0.015000000000000013,0.3125,0.32,0.3,0.020000000000000018,-0.020000000000000018,0.29874999999999996,0.31,0.285,0.025000000000000022,0.015000000000000013,0.31225,0.32,0.3,0.020000000000000018,-0.020000000000000018,22071,67677,0,67677,-67677
2019-05-19,0.274,0.285,0.251,0.033999999999999975,-0.004999999999999949,0.298,0.31,0.275,0.034999999999999976,-0.009000000000000008,0.26425,0.28,0.251,0.029000000000000026,0.029000000000000026,0.28425,0.299,0.275,0.023999999999999966,0.010999999999999954,24908,67844,6004,61840,-12780
2019-05-26,0.28625,0.3,0.265,0.034999999999999976,0.033999999999999975,0.30225,0.319,0.29,0.029000000000000026,0.010000000000000009,0.27675,0.3,0.261,0.03899999999999998,-0.0040000000000000036,0.3015,0.319,0.29,0.029000000000000026,0.007000000000000006,144784,381032,16668,364364,110640
2019-06-02,0.2762,0.33,0.251,0.07900000000000001,0.07,0.2864,0.33,0.26,0.07,0.038000000000000034,0.27040000000000003,0.33,0.251,0.07900000000000001,0.07,0.2786,0.33,0.251,0.07900000000000001,0.038000000000000034,24860,58753,0,58753,-4075
2019-06-09,0.2582,0.26,0.251,0.009000000000000008,0.0,0.2636,0.27,0.26,0.010000000000000009,0.008000000000000007,0.2528,0.26,0.251,0.009000000000000008,-0.009000000000000008,0.255,0.26,0.251,0.009000000000000008,-0.009000000000000008,21471,58938,0,58938,58938
2019-06-16,0.258,0.268,0.251,0.017000000000000015,0.009000000000000008,0.27640000000000003,0.309,0.26,0.04899999999999999,0.03899999999999998,0.2556,0.26,0.251,0.009000000000000008,0.009000000000000008,0.26480000000000004,0.275,0.256,0.019000000000000017,0.007000000000000006,47765,119995,8969,111026,111026
2019-06-23,0.2948,0.34,0.263,0.07700000000000001,0.07700000000000001,0.3102,0.355,0.271,0.08399999999999996,0.05500000000000005,0.2802,0.3,0.261,0.03899999999999998,0.03899999999999998,0.292,0.32,0.27,0.04999999999999999,0.019999999999999962,73954,155921,34627,121294,-5424
2019-06-30,0.32875,0.34,0.295,0.04500000000000004,0.04500000000000004,0.3375,0.34,0.33,0.010000000000000009,0.010000000000000009,0.31074999999999997,0.33799999999999997,0.29,0.04799999999999999,0.04299999999999998,0.3265,0.33799999999999997,0.303,0.034999999999999976,0.007999999999999952,11964,21942,2900,19042,-3498
2019-07-07,0.31775,0.33899999999999997,0.31,0.02899999999999997,-0.02899999999999997,0.32275,0.33899999999999997,0.312,0.02699999999999997,-0.01899999999999996,0.314,0.326,0.31,0.016000000000000014,-0.016000000000000014,0.319,0.326,0.31,0.016000000000000014,-0.006000000000000005,8751,23447,1520,21927,-17508
2019-07-14,0.32,0.34,0.3,0.040000000000000036,-0.040000000000000036,0.3458,0.36,0.34,0.019999999999999962,-0.01100000000000001,0.308,0.33,0.29,0.040000000000000036,-0.030000000000000027,0.3322,0.35,0.29,0.06,-0.008999999999999952,27146,49559,9900,39659,24497
2019-07-21,0.34,0.34,0.34,0.0,0.0,0.3402,0.341,0.34,0.0010000000000000009,0.0010000000000000009,0.3222,0.335,0.311,0.02400000000000002,0.006000000000000005,0.3236,0.335,0.311,0.02400000000000002,-0.0010000000000000009,17782,54884,3750,51134,2378
2019-07-28,0.3146,0.34,0.29,0.050000000000000044,-0.040000000000000036,0.3322,0.341,0.32,0.02100000000000002,-0.01100000000000001,0.299,0.34,0.275,0.065,-0.014999999999999958,0.314,0.34,0.29,0.050000000000000044,-0.010000000000000009,23562,57451,0,57451,-2489
2019-08-04,0.3074,0.32,0.293,0.027000000000000024,-0.0030000000000000027,0.311,0.326,0.295,0.031000000000000028,-0.019000000000000017,0.2912,0.31,0.26899999999999996,0.041000000000000036,-0.041000000000000036,0.2976,0.326,0.26899999999999996,0.05700000000000005,-0.05700000000000005,18300,49649,0,49649,49015
2019-08-11,0.267,0.295,0.245,0.04999999999999999,-0.019999999999999962,0.2864,0.295,0.27399999999999997,0.02100000000000002,-0.006000000000000005,0.2452,0.27,0.2,0.07,0.061,0.2618,0.29,0.2,0.08999999999999997,0.061,49037,216367,1669,214698,-214073
2019-08-18,0.2788,0.295,0.26,0.034999999999999976,-0.015000000000000013,0.2878,0.3,0.275,0.024999999999999967,0.0050000000000000044,0.268,0.275,0.26,0.015000000000000013,-0.015000000000000013,0.276,0.285,0.27,0.014999999999999958,0.003999999999999948,11004,28902,0,28902,8328
2019-08-25,0.2742,0.29,0.263,0.02699999999999997,0.0020000000000000018,0.2864,0.292,0.28,0.011999999999999955,0.0,0.2646,0.28,0.25,0.030000000000000027,-0.013000000000000012,0.276,0.29,0.25,0.03999999999999998,-0.030000000000000027,18811,30804,3700,27104,10790
2019-09-01,0.2793333333333334,0.28,0.278,0.0020000000000000018,0.0020000000000000018,0.2833333333333333,0.29,0.28,0.009999999999999953,-0.009999999999999953,0.26766666666666666,0.278,0.255,0.02300000000000002,-0.008000000000000007,0.27266666666666667,0.29,0.255,0.034999999999999976,-0.01699999999999996,32172,49924,19900,30024,6793
2019-09-08,0.2664,0.28,0.25,0.030000000000000027,0.0,0.274,0.28,0.27,0.010000000000000009,-0.0050000000000000044,0.251,0.26,0.235,0.025000000000000022,0.0,0.2686,0.275,0.26,0.015000000000000013,-0.015000000000000013,15937,26154,3954,22200,16025
2019-09-15,0.255,0.27,0.25,0.020000000000000018,-0.020000000000000018,0.269,0.275,0.255,0.020000000000000018,-0.015000000000000013,0.2488,0.251,0.243,0.008000000000000007,0.0,0.26380000000000003,0.275,0.251,0.02400000000000002,-0.013000000000000012,57190,234886,2455,232431,4055
2019-09-22,0.252,0.26,0.235,0.025000000000000022,-0.020000000000000018,0.2656,0.273,0.255,0.018000000000000016,0.01200000000000001,0.248,0.255,0.235,0.020000000000000018,-0.020000000000000018,0.261,0.268,0.25,0.018000000000000016,0.01200000000000001,17678,32600,0,32600,20765
2019-09-29,0.2502,0.26,0.235,0.025000000000000022,-0.013999999999999985,0.2644,0.28,0.24600000000000002,0.034,-0.02099999999999999,0.2434,0.26,0.235,0.025000000000000022,-0.021999999999999992,0.2522,0.267,0.24,0.027000000000000024,-0.027000000000000024,27126,106661,2200,104461,-13526
