Date,AEMStock_Open_average,AEMStock_Open_max,AEMStock_Open_min,AEMStock_Open_volatility,AEMStock_Open_change,AEMStock_High_average,AEMStock_High_max,AEMStock_High_min,AEMStock_High_volatility,AEMStock_High_change,AEMStock_Low_average,AEMStock_Low_max,AEMStock_Low_min,AEMStock_Low_volatility,AEMStock_Low_change,AEMStock_Close_average,AEMStock_Close_max,AEMStock_Close_min,AEMStock_Close_volatility,AEMStock_Close_change,AEMStock_Volume_average,AEMStock_Volume_max,AEMStock_Volume_min,AEMStock_Volume_volatility,AEMStock_Volume_change
2018-01-14,47.375,47.81,46.95,0.8599999999999994,-0.4099999999999966,47.7275,48.36,47.07,1.2899999999999991,-0.9299999999999997,46.795,47.26,46.24,1.019999999999996,-0.8500000000000014,47.0875,47.93,46.26,1.6700000000000017,-1.6700000000000017,1205300,1430245,1059488,370757,-187892
2018-01-21,47.548,49.25,45.82,3.4299999999999997,2.6600000000000037,48.324,49.8,46.49,3.309999999999995,2.9199999999999946,47.086,48.64,45.23,3.4100000000000037,2.980000000000004,47.908,49.23,45.92,3.309999999999995,3.309999999999995,1486556,2417356,909424,1507932,-100577
2018-01-28,47.589999999999996,48.99,46.15,2.8400000000000034,-2.8400000000000034,47.858,49.27,46.62,2.6500000000000057,-2.6500000000000057,46.556,47.6,45.42,2.1799999999999997,-2.1799999999999997,47.046,47.67,45.79,1.8800000000000026,-1.8800000000000026,1163997,1490633,892580,598053,137236
2018-02-04,44.244,45.8,43.3,2.5,-2.5,44.588,46.12,43.36,2.759999999999998,-2.759999999999998,43.266,44.44,41.56,2.8799999999999955,-2.8799999999999955,43.766,44.77,42.85,1.9200000000000017,-1.9200000000000017,1614312,1986540,1323694,662846,394688
2018-02-11,44.142,45.76,43.2,2.559999999999995,0.769999999999996,44.946,46.13,44.05,2.0800000000000054,-0.30000000000000426,43.339999999999996,44.17,42.57,1.6000000000000014,-0.3399999999999963,44.332,45.49,43.1,2.3900000000000006,-0.9499999999999957,2348122,3762611,1198879,2563732,2078244
2018-02-18,41.1325,42.37,40.2,2.1699999999999946,-2.1699999999999946,41.415,42.55,40.65,1.8999999999999986,-1.8999999999999986,40.49,41.58,39.75,1.8299999999999983,-1.8299999999999983,40.7325,41.68,40.25,1.4299999999999997,-1.1199999999999974,1710520,2047421,1409385,638036,-5227
2018-02-25,39.286,40.85,37.85,3.0,-1.9600000000000009,39.75,41.04,38.75,2.289999999999999,-1.6799999999999997,38.434,40.22,37.35,2.8699999999999974,-2.1700000000000017,38.784,40.44,38.09,2.3499999999999943,-2.309999999999995,1859959,2425606,1233447,1192159,148755
2018-03-04,38.656,39.06,37.84,1.2199999999999989,1.1099999999999994,39.182,39.61,38.4,1.2100000000000009,0.9100000000000037,38.25,38.8,37.48,1.3200000000000003,1.220000000000006,38.802,39.17,38.31,0.8599999999999994,0.75,1224044,1376898,997811,379087,-234325
2018-03-11,39.328,39.63,38.71,0.9200000000000017,0.4099999999999966,39.728,39.9,39.52,0.37999999999999545,0.05999999999999517,39.053999999999995,39.51,38.71,0.7999999999999972,0.19999999999999574,39.458,39.8,39.07,0.7299999999999969,-0.00999999999999801,1447106,2455469,1026653,1428816,1082092
2018-03-18,40.124,41.07,39.43,1.6400000000000006,1.6400000000000006,40.728,42.22,39.68,2.539999999999999,2.25,39.748,40.78,39.1,1.6799999999999997,1.5900000000000034,40.384,41.84,39.63,2.210000000000001,2.0400000000000063,1479731,1853400,1224792,628608,628608
2018-03-25,41.7625,42.09,41.53,0.5600000000000023,-0.5600000000000023,42.2175,42.46,41.88,0.5799999999999983,-0.3299999999999983,41.485,41.79,41.05,0.740000000000002,-0.36999999999999744,41.942499999999995,42.37,41.42,0.9499999999999957,-0.29999999999999716,1396836,1815555,924344,891211,-891211
2018-04-01,42.304,42.83,41.33,1.5,-0.1700000000000017,42.688,43.07,42.24,0.8299999999999983,-0.39000000000000057,41.83,42.22,41.16,1.0600000000000023,-0.03999999999999915,42.228,42.59,41.67,0.9200000000000017,-0.04000000000000625,1143501,1429864,896271,533593,198987
2018-04-08,43.412,43.99,42.54,1.4500000000000028,1.4500000000000028,44.083999999999996,45.3,43.32,1.9799999999999969,1.9799999999999969,43.228,43.95,42.1,1.8500000000000014,1.8500000000000014,43.752,44.86,43.1,1.759999999999998,1.759999999999998,1691011,1981566,1293853,687713,232028
2018-04-15,45.088,45.67,44.14,1.5300000000000011,-0.8399999999999963,45.368,46.02,44.4,1.6200000000000045,-0.8700000000000045,44.566,45.37,43.72,1.6499999999999986,-1.0,44.864,45.47,44.16,1.3100000000000023,-1.0400000000000063,1402252,1995198,1014343,980855,-216112
2018-04-22,43.562,44.09,43.12,0.970000000000006,0.5400000000000063,43.938,44.41,43.7,0.7099999999999937,0.529999999999994,43.216,43.63,42.81,0.8200000000000003,0.4200000000000017,43.612,43.96,43.29,0.6700000000000017,0.39000000000000057,1321140,2072076,1024704,1047372,41094
2018-04-29,42.488,43.25,42.0,1.25,-1.0,42.814,43.47,42.22,1.25,-0.6799999999999997,41.886,42.25,41.13,1.1199999999999974,0.21000000000000085,42.326,42.74,42.07,0.6700000000000017,0.6499999999999986,1058311,1325386,682008,643378,-643378
2018-05-06,43.408,44.82,42.55,2.270000000000003,2.229999999999997,43.924,44.92,43.12,1.8000000000000043,1.8000000000000043,43.186,44.5,42.17,2.3299999999999983,2.0,43.786,44.73,42.77,1.9599999999999937,1.9599999999999937,1016983,1205785,604300,601485,601485
2018-05-13,43.87,44.86,43.15,1.7100000000000009,-1.7100000000000009,44.128,45.17,43.22,1.9500000000000028,-1.9500000000000028,43.566,44.64,42.84,1.7999999999999972,-1.7999999999999972,43.774,44.82,43.09,1.7299999999999969,-1.7299999999999969,1018681,1492051,639641,852410,-109350
2018-05-20,43.32,44.07,42.59,1.4799999999999969,1.1499999999999986,43.839999999999996,44.33,43.12,1.2100000000000009,1.2100000000000009,42.99,43.81,42.29,1.5200000000000031,1.5200000000000031,43.504,44.28,42.83,1.4500000000000028,1.0799999999999983,831308,857959,773624,84335,-84335
2018-05-27,44.6175,44.96,43.91,1.0500000000000043,0.8600000000000065,45.495,45.8,45.13,0.6699999999999946,-0.6699999999999946,44.495,44.94,43.91,1.0300000000000011,0.5800000000000054,45.0,45.35,44.72,0.6300000000000026,-0.259999999999998,1252293,1576016,753452,822564,-278139
2018-06-03,44.686,45.01,44.25,0.759999999999998,-0.759999999999998,44.910000000000004,45.2,44.54,0.6600000000000037,-0.5500000000000043,44.136,44.38,43.83,0.5500000000000043,-0.3400000000000034,44.446,44.67,44.25,0.4200000000000017,0.0799999999999983,802722,1004688,524760,479928,-206665
2018-06-10,45.38,46.04,44.27,1.769999999999996,1.769999999999996,45.874,46.63,45.13,1.5,0.9099999999999966,45.03,45.83,44.25,1.5799999999999983,0.7999999999999972,45.63,46.6,45.11,1.490000000000002,0.030000000000001137,1478254,2698096,1017562,1680534,1680534
2018-06-17,44.558,45.2,43.79,1.4100000000000037,-0.970000000000006,44.928,45.53,44.41,1.1200000000000045,-0.6499999999999986,44.254,45.05,43.72,1.3299999999999983,-0.8399999999999963,44.564,45.43,43.97,1.4600000000000009,-0.5799999999999983,922306,1318240,571435,746805,-746805
2018-06-24,44.398,44.81,44.03,0.7800000000000011,0.2700000000000031,45.124,46.22,44.79,1.4299999999999997,1.3299999999999983,44.153999999999996,44.74,43.55,1.1900000000000048,0.480000000000004,44.681999999999995,45.83,44.16,1.6700000000000017,1.5300000000000011,1204208,1573269,783430,789839,225982
2018-07-01,46.5,47.6,45.45,2.1499999999999986,2.1499999999999986,46.9775,47.83,45.73,2.1000000000000014,2.0700000000000003,45.989999999999995,46.83,44.68,2.1499999999999986,2.1499999999999986,46.5225,47.74,45.18,2.5600000000000023,1.6899999999999977,955646,1366379,619026,747353,274018
2018-07-08,45.986,47.36,45.48,1.8800000000000026,-1.5899999999999963,46.442,47.42,46.04,1.3800000000000026,-1.25,45.542,46.09,45.21,0.8800000000000026,-0.6800000000000068,45.858000000000004,46.28,45.29,0.990000000000002,-0.6599999999999966,957891,1106199,803511,302688,-113367
2018-07-15,45.374,45.91,44.96,0.9499999999999957,0.3399999999999963,46.022,46.3,45.68,0.6199999999999974,0.14000000000000057,45.232,45.73,44.73,1.0,0.3999999999999986,45.66,46.03,45.49,0.5399999999999991,0.3400000000000034,976259,1120086,832289,287797,-287797
2018-07-22,44.286,45.72,42.51,3.210000000000001,-3.210000000000001,44.442,45.75,42.53,3.219999999999999,-3.219999999999999,43.28,44.26,41.61,2.6499999999999986,-2.6499999999999986,43.574,44.84,41.8,3.0400000000000063,-2.5,1431021,2287143,927358,1359785,-152993
2018-07-29,41.792,42.29,41.31,0.9799999999999969,-0.6400000000000006,41.954,42.29,41.52,0.769999999999996,-0.38000000000000256,41.302,41.6,41.04,0.5600000000000023,-0.21000000000000085,41.606,41.94,41.3,0.6400000000000006,-0.39000000000000057,1136064,1361400,1032068,329332,552
2018-08-05,40.802,41.71,40.24,1.4699999999999989,-1.0300000000000011,41.17,41.8,40.59,1.2099999999999937,-1.1400000000000006,40.226,41.19,39.83,1.3599999999999994,-1.3499999999999943,40.39,41.26,39.97,1.2899999999999991,-1.2899999999999991,1043859,1441885,767557,674328,178252
2018-08-12,37.334,39.64,34.9,4.740000000000002,-4.740000000000002,37.660000000000004,39.86,35.83,4.030000000000001,-4.030000000000001,36.246,38.54,34.49,4.049999999999997,-3.729999999999997,36.51,38.63,34.55,4.080000000000005,-3.0700000000000003,2354420,3238848,1411957,1826891,1605493
2018-08-19,35.582,35.95,35.28,0.6700000000000017,-0.3500000000000014,35.972,36.42,35.63,0.7899999999999991,0.5,35.138,35.79,34.51,1.2800000000000011,-0.19999999999999574,35.586,36.16,34.68,1.4799999999999969,0.75,1318949,1560792,1092658,468134,194807
2018-08-26,35.866,36.99,34.82,2.1700000000000017,-1.4399999999999977,36.108,37.14,35.22,1.9200000000000017,-1.5799999999999983,35.31,36.21,34.34,1.8699999999999974,-1.8699999999999974,35.544000000000004,36.72,34.52,2.1999999999999957,-2.1999999999999957,1335503,1676763,1044480,632283,419352
2018-09-02,33.15,33.78,32.42,1.3599999999999994,-1.3599999999999994,33.47,34.08,33.17,0.9099999999999966,-0.8699999999999974,32.525,33.16,32.18,0.9799999999999969,-0.9799999999999969,32.9075,33.21,32.59,0.6199999999999974,-0.05000000000000426,2041616,2544529,1685275,859254,-859254
2018-09-09,33.372,34.49,32.66,1.8300000000000054,0.30999999999999517,33.842,34.59,33.13,1.4600000000000009,0.21000000000000085,32.874,33.5,32.5,1.0,0.1700000000000017,33.406,34.1,33.03,1.0700000000000003,0.269999999999996,1689727,2028574,1436509,592065,-592065
2018-09-16,34.5,35.24,33.47,1.7700000000000031,1.2800000000000011,35.064,35.51,34.46,1.0499999999999972,0.7199999999999989,34.126,34.61,33.34,1.269999999999996,0.769999999999996,34.648,35.15,34.06,1.0899999999999963,0.6099999999999994,1887773,3317587,1278520,2039067,1674307
2018-09-23,34.46,34.97,33.5,1.4699999999999989,-0.769999999999996,34.942,35.43,34.14,1.2899999999999991,-0.7100000000000009,33.928,34.43,33.2,1.2299999999999969,-0.10000000000000142,34.27,35.1,33.75,1.3500000000000014,-0.14999999999999858,1615702,2119394,1222067,897327,-206997
