Date,Energy Select Sector SPDREtf_Open_average,Energy Select Sector SPDREtf_Open_max,Energy Select Sector SPDREtf_Open_min,Energy Select Sector SPDREtf_Open_volatility,Energy Select Sector SPDREtf_Open_change,Energy Select Sector SPDREtf_High_average,Energy Select Sector SPDREtf_High_max,Energy Select Sector SPDREtf_High_min,Energy Select Sector SPDREtf_High_volatility,Energy Select Sector SPDREtf_High_change,Energy Select Sector SPDREtf_Low_average,Energy Select Sector SPDREtf_Low_max,Energy Select Sector SPDREtf_Low_min,Energy Select Sector SPDREtf_Low_volatility,Energy Select Sector SPDREtf_Low_change,Energy Select Sector SPDREtf_Close_average,Energy Select Sector SPDREtf_Close_max,Energy Select Sector SPDREtf_Close_min,Energy Select Sector SPDREtf_Close_volatility,Energy Select Sector SPDREtf_Close_change
2018-01-14,74.09,74.09,74.09,0.0,0.0,74.19,74.19,74.19,0.0,0.0,73.68,73.68,73.68,0.0,0.0,74.16,74.16,74.16,0.0,0.0
2018-01-21,75.02,75.02,75.02,0.0,0.0,75.39,75.39,75.39,0.0,0.0,74.86,74.86,74.86,0.0,0.0,75.26,75.26,75.26,0.0,0.0
2018-01-28,72.07,72.07,72.07,0.0,0.0,72.25,72.25,72.25,0.0,0.0,69.97,69.97,69.97,0.0,0.0,70.36,70.36,70.36,0.0,0.0
2018-02-04,65.55,65.55,65.55,0.0,0.0,65.62,65.62,65.62,0.0,0.0,62.58,62.58,62.58,0.0,0.0,64.73,64.73,64.73,0.0,0.0
2018-02-11,66.03,66.03,66.03,0.0,0.0,66.76,66.76,66.76,0.0,0.0,65.74,65.74,65.74,0.0,0.0,66.14,66.14,66.14,0.0,0.0
2018-02-18,65.71,65.71,65.71,0.0,0.0,66.85,66.85,66.85,0.0,0.0,65.59,65.59,65.59,0.0,0.0,66.8,66.8,66.8,0.0,0.0
2018-02-25,64.26,64.26,64.26,0.0,0.0,65.24,65.24,65.24,0.0,0.0,63.74,63.74,63.74,0.0,0.0,65.01,65.01,65.01,0.0,0.0
2018-03-04,65.72,65.72,65.72,0.0,0.0,66.52,66.52,66.52,0.0,0.0,65.67,65.67,65.67,0.0,0.0,66.46,66.46,66.46,0.0,0.0
2018-03-11,64.81,64.81,64.81,0.0,0.0,65.65,65.65,65.65,0.0,0.0,64.68,64.68,64.68,0.0,0.0,65.36,65.36,65.36,0.0,0.0
2018-03-18,65.56,65.56,65.56,0.0,0.0,66.32,66.32,66.32,0.0,0.0,64.68,64.68,64.68,0.0,0.0,64.83,64.83,64.83,0.0,0.0
2018-03-25,64.38,64.38,64.38,0.0,0.0,65.71,65.71,65.71,0.0,0.0,64.38,64.38,64.38,0.0,0.0,65.45,65.45,65.45,0.0,0.0
2018-04-01,66.18,66.18,66.18,0.0,0.0,66.5,66.5,66.5,0.0,0.0,64.53,64.53,64.53,0.0,0.0,65.39,65.39,65.39,0.0,0.0
2018-04-08,68.95,68.95,68.95,0.0,0.0,69.62,69.62,69.62,0.0,0.0,68.85,68.85,68.85,0.0,0.0,69.34,69.34,69.34,0.0,0.0
2018-04-15,71.37,71.37,71.37,0.0,0.0,71.42,71.42,71.42,0.0,0.0,70.71,70.71,70.71,0.0,0.0,71.17,71.17,71.17,0.0,0.0
2018-04-22,71.71,71.71,71.71,0.0,0.0,72.04,72.04,72.04,0.0,0.0,71.39,71.39,71.39,0.0,0.0,71.68,71.68,71.68,0.0,0.0
2018-04-29,71.16,71.16,71.16,0.0,0.0,71.96,71.96,71.96,0.0,0.0,70.87,70.87,70.87,0.0,0.0,71.71,71.71,71.71,0.0,0.0
