Date,MMMStock_Open_average,MMMStock_Open_max,MMMStock_Open_min,MMMStock_Open_volatility,MMMStock_Open_change,MMMStock_High_average,MMMStock_High_max,MMMStock_High_min,MMMStock_High_volatility,MMMStock_High_change,MMMStock_Low_average,MMMStock_Low_max,MMMStock_Low_min,MMMStock_Low_volatility,MMMStock_Low_change,MMMStock_Close_average,MMMStock_Close_max,MMMStock_Close_min,MMMStock_Close_volatility,MMMStock_Close_change,MMMStock_Volume_average,MMMStock_Volume_max,MMMStock_Volume_min,MMMStock_Volume_volatility,MMMStock_Volume_change
2018-01-14,246.7275,248.13,245.3,2.829999999999984,1.329999999999984,248.305,249.0,247.19,1.8100000000000023,1.3100000000000023,245.0375,245.8,243.83,1.9699999999999989,1.7699999999999818,246.735,248.18,244.74,3.4399999999999977,3.4399999999999977,2294275,2519000,2013467,505533,-397664
2018-01-21,249.092,253.43,246.91,6.52000000000001,6.300000000000011,251.652,259.77,247.26,12.509999999999991,11.879999999999995,247.388,253.39,245.08,8.309999999999974,8.309999999999974,250.458,258.63,246.31,12.319999999999993,11.329999999999984,2838541,3730628,1660506,2070122,2070122
2018-01-28,251.894,258.51,246.43,12.079999999999984,-12.079999999999984,253.4,259.34,248.75,10.589999999999975,-10.589999999999975,249.608,255.97,244.88,11.090000000000003,-11.090000000000003,250.232,256.01,245.17,10.840000000000003,-10.840000000000003,2889297,3925658,2306292,1619366,1619366
2018-02-04,232.394,243.5,224.61,18.889999999999986,-18.889999999999986,235.352,244.4,226.96,17.439999999999998,-17.439999999999998,225.294,232.82,218.18,14.639999999999986,-7.829999999999984,229.272,233.63,222.89,10.740000000000009,-6.22999999999999,4570819,6590490,2885570,3704920,-2071877
2018-02-11,230.986,234.97,227.49,7.47999999999999,7.47999999999999,233.712,238.44,230.38,8.060000000000002,8.060000000000002,229.554,233.39,226.1,7.289999999999992,7.289999999999992,232.818,236.67,229.19,7.47999999999999,7.47999999999999,2500192,3290351,2127496,1162855,-1068599
2018-02-18,234.6325,236.85,232.43,4.4199999999999875,2.3100000000000023,237.4475,237.89,236.67,1.2199999999999989,1.2199999999999989,233.165,234.39,232.1,2.289999999999992,0.47999999999998977,235.0675,237.02,232.18,4.840000000000003,1.950000000000017,2284628,2675916,1616681,1059235,-1059235
2018-02-25,238.232,244.61,229.75,14.860000000000014,-9.259999999999991,239.982,244.86,231.27,13.590000000000003,-13.590000000000003,234.098,240.72,226.33,14.389999999999986,-12.179999999999978,236.428,244.14,230.37,13.769999999999982,-13.769999999999982,2745295,3487126,1778336,1708790,-173983
2018-03-04,233.924,238.0,230.0,8.0,8.0,236.982,241.37,233.71,7.659999999999997,7.659999999999997,232.042,236.17,228.53,7.639999999999986,7.639999999999986,235.946,241.35,232.81,8.539999999999992,8.539999999999992,2067261,2235348,1840871,394477,-394477
2018-03-11,238.538,242.1,235.22,6.8799999999999955,-6.430000000000007,240.328,243.1,238.08,5.019999999999982,-4.930000000000007,235.982,239.3,233.85,5.450000000000017,-3.630000000000024,236.95,239.8,234.29,5.510000000000019,-2.5800000000000125,2605878,4858043,1770516,3087527,2706777
2018-03-18,231.334,236.01,223.5,12.509999999999991,-12.509999999999991,232.866,237.22,224.27,12.949999999999989,-12.060000000000002,226.44400000000002,232.31,215.27,17.039999999999992,-14.98999999999998,227.33599999999998,234.14,215.36,18.779999999999973,-16.19999999999999,2890902,4295470,1588258,2707212,1599494
