Date,ADSKStock_Open_average,ADSKStock_Open_max,ADSKStock_Open_min,ADSKStock_Open_volatility,ADSKStock_Open_change,ADSKStock_High_average,ADSKStock_High_max,ADSKStock_High_min,ADSKStock_High_volatility,ADSKStock_High_change,ADSKStock_Low_average,ADSKStock_Low_max,ADSKStock_Low_min,ADSKStock_Low_volatility,ADSKStock_Low_change,ADSKStock_Close_average,ADSKStock_Close_max,ADSKStock_Close_min,ADSKStock_Close_volatility,ADSKStock_Close_change,ADSKStock_Volume_average,ADSKStock_Volume_max,ADSKStock_Volume_min,ADSKStock_Volume_volatility,ADSKStock_Volume_change
2018-01-14,113.59,116.24,112.28,3.9599999999999937,-3.280000000000001,115.06,117.08,113.1,3.980000000000004,-1.1700000000000017,111.8,112.37,111.06,1.3100000000000023,0.6500000000000057,113.205,115.29,111.98,3.3100000000000023,3.3100000000000023,2515125,2932163,1625153,1307010,105215
2018-01-21,117.36,118.91,115.25,3.6599999999999966,2.299999999999997,118.806,119.24,118.42,0.8199999999999932,0.3999999999999915,116.172,117.12,114.03,3.0900000000000034,3.0900000000000034,117.542,118.73,116.87,1.8599999999999994,0.3499999999999943,2127939,2905877,1690379,1215498,-1069587
2018-01-28,115.53,117.7,114.12,3.5799999999999983,-3.5799999999999983,116.86,118.47,115.14,3.3299999999999983,-3.3299999999999983,114.108,116.19,111.6,4.590000000000003,-4.590000000000003,114.846,116.38,111.64,4.739999999999995,-4.739999999999995,1427959,1808333,1058818,749515,749515
2018-02-04,108.768,111.77,105.81,5.959999999999994,-4.789999999999992,112.21600000000001,116.15,107.92,8.230000000000004,-8.230000000000004,106.132,110.51,101.55,8.960000000000008,-7.63000000000001,108.61800000000001,112.62,104.81,7.810000000000002,-3.240000000000009,2923126,3923885,1599666,2324219,1033103
2018-02-11,109.322,113.58,106.5,7.079999999999998,6.569999999999993,111.79599999999999,114.71,109.21,5.5,5.320000000000007,108.098,112.1,104.74,7.359999999999999,7.359999999999999,110.912,113.52,108.38,5.140000000000001,4.570000000000007,1879261,2555010,1339044,1215966,-409877
2018-02-18,113.275,114.18,112.51,1.6700000000000017,1.1599999999999966,115.14500000000001,115.72,114.76,0.9599999999999937,-0.01999999999999602,112.15,112.38,111.9,0.47999999999998977,0.37999999999999545,113.515,115.03,112.37,2.6599999999999966,0.7600000000000051,1758820,2045088,1354286,690802,464451
2018-02-25,116.17999999999999,117.95,113.3,4.650000000000006,-2.3299999999999983,118.044,119.74,116.43,3.309999999999988,-1.0699999999999932,114.316,116.65,111.05,5.6000000000000085,-3.680000000000007,116.306,117.47,114.74,2.730000000000004,-0.6400000000000006,2491991,2959624,1658025,1301599,346557
2018-03-04,128.578,138.44,115.18,23.25999999999999,23.25999999999999,131.106,140.0,119.3,20.700000000000003,20.700000000000003,126.92999999999999,137.35,115.05,22.299999999999997,22.299999999999997,130.618,139.36,118.87,20.49000000000001,20.49000000000001,5797457,12753507,2502555,10250952,1249586
2018-03-11,137.764,139.74,136.33,3.4099999999999966,-2.8799999999999955,139.398,141.26,137.61,3.6499999999999773,-2.180000000000007,135.866,138.34,135.05,3.289999999999992,-2.9000000000000057,136.606,138.37,135.75,2.6200000000000045,-2.6200000000000045,1954417,2438224,1319163,1119061,328891
2018-03-18,133.804,135.01,131.75,3.259999999999991,-2.1899999999999977,135.556,137.6,132.5,5.099999999999994,-2.960000000000008,131.794,133.89,128.0,5.889999999999986,-4.060000000000002,132.776,135.54,128.02,7.519999999999982,-6.289999999999992,2271755,2763374,1760578,1002796,716072
2018-03-25,129.6225,134.53,125.2,9.329999999999998,-5.8500000000000085,131.72,134.59,128.31,6.280000000000001,-6.280000000000001,126.375,130.06,123.87,6.189999999999998,-6.189999999999998,128.165,134.22,124.55,9.670000000000002,-8.64,3282974,4263826,2290019,1973807,1973807
2018-04-01,125.166,128.68,121.72,6.960000000000008,2.1299999999999955,127.478,129.14,125.8,3.339999999999989,2.1599999999999966,123.262,126.98,120.8,6.180000000000007,4.159999999999997,125.772,128.02,122.75,5.27000000000001,3.0,2431873,2683251,2082237,601014,-155438
2018-04-08,130.312,133.55,126.72,6.8300000000000125,6.8300000000000125,132.15,133.55,129.13,4.420000000000016,4.420000000000016,128.75,131.12,126.39,4.730000000000004,1.5900000000000034,130.316,132.17,127.57,4.599999999999994,1.5999999999999943,1835846,2182546,1379933,802613,130421
2018-04-15,132.17000000000002,133.49,130.49,3.0,1.9799999999999898,133.204,134.73,131.15,3.579999999999984,1.3199999999999932,130.448,132.08,128.77,3.3100000000000023,0.18999999999999773,131.71800000000002,133.87,129.72,4.150000000000006,0.37000000000000455,1611802,2100597,1250758,849839,-29103
2018-04-22,127.356,130.64,123.72,6.9199999999999875,-3.4799999999999898,128.67,132.04,124.65,7.389999999999986,-4.209999999999994,124.2,128.29,120.91,7.3799999999999955,-2.509999999999991,126.09,129.18,123.68,5.5,-2.5400000000000063,1790017,2513420,1175553,1337867,-194421
2018-04-29,126.13799999999999,127.32,124.76,2.559999999999988,-0.8299999999999983,128.34,130.68,127.21,3.470000000000013,2.5900000000000034,125.112,125.81,123.88,1.9300000000000068,-0.21999999999999886,127.056,129.46,125.26,4.200000000000003,3.5600000000000023,1451880,1632882,1163008,469874,184360
2018-05-06,133.384,136.56,129.76,6.800000000000011,6.800000000000011,135.252,137.67,132.12,5.549999999999983,4.819999999999993,132.728,135.33,129.63,5.700000000000017,5.700000000000017,134.466,136.47,131.57,4.900000000000006,4.640000000000015,1403189,1678429,1152299,526130,143851
2018-05-13,135.73,136.99,133.16,3.8300000000000125,-0.37000000000000455,137.81,139.66,136.73,2.930000000000007,1.2800000000000011,134.12800000000001,136.25,131.59,4.659999999999997,2.9199999999999875,136.314,138.85,134.11,4.739999999999981,4.739999999999981,1676095,2089032,1404495,684537,25513
2018-05-20,137.04,139.61,132.71,6.900000000000006,-6.900000000000006,139.58599999999998,139.94,139.17,0.7700000000000102,-0.25,135.136,136.93,131.15,5.780000000000001,-5.780000000000001,137.072,139.31,132.75,6.560000000000002,-4.9199999999999875,3345772,6543575,1740505,4803070,4068789
2018-05-27,130.53,131.65,129.51,2.140000000000015,-1.3499999999999943,132.2825,133.65,131.2,2.450000000000017,1.4099999999999966,128.9625,129.95,128.14,1.8100000000000023,1.8100000000000023,130.4025,133.52,129.1,4.420000000000016,3.9000000000000057,2476399,2946749,2076338,870411,-870411
2018-06-03,135.544,137.69,133.45,4.240000000000009,0.27000000000001023,137.016,138.13,135.35,2.780000000000001,-0.3199999999999932,133.514,135.76,131.99,3.769999999999982,0.9799999999999898,135.914,137.93,134.14,3.7900000000000205,-0.4399999999999977,1482530,1889683,1045655,844028,-527384
2018-06-10,137.17,138.28,135.01,3.2700000000000102,3.2700000000000102,138.236,139.44,136.21,3.2299999999999898,2.1599999999999966,136.172,137.76,134.71,3.049999999999983,0.8700000000000045,137.37800000000001,138.41,135.97,2.4399999999999977,2.0200000000000102,1643482,2259810,1252847,1006963,910741
2018-06-17,139.04,141.1,136.36,4.739999999999981,1.329999999999984,141.324,142.94,137.96,4.97999999999999,-4.519999999999982,137.12800000000001,140.66,133.37,7.289999999999992,-2.780000000000001,139.498,141.26,136.51,4.75,-4.75,2468614,2990613,1819378,1171235,-287436
2018-06-24,130.768,134.88,127.95,6.929999999999993,-4.349999999999994,132.514,135.06,130.87,4.189999999999998,-2.140000000000015,128.25,130.53,126.59,3.9399999999999977,2.3600000000000136,129.774,131.09,127.62,3.469999999999999,1.3400000000000034,2050467,2649300,1615323,1033977,-934685
2018-07-01,131.985,133.26,130.02,3.2399999999999807,3.2399999999999807,133.615,135.49,131.96,3.530000000000001,3.530000000000001,131.065,132.66,129.01,3.6500000000000057,3.6500000000000057,132.85250000000002,135.11,131.6,3.5100000000000193,3.210000000000008,1275943,1708205,928105,780100,-149079
2018-07-08,134.706,136.99,133.0,3.990000000000009,1.8600000000000136,136.534,137.88,134.03,3.8499999999999943,0.9199999999999875,133.27,134.87,131.65,3.219999999999999,1.509999999999991,135.246,137.46,132.22,5.240000000000009,2.240000000000009,1713458,2244919,972848,1272071,-788858
2018-07-15,135.97,136.64,134.88,1.759999999999991,-1.460000000000008,137.034,137.96,135.52,2.4399999999999977,-1.789999999999992,134.9,135.84,134.13,1.710000000000008,-1.6299999999999955,135.81,137.43,134.32,3.1100000000000136,-1.920000000000016,1255218,1608459,899399,709060,471379
2018-07-22,134.722,136.44,132.31,4.1299999999999955,2.4399999999999977,136.178,137.46,134.69,2.7700000000000102,2.1599999999999966,131.754,133.57,130.0,3.569999999999993,-2.0600000000000023,133.992,136.14,131.16,4.97999999999999,-3.3400000000000034,1543502,2110962,1071656,1039306,502724
2018-07-29,128.766,131.33,125.93,5.400000000000006,0.160000000000025,131.13,132.47,129.77,2.6999999999999886,0.8300000000000125,126.77,129.96,124.69,5.27000000000001,5.27000000000001,129.166,132.05,127.0,5.050000000000011,5.050000000000011,1852280,2638008,1372765,1265243,-1265243
2018-08-05,134.012,134.83,131.93,2.9000000000000057,2.3400000000000034,135.882,137.0,134.61,2.3899999999999864,1.5999999999999943,133.35399999999998,134.38,131.32,3.0600000000000023,2.390000000000015,134.728,135.19,134.14,1.0500000000000114,0.5,1160188,1304218,994700,309518,-189008
2018-08-12,133.506,135.24,132.1,3.140000000000015,-2.1100000000000136,134.57399999999998,136.56,133.53,3.030000000000001,-3.030000000000001,131.328,133.26,129.34,3.9199999999999875,-3.3899999999999864,132.904,134.0,131.05,2.9499999999999886,-1.039999999999992,1741661,2660915,1056158,1604757,938603
2018-08-19,138.146,152.39,132.35,20.039999999999992,20.039999999999992,141.056,157.78,134.29,23.49000000000001,23.49000000000001,137.286,150.62,131.63,18.99000000000001,18.99000000000001,139.938,157.2,133.72,23.47999999999999,23.47999999999999,3617793,8511153,1875281,6635872,5970246
2018-08-26,155.774,158.06,153.56,4.5,-4.5,157.214,159.94,154.74,5.199999999999989,-5.199999999999989,154.15,155.32,153.27,2.049999999999983,-0.6399999999999864,155.064,156.81,153.86,2.9499999999999886,-0.28000000000000114,2262071,3290880,1660986,1629894,-1629894
2018-09-02,151.255,154.17,147.64,6.530000000000001,-6.530000000000001,152.475,154.48,150.26,4.219999999999999,-3.6299999999999955,148.695,152.29,146.71,5.579999999999984,-5.579999999999984,150.2225,153.59,148.8,4.789999999999992,-4.420000000000016,1559000,1689528,1498024,191504,18548
