Date,AUTOStock_Open_average,AUTOStock_Open_max,AUTOStock_Open_min,AUTOStock_Open_volatility,AUTOStock_Open_change,AUTOStock_High_average,AUTOStock_High_max,AUTOStock_High_min,AUTOStock_High_volatility,AUTOStock_High_change,AUTOStock_Low_average,AUTOStock_Low_max,AUTOStock_Low_min,AUTOStock_Low_volatility,AUTOStock_Low_change,AUTOStock_Close_average,AUTOStock_Close_max,AUTOStock_Close_min,AUTOStock_Close_volatility,AUTOStock_Close_change,AUTOStock_Volume_average,AUTOStock_Volume_max,AUTOStock_Volume_min,AUTOStock_Volume_volatility,AUTOStock_Volume_change
2018-01-14,9.23,9.5,8.85,0.6500000000000004,-0.6500000000000004,9.26,9.5,8.92,0.5800000000000001,-0.5800000000000001,8.8575,9.1,8.51,0.5899999999999999,-0.5600000000000005,8.9625,9.28,8.55,0.7299999999999986,-0.7299999999999986,92416,135117,53832,81285,-51083
2018-01-21,8.549999999999999,8.94,8.36,0.5800000000000001,-0.14000000000000057,8.6254,8.94,8.4,0.5399999999999991,-0.29999999999999893,8.2562,8.4,8.13,0.2699999999999996,-0.14100000000000001,8.44,8.7,8.29,0.41000000000000014,-0.41000000000000014,155365,329330,37634,291696,-88917
2018-01-28,8.288,8.4,8.19,0.21000000000000085,-0.11000000000000121,8.334,8.43,8.19,0.2400000000000002,-0.19000000000000128,8.09,8.21,7.81,0.40000000000000124,-0.34000000000000075,8.193999999999999,8.3,7.88,0.4200000000000008,-0.4200000000000008,104070,196971,43467,153504,-153504
2018-02-04,7.762,8.12,7.5,0.6199999999999992,-0.1900000000000004,7.846,8.12,7.72,0.39999999999999947,-0.11000000000000032,7.484,7.55,7.41,0.13999999999999968,-0.13999999999999968,7.6240000000000006,7.71,7.54,0.16999999999999993,-0.07000000000000028,79544,112954,52851,60103,-18605
2018-02-11,7.592,7.73,7.48,0.25,-0.07000000000000028,7.73,7.78,7.7,0.08000000000000007,-0.040000000000000036,7.398,7.45,7.32,0.1299999999999999,0.0600000000000005,7.55,7.73,7.41,0.3200000000000003,-0.16000000000000014,39904,73374,20240,53134,-10721
2018-02-18,7.4,7.53,7.26,0.27000000000000046,-0.08999999999999986,7.576,7.745,7.35,0.39500000000000046,-0.06600000000000072,7.237500000000001,7.45,7.15,0.2999999999999998,-0.25,7.3,7.48,7.2,0.28000000000000025,-0.28000000000000025,42865,73850,27869,45981,40
2018-02-25,7.12,7.26,6.88,0.3799999999999999,-0.3200000000000003,7.1850000000000005,7.29,7.0,0.29000000000000004,-0.29000000000000004,6.958,7.16,6.76,0.40000000000000036,-0.40000000000000036,7.021999999999999,7.22,6.8,0.41999999999999993,-0.41999999999999993,60053,80848,39652,41196,-3707
2018-03-04,6.392,7.06,4.15,2.9099999999999993,-2.6399999999999997,6.6212,7.39,4.4,2.9899999999999993,-2.7859999999999996,6.188,6.93,3.81,3.1199999999999997,-2.98,6.338,7.05,3.96,3.09,-3.0200000000000005,239031,874517,53959,820558,790276
2018-03-11,3.748,4.0,3.39,0.6099999999999999,-0.6099999999999999,3.8334,4.11,3.61,0.5000000000000004,-0.5000000000000004,3.552,3.8,3.39,0.4099999999999997,-0.4099999999999997,3.646,3.97,3.43,0.54,-0.43000000000000016,258382,457504,146282,311222,-282005
2018-03-18,3.362,3.58,3.25,0.33000000000000007,-0.33000000000000007,3.45,3.59,3.36,0.22999999999999998,-0.22999999999999998,3.234,3.33,3.2,0.1299999999999999,-0.010000000000000231,3.306,3.36,3.26,0.10000000000000009,-0.040000000000000036,161803,353063,85414,267649,-251332
2018-03-25,3.0875,3.26,2.95,0.3099999999999996,-0.20999999999999996,3.15875,3.28,3.1,0.17999999999999972,-0.1649999999999996,2.9375,3.045,2.875,0.16999999999999993,-0.11499999999999977,3.0025,3.1,2.94,0.16000000000000014,-0.1200000000000001,172496,253487,136720,116767,97662
2018-04-01,3.024,3.07,2.95,0.11999999999999966,0.06999999999999984,3.0834,3.1,3.05,0.050000000000000266,0.04700000000000015,2.9572000000000003,3.0060000000000002,2.92,0.0860000000000003,-0.009999999999999787,3.02,3.08,2.98,0.10000000000000009,-0.04999999999999982,93141,251873,19249,232624,-57267
2018-04-08,3.158,3.29,3.02,0.27,0.27,3.331,3.75,3.095,0.6549999999999998,0.6549999999999998,3.0886,3.26,2.9160000000000004,0.3439999999999994,0.3439999999999994,3.23,3.46,3.01,0.4500000000000002,0.4500000000000002,91776,234197,53424,180773,180773
2018-04-15,3.73,3.84,3.55,0.29000000000000004,0.29000000000000004,3.8144,3.87,3.72,0.1499999999999999,0.1499999999999999,3.672,3.73,3.55,0.18000000000000016,0.15000000000000036,3.742,3.81,3.68,0.1299999999999999,0.06000000000000005,93459,160300,41451,118849,-103941
2018-04-22,3.698,3.78,3.58,0.19999999999999973,-0.16000000000000014,3.766,3.8,3.73,0.06999999999999984,-0.020000000000000018,3.648,3.71,3.58,0.1299999999999999,-0.1299999999999999,3.684,3.73,3.65,0.08000000000000007,-0.08000000000000007,48379,72821,31919,40902,5737
2018-04-29,3.72,3.79,3.63,0.16000000000000014,0.10999999999999988,3.811,3.89,3.69,0.20000000000000018,0.20000000000000018,3.694,3.75,3.61,0.14000000000000012,0.1200000000000001,3.7439999999999998,3.79,3.65,0.14000000000000012,0.10999999999999988,42361,81786,12082,69704,22216
