Date,Vanguard Mid-Cap GrowthEtf_Open_average,Vanguard Mid-Cap GrowthEtf_Open_max,Vanguard Mid-Cap GrowthEtf_Open_min,Vanguard Mid-Cap GrowthEtf_Open_volatility,Vanguard Mid-Cap GrowthEtf_Open_change,Vanguard Mid-Cap GrowthEtf_High_average,Vanguard Mid-Cap GrowthEtf_High_max,Vanguard Mid-Cap GrowthEtf_High_min,Vanguard Mid-Cap GrowthEtf_High_volatility,Vanguard Mid-Cap GrowthEtf_High_change,Vanguard Mid-Cap GrowthEtf_Low_average,Vanguard Mid-Cap GrowthEtf_Low_max,Vanguard Mid-Cap GrowthEtf_Low_min,Vanguard Mid-Cap GrowthEtf_Low_volatility,Vanguard Mid-Cap GrowthEtf_Low_change,Vanguard Mid-Cap GrowthEtf_Close_average,Vanguard Mid-Cap GrowthEtf_Close_max,Vanguard Mid-Cap GrowthEtf_Close_min,Vanguard Mid-Cap GrowthEtf_Close_volatility,Vanguard Mid-Cap GrowthEtf_Close_change
2018-03-25,128.35,128.35,128.35,0.0,0.0,130.4,130.4,130.4,0.0,0.0,128.09,128.09,128.09,0.0,0.0,129.61,129.61,129.61,0.0,0.0
2018-04-01,128.53,128.53,128.53,0.0,0.0,129.25,129.25,129.25,0.0,0.0,125.82,125.82,125.82,0.0,0.0,126.68,126.68,126.68,0.0,0.0
2018-04-08,130.25,130.25,130.25,0.0,0.0,130.25,130.25,130.25,0.0,0.0,128.35,128.35,128.35,0.0,0.0,128.87,128.87,128.87,0.0,0.0
2018-04-15,131.06,131.06,131.06,0.0,0.0,131.19,131.19,131.19,0.0,0.0,129.82,129.82,129.82,0.0,0.0,130.19,130.19,130.19,0.0,0.0
2018-04-22,129.2,129.2,129.2,0.0,0.0,129.49,129.49,129.49,0.0,0.0,128.79,128.79,128.79,0.0,0.0,129.29,129.29,129.29,0.0,0.0
2018-04-29,128.05,128.05,128.05,0.0,0.0,130.49,130.49,130.49,0.0,0.0,128.0,128.0,128.0,0.0,0.0,130.02,130.02,130.02,0.0,0.0
2018-05-06,133.93,133.93,133.93,0.0,0.0,134.43,134.43,134.43,0.0,0.0,133.7,133.7,133.7,0.0,0.0,134.02,134.02,134.02,0.0,0.0
2018-05-13,133.0,133.0,133.0,0.0,0.0,133.61,133.61,133.61,0.0,0.0,132.99,132.99,132.99,0.0,0.0,133.53,133.53,133.53,0.0,0.0
2018-05-20,133.67,133.67,133.67,0.0,0.0,134.12,134.12,134.12,0.0,0.0,133.51,133.51,133.51,0.0,0.0,133.74,133.74,133.74,0.0,0.0
2018-05-27,134.03,134.03,134.03,0.0,0.0,135.12,135.12,135.12,0.0,0.0,134.0,134.0,134.0,0.0,0.0,134.98,134.98,134.98,0.0,0.0
2018-06-03,136.39,136.39,136.39,0.0,0.0,137.44,137.44,137.44,0.0,0.0,136.39,136.39,136.39,0.0,0.0,137.39,137.39,137.39,0.0,0.0
2018-06-10,138.39,138.39,138.39,0.0,0.0,139.09,139.09,139.09,0.0,0.0,138.0,138.0,138.0,0.0,0.0,139.0,139.0,139.0,0.0,0.0
2018-06-17,138.21,138.21,138.21,0.0,0.0,138.21,138.21,138.21,0.0,0.0,137.21,137.21,137.21,0.0,0.0,137.28,137.28,137.28,0.0,0.0
2018-06-24,134.63,134.63,134.63,0.0,0.0,135.4,135.4,135.4,0.0,0.0,134.41,134.41,134.41,0.0,0.0,134.41,134.41,134.41,0.0,0.0
2018-07-01,135.82,135.82,135.82,0.0,0.0,137.19,137.19,137.19,0.0,0.0,135.62,135.62,135.62,0.0,0.0,137.06,137.06,137.06,0.0,0.0
2018-07-08,139.28,139.28,139.28,0.0,0.0,139.55,139.55,139.55,0.0,0.0,138.91,138.91,138.91,0.0,0.0,139.13,139.13,139.13,0.0,0.0
2018-07-15,139.48,139.48,139.48,0.0,0.0,139.61,139.61,139.61,0.0,0.0,139.17,139.17,139.17,0.0,0.0,139.24,139.24,139.24,0.0,0.0
2018-07-22,140.2,140.2,140.2,0.0,0.0,140.2,140.2,140.2,0.0,0.0,137.25,137.25,137.25,0.0,0.0,137.81,137.81,137.81,0.0,0.0
2018-07-29,138.24,138.24,138.24,0.0,0.0,138.26,138.26,138.26,0.0,0.0,137.29,137.29,137.29,0.0,0.0,137.88,137.88,137.88,0.0,0.0
2018-08-05,138.27,138.27,138.27,0.0,0.0,139.13,139.13,139.13,0.0,0.0,138.27,138.27,138.27,0.0,0.0,138.56,138.56,138.56,0.0,0.0
2018-08-12,138.28,138.28,138.28,0.0,0.0,139.2,139.2,139.2,0.0,0.0,138.16,138.16,138.16,0.0,0.0,139.09,139.09,139.09,0.0,0.0
2018-08-19,140.88,140.88,140.88,0.0,0.0,141.84,141.84,141.84,0.0,0.0,140.88,140.88,140.88,0.0,0.0,141.77,141.77,141.77,0.0,0.0
2018-08-26,142.67,142.67,142.67,0.0,0.0,143.24,143.24,143.24,0.0,0.0,142.67,142.67,142.67,0.0,0.0,143.21,143.21,143.21,0.0,0.0
2018-09-02,141.28,141.28,141.28,0.0,0.0,142.35,142.35,142.35,0.0,0.0,140.88,140.88,140.88,0.0,0.0,141.41,141.41,141.41,0.0,0.0
2018-09-09,143.73,143.73,143.73,0.0,0.0,143.97,143.97,143.97,0.0,0.0,143.16,143.16,143.16,0.0,0.0,143.66,143.66,143.66,0.0,0.0
2018-09-16,143.47,143.47,143.47,0.0,0.0,143.57,143.57,143.57,0.0,0.0,142.61,142.61,142.61,0.0,0.0,142.7,142.7,142.7,0.0,0.0
2018-09-23,142.01,142.01,142.01,0.0,0.0,142.89,142.89,142.89,0.0,0.0,142.01,142.01,142.01,0.0,0.0,142.5,142.5,142.5,0.0,0.0
2018-09-30,139.07,139.07,139.07,0.0,0.0,139.57,139.57,139.57,0.0,0.0,136.95,136.95,136.95,0.0,0.0,138.05,138.05,138.05,0.0,0.0
2018-10-07,131.42,131.42,131.42,0.0,0.0,131.94,131.94,131.94,0.0,0.0,129.36,129.36,129.36,0.0,0.0,131.09,131.09,131.09,0.0,0.0
2018-10-14,132.06,132.06,132.06,0.0,0.0,132.79,132.79,132.79,0.0,0.0,130.1,130.1,130.1,0.0,0.0,130.26,130.26,130.26,0.0,0.0
2018-10-21,124.24,124.24,124.24,0.0,0.0,126.0,126.0,126.0,0.0,0.0,122.47,122.47,122.47,0.0,0.0,124.31,124.31,124.31,0.0,0.0
2018-10-28,131.97,131.97,131.97,0.0,0.0,132.25,132.25,132.25,0.0,0.0,129.43,129.43,129.43,0.0,0.0,130.39,130.39,130.39,0.0,0.0
2018-11-04,132.15,132.15,132.15,0.0,0.0,132.15,132.15,132.15,0.0,0.0,130.51,130.51,130.51,0.0,0.0,131.57,131.57,131.57,0.0,0.0
2018-11-11,128.93,128.93,128.93,0.0,0.0,130.43,130.43,130.43,0.0,0.0,128.86,128.86,128.86,0.0,0.0,130.08,130.08,130.08,0.0,0.0
2018-11-18,125.55,125.55,125.55,0.0,0.0,127.15,127.15,127.15,0.0,0.0,125.55,125.55,125.55,0.0,0.0,126.32,126.32,126.32,0.0,0.0
2018-11-25,131.03,131.03,131.03,0.0,0.0,132.02,132.02,132.02,0.0,0.0,130.89,130.89,130.89,0.0,0.0,131.89,131.89,131.89,0.0,0.0
2018-12-02,128.95,128.95,128.95,0.0,0.0,129.95,129.95,129.95,0.0,0.0,125.17,125.17,125.17,0.0,0.0,125.73,125.73,125.73,0.0,0.0
2018-12-09,125.12,125.12,125.12,0.0,0.0,126.07,126.07,126.07,0.0,0.0,124.13,124.13,124.13,0.0,0.0,124.48,124.48,124.48,0.0,0.0
2018-12-16,117.56,117.56,117.56,0.0,0.0,118.55,118.55,118.55,0.0,0.0,114.44,114.44,114.44,0.0,0.0,114.8,114.8,114.8,0.0,0.0
2018-12-23,119.36,119.36,119.36,0.0,0.0,119.97,119.97,119.97,0.0,0.0,117.56,117.56,117.56,0.0,0.0,118.38,118.38,118.38,0.0,0.0
2018-12-30,117.77,117.77,117.77,0.0,0.0,120.59,120.59,120.59,0.0,0.0,117.77,117.77,117.77,0.0,0.0,120.17,120.17,120.17,0.0,0.0
2019-01-06,125.22,125.22,125.22,0.0,0.0,125.83,125.83,125.83,0.0,0.0,124.95,124.95,124.95,0.0,0.0,125.81,125.81,125.81,0.0,0.0
2019-01-13,129.17,129.17,129.17,0.0,0.0,130.27,130.27,130.27,0.0,0.0,128.66,128.66,128.66,0.0,0.0,130.27,130.27,130.27,0.0,0.0
2019-01-20,130.07,130.07,130.07,0.0,0.0,130.98,130.98,130.98,0.0,0.0,129.83,129.83,129.83,0.0,0.0,130.85,130.85,130.85,0.0,0.0
2019-01-27,133.12,133.12,133.12,0.0,0.0,133.7,133.7,133.7,0.0,0.0,132.73,132.73,132.73,0.0,0.0,133.64,133.64,133.64,0.0,0.0
2019-02-03,133.42,133.42,133.42,0.0,0.0,134.8,134.8,134.8,0.0,0.0,133.35,133.35,133.35,0.0,0.0,134.8,134.8,134.8,0.0,0.0
2019-02-10,138.46,138.46,138.46,0.0,0.0,138.79,138.79,138.79,0.0,0.0,138.23,138.23,138.23,0.0,0.0,138.77,138.77,138.77,0.0,0.0
2019-02-17,138.66,138.66,138.66,0.0,0.0,139.33,139.33,139.33,0.0,0.0,138.63,138.63,138.63,0.0,0.0,139.27,139.27,139.27,0.0,0.0
2019-02-24,140.43,140.43,140.43,0.0,0.0,140.73,140.73,140.73,0.0,0.0,139.5,139.5,139.5,0.0,0.0,140.53,140.53,140.53,0.0,0.0
2019-03-03,135.85,135.85,135.85,0.0,0.0,136.67,136.67,136.67,0.0,0.0,135.44,135.44,135.44,0.0,0.0,136.61,136.61,136.61,0.0,0.0
2019-03-10,140.17,140.17,140.17,0.0,0.0,141.05,141.05,141.05,0.0,0.0,140.17,140.17,140.17,0.0,0.0,140.5,140.5,140.5,0.0,0.0
2019-03-17,142.76,142.76,142.76,0.0,0.0,142.98,142.98,142.98,0.0,0.0,140.33,140.33,140.33,0.0,0.0,140.36,140.36,140.36,0.0,0.0
2019-03-24,142.61,142.61,142.61,0.0,0.0,142.98,142.98,142.98,0.0,0.0,142.11,142.11,142.11,0.0,0.0,142.77,142.77,142.77,0.0,0.0
2019-03-31,145.24,145.24,145.24,0.0,0.0,145.97,145.97,145.97,0.0,0.0,145.2,145.2,145.2,0.0,0.0,145.97,145.97,145.97,0.0,0.0
2019-04-07,147.1,147.1,147.1,0.0,0.0,147.23,147.23,147.23,0.0,0.0,146.63,146.63,146.63,0.0,0.0,147.17,147.17,147.17,0.0,0.0
2019-04-14,145.3,145.3,145.3,0.0,0.0,145.54,145.54,145.54,0.0,0.0,144.21,144.21,144.21,0.0,0.0,145.54,145.54,145.54,0.0,0.0
2019-04-21,146.57,146.57,146.57,0.0,0.0,147.63,147.63,147.63,0.0,0.0,146.18,146.18,146.18,0.0,0.0,147.61,147.61,147.61,0.0,0.0
2019-04-28,147.51,147.51,147.51,0.0,0.0,148.24,148.24,148.24,0.0,0.0,147.36,147.36,147.36,0.0,0.0,148.19,148.19,148.19,0.0,0.0
2019-05-05,144.57,144.57,144.57,0.0,0.0,146.05,146.05,146.05,0.0,0.0,142.85,142.85,142.85,0.0,0.0,145.64,145.64,145.64,0.0,0.0
2019-05-12,144.65,144.65,144.65,0.0,0.0,146.0,146.0,146.0,0.0,0.0,144.47,144.47,144.47,0.0,0.0,144.66,144.66,144.66,0.0,0.0
2019-05-19,143.12,143.12,143.12,0.0,0.0,143.78,143.78,143.78,0.0,0.0,142.32,142.32,142.32,0.0,0.0,142.85,142.85,142.85,0.0,0.0
2019-05-26,140.03,140.03,140.03,0.0,0.0,141.34,141.34,141.34,0.0,0.0,139.79,139.79,139.79,0.0,0.0,140.63,140.63,140.63,0.0,0.0
2019-06-02,146.18,146.18,146.18,0.0,0.0,147.12,147.12,147.12,0.0,0.0,146.07,146.07,146.07,0.0,0.0,146.65,146.65,146.65,0.0,0.0
2019-06-09,147.44,147.44,147.44,0.0,0.0,147.44,147.44,147.44,0.0,0.0,146.7,146.7,146.7,0.0,0.0,146.97,146.97,146.97,0.0,0.0
2019-06-16,150.45,150.45,150.45,0.0,0.0,150.63,150.63,150.63,0.0,0.0,149.69,149.69,149.69,0.0,0.0,149.9,149.9,149.9,0.0,0.0
2019-06-23,148.56,148.56,148.56,0.0,0.0,149.41,149.41,149.41,0.0,0.0,148.07,148.07,148.07,0.0,0.0,149.31,149.31,149.31,0.0,0.0
2019-06-30,151.21,151.21,151.21,0.0,0.0,151.81,151.81,151.81,0.0,0.0,150.31,150.31,150.31,0.0,0.0,151.73,151.73,151.73,0.0,0.0
2019-07-07,152.77,152.77,152.77,0.0,0.0,153.42,153.42,153.42,0.0,0.0,152.46,152.46,152.46,0.0,0.0,153.33,153.33,153.33,0.0,0.0
2019-07-14,153.42,153.42,153.42,0.0,0.0,153.58,153.58,153.58,0.0,0.0,151.68,151.68,151.68,0.0,0.0,151.68,151.68,151.68,0.0,0.0
2019-07-21,153.29,153.29,153.29,0.0,0.0,154.09,154.09,154.09,0.0,0.0,153.29,153.29,153.29,0.0,0.0,153.99,153.99,153.99,0.0,0.0
2019-07-28,149.53,149.53,149.53,0.0,0.0,149.53,149.53,149.53,0.0,0.0,147.72,147.72,147.72,0.0,0.0,148.57,148.57,148.57,0.0,0.0
2019-08-04,149.54,149.54,149.54,0.0,0.0,149.88,149.88,149.88,0.0,0.0,148.03,148.03,148.03,0.0,0.0,148.88,148.88,148.88,0.0,0.0
2019-08-11,146.27,146.27,146.27,0.0,0.0,147.86,147.86,147.86,0.0,0.0,146.27,146.27,146.27,0.0,0.0,147.6,147.6,147.6,0.0,0.0
2019-08-18,148.6,148.6,148.6,0.0,0.0,149.58,149.58,149.58,0.0,0.0,145.07,145.07,145.07,0.0,0.0,145.51,145.51,145.51,0.0,0.0
2019-08-25,149.6,149.6,149.6,0.0,0.0,149.6,149.6,149.6,0.0,0.0,147.97,147.97,147.97,0.0,0.0,148.61,148.61,148.61,0.0,0.0
2019-09-01,151.03,151.03,151.03,0.0,0.0,151.53,151.53,151.53,0.0,0.0,150.72,150.72,150.72,0.0,0.0,150.85,150.85,150.85,0.0,0.0
2019-09-08,150.0,150.0,150.0,0.0,0.0,150.33,150.33,150.33,0.0,0.0,149.27,149.27,149.27,0.0,0.0,149.46,149.46,149.46,0.0,0.0
2019-09-15,150.41,150.41,150.41,0.0,0.0,150.77,150.77,150.77,0.0,0.0,149.16,149.16,149.16,0.0,0.0,149.53,149.53,149.53,0.0,0.0
2019-09-22,149.08,149.08,149.08,0.0,0.0,149.41,149.41,149.41,0.0,0.0,146.15,146.15,146.15,0.0,0.0,147.12,147.12,147.12,0.0,0.0
2019-09-29,146.34,146.34,146.34,0.0,0.0,147.49,147.49,147.49,0.0,0.0,146.1,146.1,146.1,0.0,0.0,147.46,147.46,147.46,0.0,0.0
2019-10-06,148.27,148.27,148.27,0.0,0.0,149.54,149.54,149.54,0.0,0.0,148.27,148.27,148.27,0.0,0.0,148.48,148.48,148.48,0.0,0.0
2019-10-13,149.3,149.3,149.3,0.0,0.0,149.58,149.58,149.58,0.0,0.0,148.0,148.0,148.0,0.0,0.0,148.98,148.98,148.98,0.0,0.0
2019-10-20,150.0,150.0,150.0,0.0,0.0,151.12,151.12,151.12,0.0,0.0,149.93,149.93,149.93,0.0,0.0,150.64,150.64,150.64,0.0,0.0
2019-10-27,151.59,151.59,151.59,0.0,0.0,152.27,152.27,152.27,0.0,0.0,151.38,151.38,151.38,0.0,0.0,152.27,152.27,152.27,0.0,0.0
2019-11-03,150.35,150.35,150.35,0.0,0.0,150.76,150.76,150.76,0.0,0.0,150.0,150.0,150.0,0.0,0.0,150.64,150.64,150.64,0.0,0.0
2019-11-10,152.99,152.99,152.99,0.0,0.0,153.49,153.49,153.49,0.0,0.0,152.64,152.64,152.64,0.0,0.0,153.49,153.49,153.49,0.0,0.0
2019-11-17,154.26,154.26,154.26,0.0,0.0,154.36,154.36,154.36,0.0,0.0,153.36,153.36,153.36,0.0,0.0,154.05,154.05,154.05,0.0,0.0
2019-11-24,156.54,156.54,156.54,0.0,0.0,156.72,156.72,156.72,0.0,0.0,155.86,155.86,155.86,0.0,0.0,156.0,156.0,156.0,0.0,0.0
2019-12-01,155.83,155.83,155.83,0.0,0.0,156.24,156.24,156.24,0.0,0.0,155.6,155.6,155.6,0.0,0.0,155.84,155.84,155.84,0.0,0.0
2019-12-08,155.62,155.62,155.62,0.0,0.0,156.45,156.45,156.45,0.0,0.0,155.15,155.15,155.15,0.0,0.0,155.75,155.75,155.75,0.0,0.0
2019-12-15,158.19,158.19,158.19,0.0,0.0,158.81,158.81,158.81,0.0,0.0,158.0,158.0,158.0,0.0,0.0,158.81,158.81,158.81,0.0,0.0
2019-12-22,159.37,159.37,159.37,0.0,0.0,159.39,159.39,159.39,0.0,0.0,158.47,158.47,158.47,0.0,0.0,158.95,158.95,158.95,0.0,0.0
2019-12-29,158.2,158.2,158.2,0.0,0.0,159.96,159.96,159.96,0.0,0.0,157.79,157.79,157.79,0.0,0.0,159.78,159.78,159.78,0.0,0.0
2020-01-05,162.6,162.6,162.6,0.0,0.0,162.81,162.81,162.81,0.0,0.0,161.82,161.82,161.82,0.0,0.0,162.1,162.1,162.1,0.0,0.0
2020-01-12,165.66,165.66,165.66,0.0,0.0,165.7,165.7,165.7,0.0,0.0,165.15,165.15,165.15,0.0,0.0,165.54,165.54,165.54,0.0,0.0
2020-01-19,166.65,166.65,166.65,0.0,0.0,166.82,166.82,166.82,0.0,0.0,164.09,164.09,164.09,0.0,0.0,164.8,164.8,164.8,0.0,0.0
2020-01-26,163.11,163.11,163.11,0.0,0.0,163.11,163.11,163.11,0.0,0.0,160.32,160.32,160.32,0.0,0.0,160.7,160.7,160.7,0.0,0.0
2020-02-02,165.38,165.38,165.38,0.0,0.0,165.38,165.38,165.38,0.0,0.0,164.46,164.46,164.46,0.0,0.0,164.63,164.63,164.63,0.0,0.0
2020-02-09,169.12,169.12,169.12,0.0,0.0,169.71,169.71,169.71,0.0,0.0,168.99,168.99,168.99,0.0,0.0,169.53,169.53,169.53,0.0,0.0
2020-02-16,169.61,169.61,169.61,0.0,0.0,169.69,169.69,169.69,0.0,0.0,167.55,167.55,167.55,0.0,0.0,168.1,168.1,168.1,0.0,0.0
2020-02-23,145.62,145.62,145.62,0.0,0.0,149.61,149.61,149.61,0.0,0.0,144.5,144.5,144.5,0.0,0.0,149.46,149.46,149.46,0.0,0.0
2020-03-01,148.22,148.22,148.22,0.0,0.0,150.28,150.28,150.28,0.0,0.0,145.66,145.66,145.66,0.0,0.0,149.21,149.21,149.21,0.0,0.0
2020-03-08,132.22,132.22,132.22,0.0,0.0,132.22,132.22,132.22,0.0,0.0,132.22,132.22,132.22,0.0,0.0,132.22,132.22,132.22,0.0,0.0
2020-03-15,110.83,110.83,110.83,0.0,0.0,110.83,110.83,110.83,0.0,0.0,110.83,110.83,110.83,0.0,0.0,110.83,110.83,110.83,0.0,0.0
2020-03-22,125.79,125.79,125.79,0.0,0.0,125.79,125.79,125.79,0.0,0.0,125.79,125.79,125.79,0.0,0.0,125.79,125.79,125.79,0.0,0.0
2020-03-29,122.04,122.04,122.04,0.0,0.0,123.24,123.24,123.24,0.0,0.0,119.46,119.46,119.46,0.0,0.0,120.77,120.77,120.77,0.0,0.0
2020-04-05,137.45,137.45,137.45,0.0,0.0,140.16,140.16,140.16,0.0,0.0,136.96,136.96,136.96,0.0,0.0,138.1,138.1,138.1,0.0,0.0
2020-04-12,142.45,142.45,142.45,0.0,0.0,143.82,143.82,143.82,0.0,0.0,141.28,141.28,141.28,0.0,0.0,143.61,143.61,143.61,0.0,0.0
2020-04-19,141.49,141.49,141.49,0.0,0.0,143.15,143.15,143.15,0.0,0.0,140.53,140.53,140.53,0.0,0.0,142.82,142.82,142.82,0.0,0.0
2020-04-26,142.59,142.59,142.59,0.0,0.0,142.59,142.59,142.59,0.0,0.0,142.59,142.59,142.59,0.0,0.0,142.59,142.59,142.59,0.0,0.0
2020-05-03,151.27,151.27,151.27,0.0,0.0,152.0,152.0,152.0,0.0,0.0,150.42,150.42,150.42,0.0,0.0,151.69,151.69,151.69,0.0,0.0
2020-05-10,146.7,146.7,146.7,0.0,0.0,148.54,148.54,148.54,0.0,0.0,146.7,146.7,146.7,0.0,0.0,148.54,148.54,148.54,0.0,0.0
2020-05-17,153.62,153.62,153.62,0.0,0.0,154.92,154.92,154.92,0.0,0.0,152.9,152.9,152.9,0.0,0.0,154.92,154.92,154.92,0.0,0.0
2020-05-24,158.89,158.89,158.89,0.0,0.0,161.16,161.16,161.16,0.0,0.0,158.05,158.05,158.05,0.0,0.0,160.96,160.96,160.96,0.0,0.0
2020-05-31,168.31,168.31,168.31,0.0,0.0,168.31,168.31,168.31,0.0,0.0,168.31,168.31,168.31,0.0,0.0,168.31,168.31,168.31,0.0,0.0
2020-06-07,161.48,161.48,161.48,0.0,0.0,162.05,162.05,162.05,0.0,0.0,156.18,156.18,156.18,0.0,0.0,159.26,159.26,159.26,0.0,0.0
2020-06-14,167.4,167.4,167.4,0.0,0.0,167.51,167.51,167.51,0.0,0.0,164.18,164.18,164.18,0.0,0.0,164.83,164.83,164.83,0.0,0.0
2020-06-21,163.16,163.16,163.16,0.0,0.0,163.48,163.48,163.48,0.0,0.0,160.63,160.63,160.63,0.0,0.0,160.94,160.94,160.94,0.0,0.0
2020-06-28,167.34,167.34,167.34,0.0,0.0,167.34,167.34,167.34,0.0,0.0,167.34,167.34,167.34,0.0,0.0,167.34,167.34,167.34,0.0,0.0
2020-07-05,168.79,168.79,168.79,0.0,0.0,170.62,170.62,170.62,0.0,0.0,168.1,168.1,168.1,0.0,0.0,168.25,168.25,168.25,0.0,0.0
