Date,MMCStock_Open_average,MMCStock_Open_max,MMCStock_Open_min,MMCStock_Open_volatility,MMCStock_Open_change,MMCStock_High_average,MMCStock_High_max,MMCStock_High_min,MMCStock_High_volatility,MMCStock_High_change,MMCStock_Low_average,MMCStock_Low_max,MMCStock_Low_min,MMCStock_Low_volatility,MMCStock_Low_change,MMCStock_Close_average,MMCStock_Close_max,MMCStock_Close_min,MMCStock_Close_volatility,MMCStock_Close_change,MMCStock_Volume_average,MMCStock_Volume_max,MMCStock_Volume_min,MMCStock_Volume_volatility,MMCStock_Volume_change
2018-01-14,81.75,82.14,81.42,0.7199999999999989,-0.35999999999999943,82.185,82.64,81.82,0.8200000000000074,0.25,81.2425,81.68,80.71,0.9700000000000131,0.480000000000004,81.6075,82.08,81.26,0.8199999999999932,0.8199999999999932,2455303,2787818,2234683,553135,306087
2018-01-21,83.138,83.93,82.37,1.5600000000000023,1.5600000000000023,83.972,85.77,82.76,3.009999999999991,3.009999999999991,82.856,83.84,82.12,1.7199999999999989,1.7199999999999989,83.676,85.72,82.71,3.010000000000005,3.010000000000005,2203375,2937801,1789697,1148104,412446
2018-01-28,84.42999999999999,85.58,83.58,2.0,-0.5900000000000034,85.238,85.8,84.27,1.5300000000000011,-0.03999999999999204,83.80199999999999,84.69,82.96,1.730000000000004,-0.4399999999999977,84.342,85.05,83.52,1.5300000000000011,-0.01999999999999602,2731211,3983495,1733199,2250296,1168630
2018-02-04,81.922,84.49,79.83,4.659999999999997,-4.659999999999997,82.962,85.32,80.89,4.429999999999993,-4.429999999999993,80.596,82.52,78.69,3.8299999999999983,-3.8299999999999983,81.332,82.52,79.31,3.2099999999999937,-2.089999999999989,3753177,4985028,2722942,2262086,-1154513
2018-02-11,81.374,82.65,80.49,2.160000000000011,1.7199999999999989,82.402,83.33,81.65,1.6799999999999926,1.6299999999999955,81.242,82.26,80.45,1.8100000000000023,1.769999999999996,81.956,82.76,81.04,1.7199999999999989,1.7199999999999989,2132113,3075776,1702293,1373483,-1064774
2018-02-18,82.795,83.53,82.18,1.3499999999999943,-0.3999999999999915,83.745,84.23,83.4,0.8299999999999983,-0.1700000000000017,82.22749999999999,82.71,81.77,0.9399999999999977,-0.23000000000000398,82.935,83.57,81.9,1.6699999999999875,0.05999999999998806,1799646,2307006,1431842,875164,-398073
2018-02-25,83.466,84.73,81.52,3.210000000000008,-2.0700000000000074,84.426,85.44,82.82,2.6200000000000045,-1.970000000000013,82.626,84.31,81.04,3.269999999999996,-2.4499999999999886,83.292,84.69,81.82,2.8700000000000045,-2.069999999999993,1981784,2461585,1654409,807176,218038
2018-03-04,83.464,84.88,81.92,2.9599999999999937,2.9599999999999937,84.314,85.89,83.57,2.3200000000000074,2.3200000000000074,82.992,84.53,81.67,2.8599999999999994,2.8599999999999994,84.196,85.87,83.33,2.5400000000000063,2.5400000000000063,1542953,2046384,1194919,851465,250080
2018-03-11,84.914,85.94,84.14,1.7999999999999972,-1.6499999999999915,85.036,85.94,84.26,1.6799999999999926,-1.3499999999999943,83.934,84.74,83.17,1.5699999999999932,-0.8900000000000006,84.298,84.91,83.77,1.1400000000000006,-0.5799999999999983,1684019,2371634,1407472,964162,960361
2018-03-18,84.032,84.94,82.44,2.5,-1.8799999999999955,84.464,85.22,82.68,2.539999999999992,-2.4599999999999937,83.1,84.49,80.52,3.969999999999999,-3.1200000000000045,83.36200000000001,84.93,80.54,4.390000000000001,-3.8799999999999955,1905445,2480255,1489553,990702,-547535
