Date,LWAYStock_Open_average,LWAYStock_Open_max,LWAYStock_Open_min,LWAYStock_Open_volatility,LWAYStock_Open_change,LWAYStock_High_average,LWAYStock_High_max,LWAYStock_High_min,LWAYStock_High_volatility,LWAYStock_High_change,LWAYStock_Low_average,LWAYStock_Low_max,LWAYStock_Low_min,LWAYStock_Low_volatility,LWAYStock_Low_change,LWAYStock_Close_average,LWAYStock_Close_max,LWAYStock_Close_min,LWAYStock_Close_volatility,LWAYStock_Close_change,LWAYStock_Volume_average,LWAYStock_Volume_max,LWAYStock_Volume_min,LWAYStock_Volume_volatility,LWAYStock_Volume_change
2018-01-14,8.0575,8.14,7.95,0.1900000000000004,0.0600000000000005,8.2225,8.32,8.18,0.14000000000000057,0.14000000000000057,8.0075,8.06,7.95,0.11000000000000032,0.030000000000001137,8.0875,8.18,8.0,0.17999999999999972,0.10999999999999943,37937,51802,19234,32568,-21710
2018-01-21,8.065999999999999,8.19,7.97,0.21999999999999975,-0.21999999999999975,8.09,8.26,7.99,0.2699999999999996,-0.2599999999999998,7.9159999999999995,8.09,7.71,0.3799999999999999,-0.28000000000000025,7.99,8.14,7.86,0.28000000000000025,-0.28000000000000025,13986,20877,9360,11517,6085
2018-01-28,7.854,7.92,7.81,0.11000000000000032,0.03000000000000025,7.978,8.07,7.92,0.15000000000000036,-0.07000000000000028,7.77,7.88,7.65,0.22999999999999954,-0.22999999999999954,7.846,7.94,7.71,0.23000000000000043,-0.16999999999999993,21450,45376,9600,35776,30861
2018-02-04,7.644,7.97,7.48,0.4899999999999993,-0.15000000000000036,7.803999999999999,7.97,7.56,0.41000000000000014,-0.29000000000000004,7.412,7.49,7.31,0.1800000000000006,-0.1200000000000001,7.578,7.74,7.34,0.40000000000000036,-0.33999999999999986,35792,45459,23845,21614,18005
2018-02-11,7.338,7.75,7.12,0.6299999999999999,-0.5300000000000002,7.446,7.75,7.23,0.5199999999999996,-0.5199999999999996,7.122,7.39,6.89,0.5,-0.5,7.212,7.5,7.05,0.4500000000000002,-0.4500000000000002,20662,44163,7606,36557,27422
2018-02-18,7.0175,7.05,6.98,0.0699999999999994,-0.03000000000000025,7.225,7.4,7.14,0.2600000000000007,-0.23000000000000043,6.87,6.98,6.61,0.3700000000000001,0.3700000000000001,7.01,7.07,6.93,0.14000000000000057,0.14000000000000057,30370,75460,10415,65045,55331
2018-02-25,6.77,7.06,6.59,0.46999999999999975,-0.46999999999999975,6.894,7.13,6.75,0.3799999999999999,-0.3099999999999996,6.628,6.82,6.55,0.27000000000000046,-0.27000000000000046,6.716,6.93,6.62,0.3099999999999996,-0.3099999999999996,17458,23129,10182,12947,416
2018-03-04,6.684,6.8,6.55,0.25,0.13999999999999968,6.79,6.81,6.73,0.07999999999999918,0.0699999999999994,6.578,6.63,6.54,0.08999999999999986,0.02999999999999936,6.662,6.74,6.57,0.16999999999999993,-0.02999999999999936,9968,19296,5218,14078,2219
2018-03-11,6.584,6.69,6.5,0.1900000000000004,-0.1900000000000004,6.702,6.78,6.55,0.23000000000000043,-0.08999999999999986,6.532,6.63,6.47,0.16000000000000014,-0.16000000000000014,6.608,6.7,6.52,0.1800000000000006,-0.040000000000000036,14987,23336,7759,15577,12894
2018-03-18,6.516,6.79,6.25,0.54,-0.4299999999999997,6.59,6.79,6.36,0.4299999999999997,-0.4299999999999997,6.338,6.51,6.18,0.33000000000000007,-0.3200000000000003,6.392,6.56,6.18,0.3799999999999999,-0.3799999999999999,14345,16229,11122,5107,106
2018-03-25,6.1225000000000005,6.2,6.02,0.1800000000000006,0.009999999999999787,6.165,6.2,6.13,0.07000000000000028,0.0,6.0125,6.07,5.91,0.16000000000000014,-0.16000000000000014,6.04,6.08,5.99,0.08999999999999986,-0.08999999999999986,18860,21748,15907,5841,2215
2018-04-01,5.9719999999999995,6.09,5.8,0.29000000000000004,0.08000000000000007,6.064,6.12,5.99,0.1299999999999999,0.040000000000000036,5.866,6.0,5.76,0.2400000000000002,-0.14000000000000057,5.928,6.06,5.77,0.29000000000000004,-0.17000000000000082,14774,26079,9215,16864,3105
2018-04-08,5.818,5.9,5.76,0.14000000000000057,0.0,5.932,6.15,5.8,0.35000000000000053,-0.08000000000000007,5.768,5.82,5.7,0.1200000000000001,-0.05999999999999961,5.822,5.95,5.75,0.20000000000000018,-0.03000000000000025,9435,15321,5120,10201,-3453
2018-04-15,5.826,5.97,5.73,0.23999999999999932,0.17999999999999972,5.976,6.09,5.84,0.25,0.0,5.74,5.92,5.66,0.2599999999999998,0.040000000000000036,5.832,6.01,5.71,0.2999999999999998,-0.03000000000000025,10520,13544,8248,5296,2213
2018-04-22,5.628,5.76,5.37,0.3899999999999997,0.05999999999999961,5.78,5.84,5.71,0.1299999999999999,0.1200000000000001,5.498,5.65,5.28,0.3700000000000001,0.0,5.64,5.8,5.44,0.35999999999999943,0.02999999999999936,24177,32456,15490,16966,-2889
2018-04-29,5.232,5.69,4.76,0.9300000000000006,-0.9300000000000006,5.316,5.83,4.99,0.8399999999999999,-0.8399999999999999,5.004,5.31,4.76,0.5499999999999998,-0.5499999999999998,5.054,5.31,4.79,0.5199999999999996,-0.40999999999999925,17042,35275,9567,25708,4194
2018-05-06,4.994,5.11,4.84,0.27000000000000046,0.1299999999999999,5.11,5.23,4.99,0.2400000000000002,0.0,4.886,5.01,4.81,0.20000000000000018,-0.010000000000000675,5.008,5.15,4.87,0.28000000000000025,-0.11000000000000032,11070,14459,7548,6911,4004
2018-05-13,5.438000000000001,5.9,4.82,1.08,1.08,5.75,6.13,4.99,1.1399999999999997,1.1399999999999997,5.384,5.82,4.82,1.0,1.0,5.638,6.06,4.97,1.0899999999999999,1.0899999999999999,15232,25282,6314,18968,5563
2018-05-20,5.534,6.11,5.21,0.9000000000000004,-0.8900000000000006,5.614,6.15,5.25,0.9000000000000004,-0.7400000000000002,5.3260000000000005,5.73,5.16,0.5700000000000003,-0.5600000000000005,5.422,5.81,5.18,0.6299999999999999,-0.6299999999999999,19769,41348,4481,36867,-25615
