Date,ZTCOYStock_Open_average,ZTCOYStock_Open_max,ZTCOYStock_Open_min,ZTCOYStock_Open_volatility,ZTCOYStock_Open_change,ZTCOYStock_High_average,ZTCOYStock_High_max,ZTCOYStock_High_min,ZTCOYStock_High_volatility,ZTCOYStock_High_change,ZTCOYStock_Low_average,ZTCOYStock_Low_max,ZTCOYStock_Low_min,ZTCOYStock_Low_volatility,ZTCOYStock_Low_change,ZTCOYStock_Close_average,ZTCOYStock_Close_max,ZTCOYStock_Close_min,ZTCOYStock_Close_volatility,ZTCOYStock_Close_change,ZTCOYStock_Volume_average,ZTCOYStock_Volume_max,ZTCOYStock_Volume_min,ZTCOYStock_Volume_volatility,ZTCOYStock_Volume_change
2018-01-14,7.7669999999999995,7.776,7.76,0.016000000000000014,0.016000000000000014,7.8853333333333335,7.99,7.776,0.2140000000000004,-0.2140000000000004,7.745,7.765,7.71,0.054999999999999716,-0.04999999999999982,7.786666666666666,7.85,7.71,0.13999999999999968,-0.08999999999999986,1414,3243,500,2743,0
2018-01-21,7.8975,7.99,7.82,0.16999999999999993,-0.16000000000000014,7.9275,7.99,7.83,0.16000000000000014,-0.16000000000000014,7.7425,7.95,7.5,0.4500000000000002,0.20000000000000018,7.8245000000000005,7.99,7.7,0.29000000000000004,-0.019999999999999574,2171,3029,1505,1524,195
2018-01-28,7.04375,7.19,6.805,0.3850000000000007,-0.3850000000000007,7.046250000000001,7.2,6.805,0.39500000000000046,-0.39500000000000046,7.0175,7.15,6.77,0.3800000000000008,-0.35000000000000053,7.03,7.17,6.77,0.40000000000000036,-0.40000000000000036,933,3133,0,3133,-2533
2018-02-04,6.612,6.67,6.5,0.16999999999999993,-0.03000000000000025,6.654,6.82,6.5,0.3200000000000003,-0.03000000000000025,6.5894,6.67,6.4670000000000005,0.2029999999999994,-0.03000000000000025,6.592,6.67,6.48,0.1899999999999995,-0.03000000000000025,966,4530,0,4530,0
2018-02-11,6.7752,7.05,6.456,0.5939999999999994,0.5939999999999994,6.842,7.06,6.64,0.41999999999999993,0.41999999999999993,6.7472,7.04,6.456,0.5839999999999996,0.5839999999999996,6.804,7.04,6.6,0.4400000000000004,0.4400000000000004,1713,3750,0,3750,1542
2018-02-18,6.976,7.07,6.89,0.1800000000000006,-0.1800000000000006,6.99875,7.07,6.89,0.1800000000000006,-0.1800000000000006,6.945,6.98,6.89,0.09000000000000075,-0.07000000000000028,6.97,7.01,6.89,0.1200000000000001,-0.1200000000000001,2062,4798,0,4798,-1700
2018-02-25,7.02625,7.19,6.63,0.5600000000000005,-0.5600000000000005,7.05875,7.32,6.63,0.6900000000000004,-0.6900000000000004,6.953749999999999,7.19,6.63,0.5600000000000005,-0.5600000000000005,6.98625,7.32,6.63,0.6900000000000004,-0.6900000000000004,854,2315,0,2315,-1101
2018-03-04,7.1297999999999995,7.25,6.97,0.28000000000000025,0.28000000000000025,7.2258,7.51,6.97,0.54,0.54,7.1036,7.25,6.845,0.40500000000000025,0.40500000000000025,7.1708,7.45,6.845,0.6050000000000004,0.6050000000000004,1919,3452,0,3452,998
2018-03-11,7.336666666666667,7.38,7.31,0.07000000000000028,0.07000000000000028,7.443333333333333,7.55,7.37,0.17999999999999972,-0.13999999999999968,7.336666666666667,7.38,7.31,0.07000000000000028,0.07000000000000028,7.443333333333333,7.55,7.37,0.17999999999999972,-0.13999999999999968,560,800,255,545,-175
2018-03-18,7.0076,7.18,6.71,0.46999999999999975,-0.4079999999999995,7.05,7.28,6.76,0.5200000000000005,-0.5200000000000005,6.9864,7.18,6.71,0.46999999999999975,-0.4079999999999995,7.0096,7.184,6.754,0.4300000000000006,-0.4240000000000004,805,1500,0,1500,31
2018-03-25,6.621333333333333,6.664,6.58,0.08399999999999963,-0.043999999999999595,6.621333333333333,6.664,6.58,0.08399999999999963,-0.043999999999999595,6.586666666666667,6.62,6.56,0.0600000000000005,0.0600000000000005,6.586666666666667,6.62,6.56,0.0600000000000005,0.0600000000000005,368,1105,0,1105,-1105
2018-04-01,6.368666666666667,6.49,6.226,0.26400000000000023,-0.1639999999999997,6.3759999999999994,6.49,6.247999999999999,0.24200000000000088,-0.14200000000000035,6.368666666666667,6.49,6.226,0.26400000000000023,-0.1639999999999997,6.3759999999999994,6.49,6.247999999999999,0.24200000000000088,-0.14200000000000035,366,1100,0,1100,1100
2018-04-08,6.38,6.38,6.38,0.0,0.0,6.398,6.398,6.398,0.0,0.0,6.38,6.38,6.38,0.0,0.0,6.398,6.398,6.398,0.0,0.0,1100,1100,1100,0,0
2018-04-15,4.636,6.03,3.76,2.2700000000000005,-2.0300000000000002,4.862,6.03,3.99,2.04,-1.13,4.2059999999999995,5.66,3.51,2.1500000000000004,-1.6600000000000001,4.502,5.66,3.86,1.8000000000000003,-0.7599999999999998,5670,8440,3450,4990,-562
2018-04-22,5.312,5.45,5.16,0.29000000000000004,0.08999999999999986,5.51,5.75,5.4,0.34999999999999964,-0.34999999999999964,4.9560200000000005,5.41,4.5001,0.9099000000000004,-0.33000000000000007,4.97602,5.41,4.5001,0.9099000000000004,-0.4299999999999997,256134,1272866,0,1272866,1266955
2018-04-29,4.0,4.0,4.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,3.9,3.9,3.9,0.0,0.0,4.25,4.25,4.25,0.0,0.0,57714,57714,57714,0,0
2018-05-06,4.1,4.1,4.1,0.0,0.0,4.3,4.3,4.3,0.0,0.0,3.9,3.9,3.9,0.0,0.0,3.95,3.95,3.95,0.0,0.0,65786,65786,65786,0,0
2018-05-13,3.7,3.7,3.7,0.0,0.0,4.1,4.1,4.1,0.0,0.0,3.4,3.4,3.4,0.0,0.0,3.5,3.5,3.5,0.0,0.0,97567,97567,97567,0,0
2018-05-20,3.9989999999999997,3.9989999999999997,3.9989999999999997,0.0,0.0,3.9989999999999997,3.9989999999999997,3.9989999999999997,0.0,0.0,3.25,3.25,3.25,0.0,0.0,3.5,3.5,3.5,0.0,0.0,10405,10405,10405,0,0
2018-05-27,3.7,3.7,3.7,0.0,0.0,3.7,3.7,3.7,0.0,0.0,2.55,2.55,2.55,0.0,0.0,2.92,2.92,2.92,0.0,0.0,117605,117605,117605,0,0
2018-06-03,3.0,3.0,3.0,0.0,0.0,3.5,3.5,3.5,0.0,0.0,2.95,2.95,2.95,0.0,0.0,3.5,3.5,3.5,0.0,0.0,121634,121634,121634,0,0
2018-06-10,3.33,3.33,3.33,0.0,0.0,3.75,3.75,3.75,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.3,3.3,3.3,0.0,0.0,80090,80090,80090,0,0
2018-06-17,3.3,3.3,3.3,0.0,0.0,3.45,3.45,3.45,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.2,3.2,3.2,0.0,0.0,42696,42696,42696,0,0
2018-06-24,3.084,3.24,3.01,0.23000000000000043,-0.2200000000000002,3.241,3.4,3.075,0.32499999999999973,-0.16500000000000004,2.992,3.05,2.95,0.09999999999999964,0.0,3.08,3.14,3.0,0.14000000000000012,0.025000000000000355,39655,46356,30130,16226,-3655
2018-07-01,3.13625,3.2,2.995,0.20500000000000007,0.20500000000000007,3.1574999999999998,3.25,3.0,0.25,0.22999999999999998,3.0725000000000002,3.2,2.89,0.31000000000000005,0.31000000000000005,3.1375,3.25,2.95,0.2999999999999998,0.2799999999999998,22966,29620,17600,12020,8101
2018-07-08,3.274,3.75,2.82,0.9300000000000002,0.3999999999999999,3.43,3.82,3.05,0.77,0.5499999999999998,3.254,3.75,2.8,0.9500000000000002,0.41999999999999993,3.3770000000000002,3.79,3.015,0.7749999999999999,0.52,120340,191263,34074,157189,157189
2018-07-15,4.04,4.21,3.8,0.41000000000000014,-0.2999999999999998,4.078,4.3,3.8,0.5,-0.39000000000000057,3.926,4.15,3.67,0.4800000000000004,-0.33000000000000007,4.041,4.275,3.78,0.49500000000000055,-0.37000000000000055,103436,158396,57395,101001,-91682
2018-07-22,3.634,3.82,3.42,0.3999999999999999,-0.3999999999999999,3.638,3.82,3.44,0.3799999999999999,-0.3799999999999999,3.57,3.71,3.41,0.2999999999999998,-0.29000000000000004,3.598,3.79,3.42,0.3700000000000001,-0.3500000000000001,660235,1520034,32633,1487401,1244792
2018-07-29,3.2992399999999997,3.465,3.15,0.31499999999999995,-0.31499999999999995,3.331,3.465,3.15,0.31499999999999995,-0.31499999999999995,3.268,3.41,3.07,0.3400000000000003,-0.3400000000000003,3.283,3.41,3.07,0.3400000000000003,-0.3400000000000003,140303,566268,18544,547724,-511084
2018-08-05,3.137,3.28,3.01,0.27,0.19999999999999973,3.15,3.28,3.01,0.27,0.19999999999999973,3.086,3.21,2.96,0.25,0.20999999999999996,3.11,3.25,2.97,0.2799999999999998,0.22999999999999998,18797,30456,9634,20822,7367
2018-08-12,3.277,3.42,3.14,0.2799999999999998,-0.020000000000000018,3.315,3.42,3.21,0.20999999999999996,0.040000000000000036,3.258,3.39,3.14,0.25,-0.020000000000000018,3.2946,3.41,3.21,0.20000000000000018,0.06699999999999973,12602,21925,5007,16918,13998
2018-08-19,3.4062,3.55,3.295,0.2549999999999999,0.20500000000000007,3.4286000000000003,3.575,3.325,0.25,0.17300000000000004,3.368,3.51,3.28,0.22999999999999998,0.17500000000000027,3.4002,3.51,3.29,0.21999999999999975,0.13100000000000023,15991,38987,5764,33223,-7747
2018-08-26,3.768,3.84,3.69,0.1499999999999999,0.10000000000000009,3.806,3.85,3.72,0.1299999999999999,0.06000000000000005,3.712,3.77,3.62,0.1499999999999999,0.08000000000000007,3.75,3.85,3.67,0.18000000000000016,0.07999999999999963,35098,51841,18807,33034,1684
2018-09-02,3.56625,3.74,3.5,0.2400000000000002,-0.23000000000000043,3.5975,3.74,3.51,0.23000000000000043,-0.23000000000000043,3.5300000000000002,3.66,3.46,0.20000000000000018,-0.20000000000000018,3.56625,3.72,3.47,0.25,-0.25,32057,59337,3155,56182,-50347
2018-09-09,3.444,3.575,3.29,0.28500000000000014,0.2549999999999999,3.4815,3.63,3.345,0.2849999999999997,0.23499999999999988,3.414,3.53,3.29,0.23999999999999977,0.18999999999999995,3.447,3.565,3.305,0.2599999999999998,0.21499999999999986,16388,26570,5883,20687,-20603
2018-09-16,3.54,3.63,3.43,0.19999999999999973,0.19999999999999973,3.566,3.64,3.52,0.1200000000000001,0.11000000000000032,3.454,3.57,3.3,0.27,0.13999999999999968,3.504,3.6,3.37,0.22999999999999998,0.10000000000000009,16594,30115,9893,20222,2141
2018-09-23,3.64,3.72,3.54,0.18000000000000016,0.04999999999999982,3.664,3.74,3.61,0.13000000000000034,0.040000000000000036,3.584,3.65,3.54,0.10999999999999988,0.03000000000000025,3.605,3.675,3.57,0.10499999999999998,0.03000000000000025,8867,12326,5273,7053,2052
2018-09-30,3.52,3.67,3.24,0.4299999999999997,-0.4299999999999997,3.5380000000000003,3.67,3.24,0.4299999999999997,-0.4299999999999997,3.46,3.57,3.15,0.41999999999999993,-0.41999999999999993,3.488,3.6,3.17,0.43000000000000016,-0.43000000000000016,11089,24121,6318,17803,15161
2018-10-07,2.95,3.06,2.8,0.26000000000000023,-0.14000000000000012,2.964,3.06,2.8,0.26000000000000023,-0.08000000000000007,2.894,3.01,2.75,0.2599999999999998,-0.10999999999999988,2.92,3.045,2.78,0.2650000000000001,-0.09499999999999975,29144,57984,11597,46387,-5032
2018-10-14,2.93,3.0,2.83,0.16999999999999993,0.009999999999999787,2.976,3.09,2.9,0.18999999999999995,0.06000000000000005,2.9,2.98,2.83,0.1499999999999999,0.029999999999999805,2.9410000000000003,3.015,2.84,0.17500000000000027,-0.02499999999999991,17156,27675,9535,18140,-17702
2018-10-21,3.126,3.23,3.05,0.18000000000000016,-0.11000000000000032,3.172,3.26,3.06,0.19999999999999973,-0.19999999999999973,3.0800199999999998,3.16,3.01,0.15000000000000036,-0.15000000000000036,3.13602,3.25,3.06,0.18999999999999995,-0.18999999999999995,9511,22246,3256,18990,-18990
2018-10-28,3.094,3.47,2.86,0.6100000000000003,0.43000000000000016,3.136,3.5,2.86,0.6400000000000001,0.45999999999999996,3.0300000000000002,3.36,2.81,0.5499999999999998,0.4299999999999997,3.068,3.38,2.81,0.5699999999999998,0.4299999999999997,19955,38659,9955,28704,28502
2018-11-04,3.6688,3.81,3.41,0.3999999999999999,0.3899999999999997,3.672,3.81,3.41,0.3999999999999999,0.391,3.604,3.77,3.35,0.41999999999999993,0.41999999999999993,3.628,3.78,3.39,0.3899999999999997,0.3899999999999997,13856,26271,5729,20542,6722
2018-11-11,3.952,4.13,3.83,0.2999999999999998,0.2999999999999998,3.976,4.13,3.9,0.22999999999999998,0.22999999999999998,3.879,4.04,3.77,0.27,0.2250000000000001,3.921,4.09,3.8,0.29000000000000004,0.2749999999999999,27488,68767,6418,62349,29077
2018-11-18,3.99125,4.09,3.9,0.18999999999999995,-0.18999999999999995,4.02625,4.23,3.9,0.3300000000000005,-0.3300000000000005,3.92,4.09,3.84,0.25,-0.23999999999999977,3.9675000000000002,4.11,3.85,0.26000000000000023,-0.26000000000000023,9771,15169,1921,13248,-13248
2018-11-25,3.9979999999999998,4.05,3.92,0.1299999999999999,-0.1299999999999999,4.018,4.1,3.92,0.17999999999999972,-0.1299999999999999,3.9219999999999997,4.02,3.84,0.17999999999999972,-0.0900000000000003,3.9659999999999997,4.1,3.86,0.23999999999999977,-0.0900000000000003,12806,21068,2456,18612,-16192
2018-12-02,4.08,4.22,3.95,0.2699999999999996,-0.04999999999999982,4.126250000000001,4.275,3.95,0.3250000000000002,-0.1800000000000006,4.0075,4.16,3.85,0.31000000000000005,-0.17999999999999972,4.07125,4.2,3.91,0.29000000000000004,-0.2150000000000003,21545,31169,5722,25447,-25447
2018-12-09,3.8409999999999997,3.905,3.77,0.1349999999999998,-0.04999999999999982,3.88,3.94,3.78,0.16000000000000014,-0.07000000000000028,3.818,3.88,3.75,0.1299999999999999,0.0,3.8499999999999996,3.905,3.78,0.125,-0.020000000000000018,9363,18385,2199,16186,1671
2018-12-16,3.75,3.82,3.64,0.17999999999999972,-0.17999999999999972,3.759,3.82,3.665,0.1549999999999998,-0.1549999999999998,3.676,3.71,3.62,0.08999999999999986,-0.06000000000000005,3.692,3.73,3.635,0.0950000000000002,-0.03500000000000014,35527,107851,1304,106547,-32512
2018-12-23,3.7075,3.77,3.62,0.1499999999999999,-0.07999999999999963,3.7575,3.82,3.64,0.17999999999999972,-0.040000000000000036,3.6875,3.76,3.59,0.16999999999999993,-0.07999999999999963,3.735,3.79,3.64,0.1499999999999999,-0.04999999999999982,8406,10923,2902,8021,5994
