Date,Victory CEMP International Volatility WeightedEtf_Open_average,Victory CEMP International Volatility WeightedEtf_Open_max,Victory CEMP International Volatility WeightedEtf_Open_min,Victory CEMP International Volatility WeightedEtf_Open_volatility,Victory CEMP International Volatility WeightedEtf_Open_change,Victory CEMP International Volatility WeightedEtf_High_average,Victory CEMP International Volatility WeightedEtf_High_max,Victory CEMP International Volatility WeightedEtf_High_min,Victory CEMP International Volatility WeightedEtf_High_volatility,Victory CEMP International Volatility WeightedEtf_High_change,Victory CEMP International Volatility WeightedEtf_Low_average,Victory CEMP International Volatility WeightedEtf_Low_max,Victory CEMP International Volatility WeightedEtf_Low_min,Victory CEMP International Volatility WeightedEtf_Low_volatility,Victory CEMP International Volatility WeightedEtf_Low_change,Victory CEMP International Volatility WeightedEtf_Close_average,Victory CEMP International Volatility WeightedEtf_Close_max,Victory CEMP International Volatility WeightedEtf_Close_min,Victory CEMP International Volatility WeightedEtf_Close_volatility,Victory CEMP International Volatility WeightedEtf_Close_change
2018-03-25,40.67,40.67,40.67,0.0,0.0,40.71,40.71,40.71,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.55,40.55,40.55,0.0,0.0
2018-04-01,40.32,40.32,40.32,0.0,0.0,40.35,40.35,40.35,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.35,40.35,40.35,0.0,0.0
2018-04-08,41.08,41.08,41.08,0.0,0.0,41.08,41.08,41.08,0.0,0.0,40.97,40.97,40.97,0.0,0.0,41.01,41.01,41.01,0.0,0.0
2018-04-15,42.98,42.98,42.98,0.0,0.0,42.98,42.98,42.98,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.85,40.85,40.85,0.0,0.0
2018-04-22,40.91,40.91,40.91,0.0,0.0,41.05,41.05,41.05,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.97,40.97,40.97,0.0,0.0
2018-04-29,40.75,40.75,40.75,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.73,40.73,40.73,0.0,0.0
2018-05-06,41.36,41.36,41.36,0.0,0.0,41.36,41.36,41.36,0.0,0.0,41.31,41.31,41.31,0.0,0.0,41.34,41.34,41.34,0.0,0.0
2018-05-13,40.93,40.93,40.93,0.0,0.0,41.06,41.06,41.06,0.0,0.0,40.93,40.93,40.93,0.0,0.0,41.02,41.02,41.02,0.0,0.0
2018-05-20,40.58,40.58,40.58,0.0,0.0,40.59,40.59,40.59,0.0,0.0,40.51,40.51,40.51,0.0,0.0,40.58,40.58,40.58,0.0,0.0
2018-05-27,40.38,40.38,40.38,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.38,40.38,40.38,0.0,0.0
2018-06-03,40.8,40.8,40.8,0.0,0.0,40.83,40.83,40.83,0.0,0.0,40.68,40.68,40.68,0.0,0.0,40.68,40.68,40.68,0.0,0.0
2018-06-10,40.08,40.08,40.08,0.0,0.0,40.08,40.08,40.08,0.0,0.0,40.08,40.08,40.08,0.0,0.0,40.08,40.08,40.08,0.0,0.0
2018-06-17,39.61,39.61,39.61,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.61,39.61,39.61,0.0,0.0,39.9,39.9,39.9,0.0,0.0
2018-06-24,39.5,39.5,39.5,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.27,39.27,39.27,0.0,0.0
2018-07-01,39.14,39.14,39.14,0.0,0.0,39.14,39.14,39.14,0.0,0.0,39.06,39.06,39.06,0.0,0.0,39.06,39.06,39.06,0.0,0.0
2018-07-08,39.65,39.65,39.65,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.65,39.65,39.65,0.0,0.0,39.77,39.77,39.77,0.0,0.0
2018-07-15,39.8,39.8,39.8,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.9,39.9,39.9,0.0,0.0
2018-07-22,40.82,40.82,40.82,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.04,40.04,40.04,0.0,0.0,40.04,40.04,40.04,0.0,0.0
2018-07-29,40.03,40.03,40.03,0.0,0.0,40.03,40.03,40.03,0.0,0.0,39.91,39.91,39.91,0.0,0.0,39.97,39.97,39.97,0.0,0.0
2018-08-05,39.29,39.29,39.29,0.0,0.0,39.29,39.29,39.29,0.0,0.0,39.06,39.06,39.06,0.0,0.0,39.1,39.1,39.1,0.0,0.0
2018-08-12,39.07,39.07,39.07,0.0,0.0,39.07,39.07,39.07,0.0,0.0,39.07,39.07,39.07,0.0,0.0,39.07,39.07,39.07,0.0,0.0
2018-08-19,39.55,39.55,39.55,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.45,39.45,39.45,0.0,0.0,39.52,39.52,39.52,0.0,0.0
2018-08-26,39.69,39.69,39.69,0.0,0.0,39.69,39.69,39.69,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.58,39.58,39.58,0.0,0.0
2018-09-02,38.75,38.75,38.75,0.0,0.0,38.75,38.75,38.75,0.0,0.0,38.62,38.62,38.62,0.0,0.0,38.65,38.65,38.65,0.0,0.0
2018-09-09,39.19,39.19,39.19,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.13,39.13,39.13,0.0,0.0,39.13,39.13,39.13,0.0,0.0
2018-09-16,40.34,40.34,40.34,0.0,0.0,40.35,40.35,40.35,0.0,0.0,40.1,40.1,40.1,0.0,0.0,40.32,40.32,40.32,0.0,0.0
2018-09-23,39.72,39.72,39.72,0.0,0.0,39.72,39.72,39.72,0.0,0.0,39.72,39.72,39.72,0.0,0.0,39.72,39.72,39.72,0.0,0.0
2018-09-30,39.16,39.16,39.16,0.0,0.0,39.16,39.16,39.16,0.0,0.0,38.61,38.61,38.61,0.0,0.0,38.7,38.7,38.7,0.0,0.0
2018-10-07,37.94,37.94,37.94,0.0,0.0,37.94,37.94,37.94,0.0,0.0,36.94,36.94,36.94,0.0,0.0,37.06,37.06,37.06,0.0,0.0
2018-10-14,37.66,37.66,37.66,0.0,0.0,37.66,37.66,37.66,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.08,37.08,37.08,0.0,0.0
2018-10-21,35.8,35.8,35.8,0.0,0.0,35.8,35.8,35.8,0.0,0.0,35.8,35.8,35.8,0.0,0.0,35.8,35.8,35.8,0.0,0.0
2018-10-28,36.62,36.62,36.62,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.53,36.53,36.53,0.0,0.0
2018-11-04,36.84,36.84,36.84,0.0,0.0,36.84,36.84,36.84,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.66,36.66,36.66,0.0,0.0
2018-11-11,36.21,36.21,36.21,0.0,0.0,36.21,36.21,36.21,0.0,0.0,36.21,36.21,36.21,0.0,0.0,36.21,36.21,36.21,0.0,0.0
2018-11-18,35.69,35.69,35.69,0.0,0.0,35.85,35.85,35.85,0.0,0.0,35.69,35.69,35.69,0.0,0.0,35.85,35.85,35.85,0.0,0.0
2018-11-25,36.2,36.2,36.2,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.32,36.32,36.32,0.0,0.0
2018-12-02,35.43,35.43,35.43,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.19,35.19,35.19,0.0,0.0
2018-12-09,35.09,35.09,35.09,0.0,0.0,35.09,35.09,35.09,0.0,0.0,35.09,35.09,35.09,0.0,0.0,35.09,35.09,35.09,0.0,0.0
2018-12-16,34.03,34.03,34.03,0.0,0.0,34.13,34.13,34.13,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.78,33.78,33.78,0.0,0.0
2018-12-23,34.16,34.16,34.16,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.13,34.13,34.13,0.0,0.0,34.38,34.38,34.38,0.0,0.0
2018-12-30,34.57,34.57,34.57,0.0,0.0,35.11,35.11,35.11,0.0,0.0,34.57,34.57,34.57,0.0,0.0,35.11,35.11,35.11,0.0,0.0
2019-01-06,35.73,35.73,35.73,0.0,0.0,35.73,35.73,35.73,0.0,0.0,35.73,35.73,35.73,0.0,0.0,35.73,35.73,35.73,0.0,0.0
2019-01-13,36.4,36.4,36.4,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.4,36.4,36.4,0.0,0.0
2019-01-20,36.53,36.53,36.53,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.5,36.5,36.5,0.0,0.0,36.5,36.5,36.5,0.0,0.0
2019-01-27,36.79,36.79,36.79,0.0,0.0,36.95,36.95,36.95,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.85,36.85,36.85,0.0,0.0
2019-02-03,36.25,36.25,36.25,0.0,0.0,36.29,36.29,36.29,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.29,36.29,36.29,0.0,0.0
2019-02-10,37.13,37.13,37.13,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.12,37.12,37.12,0.0,0.0,37.33,37.33,37.33,0.0,0.0
2019-02-17,37.74,37.74,37.74,0.0,0.0,37.76,37.76,37.76,0.0,0.0,37.6,37.6,37.6,0.0,0.0,37.64,37.64,37.64,0.0,0.0
2019-02-24,37.64,37.64,37.64,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.64,37.64,37.64,0.0,0.0,37.71,37.71,37.71,0.0,0.0
2019-03-03,36.94,36.94,36.94,0.0,0.0,36.94,36.94,36.94,0.0,0.0,36.77,36.77,36.77,0.0,0.0,36.79,36.79,36.79,0.0,0.0
2019-03-10,37.89,37.89,37.89,0.0,0.0,37.89,37.89,37.89,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.85,37.85,37.85,0.0,0.0
2019-03-17,37.79,37.79,37.79,0.0,0.0,37.79,37.79,37.79,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.41,37.41,37.41,0.0,0.0
2019-03-24,37.9,37.9,37.9,0.0,0.0,37.9,37.9,37.9,0.0,0.0,37.72,37.72,37.72,0.0,0.0,37.72,37.72,37.72,0.0,0.0
2019-03-31,38.29,38.29,38.29,0.0,0.0,38.47,38.47,38.47,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.47,38.47,38.47,0.0,0.0
2019-04-07,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0
2019-04-14,38.66,38.66,38.66,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.56,38.56,38.56,0.0,0.0
2019-04-21,38.18,38.18,38.18,0.0,0.0,38.18,38.18,38.18,0.0,0.0,38.11,38.11,38.11,0.0,0.0,38.12,38.12,38.12,0.0,0.0
2019-04-28,38.48,38.48,38.48,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.48,38.48,38.48,0.0,0.0
2019-05-05,37.31,37.31,37.31,0.0,0.0,37.65,37.65,37.65,0.0,0.0,37.31,37.31,37.31,0.0,0.0,37.65,37.65,37.65,0.0,0.0
2019-05-12,37.41,37.41,37.41,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.26,37.26,37.26,0.0,0.0,37.26,37.26,37.26,0.0,0.0
2019-05-19,37.24,37.24,37.24,0.0,0.0,37.24,37.24,37.24,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.22,37.22,37.22,0.0,0.0
2019-05-26,36.58,36.58,36.58,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.52,36.52,36.52,0.0,0.0,36.52,36.52,36.52,0.0,0.0
2019-06-02,37.58,37.58,37.58,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.6,37.6,37.6,0.0,0.0
2019-06-09,37.26,37.26,37.26,0.0,0.0,37.27,37.27,37.27,0.0,0.0,37.02,37.02,37.02,0.0,0.0,37.2,37.2,37.2,0.0,0.0
2019-06-16,38.05,38.05,38.05,0.0,0.0,38.05,38.05,38.05,0.0,0.0,38.03,38.03,38.03,0.0,0.0,38.04,38.04,38.04,0.0,0.0
2019-06-23,38.17,38.17,38.17,0.0,0.0,38.18,38.18,38.18,0.0,0.0,38.14,38.14,38.14,0.0,0.0,38.18,38.18,38.18,0.0,0.0
2019-06-30,38.25,38.25,38.25,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.25,38.25,38.25,0.0,0.0
2019-07-07,38.28,38.28,38.28,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.28,38.28,38.28,0.0,0.0
2019-07-14,38.17,38.17,38.17,0.0,0.0,38.17,38.17,38.17,0.0,0.0,38.02,38.02,38.02,0.0,0.0,38.02,38.02,38.02,0.0,0.0
2019-07-21,37.88,37.88,37.88,0.0,0.0,37.88,37.88,37.88,0.0,0.0,37.88,37.88,37.88,0.0,0.0,37.88,37.88,37.88,0.0,0.0
2019-07-28,37.5,37.5,37.5,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.12,37.12,37.12,0.0,0.0,37.12,37.12,37.12,0.0,0.0
2019-08-04,36.48,36.48,36.48,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.45,36.45,36.45,0.0,0.0,36.55,36.55,36.55,0.0,0.0
2019-08-11,35.76,35.76,35.76,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.76,35.76,35.76,0.0,0.0
2019-08-18,36.06,36.06,36.06,0.0,0.0,36.07,36.07,36.07,0.0,0.0,36.06,36.06,36.06,0.0,0.0,36.07,36.07,36.07,0.0,0.0
2019-08-25,36.23,36.23,36.23,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.24,36.24,36.24,0.0,0.0
2019-09-01,37.18,37.18,37.18,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2019-09-08,37.74,37.74,37.74,0.0,0.0,37.82,37.82,37.82,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.71,37.71,37.71,0.0,0.0
2019-09-15,37.63,37.63,37.63,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0
2019-09-22,37.38,37.38,37.38,0.0,0.0,37.46,37.46,37.46,0.0,0.0,37.38,37.38,37.38,0.0,0.0,37.46,37.46,37.46,0.0,0.0
2019-09-29,36.28,36.28,36.28,0.0,0.0,36.5,36.5,36.5,0.0,0.0,36.28,36.28,36.28,0.0,0.0,36.47,36.47,36.47,0.0,0.0
2019-10-06,37.7,37.7,37.7,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.66,37.66,37.66,0.0,0.0,37.66,37.66,37.66,0.0,0.0
2019-10-13,37.91,37.91,37.91,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.76,37.76,37.76,0.0,0.0,37.77,37.77,37.77,0.0,0.0
2019-10-20,38.22,38.22,38.22,0.0,0.0,38.22,38.22,38.22,0.0,0.0,38.12,38.12,38.12,0.0,0.0,38.21,38.21,38.21,0.0,0.0
2019-10-27,38.75,38.75,38.75,0.0,0.0,38.75,38.75,38.75,0.0,0.0,38.75,38.75,38.75,0.0,0.0,38.75,38.75,38.75,0.0,0.0
2019-11-03,38.99,38.99,38.99,0.0,0.0,39.01,39.01,39.01,0.0,0.0,38.99,38.99,38.99,0.0,0.0,39.01,39.01,39.01,0.0,0.0
2019-11-10,38.94,38.94,38.94,0.0,0.0,38.94,38.94,38.94,0.0,0.0,38.94,38.94,38.94,0.0,0.0,38.94,38.94,38.94,0.0,0.0
2019-11-17,38.84,38.84,38.84,0.0,0.0,38.84,38.84,38.84,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.72,38.72,38.72,0.0,0.0
2019-11-24,39.16,39.16,39.16,0.0,0.0,39.16,39.16,39.16,0.0,0.0,39.02,39.02,39.02,0.0,0.0,39.05,39.05,39.05,0.0,0.0
2019-12-01,39.01,39.01,39.01,0.0,0.0,39.04,39.04,39.04,0.0,0.0,39.01,39.01,39.01,0.0,0.0,39.04,39.04,39.04,0.0,0.0
2019-12-08,39.58,39.58,39.58,0.0,0.0,39.64,39.64,39.64,0.0,0.0,39.43,39.43,39.43,0.0,0.0,39.56,39.56,39.56,0.0,0.0
2019-12-15,39.78,39.78,39.78,0.0,0.0,39.89,39.89,39.89,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.82,39.82,39.82,0.0,0.0
2019-12-22,39.89,39.89,39.89,0.0,0.0,40.09,40.09,40.09,0.0,0.0,39.89,39.89,39.89,0.0,0.0,40.09,40.09,40.09,0.0,0.0
2019-12-29,39.98,39.98,39.98,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.8,39.8,39.8,0.0,0.0
2020-01-05,39.99,39.99,39.99,0.0,0.0,39.99,39.99,39.99,0.0,0.0,39.94,39.94,39.94,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2020-01-12,40.18,40.18,40.18,0.0,0.0,40.23,40.23,40.23,0.0,0.0,40.18,40.18,40.18,0.0,0.0,40.23,40.23,40.23,0.0,0.0
2020-01-19,40.16,40.16,40.16,0.0,0.0,40.16,40.16,40.16,0.0,0.0,39.93,39.93,39.93,0.0,0.0,39.93,39.93,39.93,0.0,0.0
2020-01-26,39.28,39.28,39.28,0.0,0.0,39.28,39.28,39.28,0.0,0.0,39.28,39.28,39.28,0.0,0.0,39.28,39.28,39.28,0.0,0.0
2020-02-02,39.96,39.96,39.96,0.0,0.0,40.0,40.0,40.0,0.0,0.0,39.96,39.96,39.96,0.0,0.0,40.0,40.0,40.0,0.0,0.0
2020-02-09,39.9,39.9,39.9,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.78,39.78,39.78,0.0,0.0
2020-02-16,39.49,39.49,39.49,0.0,0.0,39.49,39.49,39.49,0.0,0.0,39.28,39.28,39.28,0.0,0.0,39.28,39.28,39.28,0.0,0.0
2020-02-23,35.12,35.12,35.12,0.0,0.0,35.7,35.7,35.7,0.0,0.0,34.99,34.99,34.99,0.0,0.0,35.65,35.65,35.65,0.0,0.0
2020-03-01,35.52,35.52,35.52,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.26,35.26,35.26,0.0,0.0,35.26,35.26,35.26,0.0,0.0
2020-03-08,30.0,30.0,30.0,0.0,0.0,30.58,30.58,30.58,0.0,0.0,29.11,29.11,29.11,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2020-03-15,28.14,28.14,28.14,0.0,0.0,28.14,28.14,28.14,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.9,26.9,26.9,0.0,0.0
2020-03-22,29.88,29.88,29.88,0.0,0.0,30.45,30.45,30.45,0.0,0.0,29.88,29.88,29.88,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2020-03-29,29.38,29.38,29.38,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.38,29.38,29.38,0.0,0.0
2020-04-05,31.63,31.63,31.63,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.54,31.54,31.54,0.0,0.0
2020-04-12,31.4,31.4,31.4,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.51,31.51,31.51,0.0,0.0
2020-04-19,30.95,30.95,30.95,0.0,0.0,31.13,31.13,31.13,0.0,0.0,30.95,30.95,30.95,0.0,0.0,31.13,31.13,31.13,0.0,0.0
2020-04-26,31.35,31.35,31.35,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2020-05-03,32.2,32.2,32.2,0.0,0.0,32.2,32.2,32.2,0.0,0.0,31.94,31.94,31.94,0.0,0.0,32.19,32.19,32.19,0.0,0.0
2020-05-10,30.85,30.85,30.85,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.59,30.59,30.59,0.0,0.0
2020-05-17,32.42,32.42,32.42,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.42,32.42,32.42,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2020-05-24,33.69,33.69,33.69,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.8,33.8,33.8,0.0,0.0
2020-05-31,36.22,36.22,36.22,0.0,0.0,36.26,36.26,36.26,0.0,0.0,36.0,36.0,36.0,0.0,0.0,36.08,36.08,36.08,0.0,0.0
2020-06-07,34.81,34.81,34.81,0.0,0.0,34.81,34.81,34.81,0.0,0.0,34.36,34.36,34.36,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2020-06-14,34.77,34.77,34.77,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.69,34.69,34.69,0.0,0.0
2020-06-21,34.59,34.59,34.59,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2020-06-28,34.72,34.72,34.72,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.83,34.83,34.83,0.0,0.0
2020-07-05,35.31,35.31,35.31,0.0,0.0,35.31,35.31,35.31,0.0,0.0,35.18,35.18,35.18,0.0,0.0,35.18,35.18,35.18,0.0,0.0
