Date,TUPStock_Open_average,TUPStock_Open_max,TUPStock_Open_min,TUPStock_Open_volatility,TUPStock_Open_change,TUPStock_High_average,TUPStock_High_max,TUPStock_High_min,TUPStock_High_volatility,TUPStock_High_change,TUPStock_Low_average,TUPStock_Low_max,TUPStock_Low_min,TUPStock_Low_volatility,TUPStock_Low_change,TUPStock_Close_average,TUPStock_Close_max,TUPStock_Close_min,TUPStock_Close_volatility,TUPStock_Close_change,TUPStock_Volume_average,TUPStock_Volume_max,TUPStock_Volume_min,TUPStock_Volume_volatility,TUPStock_Volume_change
2018-03-25,47.275,47.64,47.0,0.6400000000000006,0.6400000000000006,47.8875,48.89,47.43,1.4600000000000009,1.4600000000000009,46.94,47.64,46.48,1.1600000000000037,1.1600000000000037,47.5675,48.38,47.22,1.1600000000000037,0.990000000000002,615785,739565,470171,269394,-202609
2018-04-01,47.507999999999996,48.23,46.25,1.9799999999999969,-0.14999999999999858,48.252,48.8,47.51,1.2899999999999991,-0.030000000000001137,46.694,47.38,46.0,1.3800000000000026,0.4799999999999969,47.548,48.58,46.92,1.6599999999999966,0.4200000000000017,627193,840546,479427,361119,-96086
2018-04-08,43.614,47.75,41.73,6.020000000000003,-5.840000000000003,43.694,47.8,41.89,5.909999999999997,-5.809999999999995,42.46,47.11,40.78,6.329999999999998,-5.539999999999999,42.794,47.16,41.6,5.559999999999995,-5.449999999999996,1619224,4215401,405679,3809722,289879
2018-04-15,42.908,43.47,41.9,1.5700000000000003,1.0500000000000043,43.41,44.19,42.76,1.4299999999999997,0.2700000000000031,42.397999999999996,43.47,41.52,1.9499999999999957,-0.27999999999999403,42.834,43.8,41.69,2.1099999999999994,-0.7600000000000051,874552,1111305,696066,415239,-333047
2018-04-22,43.717999999999996,46.64,41.62,5.020000000000003,3.700000000000003,45.162,46.91,42.49,4.419999999999995,3.8299999999999983,43.106,45.18,41.5,3.6799999999999997,3.6799999999999997,44.321999999999996,46.28,42.29,3.990000000000002,3.1899999999999977,1242111,1979000,800470,1178530,106056
2018-04-29,44.342,44.99,43.67,1.3200000000000003,-1.3200000000000003,44.964,45.49,44.54,0.9500000000000028,-0.3200000000000003,43.778,44.47,43.29,1.1799999999999997,-0.8699999999999974,44.308,44.56,43.9,0.6600000000000037,-0.28999999999999915,641188,905268,522628,382640,-112722
2018-05-06,43.624,44.17,42.99,1.1799999999999997,-0.8100000000000023,44.232,44.83,43.82,1.009999999999998,-0.8299999999999983,43.174,43.93,42.66,1.2700000000000031,-0.7299999999999969,43.468,44.32,42.77,1.5499999999999972,-1.0799999999999983,565126,662250,459511,202739,-29248
2018-05-13,44.378,45.59,43.6,1.990000000000002,1.8700000000000045,45.03,45.81,44.2,1.6099999999999994,1.4499999999999957,44.29,45.33,43.6,1.7299999999999969,1.7100000000000009,44.828,45.67,43.94,1.730000000000004,1.7100000000000009,504657,583721,448867,134854,-14956
2018-05-20,45.388,45.91,44.92,0.9899999999999949,-0.5,45.888,46.34,45.46,0.8800000000000026,-0.44000000000000483,45.006,45.64,44.77,0.8699999999999974,-0.75,45.274,45.8,44.97,0.8299999999999983,-0.8299999999999983,510895,995627,292188,703439,338
2018-05-27,44.175,45.11,42.17,2.9399999999999977,-2.5799999999999983,44.4225,45.35,42.56,2.789999999999999,-2.789999999999999,43.09,44.47,41.52,2.9499999999999957,-2.9499999999999957,43.265,44.87,41.65,3.219999999999999,-3.219999999999999,583815,902120,369007,533113,247556
2018-06-03,42.577999999999996,43.26,41.83,1.4299999999999997,1.1700000000000017,43.238,44.13,42.16,1.970000000000006,1.6000000000000014,42.342,43.11,41.63,1.4799999999999969,0.9899999999999949,42.978,43.71,41.91,1.8000000000000043,1.8000000000000043,463579,550305,369489,180816,-63630
2018-06-10,44.046,44.25,43.84,0.4099999999999966,0.11999999999999744,44.452,44.6,44.34,0.259999999999998,-0.14000000000000057,43.742,44.04,43.53,0.509999999999998,0.030000000000001137,44.03,44.25,43.8,0.45000000000000284,-0.4000000000000057,469876,724459,305694,418765,418765
2018-06-17,42.984,43.92,40.25,3.6700000000000017,-3.6099999999999994,43.942,44.6,42.86,1.740000000000002,-1.740000000000002,42.036,43.68,39.86,3.8200000000000003,-3.4399999999999977,42.892,44.3,40.2,4.099999999999994,-2.490000000000002,2189803,6680216,563923,6116293,5355143
2018-06-24,41.666000000000004,42.17,41.25,0.9200000000000017,-0.25,42.206,42.78,41.83,0.9500000000000028,0.28999999999999915,41.142,41.54,40.8,0.740000000000002,0.2600000000000051,41.52,42.15,41.08,1.0700000000000003,-0.3299999999999983,778321,1404374,569714,834660,-806331
2018-07-01,40.97,41.57,40.45,1.1199999999999974,0.7199999999999989,41.5575,42.27,41.05,1.220000000000006,1.220000000000006,40.31,41.3,39.62,1.6799999999999997,1.6799999999999997,41.129999999999995,41.9,40.34,1.5599999999999952,1.5599999999999952,613376,736386,380785,355601,-65679
2018-07-08,42.08,42.78,41.27,1.509999999999998,-0.6299999999999955,42.6,42.85,42.31,0.5399999999999991,-0.3500000000000014,41.550000000000004,42.2,40.99,1.2100000000000009,-0.4199999999999946,42.152,42.7,41.31,1.3900000000000006,-0.5700000000000003,689384,1089788,388865,700923,-90688
2018-07-15,40.942,42.14,40.34,1.7999999999999972,-0.9500000000000028,41.342,42.24,40.66,1.5800000000000054,-1.0500000000000043,40.184000000000005,40.39,39.67,0.7199999999999989,-0.7199999999999989,40.626,41.08,40.3,0.7800000000000011,-0.2700000000000031,575076,916435,420507,495928,-267583
2018-07-22,37.653999999999996,41.27,33.98,7.290000000000006,-4.549999999999997,38.432,41.7,35.7,6.0,-4.8700000000000045,36.582,40.44,33.38,7.059999999999995,-4.8700000000000045,37.378,41.03,34.09,6.939999999999998,-5.6200000000000045,1960781,4955673,858900,4096773,541386
2018-07-29,36.202,36.74,35.64,1.1000000000000014,0.9799999999999969,37.2,37.6,36.85,0.75,0.480000000000004,35.782000000000004,36.47,35.49,0.9799999999999969,0.8299999999999983,36.678,37.05,35.99,1.0599999999999952,-0.01999999999999602,873569,961883,777694,184189,-151372
2018-08-05,35.762,36.92,35.0,1.9200000000000017,-1.9200000000000017,36.156,37.03,35.08,1.9500000000000028,-1.9500000000000028,34.982,35.7,33.65,2.0500000000000043,-2.0500000000000043,35.25,35.88,34.01,1.8700000000000045,-1.8700000000000045,814620,1095136,459537,635599,94969
2018-08-12,33.506,33.95,33.31,0.6400000000000006,-0.6400000000000006,33.98,34.58,33.65,0.9299999999999997,-0.30000000000000426,33.14,33.34,32.86,0.480000000000004,0.240000000000002,33.382,33.66,33.07,0.5899999999999963,0.39000000000000057,784925,1276159,614188,661971,-646396
2018-08-19,33.824,34.17,33.54,0.6300000000000026,0.3999999999999986,34.132,34.35,33.8,0.5500000000000043,0.5100000000000051,33.494,33.74,33.26,0.480000000000004,0.28999999999999915,33.9,34.21,33.37,0.8400000000000034,0.8400000000000034,577548,755804,447532,308272,-218373
2018-08-26,33.816,34.4,32.5,1.8999999999999986,-1.8999999999999986,34.012,34.99,32.61,2.3800000000000026,-2.3800000000000026,33.234,34.17,31.56,2.610000000000003,-2.610000000000003,33.512,34.25,32.52,1.7299999999999969,-1.6999999999999957,697803,1043186,501510,541676,474274
2018-09-02,31.832500000000003,32.42,31.17,1.25,-0.7000000000000028,32.315,32.44,32.25,0.18999999999999773,-0.18999999999999773,31.35,31.61,31.07,0.5399999999999991,0.5,31.7175,32.03,31.17,0.8599999999999994,0.8599999999999994,810419,1057349,446114,611235,-140450
2018-09-09,32.352,33.11,31.61,1.5,0.9600000000000009,32.826,33.2,32.12,1.0800000000000054,0.3100000000000023,31.951999999999998,32.53,31.37,1.1600000000000001,0.9200000000000017,32.448,33.08,31.84,1.2399999999999984,0.8399999999999999,558329,628346,452899,175447,-102418
2018-09-16,33.336,34.58,32.24,2.3399999999999963,0.8500000000000014,33.912,34.98,32.71,2.269999999999996,1.25,32.778,34.24,31.75,2.490000000000002,2.219999999999999,33.544,34.58,32.5,2.0799999999999983,1.769999999999996,872916,1543394,518915,1024479,846518
2018-09-23,33.51,34.61,32.95,1.6599999999999966,-1.3800000000000026,33.89,34.8,33.58,1.2199999999999989,-1.1699999999999946,32.898,33.12,32.65,0.46999999999999886,0.1699999999999946,33.198,33.45,32.76,0.6900000000000048,0.3300000000000054,550427,821720,309831,511889,-435004
2018-09-30,33.26,33.62,33.04,0.5799999999999983,-0.5799999999999983,33.544,33.86,33.22,0.6400000000000006,-0.4299999999999997,32.718,33.21,32.15,1.0600000000000023,-0.5300000000000011,32.898,33.39,32.24,1.1499999999999986,-0.5399999999999991,490706,720279,331631,388648,-388648
2018-10-07,31.382,32.53,30.1,2.4299999999999997,-1.3100000000000023,31.598,32.71,30.66,2.0500000000000007,-1.6600000000000001,30.612,32.1,29.82,2.280000000000001,-2.270000000000003,30.912,32.53,30.09,2.4400000000000013,-2.4400000000000013,730872,864335,590774,273561,39533
2018-10-14,31.12,31.84,29.86,1.9800000000000004,1.0500000000000007,32.192,32.85,31.49,1.360000000000003,0.490000000000002,30.73,31.08,29.86,1.2199999999999989,0.9400000000000013,31.664,32.7,31.09,1.610000000000003,0.21999999999999886,643746,774818,462477,312341,274116
2018-10-21,34.762,37.86,31.38,6.48,6.399999999999999,35.99,38.69,32.05,6.640000000000001,5.810000000000002,34.194,37.55,31.19,6.359999999999996,4.469999999999999,35.068,37.96,31.71,6.25,4.509999999999998,1550601,3934467,545166,3389301,198122
2018-10-28,36.512,37.5,35.34,2.1599999999999966,0.9200000000000017,37.47,38.42,37.09,1.3299999999999983,1.3299999999999983,35.75,37.39,34.93,2.460000000000001,1.9699999999999989,36.722,38.41,35.1,3.309999999999995,2.539999999999999,761232,944432,539177,405255,-131752
2018-11-04,38.348,38.63,37.84,0.7899999999999991,-0.5799999999999983,38.618,38.9,38.13,0.769999999999996,-0.769999999999996,37.606,38.05,36.61,1.4399999999999977,-1.3800000000000026,38.116,38.73,37.03,1.6999999999999957,-1.6299999999999955,485831,554977,417030,137947,-48813
2018-11-11,36.704,37.27,35.99,1.2800000000000011,-0.07000000000000028,37.268,37.49,37.01,0.480000000000004,0.3400000000000034,36.236,36.65,35.62,1.0300000000000011,0.28999999999999915,36.794,37.26,36.32,0.9399999999999977,0.6899999999999977,486338,738440,335874,402566,-402566
2018-11-18,36.1125,37.33,33.95,3.3799999999999955,-0.3399999999999963,37.3625,37.95,36.96,0.990000000000002,-0.9400000000000048,35.64,36.55,33.95,2.5999999999999943,-0.11999999999999744,36.5375,37.29,35.69,1.6000000000000014,-0.030000000000001137,462103,855713,223325,632388,-190205
2018-11-25,37.752,38.46,36.62,1.8400000000000034,1.240000000000002,38.416,38.73,38.19,0.5399999999999991,-0.3999999999999986,37.083999999999996,37.97,36.55,1.4200000000000017,0.7800000000000011,38.064,38.56,37.81,0.75,-0.6000000000000014,516149,815455,404783,410672,-340556
2018-12-02,36.879999999999995,38.67,35.55,3.1200000000000045,-2.940000000000005,37.2225,38.67,35.85,2.8200000000000003,-2.260000000000005,35.745000000000005,37.35,34.81,2.539999999999999,-2.539999999999999,36.115,37.71,34.97,2.740000000000002,-2.740000000000002,491846,536297,424095,112202,111585
2018-12-09,35.254,35.7,34.76,0.9400000000000048,0.6699999999999946,35.908,36.4,35.18,1.2199999999999989,1.2199999999999989,34.73,35.48,33.55,1.9299999999999997,1.5100000000000051,35.214,35.87,34.05,1.8200000000000003,1.4200000000000017,537466,593222,485373,107849,-42069
2018-12-16,34.662,35.76,32.86,2.8999999999999986,-2.770000000000003,35.302,36.15,34.07,2.0799999999999983,-1.7700000000000031,33.25,34.42,31.64,2.780000000000001,-2.780000000000001,33.674,35.49,31.73,3.7600000000000016,-2.9800000000000004,817692,1361552,534677,826875,413143
2018-12-23,31.455,31.72,31.01,0.7099999999999973,0.05000000000000071,32.150000000000006,32.31,31.85,0.46000000000000085,0.46000000000000085,30.502499999999998,30.9,30.03,0.8699999999999974,0.14999999999999858,31.447499999999998,32.23,30.81,1.4199999999999982,0.370000000000001,507971,582834,401359,181475,82208
2018-12-30,31.932499999999997,32.89,31.09,1.8000000000000007,1.5800000000000018,32.93,34.25,31.6,2.6499999999999986,2.6499999999999986,31.572499999999998,32.89,30.68,2.210000000000001,2.0500000000000007,32.5775,33.81,31.57,2.240000000000002,2.240000000000002,498111,614678,415378,199300,-95904
2019-01-06,35.528,36.43,33.74,2.6899999999999977,2.6899999999999977,36.4,37.63,35.31,2.3200000000000003,2.3200000000000003,34.996,36.14,33.11,3.030000000000001,3.030000000000001,36.074,37.12,35.01,2.1099999999999994,2.1099999999999994,516622,672435,406932,265503,-192012
2019-01-13,37.379999999999995,37.8,36.87,0.9299999999999997,0.6799999999999997,38.13,38.59,37.79,0.8000000000000043,0.5500000000000043,37.126,37.62,36.82,0.7999999999999972,0.13000000000000256,37.704,38.03,37.2,0.8299999999999983,0.8299999999999983,518845,660214,447879,212335,212335
2019-01-20,37.7325,37.9,37.36,0.5399999999999991,0.0,38.1775,38.63,37.93,0.7000000000000028,0.6200000000000045,37.2425,37.41,37.0,0.4099999999999966,0.4099999999999966,37.5925,37.9,37.18,0.7199999999999989,0.5799999999999983,533599,608148,387485,220663,-220663
2019-01-27,32.244,37.8,27.32,10.479999999999997,-10.479999999999997,32.768,38.53,27.75,10.780000000000001,-10.780000000000001,30.843999999999998,37.36,26.22,11.14,-10.93,31.57,38.13,26.69,11.440000000000001,-11.400000000000002,2915005,7523937,596037,6927900,2354547
2019-02-03,27.296,27.71,26.55,1.1600000000000001,0.46000000000000085,27.85,28.37,27.18,1.1900000000000013,-0.6400000000000006,26.996,27.57,26.46,1.1099999999999994,0.23000000000000043,27.406,27.88,26.88,1.0,-0.6799999999999997,1168503,1836713,779069,1057644,-1057644
2019-02-10,27.772,29.21,26.95,2.2600000000000016,2.210000000000001,28.524,29.79,27.25,2.539999999999999,2.539999999999999,27.631999999999998,28.88,26.81,2.0700000000000003,2.0700000000000003,28.346,29.73,26.86,2.870000000000001,2.870000000000001,1010159,1463226,689427,773799,348332
2019-02-17,30.372500000000002,30.85,29.57,1.2800000000000011,1.2100000000000009,31.0975,31.28,30.69,0.5899999999999999,0.46999999999999886,30.1725,30.5,29.45,1.0500000000000007,1.0,30.7575,30.98,30.45,0.5300000000000011,0.5300000000000011,691390,751927,593290,158637,-158637
2019-02-24,30.718,31.16,30.24,0.9200000000000017,-0.9200000000000017,30.977999999999998,31.66,30.38,1.2800000000000011,-1.2800000000000011,30.1,30.8,29.28,1.5199999999999996,-1.5199999999999996,30.343999999999998,31.04,29.36,1.6799999999999997,-1.5199999999999996,703351,834349,527664,306685,-69669
2019-03-03,28.247999999999998,29.36,26.9,2.460000000000001,-2.460000000000001,28.488,29.46,27.41,2.0500000000000007,-2.0500000000000007,27.68,28.77,26.74,2.030000000000001,-2.030000000000001,27.848,28.78,27.11,1.6700000000000017,-1.620000000000001,687700,800223,571680,228543,-219584
2019-03-10,27.278,27.84,26.84,1.0,-0.3000000000000007,27.596,27.95,27.22,0.7300000000000004,-0.6900000000000013,26.938000000000002,27.51,26.67,0.8399999999999999,-0.17999999999999972,27.294,27.88,26.86,1.0199999999999996,-0.6600000000000001,1209528,3004223,569047,2435176,2330413
2019-03-17,26.514,27.39,25.8,1.5899999999999999,-1.5899999999999999,26.622,27.43,25.82,1.6099999999999994,-1.6099999999999994,25.916,26.88,24.85,2.0299999999999976,-2.0299999999999976,26.078,27.11,24.88,2.2300000000000004,-2.2300000000000004,727244,936639,592279,344360,-31042
2019-03-24,25.206,25.7,24.94,0.759999999999998,0.7399999999999984,25.566,26.07,25.17,0.8999999999999986,0.8999999999999986,24.928,25.48,24.37,1.1099999999999994,1.1099999999999994,25.224,25.58,24.69,0.889999999999997,0.889999999999997,565077,635754,481423,154331,-41421
2019-03-31,25.8,26.23,25.24,0.990000000000002,0.40000000000000213,26.276,26.84,26.04,0.8000000000000007,0.620000000000001,25.516000000000002,26.23,25.05,1.1799999999999997,0.6000000000000014,25.914,26.7,25.21,1.4899999999999984,0.8999999999999986,656155,759492,558553,200939,73217
2019-04-07,26.51,26.88,25.83,1.0500000000000007,0.34999999999999787,26.966,27.09,26.73,0.35999999999999943,0.22999999999999687,26.194,26.41,25.83,0.5800000000000018,-0.05000000000000071,26.576,26.86,26.01,0.8499999999999979,-0.3100000000000023,478003,724761,355206,369555,75564
2019-04-14,26.555,26.79,26.28,0.509999999999998,-0.21999999999999886,26.822499999999998,26.93,26.7,0.23000000000000043,-0.23000000000000043,26.3125,26.5,26.13,0.370000000000001,-0.370000000000001,26.55,26.7,26.38,0.3200000000000003,-0.3200000000000003,517436,598274,444954,153320,153320
2019-04-21,24.87,26.42,22.9,3.520000000000003,-3.520000000000003,25.316,26.45,23.7,2.75,-2.75,24.122,25.69,22.79,2.900000000000002,-2.900000000000002,24.476,26.3,22.9,3.400000000000002,-2.0599999999999987,1291833,2364898,714276,1650622,-161120
2019-04-28,23.476,23.9,22.68,1.2199999999999989,-0.35999999999999943,23.816,24.16,23.16,1.0,-0.21999999999999886,23.12,23.68,22.57,1.1099999999999994,-0.3299999999999983,23.458,23.87,22.72,1.1500000000000021,0.08000000000000185,754244,918248,623351,294897,-109138
2019-05-05,22.988,23.47,22.26,1.2099999999999973,-1.1199999999999974,23.262,24.0,22.41,1.5899999999999999,-1.3999999999999986,22.58,23.22,21.82,1.3999999999999986,-1.1600000000000001,22.898,23.79,22.28,1.509999999999998,-1.509999999999998,623833,883457,467371,416086,43246
2019-05-12,22.446,23.0,21.81,1.1900000000000013,1.0400000000000027,22.906,23.34,22.48,0.8599999999999994,0.5899999999999999,22.316,22.95,21.81,1.1400000000000006,0.6300000000000026,22.637999999999998,23.04,22.29,0.75,0.17999999999999972,533417,610554,444001,166553,-166553
2019-05-19,21.7,22.39,21.08,1.3100000000000023,-1.3100000000000023,21.791999999999998,22.47,21.12,1.3499999999999979,-1.3499999999999979,21.186,21.67,20.46,1.2100000000000009,-1.2100000000000009,21.424,21.98,20.86,1.120000000000001,-0.9400000000000013,528152,692143,375413,316730,-217250
2019-05-26,19.7125,20.83,18.8,2.0299999999999976,-2.0299999999999976,19.7725,20.83,18.8,2.0299999999999976,-2.0299999999999976,19.002499999999998,19.68,18.19,1.4899999999999984,-1.4899999999999984,19.2925,20.03,18.62,1.4100000000000001,-1.4100000000000001,717361,878512,561143,317369,120790
2019-06-02,19.534,20.34,18.55,1.7899999999999991,0.879999999999999,19.986,20.41,19.25,1.1600000000000001,0.620000000000001,19.118,19.66,18.53,1.129999999999999,0.7199999999999989,19.706,20.21,19.15,1.0600000000000023,0.6600000000000001,563954,741142,428272,312870,-288536
2019-06-09,20.488,20.68,19.97,0.7100000000000009,0.6500000000000021,20.742,20.97,20.64,0.3299999999999983,0.05000000000000071,20.218,20.44,19.95,0.490000000000002,0.21000000000000085,20.454,20.57,20.19,0.379999999999999,-0.2099999999999973,485429,780932,342678,438254,-411908
2019-06-16,19.622,20.18,19.13,1.0500000000000007,-1.0500000000000007,19.974,20.33,19.72,0.6099999999999994,-0.360000000000003,19.212,19.74,18.78,0.9599999999999973,-0.8900000000000006,19.584,19.96,19.1,0.8599999999999994,-0.17999999999999972,629433,937766,395804,541962,531445
2019-06-23,19.398,19.84,19.0,0.8399999999999999,-0.8399999999999999,19.698,20.26,19.31,0.9500000000000028,-0.8800000000000026,18.986,19.26,18.71,0.5500000000000007,-0.45000000000000284,19.258,19.63,19.03,0.5999999999999979,-0.2799999999999976,478341,671347,307256,364091,265299
2019-06-30,18.755,19.24,18.39,0.8499999999999979,-0.41000000000000014,19.064999999999998,19.57,18.68,0.8900000000000006,-0.5100000000000016,18.2625,18.39,18.18,0.21000000000000085,-0.10000000000000142,18.64,18.83,18.42,0.4099999999999966,0.15000000000000213,456956,638452,303429,335023,-187988
2019-07-07,17.962,18.82,17.14,1.6799999999999997,-1.2899999999999991,18.202,18.82,17.73,1.0899999999999999,-1.0599999999999987,17.424,18.37,17.02,1.3500000000000014,-0.8500000000000014,17.706,18.67,17.03,1.6400000000000006,-1.0200000000000031,782780,1609413,338462,1270951,267762
2019-07-14,17.78,18.09,17.42,0.6699999999999982,0.4299999999999997,18.126,18.35,17.93,0.4200000000000017,0.370000000000001,17.532,17.88,17.35,0.5299999999999976,0.4599999999999973,17.928,18.1,17.8,0.3000000000000007,0.129999999999999,622142,939199,477320,461879,365628
2019-07-21,15.93,18.06,14.46,3.599999999999998,-3.469999999999999,16.504,18.23,15.1,3.130000000000001,-3.130000000000001,15.612,17.81,14.11,3.6999999999999993,-3.599999999999998,15.922,17.98,14.42,3.5600000000000005,-3.17,1852563,4455855,542064,3913791,990534
2019-07-28,14.97,15.38,14.55,0.8300000000000001,0.20999999999999908,15.363999999999999,15.7,14.85,0.8499999999999996,0.33000000000000007,14.72,15.13,14.28,0.8500000000000014,0.4300000000000015,14.958,15.38,14.42,0.9600000000000009,0.3100000000000005,1206447,1875604,767032,1108572,-600820
2019-08-04,15.226,15.51,14.56,0.9499999999999993,0.8399999999999999,15.636,15.95,15.17,0.7799999999999994,0.2400000000000002,15.0,15.35,14.56,0.7899999999999991,0.2400000000000002,15.294,15.68,14.81,0.8699999999999992,-0.21999999999999886,813545,1072854,592196,480658,-208359
2019-08-11,14.018,14.62,13.39,1.2299999999999986,-1.2299999999999986,14.208,14.76,13.72,1.0399999999999991,-1.0399999999999991,13.506,14.14,13.17,0.9700000000000006,-0.9199999999999999,13.88,14.37,13.34,1.0299999999999994,-0.7199999999999989,681943,874181,433987,440194,-334184
2019-08-18,13.704,13.92,13.32,0.5999999999999996,-0.5099999999999998,13.94,14.2,13.51,0.6899999999999995,-0.6899999999999995,13.41,13.7,12.59,1.1099999999999994,-1.040000000000001,13.504,13.9,12.68,1.2200000000000006,-1.2200000000000006,541205,797139,424706,372433,315235
2019-08-25,12.533999999999999,12.79,12.0,0.7899999999999991,0.0,12.878,13.24,12.55,0.6899999999999995,0.39000000000000057,12.308,12.79,12.0,0.7899999999999991,0.5099999999999998,12.524,13.01,12.07,0.9399999999999995,0.47000000000000064,495449,615519,461882,153637,-153637
2019-09-01,13.1875,13.6,12.85,0.75,0.75,13.46,13.8,13.12,0.6800000000000015,0.6800000000000015,13.025,13.36,12.65,0.7099999999999991,0.7099999999999991,13.2875,13.68,12.83,0.8499999999999996,0.8499999999999996,594961,658161,505038,153123,-49597
2019-09-08,15.120000000000001,15.6,14.05,1.549999999999999,1.4299999999999997,15.856,16.29,15.59,0.6999999999999993,0.46999999999999886,14.884,15.43,13.76,1.67,1.67,15.468,15.91,15.25,0.6600000000000001,0.5999999999999996,902163,1304902,606807,698095,-467973
2019-09-15,15.624,15.8,15.5,0.3000000000000007,-0.1800000000000015,15.991999999999999,16.24,15.79,0.4499999999999993,-0.259999999999998,15.338000000000001,15.55,14.9,0.6500000000000004,-0.040000000000000924,15.674,16.06,15.46,0.5999999999999979,-0.379999999999999,2325678,8138717,801839,7336878,7201901
2019-09-22,16.05,16.46,15.6,0.8600000000000012,0.019999999999999574,16.394,16.71,15.96,0.75,-0.3999999999999986,15.668,16.07,15.28,0.7900000000000009,0.2400000000000002,16.08,16.58,15.62,0.9599999999999991,-0.5000000000000018,923700,1400759,579933,820826,-820826
2019-09-29,15.404,16.0,14.83,1.17,-1.17,15.596,16.3,14.95,1.3500000000000014,-0.9800000000000004,15.01,15.72,14.27,1.450000000000001,-0.9000000000000004,15.276,15.87,14.8,1.0699999999999985,-0.6699999999999999,476542,599891,360160,239731,-195475
2019-10-06,15.264000000000001,15.71,15.07,0.6400000000000006,0.049999999999998934,15.676,15.97,15.31,0.6600000000000001,0.040000000000000924,15.012,15.12,14.81,0.3099999999999987,0.049999999999998934,15.364,15.83,14.93,0.9000000000000004,0.019999999999999574,789911,1114160,409942,704218,-9410
2019-10-13,15.892,16.39,15.59,0.8000000000000007,0.28999999999999915,16.228,16.74,15.82,0.9199999999999982,0.3000000000000007,15.592,16.03,15.2,0.8300000000000018,0.4300000000000015,15.914,16.27,15.63,0.6399999999999988,0.09999999999999964,680151,863807,512175,351632,5211
