Date,IIIStock_Open_average,IIIStock_Open_max,IIIStock_Open_min,IIIStock_Open_volatility,IIIStock_Open_change,IIIStock_High_average,IIIStock_High_max,IIIStock_High_min,IIIStock_High_volatility,IIIStock_High_change,IIIStock_Low_average,IIIStock_Low_max,IIIStock_Low_min,IIIStock_Low_volatility,IIIStock_Low_change,IIIStock_Close_average,IIIStock_Close_max,IIIStock_Close_min,IIIStock_Close_volatility,IIIStock_Close_change,IIIStock_Volume_average,IIIStock_Volume_max,IIIStock_Volume_min,IIIStock_Volume_volatility,IIIStock_Volume_change
2018-01-14,4.13,4.16,4.08,0.08000000000000007,-0.08000000000000007,4.2197499999999994,4.27,4.199,0.07099999999999973,-0.0699999999999994,4.0912500000000005,4.125,4.08,0.04499999999999993,-0.04499999999999993,4.1525,4.19,4.1,0.09000000000000075,0.0600000000000005,41820,82095,25821,56274,52589
2018-01-21,4.208,4.25,4.17,0.08000000000000007,0.04999999999999982,4.2780000000000005,4.44,4.21,0.23000000000000043,0.20999999999999996,4.16,4.19,4.13,0.0600000000000005,0.040000000000000036,4.234,4.34,4.17,0.16999999999999993,0.13999999999999968,17640,38927,2864,36063,21900
2018-01-28,4.28,4.33,4.22,0.11000000000000032,-0.11000000000000032,4.3258,4.36,4.27,0.09000000000000075,-0.0600000000000005,4.232,4.27,4.2,0.0699999999999994,-0.019999999999999574,4.26,4.29,4.21,0.08000000000000007,-0.07000000000000028,24222,57782,6312,51470,4277
2018-02-04,4.118,4.18,4.05,0.1299999999999999,-0.040000000000000036,4.208,4.275,4.18,0.09500000000000064,-0.03500000000000014,4.026,4.11,3.89,0.2200000000000002,-0.2200000000000002,4.126,4.17,4.08,0.08999999999999986,0.0,50333,97985,24918,73067,-12298
2018-02-11,4.186,4.28,4.09,0.1900000000000004,0.14000000000000057,4.261,4.3,4.195,0.10499999999999954,0.10499999999999954,4.169,4.22,4.085,0.1349999999999998,0.1349999999999998,4.232,4.26,4.19,0.0699999999999994,0.04999999999999982,18288,25846,9960,15886,-13382
2018-02-18,4.262499999999999,4.3,4.22,0.08000000000000007,0.04999999999999982,4.295,4.33,4.27,0.0600000000000005,0.0600000000000005,4.16,4.26,3.99,0.2699999999999996,0.0699999999999994,4.265000000000001,4.32,4.23,0.08999999999999986,0.08999999999999986,30318,76832,12898,63934,-2370
2018-02-25,4.264,4.33,4.18,0.15000000000000036,-0.15000000000000036,4.3420000000000005,4.48,4.24,0.2400000000000002,-0.08999999999999986,4.1819999999999995,4.27,4.02,0.25,-0.10999999999999943,4.254,4.32,4.21,0.11000000000000032,-0.11000000000000032,35810,71768,7182,64586,64586
2018-03-04,4.292,4.41,4.18,0.23000000000000043,0.1800000000000006,4.392,4.5,4.3,0.20000000000000018,0.10000000000000053,4.2464,4.312,4.18,0.13200000000000056,0.13200000000000056,4.334,4.48,4.25,0.23000000000000043,0.08999999999999986,32087,58257,16572,41685,-3679
2018-03-11,4.334,4.42,4.21,0.20999999999999996,-0.08000000000000007,4.384,4.42,4.27,0.15000000000000036,-0.13000000000000078,4.253,4.34,4.1,0.2400000000000002,-0.09499999999999975,4.318,4.38,4.24,0.13999999999999968,-0.13999999999999968,86726,215028,19132,195896,191434
2018-03-18,4.140000000000001,4.24,4.04,0.20000000000000018,-0.16000000000000014,4.234,4.34,4.115,0.22499999999999964,-0.16000000000000014,4.066,4.16,3.98,0.18000000000000016,-0.18000000000000016,4.096,4.21,3.99,0.21999999999999975,-0.21999999999999975,118410,197605,47152,150453,83976
2018-03-25,4.025,4.07,3.97,0.10000000000000009,0.0600000000000005,4.13,4.25,4.07,0.17999999999999972,0.17999999999999972,3.9762500000000003,4.07,3.89,0.18000000000000016,0.18000000000000016,4.07,4.18,3.96,0.21999999999999975,0.21999999999999975,85449,132373,53396,78977,-61375
2018-04-01,4.21,4.31,4.17,0.13999999999999968,0.020000000000000462,4.288,4.35,4.24,0.10999999999999943,-0.09999999999999964,4.1542,4.191,4.1,0.09100000000000019,0.0600000000000005,4.206,4.25,4.16,0.08999999999999986,0.03000000000000025,88304,116871,53380,63491,-27272
2018-04-08,4.184,4.19,4.18,0.010000000000000675,0.010000000000000675,4.244,4.27,4.22,0.04999999999999982,0.04999999999999982,4.158,4.18,4.13,0.04999999999999982,-0.020000000000000462,4.18,4.2,4.14,0.0600000000000005,-0.020000000000000462,83848,104582,72201,32381,-5254
2018-04-15,4.198,4.22,4.17,0.04999999999999982,0.009999999999999787,4.252,4.28,4.23,0.04999999999999982,0.040000000000000036,4.176,4.21,4.15,0.05999999999999961,0.02200000000000024,4.212,4.24,4.17,0.07000000000000028,0.07000000000000028,113800,157345,45694,111651,69278
