Date,CRMBQStock_Open_average,CRMBQStock_Open_max,CRMBQStock_Open_min,CRMBQStock_Open_volatility,CRMBQStock_Open_change,CRMBQStock_High_average,CRMBQStock_High_max,CRMBQStock_High_min,CRMBQStock_High_volatility,CRMBQStock_High_change,CRMBQStock_Low_average,CRMBQStock_Low_max,CRMBQStock_Low_min,CRMBQStock_Low_volatility,CRMBQStock_Low_change,CRMBQStock_Close_average,CRMBQStock_Close_max,CRMBQStock_Close_min,CRMBQStock_Close_volatility,CRMBQStock_Close_change,CRMBQStock_Volume_average,CRMBQStock_Volume_max,CRMBQStock_Volume_min,CRMBQStock_Volume_volatility,CRMBQStock_Volume_change
2018-01-14,0.0047,0.006,0.0034,0.0026000000000000003,-0.0026000000000000003,0.0079,0.0079,0.0079,0.0,0.0,0.0047,0.006,0.0034,0.0026000000000000003,-0.0026000000000000003,0.0079,0.0079,0.0079,0.0,0.0,33725,59000,8450,50550,-50550
2018-01-21,0.004525,0.0079,0.0034,0.0045000000000000005,-0.0045000000000000005,0.006775,0.0079,0.0036,0.004300000000000001,-0.004300000000000001,0.004525,0.0079,0.0034,0.0045000000000000005,-0.0045000000000000005,0.00675,0.0079,0.0036,0.004300000000000001,-0.004300000000000001,12489,33500,1052,32448,1403
2018-01-28,0.0058000000000000005,0.0079,0.0036,0.004300000000000001,0.0023,0.0079,0.0079,0.0079,0.0,0.0,0.0044,0.0059,0.0036,0.0023,0.0023,0.006500000000000001,0.0079,0.0037,0.004200000000000001,0.0,8041,14531,4500,10031,-593
2018-02-04,0.004266666666666667,0.0054,0.0037,0.0017000000000000001,-0.0017000000000000001,0.005666666666666667,0.0079,0.0037,0.004200000000000001,-0.0017000000000000001,0.0037,0.0037,0.0037,0.0,0.0,0.0051,0.0079,0.0037,0.004200000000000001,0.0,45590,120000,3150,116850,-116850
2018-02-11,0.0055000000000000005,0.0079,0.004,0.0039000000000000007,-0.0028000000000000004,0.00675,0.0079,0.0051,0.0028000000000000004,-0.0028000000000000004,0.0055000000000000005,0.0079,0.004,0.0039000000000000007,-0.0028000000000000004,0.0064,0.0079,0.0051,0.0028000000000000004,-0.0028000000000000004,5812,8250,1000,7250,7000
2018-02-18,0.0055,0.0069,0.005,0.0018999999999999998,0.0017999999999999995,0.00655,0.0069,0.0057,0.0011999999999999997,0.0,0.005325,0.0068,0.0045,0.0023,0.0017999999999999995,0.00655,0.0069,0.0057,0.0011999999999999997,0.0,59030,101300,3500,97800,-300
2018-02-25,0.005,0.0063,0.0037,0.0026,0.0026,0.0066,0.0069,0.0063,0.0005999999999999998,-0.0005999999999999998,0.005,0.0063,0.0037,0.0026,0.0026,0.0066,0.0069,0.0063,0.0005999999999999998,-0.0005999999999999998,2037,3400,675,2725,-2725
2018-03-04,0.004266666666666667,0.0049,0.0037,0.0011999999999999997,0.0007000000000000001,0.004266666666666667,0.0049,0.0037,0.0011999999999999997,0.0007000000000000001,0.004266666666666667,0.0049,0.0037,0.0011999999999999997,0.0007000000000000001,0.004266666666666667,0.0049,0.0037,0.0011999999999999997,0.0007000000000000001,914,1600,142,1458,858
2018-03-11,0.004475,0.0068,0.0037,0.0030999999999999995,0.0,0.00555,0.0068,0.0037,0.0030999999999999995,-0.0013,0.0037,0.0037,0.0037,0.0,0.0,0.00445,0.0067,0.0037,0.003,0.0,51378,181865,2000,179865,-179865
2018-03-18,0.0051,0.0066,0.0037,0.0029,-0.0017000000000000001,0.00568,0.0066,0.0037,0.0029,-0.0017000000000000001,0.00452,0.0066,0.0037,0.0029,-0.0029,0.00484,0.0066,0.0037,0.0029,-0.0029,6440,14000,1000,13000,5000
2018-03-25,0.0055,0.0063,0.0039,0.0024000000000000002,-0.0024000000000000002,0.0065,0.0066,0.0063,0.0002999999999999999,0.0002999999999999999,0.004566666666666667,0.0063,0.0037,0.0026,-0.0026,0.0065,0.0066,0.0063,0.0002999999999999999,0.0002999999999999999,12783,35000,1000,34000,34000
2018-04-01,0.00498,0.0064,0.0037,0.0027,0.001,0.0064800000000000005,0.0066,0.0064,0.00019999999999999966,-0.00019999999999999966,0.00434,0.0064,0.0037,0.0027,0.0004999999999999996,0.0063,0.0066,0.0061,0.0004999999999999996,-0.0004999999999999996,9069,18635,1000,17635,-13600
2018-04-08,0.004775,0.006,0.0036,0.0024000000000000002,-0.0024000000000000002,0.005325,0.006,0.0036,0.0024000000000000002,-0.00020000000000000052,0.004775,0.006,0.0036,0.0024000000000000002,-0.0024000000000000002,0.005325,0.006,0.0036,0.0024000000000000002,-0.00020000000000000052,3962,11800,1000,10800,10800
2018-04-15,0.0036,0.0036,0.0036,0.0,0.0,0.0057666666666666665,0.0058,0.0057,9.99999999999994e-05,-9.99999999999994e-05,0.0034666666666666665,0.0036,0.0032,0.00039999999999999975,-0.00039999999999999975,0.0057666666666666665,0.0058,0.0057,9.99999999999994e-05,-9.99999999999994e-05,335757,1003175,1100,1002075,1002075
2018-04-22,0.0043,0.0058,0.0035,0.0022999999999999995,-0.0022999999999999995,0.0043,0.0058,0.0035,0.0022999999999999995,-0.0022999999999999995,0.0043,0.0058,0.0035,0.0022999999999999995,-0.0022999999999999995,0.0043,0.0058,0.0035,0.0022999999999999995,-0.0022999999999999995,2100,4000,1000,3000,-2700
2018-04-29,0.00372,0.0046,0.0035,0.0010999999999999998,0.0,0.00374,0.0046,0.0035,0.0010999999999999998,0.0,0.00372,0.0046,0.0035,0.0010999999999999998,0.0,0.00374,0.0046,0.0035,0.0010999999999999998,0.0,5082,21503,100,21403,1300
2018-05-06,0.0035,0.0035,0.0035,0.0,0.0,0.0035,0.0035,0.0035,0.0,0.0,0.0035,0.0035,0.0035,0.0,0.0,0.0035,0.0035,0.0035,0.0,0.0,500,500,500,0,0
2018-05-13,0.0045,0.0055,0.0035,0.0019999999999999996,0.0019999999999999996,0.0045,0.0055,0.0035,0.0019999999999999996,0.0019999999999999996,0.0045,0.0055,0.0035,0.0019999999999999996,0.0019999999999999996,0.0045,0.0055,0.0035,0.0019999999999999996,0.0019999999999999996,13159,26219,100,26119,-26119
2018-05-20,0.0035,0.0035,0.0035,0.0,0.0,0.0035,0.0035,0.0035,0.0,0.0,0.0035,0.0035,0.0035,0.0,0.0,0.0035,0.0035,0.0035,0.0,0.0,22000,22000,22000,0,0
2018-05-27,0.0038,0.0038,0.0038,0.0,0.0,0.0038,0.0038,0.0038,0.0,0.0,0.0038,0.0038,0.0038,0.0,0.0,0.0038,0.0038,0.0038,0.0,0.0,200,200,200,0,0
2018-06-03,0.0041,0.0047,0.0035,0.0012000000000000001,-0.0012000000000000001,0.0048000000000000004,0.0049,0.0047,0.00019999999999999966,0.00019999999999999966,0.0041,0.0047,0.0035,0.0012000000000000001,-0.0012000000000000001,0.0048000000000000004,0.0049,0.0047,0.00019999999999999966,0.00019999999999999966,183115,365200,1030,364170,364170
2018-06-10,0.00445,0.0049,0.004,0.0008999999999999998,0.0004000000000000002,0.0046,0.0049,0.0042,0.0007000000000000001,0.00020000000000000052,0.00435,0.0049,0.004,0.0008999999999999998,0.0,0.00445,0.0049,0.004,0.0008999999999999998,0.0,26103,42092,1000,41092,-1769
2018-06-17,0.00426,0.0049,0.004,0.0008999999999999998,-0.0008999999999999998,0.00448,0.0049,0.004,0.0008999999999999998,-0.0008999999999999998,0.00426,0.0049,0.004,0.0008999999999999998,-0.0008999999999999998,0.00444,0.0049,0.004,0.0008999999999999998,-0.0008999999999999998,34780,100150,1000,99150,49150
2018-06-24,0.0038,0.004,0.0036,0.0004000000000000002,-0.0004000000000000002,0.0038,0.004,0.0036,0.0004000000000000002,-0.0004000000000000002,0.0038,0.004,0.0036,0.0004000000000000002,-0.0004000000000000002,0.0038,0.004,0.0036,0.0004000000000000002,-0.0004000000000000002,1140,3000,250,2750,90
2018-07-01,0.0053,0.006,0.0045,0.0015000000000000005,0.0012000000000000005,0.005425,0.006,0.005,0.001,0.0007000000000000001,0.00485,0.006,0.0039,0.0021000000000000003,-0.0005999999999999998,0.004975,0.006,0.0039,0.0021000000000000003,-0.0011000000000000003,91399,174022,6531,167491,-130656
2018-07-08,0.0074600000000000005,0.008,0.0056,0.0024000000000000002,-0.002300000000000001,0.0074600000000000005,0.008,0.0056,0.0024000000000000002,-0.002300000000000001,0.0058000000000000005,0.0079,0.005,0.0029000000000000007,-0.002400000000000001,0.0058000000000000005,0.0079,0.005,0.0029000000000000007,-0.002400000000000001,24368,60000,4000,56000,21760
2018-07-15,0.0055249999999999995,0.0078,0.0038,0.004,-0.0013,0.0055249999999999995,0.0078,0.0038,0.004,-0.0013,0.0055249999999999995,0.0078,0.0038,0.004,-0.0013,0.0055249999999999995,0.0078,0.0038,0.004,-0.0013,1267,3500,250,3250,3180
2018-07-22,0.00426,0.0062,0.0037,0.0024999999999999996,0.0024999999999999996,0.00442,0.0062,0.0038,0.0024,0.0024,0.00424,0.0062,0.0037,0.0024999999999999996,0.0024999999999999996,0.00438,0.0062,0.0037,0.0024999999999999996,0.0024,105239,467784,850,466934,44000
2018-07-29,0.0039,0.0041,0.0038,0.00030000000000000035,9.999999999999983e-05,0.00418,0.005,0.0039,0.0011000000000000003,0.0,0.00388,0.0041,0.0038,0.00030000000000000035,9.999999999999983e-05,0.0039,0.0041,0.0038,0.00030000000000000035,0.0,18872,52632,400,52232,-32332
2018-08-05,0.003933333333333333,0.0042,0.0038,0.00039999999999999975,0.00039999999999999975,0.003933333333333333,0.0042,0.0038,0.00039999999999999975,0.00039999999999999975,0.003933333333333333,0.0042,0.0038,0.00039999999999999975,0.00039999999999999975,0.003933333333333333,0.0042,0.0038,0.00039999999999999975,0.00039999999999999975,23707,50044,300,49744,-49744
