Date,EVRIStock_Open_average,EVRIStock_Open_max,EVRIStock_Open_min,EVRIStock_Open_volatility,EVRIStock_Open_change,EVRIStock_High_average,EVRIStock_High_max,EVRIStock_High_min,EVRIStock_High_volatility,EVRIStock_High_change,EVRIStock_Low_average,EVRIStock_Low_max,EVRIStock_Low_min,EVRIStock_Low_volatility,EVRIStock_Low_change,EVRIStock_Close_average,EVRIStock_Close_max,EVRIStock_Close_min,EVRIStock_Close_volatility,EVRIStock_Close_change,EVRIStock_Volume_average,EVRIStock_Volume_max,EVRIStock_Volume_min,EVRIStock_Volume_volatility,EVRIStock_Volume_change
2018-01-14,7.835,7.97,7.79,0.17999999999999972,-0.17999999999999972,7.904999999999999,8.03,7.84,0.1899999999999995,-0.13999999999999968,7.6775,7.74,7.6,0.14000000000000057,0.14000000000000057,7.7775,7.82,7.73,0.08999999999999986,0.08999999999999986,374048,517305,274248,243057,-195196
2018-01-21,8.024000000000001,8.31,7.82,0.4900000000000002,0.4900000000000002,8.164,8.35,7.92,0.4299999999999997,0.4299999999999997,7.908,8.17,7.64,0.5300000000000002,0.5300000000000002,8.097999999999999,8.29,7.88,0.40999999999999925,0.40999999999999925,925479,1648239,355143,1293096,783350
2018-01-28,7.834,8.24,7.55,0.6900000000000004,-0.6900000000000004,7.862,8.25,7.58,0.6699999999999999,-0.6699999999999999,7.652,7.95,7.34,0.6100000000000003,-0.6100000000000003,7.69,7.96,7.4,0.5599999999999996,-0.5599999999999996,793439,1353744,502745,850999,850999
2018-02-04,7.118,7.25,6.9,0.34999999999999964,-0.25,7.266,7.45,7.02,0.4300000000000006,-0.4300000000000006,6.862,7.13,6.57,0.5599999999999996,-0.5,7.04,7.24,6.82,0.41999999999999993,-0.2599999999999998,902364,1261983,475313,786670,298735
2018-02-11,6.952,7.14,6.85,0.29000000000000004,0.2599999999999998,7.102,7.22,6.99,0.22999999999999954,0.1899999999999995,6.902,7.07,6.83,0.2400000000000002,0.2400000000000002,7.006,7.16,6.9,0.2599999999999998,0.1999999999999993,370509,531499,250049,281450,-201850
2018-02-18,7.4875,7.78,7.12,0.6600000000000001,0.5099999999999998,7.78,7.86,7.71,0.15000000000000036,-0.15000000000000036,7.3425,7.45,7.12,0.33000000000000007,0.33000000000000007,7.5675,7.77,7.4,0.3699999999999992,-0.23999999999999932,463529,557202,316007,241195,-241195
2018-02-25,7.486,7.61,7.23,0.3799999999999999,-0.3099999999999996,7.602,7.74,7.44,0.2999999999999998,-0.23999999999999932,7.37,7.58,7.11,0.46999999999999975,-0.40999999999999925,7.486,7.63,7.32,0.3099999999999996,-0.16999999999999993,379706,426928,336107,90821,-67517
2018-03-04,7.664,7.88,7.36,0.5199999999999996,0.5199999999999996,7.84,8.02,7.46,0.5599999999999996,0.41999999999999993,7.524,7.76,7.31,0.4500000000000002,0.27000000000000046,7.718,7.87,7.42,0.4500000000000002,0.28000000000000025,817852,1648877,457729,1191148,124323
2018-03-11,7.632,7.95,7.19,0.7599999999999998,-0.5099999999999998,7.67,7.95,7.2,0.75,-0.6799999999999997,7.332,7.66,7.01,0.6500000000000004,-0.6500000000000004,7.44,7.7,7.1,0.6000000000000005,-0.6000000000000005,1044081,1795332,551990,1243342,606622
2018-03-18,7.058,7.18,6.9,0.27999999999999936,-0.1999999999999993,7.166,7.28,7.01,0.27000000000000046,-0.27000000000000046,6.942,7.04,6.77,0.27000000000000046,-0.22000000000000064,7.016,7.19,6.78,0.41000000000000014,-0.41000000000000014,818700,972638,627052,345586,-46613
2018-03-25,6.715,6.86,6.6,0.2600000000000007,-0.2600000000000007,6.755,6.92,6.64,0.28000000000000025,-0.28000000000000025,6.5275,6.61,6.45,0.16000000000000014,-0.15000000000000036,6.6225000000000005,6.74,6.53,0.20999999999999996,-0.16999999999999993,1058508,1310238,637448,672790,623144
2018-04-01,6.436,6.56,6.16,0.39999999999999947,-0.0699999999999994,6.61,6.74,6.41,0.33000000000000007,-0.1299999999999999,6.284,6.49,6.08,0.41000000000000014,-0.04999999999999982,6.428,6.57,6.23,0.33999999999999986,-0.009999999999999787,768825,1002135,588960,413175,47374
2018-04-08,6.3260000000000005,6.47,6.19,0.27999999999999936,-0.13999999999999968,6.406,6.55,6.33,0.21999999999999975,-0.1899999999999995,6.202,6.32,6.15,0.16999999999999993,-0.1200000000000001,6.27,6.34,6.2,0.13999999999999968,-0.04999999999999982,604372,940325,361790,578535,-35836
2018-04-15,6.412,6.51,6.33,0.17999999999999972,0.17999999999999972,6.476,6.57,6.33,0.2400000000000002,0.17999999999999972,6.316,6.42,6.2,0.21999999999999975,0.17999999999999972,6.436,6.54,6.31,0.23000000000000043,0.16000000000000014,471346,590289,319071,271218,-138432
2018-04-22,6.38,6.48,6.27,0.21000000000000085,-0.13000000000000078,6.406000000000001,6.49,6.32,0.16999999999999993,-0.1200000000000001,6.248,6.38,6.18,0.20000000000000018,-0.16999999999999993,6.326,6.45,6.25,0.20000000000000018,-0.20000000000000018,441676,616088,276595,339493,97175
2018-04-29,6.482,6.68,6.25,0.4299999999999997,0.3899999999999997,6.65,6.9,6.42,0.4800000000000004,0.45999999999999996,6.42,6.62,6.23,0.3899999999999997,0.3899999999999997,6.614,6.87,6.41,0.45999999999999996,0.45999999999999996,451747,528169,318068,210101,-24725
2018-05-06,7.552,8.0,6.89,1.1100000000000003,0.7800000000000002,7.755999999999999,8.2,7.1,1.0999999999999996,0.6100000000000003,7.346,7.55,6.82,0.7299999999999995,0.5499999999999998,7.558,8.03,7.1,0.9299999999999997,0.29000000000000004,1239292,2617015,602244,2014771,77695
2018-05-13,7.474,7.53,7.41,0.1200000000000001,0.08000000000000007,7.5840000000000005,7.73,7.53,0.20000000000000018,0.15000000000000036,7.41,7.45,7.32,0.1299999999999999,0.040000000000000036,7.514,7.71,7.46,0.25,0.25,462318,538024,348909,189115,-91854
2018-05-20,7.538,7.71,7.42,0.29000000000000004,-0.2699999999999996,7.568,7.75,7.47,0.28000000000000025,-0.28000000000000025,7.404,7.58,7.24,0.33999999999999986,-0.1900000000000004,7.48,7.66,7.4,0.2599999999999998,-0.23000000000000043,299225,447407,255652,191755,-25023
2018-05-27,7.48,7.57,7.42,0.15000000000000036,0.15000000000000036,7.55,7.6,7.46,0.13999999999999968,0.1299999999999999,7.43,7.48,7.39,0.09000000000000075,0.09000000000000075,7.475,7.55,7.43,0.1200000000000001,0.1200000000000001,314330,367476,288418,79058,-18749
2018-06-03,8.09,8.57,7.56,1.0100000000000007,0.7400000000000011,8.334,8.75,7.78,0.9699999999999998,0.5200000000000005,7.9719999999999995,8.21,7.56,0.6500000000000012,0.5300000000000002,8.198,8.6,7.77,0.8300000000000001,0.3200000000000003,818407,1533123,354089,1179034,-164859
2018-06-10,8.014,8.12,7.9,0.21999999999999886,-0.1899999999999995,8.074,8.19,7.9,0.28999999999999915,-0.25,7.882,8.01,7.72,0.29000000000000004,-0.2600000000000007,7.944,8.12,7.78,0.33999999999999897,-0.2599999999999989,431653,588257,301191,287066,186882
2018-06-17,7.83,7.95,7.65,0.2999999999999998,-0.05999999999999961,7.934,8.05,7.67,0.3800000000000008,-0.3800000000000008,7.666,7.85,7.46,0.3899999999999997,-0.23000000000000043,7.804,8.03,7.48,0.5499999999999989,-0.5499999999999989,441708,786917,262234,524683,405460
2018-06-24,7.188,7.45,7.04,0.41000000000000014,-0.3700000000000001,7.274,7.46,7.13,0.33000000000000007,-0.20999999999999996,7.062,7.13,6.96,0.16999999999999993,-0.03000000000000025,7.134,7.23,7.04,0.1900000000000004,-0.03000000000000025,512473,678261,373088,305173,169457
2018-07-01,7.25,7.44,7.11,0.33000000000000007,0.33000000000000007,7.4,7.55,7.26,0.29000000000000004,0.29000000000000004,7.1975,7.39,7.11,0.27999999999999936,0.27999999999999936,7.32,7.47,7.13,0.33999999999999986,0.16000000000000014,369383,450075,304501,145574,55986
2018-07-08,7.684,7.86,7.49,0.3700000000000001,0.3700000000000001,7.806,7.93,7.59,0.33999999999999986,0.27000000000000046,7.604,7.77,7.39,0.3799999999999999,0.2600000000000007,7.732,7.87,7.55,0.3200000000000003,0.20000000000000018,331937,405865,279069,126796,-71074
2018-07-15,7.814,7.95,7.72,0.23000000000000043,-0.04999999999999982,7.878,7.97,7.75,0.21999999999999975,-0.1299999999999999,7.714,7.78,7.61,0.16999999999999993,-0.1299999999999999,7.784,7.93,7.64,0.29000000000000004,-0.20999999999999996,270298,317643,220729,96914,-7597
2018-07-22,7.6659999999999995,7.91,7.55,0.3600000000000003,-0.08000000000000007,7.71,7.91,7.57,0.33999999999999986,-0.05999999999999961,7.4799999999999995,7.54,7.27,0.27000000000000046,-0.25,7.526,7.66,7.27,0.39000000000000057,-0.29000000000000004,493288,764384,226213,538171,303095
2018-07-29,7.396,7.68,7.2,0.47999999999999954,0.41000000000000014,7.554,7.74,7.33,0.41000000000000014,0.41000000000000014,7.332,7.53,7.15,0.3799999999999999,0.3799999999999999,7.4799999999999995,7.68,7.21,0.46999999999999975,0.41999999999999993,484403,853384,295528,557856,-369602
2018-08-05,7.936,8.15,7.66,0.4900000000000002,0.25,8.206,8.74,7.92,0.8200000000000003,0.14999999999999947,7.834,8.0,7.6,0.40000000000000036,0.27000000000000046,7.934,8.1,7.79,0.3099999999999996,0.07000000000000028,749285,1396480,313988,1082492,603003
2018-08-12,7.96,8.03,7.81,0.21999999999999975,0.020000000000000462,8.094,8.2,7.99,0.20999999999999908,0.15000000000000036,7.848,7.99,7.7,0.29000000000000004,0.2400000000000002,7.984,8.07,7.82,0.25,0.25,414371,525757,264461,261296,-44195
2018-08-19,8.388,8.62,8.09,0.5299999999999994,0.5299999999999994,8.578,8.77,8.35,0.41999999999999993,0.41999999999999993,8.362,8.62,8.08,0.5399999999999991,0.5399999999999991,8.52,8.71,8.33,0.3800000000000008,0.3800000000000008,544276,749617,268750,480867,-480867
2018-08-26,8.664,8.77,8.58,0.1899999999999995,-0.1899999999999995,8.756,8.84,8.72,0.11999999999999922,-0.11999999999999922,8.565999999999999,8.62,8.48,0.1399999999999988,-0.08000000000000007,8.642,8.69,8.56,0.129999999999999,0.05000000000000071,348001,397602,307714,89888,89888
2018-09-02,8.315,8.67,7.92,0.75,-0.75,8.34,8.67,7.97,0.7000000000000002,-0.7000000000000002,8.0475,8.36,7.79,0.5699999999999994,-0.5699999999999994,8.129999999999999,8.51,7.88,0.6299999999999999,-0.6299999999999999,441499,480557,384556,96001,6229
2018-09-09,8.396,9.34,7.87,1.4699999999999998,1.46,8.75,9.81,8.02,1.790000000000001,1.790000000000001,8.348,9.31,7.86,1.4500000000000002,1.4500000000000002,8.626,9.48,7.91,1.5700000000000003,1.5700000000000003,1160299,2756496,279660,2476836,1184228
2018-09-16,9.466,9.63,9.37,0.26000000000000156,-0.06999999999999851,9.612,9.76,9.5,0.2599999999999998,-0.14000000000000057,9.336,9.44,9.26,0.17999999999999972,-0.07000000000000028,9.444,9.64,9.33,0.3100000000000005,-0.16999999999999993,1053976,1503481,671480,832001,508408
2018-09-23,9.354,9.61,8.86,0.75,-0.4400000000000013,9.552,9.82,9.26,0.5600000000000005,-0.21000000000000085,9.134,9.45,8.84,0.6099999999999994,-0.3200000000000003,9.296,9.58,8.88,0.6999999999999993,-0.23000000000000043,1073078,1661855,593673,1068182,1068182
2018-09-30,8.672,9.2,8.29,0.9100000000000001,-0.9100000000000001,8.724,9.24,8.3,0.9399999999999995,-0.9399999999999995,8.39,8.72,8.05,0.6699999999999999,-0.6699999999999999,8.468,8.77,8.2,0.5700000000000003,-0.5700000000000003,449958,624673,280883,343790,-343790
2018-10-07,7.974,8.13,7.76,0.370000000000001,-0.16000000000000103,8.097999999999999,8.17,8.01,0.16000000000000014,-0.07000000000000028,7.842,7.97,7.74,0.22999999999999954,0.05000000000000071,7.9159999999999995,8.03,7.8,0.22999999999999954,-0.10999999999999943,727644,939875,504745,435130,-75921
2018-10-14,8.006,8.2,7.83,0.3699999999999992,0.040000000000000036,8.122,8.31,7.89,0.4200000000000008,0.11000000000000032,7.792,8.08,7.6,0.4800000000000004,0.0600000000000005,7.976,8.25,7.71,0.54,-0.08000000000000007,493242,611111,400335,210776,32121
2018-10-21,7.508,7.75,7.25,0.5,-0.21999999999999975,7.672,7.83,7.51,0.3200000000000003,-0.07000000000000028,7.356,7.68,7.17,0.5099999999999998,-0.34999999999999964,7.518,7.71,7.2,0.5099999999999998,-0.16999999999999993,632870,896426,264237,632189,632189
2018-10-28,7.27,7.64,6.86,0.7799999999999994,-0.1299999999999999,7.398,7.66,6.93,0.7300000000000004,-0.1200000000000001,7.014,7.33,6.66,0.6699999999999999,0.5200000000000005,7.184,7.48,6.87,0.6100000000000003,0.5899999999999999,829998,1327406,428842,898564,-898564
2018-11-04,7.528,7.92,7.24,0.6799999999999997,0.04999999999999982,7.772,8.36,7.53,0.8299999999999992,0.02999999999999936,7.138,7.36,6.79,0.5700000000000003,-0.2599999999999998,7.374,7.64,7.1,0.54,-0.3100000000000005,731960,1428553,452108,976445,-110564
2018-11-11,6.55,7.09,6.32,0.7699999999999996,-0.7199999999999998,6.71,7.22,6.39,0.8300000000000001,-0.8300000000000001,6.272,6.45,6.03,0.41999999999999993,-0.41999999999999993,6.346,6.45,6.17,0.28000000000000025,-0.28000000000000025,982782,1096586,779972,316614,-103006
2018-11-18,6.1,6.35,5.78,0.5699999999999994,0.17999999999999972,6.3175,6.54,6.06,0.4800000000000004,0.33000000000000007,5.9575,6.35,5.6,0.75,0.54,6.235,6.5,5.94,0.5599999999999996,0.5599999999999996,1076817,1493936,479898,1014038,-757706
2018-11-25,6.616,6.84,6.46,0.3799999999999999,0.2400000000000002,6.742,7.05,6.59,0.45999999999999996,0.29000000000000004,6.446,6.67,6.31,0.3600000000000003,0.17999999999999972,6.584,6.72,6.41,0.3099999999999996,0.08999999999999986,985266,1527140,624326,902814,-106173
2018-12-02,6.54,6.86,6.28,0.5800000000000001,-0.5300000000000002,6.66,6.96,6.44,0.5199999999999996,-0.5199999999999996,6.35,6.69,6.09,0.6000000000000005,-0.6000000000000005,6.425,6.73,6.16,0.5700000000000003,-0.5700000000000003,746381,885333,603134,282199,57596
2018-12-09,6.13,6.21,5.95,0.2599999999999998,-0.16999999999999993,6.218,6.34,6.03,0.3099999999999996,-0.17999999999999972,5.974,6.14,5.77,0.3700000000000001,-0.23000000000000043,6.034,6.16,5.78,0.3799999999999999,-0.2999999999999998,641899,892546,401341,491205,224309
2018-12-16,5.5120000000000005,5.74,5.37,0.3700000000000001,-0.3700000000000001,5.628,5.86,5.44,0.41999999999999993,-0.41999999999999993,5.3100000000000005,5.53,5.08,0.4500000000000002,-0.4500000000000002,5.37,5.56,5.09,0.46999999999999975,-0.46999999999999975,1138371,1942269,626261,1316008,1096455
2018-12-23,5.0200000000000005,5.07,4.99,0.08000000000000007,-0.040000000000000036,5.1325,5.27,5.03,0.23999999999999932,-0.040000000000000036,4.87,4.93,4.76,0.16999999999999993,-0.16000000000000014,4.9925,5.15,4.93,0.22000000000000064,0.010000000000000675,1559556,2238586,1013929,1224657,78306
2018-12-30,5.06,5.18,4.96,0.21999999999999975,0.21999999999999975,5.245,5.47,5.14,0.33000000000000007,0.3099999999999996,4.9825,5.15,4.91,0.2400000000000002,0.2400000000000002,5.1899999999999995,5.39,5.09,0.2999999999999998,0.23999999999999932,880761,1091787,653306,438481,-261636
2019-01-06,5.736,6.0,5.43,0.5700000000000003,0.5700000000000003,5.93,6.39,5.5,0.8899999999999997,0.8899999999999997,5.656,5.89,5.39,0.5,0.5,5.896,6.35,5.5,0.8499999999999996,0.8499999999999996,949933,1441041,744957,696084,566756
2019-01-13,6.606,6.97,6.3,0.6699999999999999,0.6699999999999999,6.784,7.03,6.47,0.5600000000000005,0.5600000000000005,6.508,6.73,6.21,0.5200000000000005,0.5200000000000005,6.7,6.91,6.4,0.5099999999999998,0.4399999999999995,700318,838516,511663,326853,10519
2019-01-20,6.9375,7.08,6.79,0.29000000000000004,0.29000000000000004,7.085,7.2,6.99,0.20999999999999996,0.14000000000000057,6.82,6.9,6.7,0.20000000000000018,0.16000000000000014,6.9575,7.04,6.89,0.15000000000000036,0.08000000000000007,715665,1324668,382411,942257,-776339
2019-01-27,6.752,6.88,6.65,0.22999999999999954,-0.16000000000000014,6.816,6.94,6.69,0.25,-0.1200000000000001,6.638,6.75,6.52,0.23000000000000043,-0.08000000000000007,6.718,6.86,6.64,0.22000000000000064,-0.07000000000000028,513088,642489,406984,235505,72951
2019-02-03,6.818,6.88,6.76,0.1200000000000001,0.1200000000000001,6.922,6.99,6.83,0.16000000000000014,0.16000000000000014,6.7459999999999996,6.84,6.66,0.17999999999999972,0.17999999999999972,6.886,6.99,6.82,0.16999999999999993,0.16999999999999993,551143,615795,447346,168449,-168449
2019-02-10,7.306,7.5,7.08,0.41999999999999993,0.41999999999999993,7.506,7.79,7.37,0.41999999999999993,0.41000000000000014,7.264,7.5,7.05,0.4500000000000002,0.4500000000000002,7.396,7.67,7.15,0.5199999999999996,0.5199999999999996,840029,1202863,650621,552242,227270
2019-02-17,7.7025,7.76,7.63,0.1299999999999999,0.08000000000000007,7.8175,7.93,7.71,0.21999999999999975,0.21999999999999975,7.605,7.73,7.54,0.1900000000000004,0.1900000000000004,7.75,7.93,7.62,0.3099999999999996,0.3099999999999996,759621,1246720,292463,954257,-954257
2019-02-24,7.824,7.95,7.7,0.25,-0.20999999999999996,7.942,8.05,7.87,0.1800000000000006,-0.09000000000000075,7.722,7.81,7.66,0.14999999999999947,0.03000000000000025,7.8,7.89,7.69,0.1999999999999993,0.11999999999999922,593145,1163143,271536,891607,-635160
2019-03-03,7.734,7.86,7.49,0.3700000000000001,-0.3700000000000001,7.8,7.93,7.66,0.2699999999999996,-0.22999999999999954,7.6080000000000005,7.73,7.49,0.2400000000000002,-0.16999999999999993,7.718,7.83,7.59,0.2400000000000002,-0.16999999999999993,521918,689944,420951,268993,25408
2019-03-10,8.59,9.39,7.7,1.6900000000000004,1.6900000000000004,8.868,9.6,8.0,1.5999999999999996,1.5999999999999996,8.306000000000001,9.07,7.66,1.4100000000000001,1.4100000000000001,8.725999999999999,9.53,7.9,1.629999999999999,1.629999999999999,2305361,5115319,820438,4294881,1380707
2019-03-17,9.602,9.84,9.4,0.4399999999999995,0.2599999999999998,9.82,9.98,9.62,0.3600000000000012,0.11000000000000121,9.45,9.59,9.32,0.2699999999999996,0.16999999999999993,9.662,9.92,9.39,0.5299999999999994,0.21000000000000085,1259075,1460951,865764,595187,-75814
2019-03-24,10.268,10.61,9.83,0.7799999999999994,0.7799999999999994,10.47,10.69,10.21,0.47999999999999865,0.47999999999999865,10.196,10.5,9.79,0.7100000000000009,0.7100000000000009,10.372,10.52,10.07,0.4499999999999993,0.4499999999999993,1301745,2112476,672190,1440286,-1440286
2019-03-31,10.368,10.6,10.06,0.5399999999999991,-0.5399999999999991,10.426,10.61,10.23,0.379999999999999,-0.379999999999999,10.118,10.25,9.94,0.3100000000000005,-0.1899999999999995,10.268,10.4,10.05,0.34999999999999964,-0.15000000000000036,1260058,1656806,894265,762541,325683
2019-04-07,10.0,10.09,9.86,0.23000000000000043,-0.0600000000000005,10.076,10.19,9.99,0.1999999999999993,-0.09999999999999964,9.89,9.94,9.83,0.10999999999999943,-0.009999999999999787,9.992,10.15,9.85,0.3000000000000007,-0.13000000000000078,841395,1319014,502191,816823,-56459
2019-04-14,10.195,10.6,10.0,0.5999999999999996,0.5700000000000003,10.375,10.6,10.11,0.4900000000000002,0.4900000000000002,10.035,10.22,9.82,0.40000000000000036,0.40000000000000036,10.24,10.57,9.96,0.6099999999999994,0.3099999999999987,1457325,1619600,1194287,425313,176970
2019-04-21,10.402,10.5,10.25,0.25,0.08000000000000007,10.524,10.61,10.42,0.1899999999999995,-0.019999999999999574,10.246,10.38,10.08,0.3000000000000007,-0.07000000000000028,10.408,10.58,10.22,0.35999999999999943,-0.1999999999999993,587179,741090,411294,329796,164771
