Date,SPDR S&P MidCap 400Etf_Open_average,SPDR S&P MidCap 400Etf_Open_max,SPDR S&P MidCap 400Etf_Open_min,SPDR S&P MidCap 400Etf_Open_volatility,SPDR S&P MidCap 400Etf_Open_change,SPDR S&P MidCap 400Etf_High_average,SPDR S&P MidCap 400Etf_High_max,SPDR S&P MidCap 400Etf_High_min,SPDR S&P MidCap 400Etf_High_volatility,SPDR S&P MidCap 400Etf_High_change,SPDR S&P MidCap 400Etf_Low_average,SPDR S&P MidCap 400Etf_Low_max,SPDR S&P MidCap 400Etf_Low_min,SPDR S&P MidCap 400Etf_Low_volatility,SPDR S&P MidCap 400Etf_Low_change,SPDR S&P MidCap 400Etf_Close_average,SPDR S&P MidCap 400Etf_Close_max,SPDR S&P MidCap 400Etf_Close_min,SPDR S&P MidCap 400Etf_Close_volatility,SPDR S&P MidCap 400Etf_Close_change
2018-07-15,364.83,364.83,364.83,0.0,0.0,365.22,365.22,365.22,0.0,0.0,363.25,363.25,363.25,0.0,0.0,363.4,363.4,363.4,0.0,0.0
2018-07-22,363.68,363.68,363.68,0.0,0.0,363.96,363.96,363.96,0.0,0.0,358.12,358.12,358.12,0.0,0.0,359.4,359.4,359.4,0.0,0.0
2018-07-29,362.97,362.97,362.97,0.0,0.0,364.67,364.67,364.67,0.0,0.0,362.32,362.32,362.32,0.0,0.0,363.96,363.96,363.96,0.0,0.0
2018-08-05,363.02,363.02,363.02,0.0,0.0,365.37,365.37,365.37,0.0,0.0,362.64,362.64,362.64,0.0,0.0,363.3,363.3,363.3,0.0,0.0
2018-08-12,363.8,363.8,363.8,0.0,0.0,366.51,366.51,366.51,0.0,0.0,363.19,363.19,363.19,0.0,0.0,366.22,366.22,366.22,0.0,0.0
2018-08-19,370.1,370.1,370.1,0.0,0.0,371.22,371.22,371.22,0.0,0.0,369.77,369.77,369.77,0.0,0.0,370.57,370.57,370.57,0.0,0.0
2018-08-26,370.87,370.87,370.87,0.0,0.0,372.97,372.97,372.97,0.0,0.0,370.67,370.67,370.67,0.0,0.0,372.49,372.49,372.49,0.0,0.0
2018-09-02,369.17,369.17,369.17,0.0,0.0,371.4,371.4,371.4,0.0,0.0,368.2,368.2,368.2,0.0,0.0,369.46,369.46,369.46,0.0,0.0
2018-09-09,371.93,371.93,371.93,0.0,0.0,374.1,374.1,374.1,0.0,0.0,371.73,371.73,371.73,0.0,0.0,373.41,373.41,373.41,0.0,0.0
2018-09-16,372.92,372.92,372.92,0.0,0.0,373.4,373.4,373.4,0.0,0.0,370.78,370.78,370.78,0.0,0.0,370.95,370.95,370.95,0.0,0.0
2018-09-23,364.98,364.98,364.98,0.0,0.0,368.46,368.46,368.46,0.0,0.0,364.98,364.98,364.98,0.0,0.0,367.46,367.46,367.46,0.0,0.0
2018-09-30,360.61,360.61,360.61,0.0,0.0,361.44,361.44,361.44,0.0,0.0,355.86,355.86,355.86,0.0,0.0,357.87,357.87,357.87,0.0,0.0
2018-10-07,344.06,344.06,344.06,0.0,0.0,344.2,344.2,344.2,0.0,0.0,335.77,335.77,335.77,0.0,0.0,340.23,340.23,340.23,0.0,0.0
2018-10-14,343.79,343.79,343.79,0.0,0.0,345.23,345.23,345.23,0.0,0.0,339.8,339.8,339.8,0.0,0.0,340.8,340.8,340.8,0.0,0.0
2018-10-21,326.86,326.86,326.86,0.0,0.0,330.4,330.4,330.4,0.0,0.0,321.76,321.76,321.76,0.0,0.0,326.63,326.63,326.63,0.0,0.0
2018-10-28,340.62,340.62,340.62,0.0,0.0,341.33,341.33,341.33,0.0,0.0,335.98,335.98,335.98,0.0,0.0,339.08,339.08,339.08,0.0,0.0
2018-11-04,344.28,344.28,344.28,0.0,0.0,345.19,345.19,345.19,0.0,0.0,340.61,340.61,340.61,0.0,0.0,342.86,342.86,342.86,0.0,0.0
2018-11-11,338.02,338.02,338.02,0.0,0.0,340.7,340.7,340.7,0.0,0.0,337.26,337.26,337.26,0.0,0.0,339.77,339.77,339.77,0.0,0.0
2018-11-18,330.82,330.82,330.82,0.0,0.0,335.1,335.1,335.1,0.0,0.0,330.48,330.48,330.48,0.0,0.0,332.48,332.48,332.48,0.0,0.0
2018-11-25,340.01,340.01,340.01,0.0,0.0,343.18,343.18,343.18,0.0,0.0,339.34,339.34,339.34,0.0,0.0,342.74,342.74,342.74,0.0,0.0
2018-12-02,331.4,331.4,331.4,0.0,0.0,333.67,333.67,333.67,0.0,0.0,323.07,323.07,323.07,0.0,0.0,324.54,324.54,324.54,0.0,0.0
2018-12-09,318.37,318.37,318.37,0.0,0.0,320.93,320.93,320.93,0.0,0.0,315.32,315.32,315.32,0.0,0.0,316.27,316.27,316.27,0.0,0.0
2018-12-16,300.14,300.14,300.14,0.0,0.0,302.83,302.83,302.83,0.0,0.0,292.15,292.15,292.15,0.0,0.0,292.88,292.88,292.88,0.0,0.0
2018-12-23,300.39,300.39,300.39,0.0,0.0,303.36,303.36,303.36,0.0,0.0,297.62,297.62,297.62,0.0,0.0,299.36,299.36,299.36,0.0,0.0
2018-12-30,300.56,300.56,300.56,0.0,0.0,307.53,307.53,307.53,0.0,0.0,300.38,300.38,300.38,0.0,0.0,306.35,306.35,306.35,0.0,0.0
2019-01-06,319.14,319.14,319.14,0.0,0.0,321.26,321.26,321.26,0.0,0.0,318.14,318.14,318.14,0.0,0.0,320.76,320.76,320.76,0.0,0.0
2019-01-13,328.01,328.01,328.01,0.0,0.0,331.42,331.42,331.42,0.0,0.0,327.38,327.38,327.38,0.0,0.0,330.79,330.79,330.79,0.0,0.0
2019-01-20,330.14,330.14,330.14,0.0,0.0,331.65,331.65,331.65,0.0,0.0,329.7,329.7,329.7,0.0,0.0,330.99,330.99,330.99,0.0,0.0
2019-01-27,334.86,334.86,334.86,0.0,0.0,335.71,335.71,335.71,0.0,0.0,333.3,333.3,333.3,0.0,0.0,334.85,334.85,334.85,0.0,0.0
2019-02-03,335.95,335.95,335.95,0.0,0.0,337.98,337.98,337.98,0.0,0.0,334.54,334.54,334.54,0.0,0.0,337.41,337.41,337.41,0.0,0.0
2019-02-10,346.47,346.47,346.47,0.0,0.0,348.89,348.89,348.89,0.0,0.0,345.87,345.87,345.87,0.0,0.0,348.89,348.89,348.89,0.0,0.0
2019-02-17,350.45,350.45,350.45,0.0,0.0,352.6,352.6,352.6,0.0,0.0,350.07,350.07,350.07,0.0,0.0,352.26,352.26,352.26,0.0,0.0
2019-02-24,350.48,350.48,350.48,0.0,0.0,352.06,352.06,352.06,0.0,0.0,348.38,348.38,348.38,0.0,0.0,350.85,350.85,350.85,0.0,0.0
2019-03-03,337.8,337.8,337.8,0.0,0.0,339.44,339.44,339.44,0.0,0.0,337.49,337.49,337.49,0.0,0.0,339.22,339.22,339.22,0.0,0.0
2019-03-10,344.61,344.61,344.61,0.0,0.0,347.19,347.19,347.19,0.0,0.0,344.0,344.0,344.0,0.0,0.0,344.75,344.75,344.75,0.0,0.0
2019-03-17,345.35,345.35,345.35,0.0,0.0,345.78,345.78,345.78,0.0,0.0,337.34,337.34,337.34,0.0,0.0,337.34,337.34,337.34,0.0,0.0
2019-03-24,346.26,346.26,346.26,0.0,0.0,346.9,346.9,346.9,0.0,0.0,344.25,344.25,344.25,0.0,0.0,345.4,345.4,345.4,0.0,0.0
2019-03-31,352.89,352.89,352.89,0.0,0.0,355.1,355.1,355.1,0.0,0.0,352.61,352.61,352.61,0.0,0.0,354.99,354.99,354.99,0.0,0.0
2019-04-07,357.47,357.47,357.47,0.0,0.0,358.58,358.58,358.58,0.0,0.0,356.07,356.07,356.07,0.0,0.0,357.95,357.95,357.95,0.0,0.0
2019-04-14,355.3,355.3,355.3,0.0,0.0,356.31,356.31,356.31,0.0,0.0,353.65,353.65,353.65,0.0,0.0,355.74,355.74,355.74,0.0,0.0
2019-04-21,356.16,356.16,356.16,0.0,0.0,359.85,359.85,359.85,0.0,0.0,355.74,355.74,355.74,0.0,0.0,359.38,359.38,359.38,0.0,0.0
2019-04-28,357.25,357.25,357.25,0.0,0.0,361.18,361.18,361.18,0.0,0.0,357.25,357.25,357.25,0.0,0.0,361.02,361.02,361.02,0.0,0.0
2019-05-05,349.88,349.88,349.88,0.0,0.0,353.32,353.32,353.32,0.0,0.0,345.79,345.79,345.79,0.0,0.0,352.44,352.44,352.44,0.0,0.0
2019-05-12,345.6,345.6,345.6,0.0,0.0,349.04,349.04,349.04,0.0,0.0,344.24,344.24,344.24,0.0,0.0,344.41,344.41,344.41,0.0,0.0
2019-05-19,339.76,339.76,339.76,0.0,0.0,340.84,340.84,340.84,0.0,0.0,338.35,338.35,338.35,0.0,0.0,339.95,339.95,339.95,0.0,0.0
2019-05-26,330.12,330.12,330.12,0.0,0.0,331.81,331.81,331.81,0.0,0.0,328.72,328.72,328.72,0.0,0.0,330.13,330.13,330.13,0.0,0.0
2019-06-02,344.82,344.82,344.82,0.0,0.0,346.79,346.79,346.79,0.0,0.0,344.12,344.12,344.12,0.0,0.0,345.16,345.16,345.16,0.0,0.0
2019-06-09,348.83,348.83,348.83,0.0,0.0,348.91,348.91,348.91,0.0,0.0,346.57,346.57,346.57,0.0,0.0,346.88,346.88,346.88,0.0,0.0
2019-06-16,352.55,352.55,352.55,0.0,0.0,353.2,353.2,353.2,0.0,0.0,349.79,349.79,349.79,0.0,0.0,350.71,350.71,350.71,0.0,0.0
2019-06-23,350.61,350.61,350.61,0.0,0.0,354.72,354.72,354.72,0.0,0.0,350.47,350.47,350.47,0.0,0.0,354.59,354.59,354.59,0.0,0.0
2019-06-30,355.61,355.61,355.61,0.0,0.0,357.92,357.92,357.92,0.0,0.0,353.71,353.71,353.71,0.0,0.0,357.89,357.89,357.89,0.0,0.0
2019-07-07,353.9,353.9,353.9,0.0,0.0,357.61,357.61,357.61,0.0,0.0,353.68,353.68,353.68,0.0,0.0,357.08,357.08,357.08,0.0,0.0
2019-07-14,354.74,354.74,354.74,0.0,0.0,356.13,356.13,356.13,0.0,0.0,352.69,352.69,352.69,0.0,0.0,352.76,352.76,352.76,0.0,0.0
2019-07-21,358.58,358.58,358.58,0.0,0.0,361.69,361.69,361.69,0.0,0.0,358.58,358.58,358.58,0.0,0.0,361.37,361.37,361.37,0.0,0.0
2019-07-28,350.68,350.68,350.68,0.0,0.0,351.25,351.25,351.25,0.0,0.0,346.5,346.5,346.5,0.0,0.0,348.74,348.74,348.74,0.0,0.0
2019-08-04,349.58,349.58,349.58,0.0,0.0,349.8,349.8,349.8,0.0,0.0,345.39,345.39,345.39,0.0,0.0,346.42,346.42,346.42,0.0,0.0
2019-08-11,336.29,336.29,336.29,0.0,0.0,342.02,342.02,342.02,0.0,0.0,336.28,336.28,336.28,0.0,0.0,341.68,341.68,341.68,0.0,0.0
2019-08-18,342.78,342.78,342.78,0.0,0.0,344.38,344.38,344.38,0.0,0.0,334.05,334.05,334.05,0.0,0.0,334.98,334.98,334.98,0.0,0.0
2019-08-25,344.16,344.16,344.16,0.0,0.0,344.61,344.61,344.61,0.0,0.0,341.31,341.31,341.31,0.0,0.0,343.14,343.14,343.14,0.0,0.0
2019-09-01,349.59,349.59,349.59,0.0,0.0,350.57,350.57,350.57,0.0,0.0,348.45,348.45,348.45,0.0,0.0,348.82,348.82,348.82,0.0,0.0
2019-09-08,359.61,359.61,359.61,0.0,0.0,360.98,360.98,360.98,0.0,0.0,358.18,358.18,358.18,0.0,0.0,358.51,358.51,358.51,0.0,0.0
2019-09-15,354.94,354.94,354.94,0.0,0.0,356.75,356.75,356.75,0.0,0.0,352.66,352.66,352.66,0.0,0.0,353.53,353.53,353.53,0.0,0.0
2019-09-22,353.52,353.52,353.52,0.0,0.0,354.58,354.58,354.58,0.0,0.0,348.5,348.5,348.5,0.0,0.0,349.92,349.92,349.92,0.0,0.0
2019-09-29,343.71,343.71,343.71,0.0,0.0,346.65,346.65,346.65,0.0,0.0,342.47,342.47,342.47,0.0,0.0,346.52,346.52,346.52,0.0,0.0
2019-10-06,347.3,347.3,347.3,0.0,0.0,351.94,351.94,351.94,0.0,0.0,347.05,347.05,347.05,0.0,0.0,349.03,349.03,349.03,0.0,0.0
2019-10-13,352.03,352.03,352.03,0.0,0.0,353.51,353.51,353.51,0.0,0.0,350.68,350.68,350.68,0.0,0.0,352.62,352.62,352.62,0.0,0.0
2019-10-20,354.36,354.36,354.36,0.0,0.0,357.82,357.82,357.82,0.0,0.0,354.36,354.36,354.36,0.0,0.0,356.75,356.75,356.75,0.0,0.0
2019-10-27,358.44,358.44,358.44,0.0,0.0,361.43,361.43,361.43,0.0,0.0,358.02,358.02,358.02,0.0,0.0,361.35,361.35,361.35,0.0,0.0
2019-11-03,362.44,362.44,362.44,0.0,0.0,364.25,364.25,364.25,0.0,0.0,361.65,361.65,361.65,0.0,0.0,364.22,364.22,364.22,0.0,0.0
2019-11-10,365.03,365.03,365.03,0.0,0.0,365.33,365.33,365.33,0.0,0.0,363.52,363.52,363.52,0.0,0.0,364.81,364.81,364.81,0.0,0.0
2019-11-17,362.3,362.3,362.3,0.0,0.0,362.8,362.8,362.8,0.0,0.0,360.84,360.84,360.84,0.0,0.0,362.11,362.11,362.11,0.0,0.0
2019-11-24,369.73,369.73,369.73,0.0,0.0,369.95,369.95,369.95,0.0,0.0,366.42,366.42,366.42,0.0,0.0,366.64,366.64,366.64,0.0,0.0
2019-12-01,368.49,368.49,368.49,0.0,0.0,370.36,370.36,370.36,0.0,0.0,368.31,368.31,368.31,0.0,0.0,369.21,369.21,369.21,0.0,0.0
2019-12-08,371.52,371.52,371.52,0.0,0.0,373.26,373.26,373.26,0.0,0.0,368.72,368.72,368.72,0.0,0.0,369.84,369.84,369.84,0.0,0.0
2019-12-15,374.82,374.82,374.82,0.0,0.0,376.57,376.57,376.57,0.0,0.0,374.7,374.7,374.7,0.0,0.0,375.56,375.56,375.56,0.0,0.0
2019-12-22,377.02,377.02,377.02,0.0,0.0,377.02,377.02,377.02,0.0,0.0,374.62,374.62,374.62,0.0,0.0,375.36,375.36,375.36,0.0,0.0
2019-12-29,371.21,371.21,371.21,0.0,0.0,374.85,374.85,374.85,0.0,0.0,371.08,371.08,371.08,0.0,0.0,373.97,373.97,373.97,0.0,0.0
2020-01-05,374.83,374.83,374.83,0.0,0.0,375.05,375.05,375.05,0.0,0.0,372.6,372.6,372.6,0.0,0.0,373.53,373.53,373.53,0.0,0.0
2020-01-12,383.11,383.11,383.11,0.0,0.0,383.41,383.41,383.41,0.0,0.0,381.04,381.04,381.04,0.0,0.0,381.45,381.45,381.45,0.0,0.0
2020-01-19,380.73,380.73,380.73,0.0,0.0,380.73,380.73,380.73,0.0,0.0,374.05,374.05,374.05,0.0,0.0,375.9,375.9,375.9,0.0,0.0
2020-01-26,371.56,371.56,371.56,0.0,0.0,371.84,371.84,371.84,0.0,0.0,364.63,364.63,364.63,0.0,0.0,365.46,365.46,365.46,0.0,0.0
2020-02-02,375.58,375.58,375.58,0.0,0.0,375.86,375.86,375.86,0.0,0.0,372.86,372.86,372.86,0.0,0.0,373.47,373.47,373.47,0.0,0.0
2020-02-09,382.6,382.6,382.6,0.0,0.0,382.88,382.88,382.88,0.0,0.0,380.74,380.74,380.74,0.0,0.0,382.08,382.08,382.08,0.0,0.0
2020-02-16,382.29,382.29,382.29,0.0,0.0,382.56,382.56,382.56,0.0,0.0,378.88,378.88,378.88,0.0,0.0,379.94,379.94,379.94,0.0,0.0
2020-02-23,326.59,326.59,326.59,0.0,0.0,333.72,333.72,333.72,0.0,0.0,322.65,322.65,322.65,0.0,0.0,331.09,331.09,331.09,0.0,0.0
2020-03-01,323.37,323.37,323.37,0.0,0.0,330.32,330.32,330.32,0.0,0.0,320.39,320.39,320.39,0.0,0.0,328.26,328.26,328.26,0.0,0.0
2020-03-08,282.07,282.07,282.07,0.0,0.0,282.07,282.07,282.07,0.0,0.0,282.07,282.07,282.07,0.0,0.0,282.07,282.07,282.07,0.0,0.0
2020-03-15,229.25,229.25,229.25,0.0,0.0,229.25,229.25,229.25,0.0,0.0,229.25,229.25,229.25,0.0,0.0,229.25,229.25,229.25,0.0,0.0
2020-03-22,258.94,258.94,258.94,0.0,0.0,258.94,258.94,258.94,0.0,0.0,258.94,258.94,258.94,0.0,0.0,258.94,258.94,258.94,0.0,0.0
2020-03-29,248.86,248.86,248.86,0.0,0.0,251.53,251.53,251.53,0.0,0.0,240.58,240.58,240.58,0.0,0.0,243.09,243.09,243.09,0.0,0.0
2020-04-05,286.6,286.6,286.6,0.0,0.0,293.43,293.43,293.43,0.0,0.0,284.33,284.33,284.33,0.0,0.0,288.97,288.97,288.97,0.0,0.0
2020-04-12,284.48,284.48,284.48,0.0,0.0,286.78,286.78,286.78,0.0,0.0,281.39,281.39,281.39,0.0,0.0,284.09,284.09,284.09,0.0,0.0
2020-04-19,280.44,280.44,280.44,0.0,0.0,283.66,283.66,283.66,0.0,0.0,277.27,277.27,277.27,0.0,0.0,282.1,282.1,282.1,0.0,0.0
2020-04-26,289.52,289.52,289.52,0.0,0.0,289.52,289.52,289.52,0.0,0.0,289.52,289.52,289.52,0.0,0.0,289.52,289.52,289.52,0.0,0.0
2020-05-03,300.05,300.05,300.05,0.0,0.0,305.92,305.92,305.92,0.0,0.0,299.25,299.25,299.25,0.0,0.0,305.77,305.77,305.77,0.0,0.0
2020-05-10,283.9,283.9,283.9,0.0,0.0,288.65,288.65,288.65,0.0,0.0,281.18,281.18,281.18,0.0,0.0,288.02,288.02,288.02,0.0,0.0
2020-05-17,309.05,309.05,309.05,0.0,0.0,309.86,309.86,309.86,0.0,0.0,305.96,305.96,305.96,0.0,0.0,309.03,309.03,309.03,0.0,0.0
2020-05-24,321.15,321.15,321.15,0.0,0.0,323.39,323.39,323.39,0.0,0.0,317.48,317.48,317.48,0.0,0.0,321.53,321.53,321.53,0.0,0.0
2020-05-31,348.47,348.47,348.47,0.0,0.0,348.47,348.47,348.47,0.0,0.0,348.47,348.47,348.47,0.0,0.0,348.47,348.47,348.47,0.0,0.0
2020-06-07,325.36,325.36,325.36,0.0,0.0,327.54,327.54,327.54,0.0,0.0,312.3,312.3,312.3,0.0,0.0,321.15,321.15,321.15,0.0,0.0
2020-06-14,331.24,331.24,331.24,0.0,0.0,331.62,331.62,331.62,0.0,0.0,322.26,322.26,322.26,0.0,0.0,324.93,324.93,324.93,0.0,0.0
2020-06-21,317.41,317.41,317.41,0.0,0.0,318.22,318.22,318.22,0.0,0.0,312.32,312.32,312.32,0.0,0.0,312.88,312.88,312.88,0.0,0.0
2020-06-28,323.92,323.92,323.92,0.0,0.0,323.92,323.92,323.92,0.0,0.0,323.92,323.92,323.92,0.0,0.0,323.92,323.92,323.92,0.0,0.0
2020-07-05,323.87,323.87,323.87,0.0,0.0,326.42,326.42,326.42,0.0,0.0,320.81,320.81,320.81,0.0,0.0,321.12,321.12,321.12,0.0,0.0
