Date,Loncar Cancer ImmunotherapyEtf_Open_average,Loncar Cancer ImmunotherapyEtf_Open_max,Loncar Cancer ImmunotherapyEtf_Open_min,Loncar Cancer ImmunotherapyEtf_Open_volatility,Loncar Cancer ImmunotherapyEtf_Open_change,Loncar Cancer ImmunotherapyEtf_High_average,Loncar Cancer ImmunotherapyEtf_High_max,Loncar Cancer ImmunotherapyEtf_High_min,Loncar Cancer ImmunotherapyEtf_High_volatility,Loncar Cancer ImmunotherapyEtf_High_change,Loncar Cancer ImmunotherapyEtf_Low_average,Loncar Cancer ImmunotherapyEtf_Low_max,Loncar Cancer ImmunotherapyEtf_Low_min,Loncar Cancer ImmunotherapyEtf_Low_volatility,Loncar Cancer ImmunotherapyEtf_Low_change,Loncar Cancer ImmunotherapyEtf_Close_average,Loncar Cancer ImmunotherapyEtf_Close_max,Loncar Cancer ImmunotherapyEtf_Close_min,Loncar Cancer ImmunotherapyEtf_Close_volatility,Loncar Cancer ImmunotherapyEtf_Close_change
2018-01-14,26.24,26.24,26.24,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.56,26.56,26.56,0.0,0.0
2018-01-21,28.69,28.69,28.69,0.0,0.0,28.93,28.93,28.93,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.8,28.8,28.8,0.0,0.0
2018-01-28,27.99,27.99,27.99,0.0,0.0,27.99,27.99,27.99,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2018-02-04,27.51,27.51,27.51,0.0,0.0,27.51,27.51,27.51,0.0,0.0,25.87,25.87,25.87,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2018-02-11,28.8,28.8,28.8,0.0,0.0,29.3,29.3,29.3,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.98,28.98,28.98,0.0,0.0
2018-02-18,29.08,29.08,29.08,0.0,0.0,29.4,29.4,29.4,0.0,0.0,28.43,28.43,28.43,0.0,0.0,29.35,29.35,29.35,0.0,0.0
2018-02-25,28.47,28.47,28.47,0.0,0.0,29.82,29.82,29.82,0.0,0.0,28.1,28.1,28.1,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2018-03-04,31.71,31.71,31.71,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.58,31.58,31.58,0.0,0.0
2018-03-11,30.63,30.63,30.63,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2018-03-18,29.96,29.96,29.96,0.0,0.0,30.35,30.35,30.35,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.57,29.57,29.57,0.0,0.0
2018-03-25,28.74,28.74,28.74,0.0,0.0,29.34,29.34,29.34,0.0,0.0,28.66,28.66,28.66,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2018-04-01,27.3,27.3,27.3,0.0,0.0,27.44,27.44,27.44,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.65,26.65,26.65,0.0,0.0
2018-04-08,29.05,29.05,29.05,0.0,0.0,29.05,29.05,29.05,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.28,28.28,28.28,0.0,0.0
2018-04-15,26.75,26.75,26.75,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2018-04-22,26.86,26.86,26.86,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.51,26.51,26.51,0.0,0.0,26.66,26.66,26.66,0.0,0.0
2018-04-29,26.46,26.46,26.46,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2018-05-06,26.7,26.7,26.7,0.0,0.0,27.44,27.44,27.44,0.0,0.0,26.7,26.7,26.7,0.0,0.0,27.37,27.37,27.37,0.0,0.0
2018-05-13,27.78,27.78,27.78,0.0,0.0,28.12,28.12,28.12,0.0,0.0,27.78,27.78,27.78,0.0,0.0,28.06,28.06,28.06,0.0,0.0
2018-05-20,28.3,28.3,28.3,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.35,28.35,28.35,0.0,0.0
2018-05-27,28.41,28.41,28.41,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.15,28.15,28.15,0.0,0.0,28.52,28.52,28.52,0.0,0.0
2018-06-03,26.72,26.72,26.72,0.0,0.0,27.02,27.02,27.02,0.0,0.0,26.51,26.51,26.51,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2018-06-10,26.7,26.7,26.7,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.41,26.41,26.41,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2018-06-17,25.98,25.98,25.98,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2018-06-24,24.09,24.09,24.09,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.14,24.14,24.14,0.0,0.0
2018-07-01,24.76,24.76,24.76,0.0,0.0,25.18,25.18,25.18,0.0,0.0,24.76,24.76,24.76,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2018-07-08,25.12,25.12,25.12,0.0,0.0,25.12,25.12,25.12,0.0,0.0,24.86,24.86,24.86,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2018-07-15,25.25,25.25,25.25,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2018-07-22,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.9,23.9,23.9,0.0,0.0
2018-07-29,24.15,24.15,24.15,0.0,0.0,24.15,24.15,24.15,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2018-08-05,24.08,24.08,24.08,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.42,24.42,24.42,0.0,0.0
2018-08-12,23.86,23.86,23.86,0.0,0.0,24.15,24.15,24.15,0.0,0.0,23.81,23.81,23.81,0.0,0.0,24.06,24.06,24.06,0.0,0.0
2018-08-19,24.72,24.72,24.72,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2018-08-26,25.46,25.46,25.46,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2018-09-02,24.0,24.0,24.0,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2018-09-09,24.45,24.45,24.45,0.0,0.0,24.54,24.54,24.54,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.32,24.32,24.32,0.0,0.0
2018-09-16,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2018-09-23,24.65,24.65,24.65,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.83,24.83,24.83,0.0,0.0
2018-09-30,23.89,23.89,23.89,0.0,0.0,24.1,24.1,24.1,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2018-10-07,22.19,22.19,22.19,0.0,0.0,22.31,22.31,22.31,0.0,0.0,21.95,21.95,21.95,0.0,0.0,22.14,22.14,22.14,0.0,0.0
2018-10-14,22.51,22.51,22.51,0.0,0.0,22.51,22.51,22.51,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.8,21.8,21.8,0.0,0.0
2018-10-21,19.5,19.5,19.5,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2018-10-28,21.03,21.03,21.03,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.01,21.01,21.01,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2018-11-04,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0,20.9,20.9,20.9,0.0,0.0,21.02,21.02,21.02,0.0,0.0
2018-11-11,20.48,20.48,20.48,0.0,0.0,21.01,21.01,21.01,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.97,20.97,20.97,0.0,0.0
2018-11-18,20.5,20.5,20.5,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.67,20.67,20.67,0.0,0.0
2018-11-25,21.22,21.22,21.22,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.46,21.46,21.46,0.0,0.0
2018-12-02,20.94,20.94,20.94,0.0,0.0,20.94,20.94,20.94,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.66,20.66,20.66,0.0,0.0
2018-12-09,20.45,20.45,20.45,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.23,20.23,20.23,0.0,0.0,20.23,20.23,20.23,0.0,0.0
2018-12-16,17.94,17.94,17.94,0.0,0.0,18.0,18.0,18.0,0.0,0.0,17.16,17.16,17.16,0.0,0.0,17.21,17.21,17.21,0.0,0.0
2018-12-23,18.18,18.18,18.18,0.0,0.0,18.74,18.74,18.74,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.37,18.37,18.37,0.0,0.0
2018-12-30,18.94,18.94,18.94,0.0,0.0,19.51,19.51,19.51,0.0,0.0,18.91,18.91,18.91,0.0,0.0,19.47,19.47,19.47,0.0,0.0
2019-01-06,21.02,21.02,21.02,0.0,0.0,21.15,21.15,21.15,0.0,0.0,20.98,20.98,20.98,0.0,0.0,21.04,21.04,21.04,0.0,0.0
2019-01-13,20.84,20.84,20.84,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2019-01-20,20.16,20.16,20.16,0.0,0.0,20.34,20.34,20.34,0.0,0.0,19.93,19.93,19.93,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2019-01-27,20.74,20.74,20.74,0.0,0.0,21.0,21.0,21.0,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.86,20.86,20.86,0.0,0.0
2019-02-03,21.21,21.21,21.21,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.08,21.08,21.08,0.0,0.0,21.28,21.28,21.28,0.0,0.0
2019-02-10,21.8,21.8,21.8,0.0,0.0,22.14,22.14,22.14,0.0,0.0,21.8,21.8,21.8,0.0,0.0,22.13,22.13,22.13,0.0,0.0
2019-02-17,21.59,21.59,21.59,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.67,21.67,21.67,0.0,0.0
2019-02-24,21.66,21.66,21.66,0.0,0.0,22.08,22.08,22.08,0.0,0.0,21.66,21.66,21.66,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2019-03-03,20.36,20.36,20.36,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.37,20.37,20.37,0.0,0.0
2019-03-10,21.22,21.22,21.22,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.39,21.39,21.39,0.0,0.0
2019-03-17,21.06,21.06,21.06,0.0,0.0,21.06,21.06,21.06,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.5,20.5,20.5,0.0,0.0
2019-03-24,20.59,20.59,20.59,0.0,0.0,21.02,21.02,21.02,0.0,0.0,20.59,20.59,20.59,0.0,0.0,21.02,21.02,21.02,0.0,0.0
2019-03-31,21.99,21.99,21.99,0.0,0.0,22.36,22.36,22.36,0.0,0.0,21.99,21.99,21.99,0.0,0.0,22.36,22.36,22.36,0.0,0.0
2019-04-07,21.39,21.39,21.39,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.01,21.01,21.01,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2019-04-14,20.27,20.27,20.27,0.0,0.0,20.27,20.27,20.27,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2019-04-21,20.55,20.55,20.55,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.29,20.29,20.29,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2019-04-28,20.66,20.66,20.66,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2019-05-05,20.46,20.46,20.46,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.6,20.6,20.6,0.0,0.0
2019-05-12,20.27,20.27,20.27,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.41,20.41,20.41,0.0,0.0
2019-05-19,20.51,20.51,20.51,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.6,20.6,20.6,0.0,0.0
2019-05-26,19.61,19.61,19.61,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.36,19.36,19.36,0.0,0.0
2019-06-02,19.95,19.95,19.95,0.0,0.0,20.14,20.14,20.14,0.0,0.0,19.76,19.76,19.76,0.0,0.0,20.14,20.14,20.14,0.0,0.0
2019-06-09,20.09,20.09,20.09,0.0,0.0,20.17,20.17,20.17,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.94,19.94,19.94,0.0,0.0
2019-06-16,20.64,20.64,20.64,0.0,0.0,21.01,21.01,21.01,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.98,20.98,20.98,0.0,0.0
2019-06-23,20.79,20.79,20.79,0.0,0.0,21.11,21.11,21.11,0.0,0.0,20.79,20.79,20.79,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2019-06-30,21.65,21.65,21.65,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2019-07-07,21.0,21.0,21.0,0.0,0.0,21.23,21.23,21.23,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2019-07-14,21.38,21.38,21.38,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.3,21.3,21.3,0.0,0.0
2019-07-21,20.85,20.85,20.85,0.0,0.0,21.43,21.43,21.43,0.0,0.0,20.85,20.85,20.85,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-07-28,21.29,21.29,21.29,0.0,0.0,21.32,21.32,21.32,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.94,20.94,20.94,0.0,0.0
2019-08-04,20.26,20.26,20.26,0.0,0.0,20.37,20.37,20.37,0.0,0.0,20.02,20.02,20.02,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2019-08-11,19.65,19.65,19.65,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.94,19.94,19.94,0.0,0.0
2019-08-18,19.88,19.88,19.88,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.26,19.26,19.26,0.0,0.0
2019-08-25,19.64,19.64,19.64,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.42,19.42,19.42,0.0,0.0,19.48,19.48,19.48,0.0,0.0
2019-09-01,19.6,19.6,19.6,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.67,19.67,19.67,0.0,0.0
2019-09-08,19.96,19.96,19.96,0.0,0.0,20.13,20.13,20.13,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.99,19.99,19.99,0.0,0.0
2019-09-15,20.24,20.24,20.24,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2019-09-22,18.74,18.74,18.74,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.55,18.55,18.55,0.0,0.0
2019-09-29,18.38,18.38,18.38,0.0,0.0,18.44,18.44,18.44,0.0,0.0,18.23,18.23,18.23,0.0,0.0,18.31,18.31,18.31,0.0,0.0
2019-10-06,18.34,18.34,18.34,0.0,0.0,18.47,18.47,18.47,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.35,18.35,18.35,0.0,0.0
2019-10-13,18.73,18.73,18.73,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.63,18.63,18.63,0.0,0.0
2019-10-20,19.35,19.35,19.35,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.42,19.42,19.42,0.0,0.0
2019-10-27,19.92,19.92,19.92,0.0,0.0,20.46,20.46,20.46,0.0,0.0,19.92,19.92,19.92,0.0,0.0,20.43,20.43,20.43,0.0,0.0
2019-11-03,20.31,20.31,20.31,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.66,20.66,20.66,0.0,0.0
2019-11-10,21.0,21.0,21.0,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.31,21.31,21.31,0.0,0.0
2019-11-17,21.87,21.87,21.87,0.0,0.0,22.17,22.17,22.17,0.0,0.0,21.87,21.87,21.87,0.0,0.0,22.17,22.17,22.17,0.0,0.0
2019-11-24,23.37,23.37,23.37,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.46,23.46,23.46,0.0,0.0
2019-12-01,23.57,23.57,23.57,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2019-12-08,23.12,23.12,23.12,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.06,23.06,23.06,0.0,0.0
2019-12-15,23.46,23.46,23.46,0.0,0.0,24.07,24.07,24.07,0.0,0.0,23.46,23.46,23.46,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2019-12-22,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.81,23.81,23.81,0.0,0.0
2019-12-29,23.11,23.11,23.11,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.11,23.11,23.11,0.0,0.0,23.2,23.2,23.2,0.0,0.0
