Date,iShares MSCI PhilippinesEtf_Open_average,iShares MSCI PhilippinesEtf_Open_max,iShares MSCI PhilippinesEtf_Open_min,iShares MSCI PhilippinesEtf_Open_volatility,iShares MSCI PhilippinesEtf_Open_change,iShares MSCI PhilippinesEtf_High_average,iShares MSCI PhilippinesEtf_High_max,iShares MSCI PhilippinesEtf_High_min,iShares MSCI PhilippinesEtf_High_volatility,iShares MSCI PhilippinesEtf_High_change,iShares MSCI PhilippinesEtf_Low_average,iShares MSCI PhilippinesEtf_Low_max,iShares MSCI PhilippinesEtf_Low_min,iShares MSCI PhilippinesEtf_Low_volatility,iShares MSCI PhilippinesEtf_Low_change,iShares MSCI PhilippinesEtf_Close_average,iShares MSCI PhilippinesEtf_Close_max,iShares MSCI PhilippinesEtf_Close_min,iShares MSCI PhilippinesEtf_Close_volatility,iShares MSCI PhilippinesEtf_Close_change
2018-03-25,34.34,34.34,34.34,0.0,0.0,35.02,35.02,35.02,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.94,34.94,34.94,0.0,0.0
2018-04-01,34.32,34.32,34.32,0.0,0.0,34.51,34.51,34.51,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.95,33.95,33.95,0.0,0.0
2018-04-08,34.37,34.37,34.37,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.1,34.1,34.1,0.0,0.0,34.15,34.15,34.15,0.0,0.0
2018-04-15,33.51,33.51,33.51,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.18,33.18,33.18,0.0,0.0
2018-04-22,33.74,33.74,33.74,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.84,33.84,33.84,0.0,0.0
2018-04-29,32.6,32.6,32.6,0.0,0.0,33.16,33.16,33.16,0.0,0.0,32.5,32.5,32.5,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2018-05-06,33.74,33.74,33.74,0.0,0.0,33.98,33.98,33.98,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2018-05-13,32.9,32.9,32.9,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2018-05-20,32.97,32.97,32.97,0.0,0.0,33.09,33.09,33.09,0.0,0.0,32.8,32.8,32.8,0.0,0.0,33.09,33.09,33.09,0.0,0.0
2018-05-27,32.63,32.63,32.63,0.0,0.0,33.14,33.14,33.14,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.95,32.95,32.95,0.0,0.0
2018-06-03,32.85,32.85,32.85,0.0,0.0,33.25,33.25,33.25,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.84,32.84,32.84,0.0,0.0
2018-06-10,31.48,31.48,31.48,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.41,31.41,31.41,0.0,0.0
2018-06-17,29.57,29.57,29.57,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.49,29.49,29.49,0.0,0.0
2018-06-24,29.9,29.9,29.9,0.0,0.0,30.2,30.2,30.2,0.0,0.0,29.9,29.9,29.9,0.0,0.0,30.15,30.15,30.15,0.0,0.0
2018-07-01,30.2,30.2,30.2,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2018-07-08,30.84,30.84,30.84,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.99,30.99,30.99,0.0,0.0
2018-07-15,31.06,31.06,31.06,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2018-07-22,32.42,32.42,32.42,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.42,32.42,32.42,0.0,0.0
2018-07-29,33.12,33.12,33.12,0.0,0.0,33.2,33.2,33.2,0.0,0.0,32.98,32.98,32.98,0.0,0.0,33.13,33.13,33.13,0.0,0.0
2018-08-05,32.97,32.97,32.97,0.0,0.0,32.97,32.97,32.97,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.73,32.73,32.73,0.0,0.0
2018-08-12,31.63,31.63,31.63,0.0,0.0,31.98,31.98,31.98,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2018-08-19,32.75,32.75,32.75,0.0,0.0,33.01,33.01,33.01,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2018-08-26,32.56,32.56,32.56,0.0,0.0,33.06,33.06,33.06,0.0,0.0,32.54,32.54,32.54,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2018-09-02,31.46,31.46,31.46,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2018-09-09,30.87,30.87,30.87,0.0,0.0,31.01,31.01,31.01,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2018-09-16,30.75,30.75,30.75,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.59,30.59,30.59,0.0,0.0
2018-09-23,30.13,30.13,30.13,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2018-09-30,29.02,29.02,29.02,0.0,0.0,29.17,29.17,29.17,0.0,0.0,28.81,28.81,28.81,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2018-10-07,28.84,28.84,28.84,0.0,0.0,29.07,29.07,29.07,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.83,28.83,28.83,0.0,0.0
2018-10-14,29.85,29.85,29.85,0.0,0.0,30.07,30.07,30.07,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2018-10-21,29.23,29.23,29.23,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2018-10-28,30.89,30.89,30.89,0.0,0.0,31.1,31.1,31.1,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2018-11-04,29.27,29.27,29.27,0.0,0.0,29.34,29.34,29.34,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2018-11-11,29.89,29.89,29.89,0.0,0.0,30.63,30.63,30.63,0.0,0.0,29.84,29.84,29.84,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2018-11-18,31.18,31.18,31.18,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.11,31.11,31.11,0.0,0.0,31.16,31.16,31.16,0.0,0.0
2018-11-25,31.83,31.83,31.83,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.91,31.91,31.91,0.0,0.0
2018-12-02,31.89,31.89,31.89,0.0,0.0,32.12,32.12,32.12,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2018-12-09,31.72,31.72,31.72,0.0,0.0,32.05,32.05,32.05,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.8,31.8,31.8,0.0,0.0
2018-12-16,31.63,31.63,31.63,0.0,0.0,31.96,31.96,31.96,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.62,31.62,31.62,0.0,0.0
2018-12-23,31.99,31.99,31.99,0.0,0.0,32.42,32.42,32.42,0.0,0.0,31.95,31.95,31.95,0.0,0.0,32.25,32.25,32.25,0.0,0.0
2018-12-30,33.46,33.46,33.46,0.0,0.0,34.13,34.13,34.13,0.0,0.0,33.22,33.22,33.22,0.0,0.0,33.95,33.95,33.95,0.0,0.0
2019-01-06,34.3,34.3,34.3,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.15,34.15,34.15,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2019-01-13,34.64,34.64,34.64,0.0,0.0,34.91,34.91,34.91,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.86,34.86,34.86,0.0,0.0
2019-01-20,34.8,34.8,34.8,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.74,34.74,34.74,0.0,0.0
2019-01-27,35.14,35.14,35.14,0.0,0.0,35.59,35.59,35.59,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.88,34.88,34.88,0.0,0.0
2019-02-03,34.9,34.9,34.9,0.0,0.0,35.02,35.02,35.02,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.96,34.96,34.96,0.0,0.0
2019-02-10,34.12,34.12,34.12,0.0,0.0,34.28,34.28,34.28,0.0,0.0,34.08,34.08,34.08,0.0,0.0,34.2,34.2,34.2,0.0,0.0
2019-02-17,34.35,34.35,34.35,0.0,0.0,34.54,34.54,34.54,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.43,34.43,34.43,0.0,0.0
2019-02-24,33.31,33.31,33.31,0.0,0.0,33.33,33.33,33.33,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.95,32.95,32.95,0.0,0.0
2019-03-03,33.42,33.42,33.42,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.41,33.41,33.41,0.0,0.0
2019-03-10,33.44,33.44,33.44,0.0,0.0,33.84,33.84,33.84,0.0,0.0,33.32,33.32,33.32,0.0,0.0,33.78,33.78,33.78,0.0,0.0
2019-03-17,34.73,34.73,34.73,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.28,34.28,34.28,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2019-03-24,34.32,34.32,34.32,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.15,34.15,34.15,0.0,0.0,34.3,34.3,34.3,0.0,0.0
2019-03-31,34.43,34.43,34.43,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.43,34.43,34.43,0.0,0.0,34.62,34.62,34.62,0.0,0.0
2019-04-07,34.97,34.97,34.97,0.0,0.0,35.14,35.14,35.14,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.74,34.74,34.74,0.0,0.0
2019-04-14,34.66,34.66,34.66,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.67,34.67,34.67,0.0,0.0
2019-04-21,34.55,34.55,34.55,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2019-04-28,35.02,35.02,35.02,0.0,0.0,35.41,35.41,35.41,0.0,0.0,35.02,35.02,35.02,0.0,0.0,35.31,35.31,35.31,0.0,0.0
2019-05-05,33.23,33.23,33.23,0.0,0.0,33.46,33.46,33.46,0.0,0.0,32.94,32.94,32.94,0.0,0.0,33.41,33.41,33.41,0.0,0.0
2019-05-12,32.39,32.39,32.39,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.47,32.47,32.47,0.0,0.0
2019-05-19,33.71,33.71,33.71,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.57,33.57,33.57,0.0,0.0
2019-05-26,34.91,34.91,34.91,0.0,0.0,35.28,35.28,35.28,0.0,0.0,34.56,34.56,34.56,0.0,0.0,35.19,35.19,35.19,0.0,0.0
2019-06-02,35.15,35.15,35.15,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.11,35.11,35.11,0.0,0.0,35.19,35.19,35.19,0.0,0.0
2019-06-09,34.82,34.82,34.82,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.43,34.43,34.43,0.0,0.0,34.43,34.43,34.43,0.0,0.0
2019-06-16,35.68,35.68,35.68,0.0,0.0,35.77,35.77,35.77,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.69,35.69,35.69,0.0,0.0
2019-06-23,35.67,35.67,35.67,0.0,0.0,35.73,35.73,35.73,0.0,0.0,35.55,35.55,35.55,0.0,0.0,35.61,35.61,35.61,0.0,0.0
2019-06-30,35.95,35.95,35.95,0.0,0.0,35.95,35.95,35.95,0.0,0.0,35.63,35.63,35.63,0.0,0.0,35.82,35.82,35.82,0.0,0.0
2019-07-07,36.26,36.26,36.26,0.0,0.0,36.42,36.42,36.42,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2019-07-14,36.79,36.79,36.79,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.36,36.36,36.36,0.0,0.0
2019-07-21,36.17,36.17,36.17,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.05,36.05,36.05,0.0,0.0,36.16,36.16,36.16,0.0,0.0
2019-07-28,35.13,35.13,35.13,0.0,0.0,35.35,35.35,35.35,0.0,0.0,34.85,34.85,34.85,0.0,0.0,35.0,35.0,35.0,0.0,0.0
2019-08-04,33.96,33.96,33.96,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.8,33.8,33.8,0.0,0.0
2019-08-11,33.28,33.28,33.28,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2019-08-18,33.34,33.34,33.34,0.0,0.0,33.47,33.47,33.47,0.0,0.0,32.88,32.88,32.88,0.0,0.0,32.93,32.93,32.93,0.0,0.0
2019-08-25,34.47,34.47,34.47,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.44,34.44,34.44,0.0,0.0
2019-09-01,34.48,34.48,34.48,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.4,34.4,34.4,0.0,0.0
2019-09-08,34.59,34.59,34.59,0.0,0.0,34.8,34.8,34.8,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.67,34.67,34.67,0.0,0.0
2019-09-15,34.05,34.05,34.05,0.0,0.0,34.15,34.15,34.15,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.7,33.7,33.7,0.0,0.0
2019-09-22,33.75,33.75,33.75,0.0,0.0,33.78,33.78,33.78,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.32,33.32,33.32,0.0,0.0
2019-09-29,33.39,33.39,33.39,0.0,0.0,34.99,34.99,34.99,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.41,33.41,33.41,0.0,0.0
2019-10-06,34.22,34.22,34.22,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2019-10-13,34.64,34.64,34.64,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.61,34.61,34.61,0.0,0.0
2019-10-20,34.57,34.57,34.57,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.84,34.84,34.84,0.0,0.0
2019-10-27,35.43,35.43,35.43,0.0,0.0,35.86,35.86,35.86,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.81,35.81,35.81,0.0,0.0
2019-11-03,35.56,35.56,35.56,0.0,0.0,35.75,35.75,35.75,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.67,35.67,35.67,0.0,0.0
2019-11-10,35.22,35.22,35.22,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.19,35.19,35.19,0.0,0.0
2019-11-17,34.49,34.49,34.49,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2019-11-24,34.04,34.04,34.04,0.0,0.0,34.26,34.26,34.26,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2019-12-01,34.45,34.45,34.45,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.27,34.27,34.27,0.0,0.0
2019-12-08,34.72,34.72,34.72,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.67,34.67,34.67,0.0,0.0
2019-12-15,33.77,33.77,33.77,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.71,33.71,33.71,0.0,0.0
2019-12-22,34.45,34.45,34.45,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2019-12-29,34.28,34.28,34.28,0.0,0.0,34.37,34.37,34.37,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2020-01-05,34.11,34.11,34.11,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.06,34.06,34.06,0.0,0.0,34.19,34.19,34.19,0.0,0.0
2020-01-12,33.72,33.72,33.72,0.0,0.0,33.84,33.84,33.84,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2020-01-19,33.18,33.18,33.18,0.0,0.0,33.27,33.27,33.27,0.0,0.0,32.95,32.95,32.95,0.0,0.0,33.15,33.15,33.15,0.0,0.0
2020-01-26,31.35,31.35,31.35,0.0,0.0,31.35,31.35,31.35,0.0,0.0,30.79,30.79,30.79,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2020-02-02,32.62,32.62,32.62,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.62,32.62,32.62,0.0,0.0
2020-02-09,32.17,32.17,32.17,0.0,0.0,32.4,32.4,32.4,0.0,0.0,31.93,31.93,31.93,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2020-02-16,31.96,31.96,31.96,0.0,0.0,32.25,32.25,32.25,0.0,0.0,31.93,31.93,31.93,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2020-02-23,28.94,28.94,28.94,0.0,0.0,29.46,29.46,29.46,0.0,0.0,28.54,28.54,28.54,0.0,0.0,29.22,29.22,29.22,0.0,0.0
2020-03-01,29.15,29.15,29.15,0.0,0.0,29.42,29.42,29.42,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.96,28.96,28.96,0.0,0.0
2020-03-08,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2020-03-15,20.22,20.22,20.22,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.22,20.22,20.22,0.0,0.0
2020-03-22,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0
2020-03-29,23.02,23.02,23.02,0.0,0.0,23.26,23.26,23.26,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2020-04-05,24.15,24.15,24.15,0.0,0.0,24.19,24.19,24.19,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.62,23.62,23.62,0.0,0.0
2020-04-12,24.75,24.75,24.75,0.0,0.0,25.15,25.15,25.15,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2020-04-19,23.79,23.79,23.79,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2020-04-26,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2020-05-03,24.71,24.71,24.71,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.71,24.71,24.71,0.0,0.0
2020-05-10,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.84,23.84,23.84,0.0,0.0
2020-05-17,23.99,23.99,23.99,0.0,0.0,24.08,24.08,24.08,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.95,23.95,23.95,0.0,0.0
2020-05-24,25.15,25.15,25.15,0.0,0.0,25.29,25.29,25.29,0.0,0.0,24.75,24.75,24.75,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2020-05-31,28.99,28.99,28.99,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2020-06-07,27.88,27.88,27.88,0.0,0.0,28.28,28.28,28.28,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.63,27.63,27.63,0.0,0.0
2020-06-14,27.89,27.89,27.89,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.4,27.4,27.4,0.0,0.0
2020-06-21,26.9,26.9,26.9,0.0,0.0,27.02,27.02,27.02,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2020-06-28,28.29,28.29,28.29,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.29,28.29,28.29,0.0,0.0
2020-07-05,27.89,27.89,27.89,0.0,0.0,28.08,28.08,28.08,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.64,27.64,27.64,0.0,0.0
