Date,AFSIMStock_Open_average,AFSIMStock_Open_max,AFSIMStock_Open_min,AFSIMStock_Open_volatility,AFSIMStock_Open_change,AFSIMStock_High_average,AFSIMStock_High_max,AFSIMStock_High_min,AFSIMStock_High_volatility,AFSIMStock_High_change,AFSIMStock_Low_average,AFSIMStock_Low_max,AFSIMStock_Low_min,AFSIMStock_Low_volatility,AFSIMStock_Low_change,AFSIMStock_Close_average,AFSIMStock_Close_max,AFSIMStock_Close_min,AFSIMStock_Close_volatility,AFSIMStock_Close_change,AFSIMStock_Volume_average,AFSIMStock_Volume_max,AFSIMStock_Volume_min,AFSIMStock_Volume_volatility,AFSIMStock_Volume_change
2018-01-14,12.775,13.0,12.6,0.40000000000000036,-0.40000000000000036,12.9,13.0,12.8,0.1999999999999993,-0.1999999999999993,12.575,12.6,12.5,0.09999999999999964,-0.09999999999999964,12.75,12.9,12.7,0.20000000000000107,0.0,1700505,1913094,1362147,550947,-340066
2018-01-21,12.98,13.2,12.6,0.5999999999999996,0.5999999999999996,13.139999999999999,13.2,13.0,0.1999999999999993,0.1999999999999993,12.76,12.8,12.6,0.20000000000000107,0.20000000000000107,13.04,13.1,12.9,0.1999999999999993,0.1999999999999993,960650,1094159,676840,417319,-107925
2018-01-28,13.16,13.3,13.0,0.3000000000000007,0.0,13.4,13.5,13.2,0.3000000000000007,-0.20000000000000107,12.94,13.1,12.8,0.29999999999999893,-0.1999999999999993,13.18,13.4,12.9,0.5,-0.5,1009615,1507121,515561,991560,-388894
2018-02-04,12.74,13.0,12.5,0.5,-0.09999999999999964,13.040000000000001,13.3,12.8,0.5,-0.5,12.4,12.7,12.0,0.6999999999999993,0.40000000000000036,12.74,13.0,12.5,0.5,0.0,1084322,1515539,876859,638680,-441337
2018-02-11,12.98,13.3,12.7,0.6000000000000014,0.40000000000000036,13.22,13.5,12.8,0.6999999999999993,0.5,12.78,13.2,12.5,0.6999999999999993,0.40000000000000036,13.040000000000001,13.3,12.8,0.5,0.29999999999999893,735842,1410483,478805,931678,865597
2018-02-18,13.025,13.1,12.9,0.1999999999999993,-0.09999999999999964,13.2,13.4,13.1,0.3000000000000007,-0.09999999999999964,12.775,12.9,12.6,0.3000000000000007,-0.20000000000000107,12.875,13.1,12.6,0.5,-0.1999999999999993,969418,1551938,590127,961811,925804
2018-02-25,12.72,13.3,12.4,0.9000000000000004,0.5,12.84,13.3,12.4,0.9000000000000004,0.29999999999999893,12.46,12.9,11.9,1.0,0.5999999999999996,12.56,13.1,12.0,1.0999999999999996,0.5,4469546,11739932,561436,11178496,5258486
2018-03-04,12.82,12.9,12.8,0.09999999999999964,-0.09999999999999964,12.860000000000001,13.0,12.8,0.1999999999999993,-0.1999999999999993,12.74,12.8,12.7,0.10000000000000142,-0.10000000000000142,12.76,12.8,12.7,0.10000000000000142,-0.10000000000000142,2348733,4978545,811872,4166673,-3488988
2018-03-11,12.68,12.8,12.5,0.3000000000000007,-0.3000000000000007,12.8,12.9,12.7,0.20000000000000107,0.09999999999999964,12.5,12.6,12.3,0.29999999999999893,-0.1999999999999993,12.58,12.7,12.4,0.29999999999999893,-0.29999999999999893,2427186,6787744,1027159,5760585,5760585
2018-03-18,12.54,12.7,12.4,0.29999999999999893,0.09999999999999964,12.72,12.8,12.5,0.3000000000000007,-0.3000000000000007,12.44,12.6,12.3,0.29999999999999893,-0.09999999999999964,12.54,12.7,12.3,0.3999999999999986,-0.1999999999999993,1457742,1919848,1123659,796189,-172168
2018-03-25,12.425,12.5,12.4,0.09999999999999964,0.0,12.575,12.6,12.5,0.09999999999999964,0.09999999999999964,12.3,12.4,12.2,0.20000000000000107,0.10000000000000142,12.4,12.5,12.3,0.1999999999999993,-0.09999999999999964,676507,769174,498217,270957,-11718
