Date,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_average,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_max,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_min,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_volatility,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_change,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_average,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_max,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_min,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_volatility,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_change,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_average,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_max,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_min,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_volatility,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_change,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_average,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_max,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_min,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_volatility,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_change
2018-06-17,45.25,45.25,45.25,0.0,0.0,45.3,45.3,45.3,0.0,0.0,45.18,45.18,45.18,0.0,0.0,45.18,45.18,45.18,0.0,0.0
2018-06-24,45.23,45.23,45.23,0.0,0.0,45.36,45.36,45.36,0.0,0.0,45.23,45.23,45.23,0.0,0.0,45.3,45.3,45.3,0.0,0.0
2018-07-01,45.38,45.38,45.38,0.0,0.0,45.69,45.69,45.69,0.0,0.0,45.37,45.37,45.37,0.0,0.0,45.65,45.65,45.65,0.0,0.0
2018-07-08,45.48,45.48,45.48,0.0,0.0,45.66,45.66,45.66,0.0,0.0,45.48,45.48,45.48,0.0,0.0,45.57,45.57,45.57,0.0,0.0
2018-07-15,45.55,45.55,45.55,0.0,0.0,45.55,45.55,45.55,0.0,0.0,45.31,45.31,45.31,0.0,0.0,45.36,45.36,45.36,0.0,0.0
2018-07-22,45.91,45.91,45.91,0.0,0.0,45.99,45.99,45.99,0.0,0.0,45.72,45.72,45.72,0.0,0.0,45.82,45.82,45.82,0.0,0.0
2018-07-29,45.92,45.92,45.92,0.0,0.0,46.16,46.16,46.16,0.0,0.0,45.92,45.92,45.92,0.0,0.0,46.16,46.16,46.16,0.0,0.0
2018-08-05,46.12,46.12,46.12,0.0,0.0,46.13,46.13,46.13,0.0,0.0,45.99,45.99,45.99,0.0,0.0,46.03,46.03,46.03,0.0,0.0
2018-08-12,46.45,46.45,46.45,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.42,46.42,46.42,0.0,0.0,46.71,46.71,46.71,0.0,0.0
2018-08-19,46.71,46.71,46.71,0.0,0.0,46.86,46.86,46.86,0.0,0.0,46.63,46.63,46.63,0.0,0.0,46.86,46.86,46.86,0.0,0.0
2018-08-26,46.73,46.73,46.73,0.0,0.0,46.73,46.73,46.73,0.0,0.0,46.54,46.54,46.54,0.0,0.0,46.66,46.66,46.66,0.0,0.0
2018-09-02,46.79,46.79,46.79,0.0,0.0,46.85,46.85,46.85,0.0,0.0,46.71,46.71,46.71,0.0,0.0,46.78,46.78,46.78,0.0,0.0
2018-09-09,47.13,47.13,47.13,0.0,0.0,47.17,47.17,47.17,0.0,0.0,46.93,46.93,46.93,0.0,0.0,47.17,47.17,47.17,0.0,0.0
2018-09-16,47.13,47.13,47.13,0.0,0.0,47.15,47.15,47.15,0.0,0.0,47.02,47.02,47.02,0.0,0.0,47.08,47.08,47.08,0.0,0.0
2018-09-23,45.94,45.94,45.94,0.0,0.0,46.15,46.15,46.15,0.0,0.0,45.9,45.9,45.9,0.0,0.0,46.15,46.15,46.15,0.0,0.0
2018-09-30,46.34,46.34,46.34,0.0,0.0,46.34,46.34,46.34,0.0,0.0,46.2,46.2,46.2,0.0,0.0,46.2,46.2,46.2,0.0,0.0
2018-10-07,44.45,44.45,44.45,0.0,0.0,44.51,44.51,44.51,0.0,0.0,43.85,43.85,43.85,0.0,0.0,44.07,44.07,44.07,0.0,0.0
2018-10-14,44.63,44.63,44.63,0.0,0.0,44.86,44.86,44.86,0.0,0.0,44.63,44.63,44.63,0.0,0.0,44.74,44.74,44.74,0.0,0.0
2018-10-21,43.4,43.4,43.4,0.0,0.0,43.4,43.4,43.4,0.0,0.0,42.77,42.77,42.77,0.0,0.0,42.98,42.98,42.98,0.0,0.0
2018-10-28,44.42,44.42,44.42,0.0,0.0,44.43,44.43,44.43,0.0,0.0,43.82,43.82,43.82,0.0,0.0,44.02,44.02,44.02,0.0,0.0
2018-11-04,45.19,45.19,45.19,0.0,0.0,45.38,45.38,45.38,0.0,0.0,45.15,45.15,45.15,0.0,0.0,45.38,45.38,45.38,0.0,0.0
2018-11-11,44.92,44.92,44.92,0.0,0.0,45.19,45.19,45.19,0.0,0.0,44.88,44.88,44.88,0.0,0.0,45.14,45.14,45.14,0.0,0.0
2018-11-18,44.13,44.13,44.13,0.0,0.0,44.26,44.26,44.26,0.0,0.0,44.12,44.12,44.12,0.0,0.0,44.26,44.26,44.26,0.0,0.0
2018-11-25,45.27,45.27,45.27,0.0,0.0,45.61,45.61,45.61,0.0,0.0,45.27,45.27,45.27,0.0,0.0,45.52,45.52,45.52,0.0,0.0
2018-12-02,44.71,44.71,44.71,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.07,44.07,44.07,0.0,0.0,44.1,44.1,44.1,0.0,0.0
2018-12-09,43.87,43.87,43.87,0.0,0.0,43.89,43.89,43.89,0.0,0.0,43.47,43.47,43.47,0.0,0.0,43.53,43.53,43.53,0.0,0.0
2018-12-16,41.56,41.56,41.56,0.0,0.0,42.13,42.13,42.13,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.93,40.93,40.93,0.0,0.0
2018-12-23,41.26,41.26,41.26,0.0,0.0,41.6,41.6,41.6,0.0,0.0,40.99,40.99,40.99,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2018-12-30,41.57,41.57,41.57,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.5,41.5,41.5,0.0,0.0,41.92,41.92,41.92,0.0,0.0
2019-01-06,42.85,42.85,42.85,0.0,0.0,42.93,42.93,42.93,0.0,0.0,42.69,42.69,42.69,0.0,0.0,42.81,42.81,42.81,0.0,0.0
2019-01-13,43.5,43.5,43.5,0.0,0.0,43.96,43.96,43.96,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.92,43.92,43.92,0.0,0.0
2019-01-20,43.91,43.91,43.91,0.0,0.0,44.0,44.0,44.0,0.0,0.0,43.69,43.69,43.69,0.0,0.0,43.74,43.74,43.74,0.0,0.0
2019-01-27,44.71,44.71,44.71,0.0,0.0,44.71,44.71,44.71,0.0,0.0,44.38,44.38,44.38,0.0,0.0,44.63,44.63,44.63,0.0,0.0
2019-02-03,44.6,44.6,44.6,0.0,0.0,44.62,44.62,44.62,0.0,0.0,44.35,44.35,44.35,0.0,0.0,44.59,44.59,44.59,0.0,0.0
2019-02-10,45.26,45.26,45.26,0.0,0.0,45.39,45.39,45.39,0.0,0.0,45.23,45.23,45.23,0.0,0.0,45.3,45.3,45.3,0.0,0.0
2019-02-17,45.99,45.99,45.99,0.0,0.0,46.11,46.11,46.11,0.0,0.0,45.82,45.82,45.82,0.0,0.0,46.07,46.07,46.07,0.0,0.0
2019-02-24,46.23,46.23,46.23,0.0,0.0,46.23,46.23,46.23,0.0,0.0,45.81,45.81,45.81,0.0,0.0,46.02,46.02,46.02,0.0,0.0
2019-03-03,45.1,45.1,45.1,0.0,0.0,45.33,45.33,45.33,0.0,0.0,45.04,45.04,45.04,0.0,0.0,45.33,45.33,45.33,0.0,0.0
2019-03-10,46.07,46.07,46.07,0.0,0.0,46.22,46.22,46.22,0.0,0.0,45.99,45.99,45.99,0.0,0.0,46.08,46.08,46.08,0.0,0.0
2019-03-17,45.91,45.91,45.91,0.0,0.0,45.91,45.91,45.91,0.0,0.0,45.27,45.27,45.27,0.0,0.0,45.39,45.39,45.39,0.0,0.0
2019-03-24,46.04,46.04,46.04,0.0,0.0,46.04,46.04,46.04,0.0,0.0,45.82,45.82,45.82,0.0,0.0,45.93,45.93,45.93,0.0,0.0
2019-03-31,46.88,46.88,46.88,0.0,0.0,47.0,47.0,47.0,0.0,0.0,46.8,46.8,46.8,0.0,0.0,47.0,47.0,47.0,0.0,0.0
2019-04-07,47.25,47.25,47.25,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.09,47.09,47.09,0.0,0.0,47.24,47.24,47.24,0.0,0.0
2019-04-14,47.06,47.06,47.06,0.0,0.0,47.1,47.1,47.1,0.0,0.0,46.97,46.97,46.97,0.0,0.0,47.03,47.03,47.03,0.0,0.0
2019-04-21,46.83,46.83,46.83,0.0,0.0,47.03,47.03,47.03,0.0,0.0,46.83,46.83,46.83,0.0,0.0,46.98,46.98,46.98,0.0,0.0
2019-04-28,46.86,46.86,46.86,0.0,0.0,47.21,47.21,47.21,0.0,0.0,46.86,46.86,46.86,0.0,0.0,47.2,47.2,47.2,0.0,0.0
2019-05-05,45.91,45.91,45.91,0.0,0.0,46.31,46.31,46.31,0.0,0.0,45.59,45.59,45.59,0.0,0.0,46.22,46.22,46.22,0.0,0.0
2019-05-12,45.66,45.66,45.66,0.0,0.0,46.16,46.16,46.16,0.0,0.0,45.66,45.66,45.66,0.0,0.0,45.9,45.9,45.9,0.0,0.0
2019-05-19,45.83,45.83,45.83,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.63,45.63,45.63,0.0,0.0,45.75,45.75,45.75,0.0,0.0
2019-05-26,44.34,44.34,44.34,0.0,0.0,44.34,44.34,44.34,0.0,0.0,44.19,44.19,44.19,0.0,0.0,44.28,44.28,44.28,0.0,0.0
2019-06-02,46.55,46.55,46.55,0.0,0.0,46.71,46.71,46.71,0.0,0.0,46.37,46.37,46.37,0.0,0.0,46.37,46.37,46.37,0.0,0.0
2019-06-09,46.66,46.66,46.66,0.0,0.0,46.66,46.66,46.66,0.0,0.0,46.4,46.4,46.4,0.0,0.0,46.61,46.61,46.61,0.0,0.0
2019-06-16,47.24,47.24,47.24,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.19,47.19,47.19,0.0,0.0,47.34,47.34,47.34,0.0,0.0
2019-06-23,46.88,46.88,46.88,0.0,0.0,47.07,47.07,47.07,0.0,0.0,46.88,46.88,46.88,0.0,0.0,46.95,46.95,46.95,0.0,0.0
2019-06-30,47.61,47.61,47.61,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.75,47.75,47.75,0.0,0.0
2019-07-07,47.58,47.58,47.58,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.58,47.58,47.58,0.0,0.0,47.81,47.81,47.81,0.0,0.0
2019-07-14,47.63,47.63,47.63,0.0,0.0,47.63,47.63,47.63,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.34,47.34,47.34,0.0,0.0
2019-07-21,47.67,47.67,47.67,0.0,0.0,47.99,47.99,47.99,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.99,47.99,47.99,0.0,0.0
2019-07-28,46.71,46.71,46.71,0.0,0.0,46.78,46.78,46.78,0.0,0.0,46.53,46.53,46.53,0.0,0.0,46.78,46.78,46.78,0.0,0.0
2019-08-04,46.45,46.45,46.45,0.0,0.0,46.45,46.45,46.45,0.0,0.0,45.95,45.95,45.95,0.0,0.0,46.2,46.2,46.2,0.0,0.0
2019-08-11,45.09,45.09,45.09,0.0,0.0,45.59,45.59,45.59,0.0,0.0,45.09,45.09,45.09,0.0,0.0,45.54,45.54,45.54,0.0,0.0
2019-08-18,45.81,45.81,45.81,0.0,0.0,45.97,45.97,45.97,0.0,0.0,44.78,44.78,44.78,0.0,0.0,44.78,44.78,44.78,0.0,0.0
2019-08-25,46.27,46.27,46.27,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.07,46.07,46.07,0.0,0.0,46.18,46.18,46.18,0.0,0.0
2019-09-01,47.06,47.06,47.06,0.0,0.0,47.11,47.11,47.11,0.0,0.0,46.93,46.93,46.93,0.0,0.0,46.97,46.97,46.97,0.0,0.0
2019-09-08,48.3,48.3,48.3,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.12,48.12,48.12,0.0,0.0,48.18,48.18,48.18,0.0,0.0
2019-09-15,48.09,48.09,48.09,0.0,0.0,48.17,48.17,48.17,0.0,0.0,47.93,47.93,47.93,0.0,0.0,47.93,47.93,47.93,0.0,0.0
2019-09-22,47.95,47.95,47.95,0.0,0.0,48.16,48.16,48.16,0.0,0.0,47.79,47.79,47.79,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2019-09-29,46.49,46.49,46.49,0.0,0.0,47.05,47.05,47.05,0.0,0.0,46.49,46.49,46.49,0.0,0.0,47.05,47.05,47.05,0.0,0.0
2019-10-06,47.29,47.29,47.29,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.75,47.75,47.75,0.0,0.0
2019-10-13,47.15,47.15,47.15,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.15,47.15,47.15,0.0,0.0,47.58,47.58,47.58,0.0,0.0
2019-10-20,48.38,48.38,48.38,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.54,48.54,48.54,0.0,0.0
2019-10-27,48.56,48.56,48.56,0.0,0.0,48.88,48.88,48.88,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.83,48.83,48.83,0.0,0.0
2019-11-03,49.76,49.76,49.76,0.0,0.0,49.79,49.79,49.79,0.0,0.0,49.46,49.46,49.46,0.0,0.0,49.79,49.79,49.79,0.0,0.0
2019-11-10,49.35,49.35,49.35,0.0,0.0,49.59,49.59,49.59,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.57,49.57,49.57,0.0,0.0
2019-11-17,49.09,49.09,49.09,0.0,0.0,49.28,49.28,49.28,0.0,0.0,49.09,49.09,49.09,0.0,0.0,49.24,49.24,49.24,0.0,0.0
2019-11-24,49.73,49.73,49.73,0.0,0.0,49.73,49.73,49.73,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.5,49.5,49.5,0.0,0.0
2019-12-01,49.64,49.64,49.64,0.0,0.0,49.91,49.91,49.91,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.75,49.75,49.75,0.0,0.0
2019-12-08,50.5,50.5,50.5,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.14,50.14,50.14,0.0,0.0
2019-12-15,50.51,50.51,50.51,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.66,50.66,50.66,0.0,0.0
2019-12-22,50.84,50.84,50.84,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.53,50.53,50.53,0.0,0.0,50.56,50.56,50.56,0.0,0.0
2019-12-29,50.05,50.05,50.05,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2020-01-05,50.21,50.21,50.21,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.01,50.01,50.01,0.0,0.0,50.01,50.01,50.01,0.0,0.0
2020-01-12,51.01,51.01,51.01,0.0,0.0,51.01,51.01,51.01,0.0,0.0,50.85,50.85,50.85,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2020-01-19,50.88,50.88,50.88,0.0,0.0,50.88,50.88,50.88,0.0,0.0,49.99,49.99,49.99,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2020-01-26,49.62,49.62,49.62,0.0,0.0,49.62,49.62,49.62,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.92,48.92,48.92,0.0,0.0
2020-02-02,50.35,50.35,50.35,0.0,0.0,50.35,50.35,50.35,0.0,0.0,49.93,49.93,49.93,0.0,0.0,50.01,50.01,50.01,0.0,0.0
2020-02-09,50.46,50.46,50.46,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.32,50.32,50.32,0.0,0.0
2020-02-16,50.15,50.15,50.15,0.0,0.0,50.15,50.15,50.15,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.92,49.92,49.92,0.0,0.0
2020-02-23,43.26,43.26,43.26,0.0,0.0,43.69,43.69,43.69,0.0,0.0,42.54,42.54,42.54,0.0,0.0,43.38,43.38,43.38,0.0,0.0
2020-03-01,42.76,42.76,42.76,0.0,0.0,43.67,43.67,43.67,0.0,0.0,42.55,42.55,42.55,0.0,0.0,43.45,43.45,43.45,0.0,0.0
2020-03-08,36.84,36.84,36.84,0.0,0.0,37.63,37.63,37.63,0.0,0.0,34.7,34.7,34.7,0.0,0.0,37.17,37.17,37.17,0.0,0.0
2020-03-15,33.22,33.22,33.22,0.0,0.0,33.47,33.47,33.47,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.57,31.57,31.57,0.0,0.0
2020-03-22,34.75,34.75,34.75,0.0,0.0,35.8,35.8,35.8,0.0,0.0,34.51,34.51,34.51,0.0,0.0,35.02,35.02,35.02,0.0,0.0
2020-03-29,34.26,34.26,34.26,0.0,0.0,34.4,34.4,34.4,0.0,0.0,33.18,33.18,33.18,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2020-04-05,38.22,38.22,38.22,0.0,0.0,39.31,39.31,39.31,0.0,0.0,38.21,38.21,38.21,0.0,0.0,38.72,38.72,38.72,0.0,0.0
2020-04-12,37.22,37.22,37.22,0.0,0.0,37.98,37.98,37.98,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.98,37.98,37.98,0.0,0.0
2020-04-19,37.23,37.23,37.23,0.0,0.0,37.5,37.5,37.5,0.0,0.0,36.76,36.76,36.76,0.0,0.0,37.31,37.31,37.31,0.0,0.0
2020-04-26,37.99,37.99,37.99,0.0,0.0,37.99,37.99,37.99,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.43,37.43,37.43,0.0,0.0
2020-05-03,37.59,37.59,37.59,0.0,0.0,38.33,38.33,38.33,0.0,0.0,37.59,37.59,37.59,0.0,0.0,38.31,38.31,38.31,0.0,0.0
2020-05-10,35.66,35.66,35.66,0.0,0.0,36.12,36.12,36.12,0.0,0.0,35.6,35.6,35.6,0.0,0.0,36.12,36.12,36.12,0.0,0.0
2020-05-17,37.48,37.48,37.48,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.16,37.16,37.16,0.0,0.0,37.55,37.55,37.55,0.0,0.0
2020-05-24,39.49,39.49,39.49,0.0,0.0,39.86,39.86,39.86,0.0,0.0,39.21,39.21,39.21,0.0,0.0,39.77,39.77,39.77,0.0,0.0
2020-05-31,42.94,42.94,42.94,0.0,0.0,43.76,43.76,43.76,0.0,0.0,42.94,42.94,42.94,0.0,0.0,43.27,43.27,43.27,0.0,0.0
2020-06-07,40.32,40.32,40.32,0.0,0.0,40.38,40.38,40.38,0.0,0.0,39.38,39.38,39.38,0.0,0.0,39.93,39.93,39.93,0.0,0.0
2020-06-14,41.28,41.28,41.28,0.0,0.0,41.28,41.28,41.28,0.0,0.0,40.07,40.07,40.07,0.0,0.0,40.19,40.19,40.19,0.0,0.0
2020-06-21,38.82,38.82,38.82,0.0,0.0,38.82,38.82,38.82,0.0,0.0,37.96,37.96,37.96,0.0,0.0,38.2,38.2,38.2,0.0,0.0
2020-06-28,39.51,39.51,39.51,0.0,0.0,40.03,40.03,40.03,0.0,0.0,39.37,39.37,39.37,0.0,0.0,39.4,39.4,39.4,0.0,0.0
2020-07-05,39.29,39.29,39.29,0.0,0.0,39.35,39.35,39.35,0.0,0.0,39.08,39.08,39.08,0.0,0.0,39.11,39.11,39.11,0.0,0.0
