Date,ESSStock_Open_average,ESSStock_Open_max,ESSStock_Open_min,ESSStock_Open_volatility,ESSStock_Open_change,ESSStock_High_average,ESSStock_High_max,ESSStock_High_min,ESSStock_High_volatility,ESSStock_High_change,ESSStock_Low_average,ESSStock_Low_max,ESSStock_Low_min,ESSStock_Low_volatility,ESSStock_Low_change,ESSStock_Close_average,ESSStock_Close_max,ESSStock_Close_min,ESSStock_Close_volatility,ESSStock_Close_change,ESSStock_Volume_average,ESSStock_Volume_max,ESSStock_Volume_min,ESSStock_Volume_volatility,ESSStock_Volume_change
2018-01-14,226.75,229.16,223.93,5.22999999999999,-3.569999999999993,228.45499999999998,232.66,225.41,7.25,-7.25,224.875,226.92,222.78,4.139999999999986,-4.139999999999986,225.7975,227.6,223.63,3.969999999999999,-3.969999999999999,402593,478753,331504,147249,-47587
2018-01-21,229.142,231.47,224.14,7.3300000000000125,7.3300000000000125,231.178,233.36,227.06,6.300000000000011,4.4199999999999875,227.37,230.51,223.56,6.949999999999989,3.3499999999999943,230.214,231.83,226.6,5.230000000000018,3.230000000000018,351595,463182,271118,192064,-190470
2018-01-28,228.018,233.03,224.1,8.930000000000007,-5.230000000000018,230.61,233.81,227.53,6.280000000000001,-2.219999999999999,225.686,227.1,222.91,4.189999999999998,-3.5600000000000023,228.004,232.98,225.38,7.599999999999994,-2.3600000000000136,463501,898434,248329,650105,118254
2018-02-04,219.974,226.07,216.07,10.0,-5.659999999999997,225.662,230.12,220.66,9.460000000000008,2.0999999999999943,216.888,218.45,214.03,4.4199999999999875,0.45999999999997954,220.168,227.94,217.81,10.129999999999995,9.949999999999989,730247,1026001,540263,485738,217286
2018-02-11,227.22199999999998,228.92,224.97,3.9499999999999886,0.21999999999999886,229.294,230.8,226.86,3.9399999999999977,1.240000000000009,223.86599999999999,228.1,221.26,6.840000000000003,6.840000000000003,228.02599999999998,229.67,224.76,4.909999999999997,1.8199999999999932,499993,932798,289076,643722,-561544
2018-02-18,224.06,228.53,220.67,7.860000000000014,-6.27000000000001,227.0225,231.24,223.9,7.340000000000003,-3.969999999999999,221.82,225.37,219.62,5.75,-3.1100000000000136,223.6125,227.27,220.15,7.1200000000000045,1.8300000000000125,521756,663632,398339,265293,-80286
2018-02-25,225.406,228.28,222.87,5.409999999999997,-2.280000000000001,227.81199999999998,228.32,227.23,1.0900000000000034,-1.0500000000000114,222.406,224.88,221.15,3.7299999999999898,-3.7299999999999898,223.792,227.11,221.83,5.280000000000001,-4.890000000000015,437061,535610,344119,191491,97437
2018-03-04,228.788,234.55,220.87,13.680000000000007,13.680000000000007,232.67,238.27,226.39,11.880000000000024,11.880000000000024,227.594,233.26,220.32,12.939999999999998,12.939999999999998,231.782,237.52,225.71,11.810000000000002,11.810000000000002,526212,665045,436460,228585,67431
2018-03-11,239.07,241.0,237.14,3.8600000000000136,3.8600000000000136,241.276,243.91,239.2,4.710000000000008,3.549999999999983,237.89,240.89,236.42,4.469999999999999,3.75,240.168,243.67,238.05,5.619999999999976,4.929999999999978,535470,691099,417997,273102,-218003
2018-03-18,238.564,243.3,233.66,9.640000000000015,-9.640000000000015,240.028,243.3,234.7,8.600000000000023,-8.600000000000023,235.414,240.31,228.5,11.810000000000002,-11.810000000000002,236.202,241.99,229.17,12.820000000000022,-12.820000000000022,362315,429161,299001,130160,-8008
2018-03-25,234.3975,240.41,230.65,9.759999999999991,9.759999999999991,238.39499999999998,242.64,233.14,9.5,9.5,232.55,235.33,230.06,5.27000000000001,5.27000000000001,236.7225,240.68,232.63,8.050000000000011,8.050000000000011,341114,432144,244878,187266,187266
2018-04-01,240.11999999999998,242.45,237.14,5.310000000000002,1.0900000000000034,242.702,245.6,241.0,4.599999999999994,4.599999999999994,238.002,241.61,235.43,6.180000000000007,6.100000000000023,240.658,242.38,237.0,5.3799999999999955,5.3799999999999955,331554,475080,212334,262746,70151
2018-04-08,241.9,243.23,240.01,3.219999999999999,-1.990000000000009,243.4,244.65,242.65,2.0,0.15000000000000568,240.144,241.0,238.64,2.3600000000000136,-0.7699999999999818,241.558,242.99,240.26,2.730000000000018,1.6100000000000136,345535,395641,284493,111148,73087
2018-04-15,243.722,246.86,240.66,6.200000000000017,-2.719999999999999,245.092,247.24,241.22,6.02000000000001,-4.199999999999989,241.148,244.65,237.91,6.740000000000009,-3.509999999999991,242.712,246.19,239.39,6.800000000000011,-3.0600000000000023,368876,419232,316557,102675,102675
2018-04-22,237.766,240.4,236.53,3.8700000000000045,-2.740000000000009,240.288,242.41,239.22,3.1899999999999977,2.009999999999991,236.398,237.66,235.52,2.1399999999999864,2.1399999999999864,238.114,241.19,236.65,4.539999999999992,3.8700000000000045,400733,510616,358397,152219,16422
2018-04-29,239.696,241.98,237.86,4.119999999999976,-4.119999999999976,242.85,246.49,241.32,5.170000000000016,-1.3400000000000034,238.04399999999998,239.45,237.01,2.4399999999999977,-2.1899999999999977,240.088,241.17,238.43,2.7399999999999807,1.4799999999999898,460284,608133,276596,331537,-239182
2018-05-06,243.072,245.0,241.54,3.460000000000008,1.9899999999999807,243.804,245.47,242.23,3.240000000000009,2.75,241.15,242.34,240.18,2.1599999999999966,1.8499999999999943,242.66400000000002,243.91,241.46,2.4499999999999886,0.8100000000000023,287161,394082,196520,197562,37543
2018-05-13,234.862,242.71,227.53,15.180000000000007,-15.180000000000007,235.756,243.32,229.4,13.919999999999987,-13.919999999999987,231.21,240.15,226.22,13.930000000000007,-13.930000000000007,232.448,242.06,227.4,14.659999999999997,-13.189999999999998,328263,394937,237815,157122,121070
2018-05-20,233.23,236.57,229.9,6.6699999999999875,3.960000000000008,235.296,237.34,233.32,4.02000000000001,2.0,231.548,233.44,228.01,5.430000000000007,5.430000000000007,233.758,236.08,232.58,3.5,1.4199999999999875,303717,365745,242646,123099,-64179
2018-05-27,236.57999999999998,239.8,233.35,6.450000000000017,6.3300000000000125,239.5675,241.62,236.55,5.069999999999993,3.1999999999999886,235.4425,238.11,232.34,5.77000000000001,5.6299999999999955,238.3075,241.3,234.4,6.900000000000006,4.099999999999994,458804,529858,390280,139578,123779
2018-06-03,241.274,243.1,239.61,3.4899999999999807,1.8199999999999932,242.704,243.49,242.04,1.450000000000017,0.2400000000000091,239.226,240.18,238.09,2.0900000000000034,0.3599999999999852,241.428,242.61,240.73,1.8800000000000239,-0.8999999999999773,448373,498113,359836,138277,-107155
2018-06-10,237.926,241.53,233.79,7.740000000000009,-5.949999999999989,239.454,241.66,237.32,4.340000000000003,-4.340000000000003,235.226,238.95,232.4,6.549999999999983,-5.099999999999994,236.044,239.28,232.99,6.289999999999992,-4.789999999999992,462711,610185,349345,260840,260840
2018-06-17,233.466,235.43,231.65,3.780000000000001,1.6100000000000136,234.916,237.74,233.84,3.9000000000000057,3.640000000000015,231.48,233.34,230.29,3.0500000000000114,3.0500000000000114,233.702,235.38,232.48,2.9000000000000057,2.9000000000000057,535571,667562,375999,291563,177343
2018-06-24,234.238,235.68,231.28,4.400000000000006,-0.8900000000000148,237.288,239.95,235.56,4.389999999999986,2.4499999999999886,232.672,233.29,231.28,2.009999999999991,-0.4299999999999784,235.348,239.07,233.03,6.039999999999992,4.6299999999999955,568960,742548,439019,303529,69474
2018-07-01,237.5225,239.17,235.85,3.319999999999993,0.39999999999997726,239.73749999999998,241.2,238.92,2.280000000000001,1.75,235.8325,239.11,233.51,5.600000000000023,5.600000000000023,237.79,240.02,236.22,3.8000000000000114,3.8000000000000114,296741,435065,225509,209556,-149778
2018-07-08,241.034,242.98,238.68,4.299999999999983,2.769999999999982,242.37800000000001,243.7,240.21,3.4899999999999807,3.069999999999993,239.256,241.48,237.28,4.199999999999989,2.039999999999992,240.844,242.69,238.68,4.009999999999991,0.9399999999999977,354562,452713,246357,206356,-99153
2018-07-15,234.118,238.69,230.92,7.77000000000001,-6.840000000000003,235.28799999999998,238.69,232.2,6.490000000000009,-6.490000000000009,231.256,234.63,227.9,6.72999999999999,-6.72999999999999,232.47,236.14,229.35,6.789999999999992,-6.789999999999992,352201,377111,319646,57465,31526
2018-07-22,231.874,234.29,229.67,4.6200000000000045,3.8700000000000045,232.94,234.93,230.38,4.550000000000011,4.159999999999997,229.744,231.86,227.05,4.810000000000002,3.219999999999999,231.78,233.5,229.65,3.8499999999999943,3.6399999999999864,344521,488731,220078,268653,-158062
2018-07-29,237.204,240.69,233.09,7.599999999999994,4.289999999999992,240.732,243.0,235.0,8.0,8.0,233.818,236.71,232.03,4.680000000000007,2.3100000000000023,238.346,242.41,233.8,8.609999999999985,8.609999999999985,550783,700909,301955,398954,347206
2018-08-05,241.374,243.35,238.8,4.549999999999983,-3.009999999999991,242.44,244.41,240.12,4.289999999999992,-4.289999999999992,238.946,242.0,236.0,6.0,-6.0,240.298,243.31,236.62,6.689999999999998,-6.150000000000006,249229,351134,174096,177038,-119684
2018-08-12,238.212,240.97,236.5,4.469999999999999,4.469999999999999,240.048,243.39,237.58,5.809999999999974,5.809999999999974,237.13,240.8,234.99,5.810000000000002,5.610000000000014,239.392,243.34,236.13,7.210000000000008,7.210000000000008,280955,446731,190816,255915,76080
2018-08-19,242.294,243.9,241.51,2.390000000000015,-2.1599999999999966,243.34,244.88,241.91,2.969999999999999,0.3100000000000023,241.07,242.6,240.14,2.460000000000008,-1.539999999999992,242.446,244.14,241.23,2.9099999999999966,1.1399999999999864,261832,297496,192207,105289,-23603
2018-08-26,245.732,247.79,243.94,3.8499999999999943,0.8799999999999955,247.258,248.56,244.52,4.039999999999992,3.1699999999999875,244.266,246.25,242.53,3.719999999999999,2.1999999999999886,246.006,247.29,244.38,2.9099999999999966,1.9000000000000057,317832,381272,258146,123126,-21256
2018-09-02,244.99,245.94,242.96,2.9799999999999898,0.5799999999999841,246.595,246.86,246.38,0.4800000000000182,-0.4800000000000182,243.4975,245.45,241.78,3.6699999999999875,0.7800000000000011,245.3775,246.31,243.89,2.420000000000016,2.25,246467,296896,193406,103490,37733
2018-09-09,248.36,250.15,246.94,3.210000000000008,0.15000000000000568,250.19400000000002,250.94,249.21,1.7299999999999898,-0.9699999999999989,246.636,248.01,243.23,4.780000000000001,-3.3500000000000227,248.42600000000002,250.24,246.31,3.930000000000007,-2.990000000000009,388103,428012,326056,101956,-4898
