,Date,Intraperiod,Frequency,Open,High,Low,Close,Volume,Adj_open,Adj_high,Adj_low,Adj_close,Adj_volume
0,2020-01-03,False,daily,287.27,291.875,284.36,289.54,2712006.0,286.03102551815,290.616164490236,283.133576135138,288.291235174314,2712006.0
1,2020-01-02,False,daily,293.98,295.7,289.79,292.5,2544306.0,292.712085779322,294.424667545226,288.540156942614,291.238468910986,2544306.0
2,2019-12-31,False,daily,293.66,294.09,291.15,293.98,2224237.0,292.393465915898,292.821611357374,289.894291362166,292.712085779322,2224237.0
3,2019-12-30,False,daily,296.05,296.54,293.45,293.85,1512088.0,294.773158020846,295.261044686714,292.184371630526,292.582646459806,1512088.0
4,2019-12-27,False,daily,296.01,296.54,295.0142,295.97,1547211.0,294.733330537918,295.261044686714,293.741825350425,294.69350305499,1547211.0
5,2019-12-26,False,daily,295.3,296.26,294.54,295.65,1050688.0,294.026392715946,294.982252306218,293.269670540314,294.374883191566,1050688.0
6,2019-12-24,False,daily,295.26,295.83,293.56,294.54,714032.0,293.986565233018,294.554106864742,292.293897208578,293.269670540314,714032.0
7,2019-12-23,False,daily,293.43,295.845,292.81,295.09,2098950.0,292.164457889062,294.56904217084,291.547131903678,293.817298430574,2098950.0
8,2019-12-20,False,daily,298.9,300.0,292.51,292.59,6608293.0,297.610866179466,298.706121959986,291.248425781718,291.328080747574,6608293.0
9,2019-12-19,False,daily,295.0,297.2,293.62,294.62,3088889.0,293.727686593986,295.918198155026,292.35363843297,293.34932550617,3088889.0
10,2019-12-18,False,daily,291.0,294.86,290.99,292.9,3621797.0,289.744938301186,293.588290403738,289.734981430454,291.636743740266,3621797.0
11,2019-12-17,False,daily,291.24,292.7775,289.17,290.47,4409966.0,289.983903198754,291.514772073799,287.92283095723,289.21722415239,4409966.0
12,2019-12-16,False,daily,287.97,295.4393,287.06,292.03,4664253.0,286.72800646939,294.165091925243,285.821931232778,290.770495986582,4664253.0
13,2019-12-13,False,daily,284.97,287.81,284.12,285.48,3599255.0,283.74094524979,286.568696537678,282.89461123757,284.248745657122,3599255.0
14,2019-12-12,False,daily,281.03,283.99,280.04,283.61,2996213.0,279.817938181382,282.765171918054,278.832207978915,282.386810830238,2996213.0
15,2019-12-11,False,daily,278.3,280.66,278.03,280.5,2751415.0,277.099712471547,279.449533964299,276.830876961783,279.290224032587,2751415.0
16,2019-12-10,False,daily,277.6,279.6,274.01,279.52,2515260.0,276.402731520307,278.394105666707,272.828214927519,278.314450700851,2515260.0
17,2019-12-09,False,daily,280.77,280.87,277.42,277.54,2699241.0,279.55905954235,279.658628249671,276.223507847131,276.342990295915,2699241.0
18,2019-12-06,False,daily,282.84,283.04,279.1139,280.19,2829012.0,281.620131783874,281.819269198514,277.910102180424,278.981561039895,2829012.0
19,2019-12-05,False,daily,279.24,282.82,277.44,282.0,3357517.0,276.970840905511,280.521749122248,275.185468059106,279.70841260333,3357517.0
20,2019-12-04,False,daily,281.62,281.84,278.6401,279.32,2694184.0,279.331500557978,279.549712794761,276.375815810756,277.050190809795,2694184.0
21,2019-12-03,False,daily,276.97,278.42,273.85,276.9,3257109.0,274.719287371434,276.157504386593,271.624641104333,274.649856205185,3257109.0
22,2019-12-02,False,daily,281.78,282.0,278.5671,279.66,2517775.0,279.490200366548,279.70841260333,276.303409023096,277.387427903005,2517775.0
23,2019-11-29,False,daily,278.1,280.92,277.33,279.87,1520936.0,275.840104769455,278.637188895488,275.076361940715,277.595721401752,1520936.0
24,2019-11-27,False,daily,281.01,281.93,278.69,280.67,2324495.0,278.726457537808,279.638981437081,276.425310313554,278.389220444598,2324495.0
25,2019-11-26,False,daily,280.71,282.25,280.16,281.4,2998607.0,278.428895396741,279.95638105422,277.883364804784,279.113288321196,2998607.0
26,2019-11-25,False,daily,277.78,283.0,277.01,282.67,4083804.0,275.522705152316,280.700286406888,274.758962323576,280.372968051714,4083804.0
27,2019-11-22,False,daily,276.53,277.77,275.0,276.84,2802721.0,274.282862897869,275.51278641428,272.765295978425,274.590343776972,2802721.0
28,2019-11-21,False,daily,275.22,277.679,273.91,276.55,3309861.0,272.983508215208,275.422525898157,271.684153532547,274.30270037394,3309861.0
29,2019-11-20,False,daily,272.25,276.03,271.24,275.56,4141671.0,270.037643018641,273.78692599609,269.035850477047,273.320745308417,4141671.0
30,2019-11-19,False,daily,275.24,275.36,271.55,274.23,4002075.0,273.003345691279,273.122370547706,269.34333135615,272.001553149685,4002075.0
31,2019-11-18,False,daily,269.0,278.45,269.0,272.93,6985244.0,266.814053157078,276.1872606007,266.814053157078,270.71211720506,6985244.0
32,2019-11-15,False,daily,256.11,275.57,255.36,269.4,10138245.0,254.028799829216,273.330664046453,253.284894476548,267.210802678501,10138245.0
33,2019-11-14,False,daily,253.8,256.08,253.47,255.83,2102004.0,251.737571342997,253.999043615109,251.410252987823,253.75107516422,2102004.0
34,2019-11-13,False,daily,254.87,256.88,253.19,253.57,3423750.0,252.798876312804,254.792542657956,251.132528322827,251.509440368179,3423750.0
35,2019-11-12,False,daily,253.59,255.76,253.41,255.25,1892495.0,251.52927784425,253.681643997971,251.35074055961,253.175788358156,1892495.0
36,2019-11-11,False,daily,255.05,256.46,253.33,254.09,1765676.0,252.977413597445,254.375955660461,251.271390655325,252.025214746029,1765676.0
37,2019-11-08,False,daily,256.77,258.34,255.0,256.97,2200283.0,254.683436539564,256.24067841115,252.927819907267,254.881811300276,2200283.0
38,2019-11-07,False,daily,251.95,256.75,251.26,256.46,3646276.0,249.902604806415,254.663599063493,249.21821188196,254.375955660461,3646276.0
39,2019-11-06,False,daily,249.71,251.99,249.09,250.52,3668573.0,247.680807486446,249.942279758558,247.06584572824,248.484225267327,3668573.0
40,2019-11-05,False,daily,253.74,254.2718,250.09,250.3,5393367.0,251.678058914784,252.205537403516,248.057719531797,248.266013030545,5393367.0
41,2019-11-04,False,daily,253.63,253.83,249.91,251.25,3186427.0,251.568952796392,251.767327557104,247.879182247157,249.208293143925,3186427.0
42,2019-11-01,False,daily,253.99,256.33,252.16,252.21,2919581.0,251.926027365673,254.247012065999,250.110898305162,250.16049199534,2919581.0
43,2019-10-31,False,daily,254.38,255.72,249.91,252.7,3960351.0,252.312858149061,253.641969045829,247.879182247157,250.646510159084,3960351.0
44,2019-10-30,False,daily,252.17,255.275,251.98,254.8,3299612.0,250.120817043198,253.200585203245,249.932361020522,252.729445146555,3299612.0
45,2019-10-29,False,daily,247.04,253.2,246.31,252.29,3528905.0,245.032504430946,251.142447060863,244.308436554349,250.239841899625,3528905.0
46,2019-10-28,False,daily,245.26,248.39,244.92,247.05,2957146.0,243.266969060613,246.371534065749,242.929731967403,245.042423168981,2957146.0
47,2019-10-25,False,daily,243.91,246.08,242.15,244.91,2815054.0,241.92793942581,244.08030557953,240.182241531548,242.919813229368,2815054.0
48,2019-10-24,False,daily,248.03,248.49,243.91,244.51,2569585.0,246.014459496468,246.470721446105,241.92793942581,242.523063707944,2569585.0
49,2019-10-23,False,daily,248.39,251.75,246.73,247.8,3910707.0,246.371534065749,249.704230045704,244.725023551843,245.78632852165,3910707.0
50,2019-10-22,False,daily,243.64,251.5,243.15,249.48,5797684.0,241.660133498849,249.456261594814,241.174115335106,247.452676511627,5797684.0
51,2019-10-21,False,daily,245.02,245.6,242.15,243.92,3179082.0,243.028919347759,243.604206153822,240.182241531548,241.937858163845,3179082.0
52,2019-10-18,False,daily,244.45,246.41,241.76,245.34,4923389.0,242.463551279731,244.407623934704,239.79541074816,243.346318964897,4923389.0
53,2019-10-17,False,daily,238.69,244.61,237.27,243.67,6627654.0,236.750358171237,242.6222510883,235.341897370185,241.689889712956,6627654.0
54,2019-10-16,False,daily,236.29,237.48,234.08,236.99,5404216.0,234.369861042698,235.550190868932,232.177819936835,235.064172705189,5404216.0
55,2019-10-15,False,daily,232.69,239.84,231.09,238.59,13469615.0,230.79911534989,237.891013045329,229.212117264197,236.651170790882,13469615.0
56,2019-10-14,False,daily,221.63,223.34,219.9033,220.59,4293196.0,219.828991082539,221.525095286623,218.116322585936,218.797442326839,4293196.0
