Date,ODA/POILDUB_USD - Value,ODA/POILDUB_USD - Not Found
1995-01-31,16.08,
1995-02-28,16.64,
1995-03-31,16.49,
1995-04-30,17.65,
1995-05-31,17.24,
1995-06-30,16.24,
1995-07-31,15.02,
1995-08-31,15.38,
1995-09-30,15.43,
1995-10-31,14.99,
1995-11-30,15.56,
1995-12-31,16.81,
1996-01-31,16.55,
1996-02-29,15.99,
1996-03-31,17.09,
1996-04-30,17.77,
1996-05-31,16.99,
1996-06-30,17.0,
1996-07-31,17.79,
1996-08-31,18.68,
1996-09-30,20.35,
1996-10-31,21.72,
1996-11-30,20.87,
1996-12-31,21.64,
1997-01-31,21.24,
1997-02-28,18.59,
1997-03-31,18.07,
1997-04-30,16.77,
1997-05-31,18.45,
1997-06-30,17.34,
1997-07-31,17.29,
1997-08-31,17.77,
1997-09-30,17.95,
1997-10-31,19.06,
1997-11-30,18.38,
1997-12-31,16.31,
1998-01-31,13.4,
1998-02-28,12.43,
1998-03-31,11.53,
1998-04-30,11.47,
1998-05-31,12.63,
1998-06-30,11.68,
1998-07-31,12.0,
1998-08-31,12.18,
1998-09-30,13.07,
1998-10-31,12.81,
1998-11-30,11.76,
1998-12-31,10.12,
1999-01-31,10.67,
1999-02-28,10.05,
1999-03-31,12.08,
1999-04-30,14.81,
1999-05-31,15.38,
1999-06-30,15.4,
1999-07-31,17.66,
1999-08-31,19.29,
1999-09-30,21.48,
1999-10-31,21.5,
1999-11-30,23.06,
1999-12-31,23.53,
2000-01-31,23.18,
2000-02-29,24.62,
2000-03-31,25.08,
2000-04-30,22.03,
2000-05-31,25.51,
2000-06-30,27.32,
2000-07-31,26.01,
2000-08-31,27.05,
2000-09-30,29.74,
2000-10-31,30.22,
2000-11-30,30.1,
2000-12-31,22.16,
2001-01-31,22.69,
2001-02-28,24.74,
2001-03-31,23.43,
2001-04-30,24.06,
2001-05-31,25.58,
2001-06-30,25.61,
2001-07-31,23.43,
2001-08-31,24.31,
2001-09-30,23.96,
2001-10-31,19.54,
2001-11-30,17.53,
2001-12-31,17.64,
2002-01-31,18.29,
2002-02-28,18.91,
2002-03-31,22.85,
2002-04-30,24.41,
2002-05-31,24.59,
2002-06-30,23.83,
2002-07-31,24.57,
2002-08-31,25.32,
2002-09-30,26.83,
2002-10-31,26.18,
2002-11-30,23.32,
2002-12-31,25.71,
2003-01-31,27.985652173913042,
2003-02-28,30.198999999999995,
2003-03-31,27.422857142857136,
2003-04-30,23.456363636363633,
2003-05-31,24.27318181818182,
2003-06-30,25.47190476190476,
2003-07-31,26.626956521739128,
2003-08-31,27.61714285714286,
2003-09-30,25.265,
2003-10-31,27.131304347826084,
2003-11-30,27.503999999999998,
2003-12-31,27.827391304347824,
2004-01-31,28.649090909090912,
2004-02-29,28.398000000000003,
2004-03-31,30.464782608695653,
2004-04-30,31.062272727272724,
2004-05-31,34.47238095238095,
2004-06-30,33.40590909090909,
2004-07-31,34.483636363636364,
2004-08-31,38.277727272727276,
2004-09-30,35.47863636363636,
2004-10-31,37.579047619047614,
2004-11-30,34.78409090909091,
2004-12-31,34.22130434782609,
2005-01-31,37.853809523809524,
2005-02-28,39.5905,
2005-03-31,45.63826086956522,
2005-04-30,47.10142857142857,
2005-05-31,45.065000000000005,
2005-06-30,50.975,
2005-07-31,52.852380952380955,
2005-08-31,56.57652173913043,
2005-09-30,56.54318181818182,
2005-10-31,53.669523809523795,
2005-11-30,51.36863636363637,
2005-12-31,53.065909090909095,
2006-01-31,58.19636363636364,
2006-02-28,57.576499999999996,
2006-03-31,57.64521739130436,
2006-04-30,64.026,
2006-05-31,64.90739130434783,
2006-06-30,65.08090909090909,
2006-07-31,69.04904761904761,
2006-08-31,68.78173913043477,
2006-09-30,59.772857142857134,
2006-10-31,56.42545454545454,
2006-11-30,56.815454545454536,
2006-12-31,58.67285714285714,
2007-01-31,52.21608695652174,
2007-02-28,55.68049999999998,
2007-03-31,59.05409090909091,
2007-04-30,63.86999999999999,
2007-05-31,64.54478260869566,
2007-06-30,65.7561904761905,
2007-07-31,69.45909090909092,
2007-08-31,67.20565217391304,
2007-09-30,73.254,
2007-10-31,77.14,
2007-11-30,86.73136363636364,
2007-12-31,85.94999999999999,
2008-01-31,87.25565217391303,
2008-02-29,89.42380952380955,
2008-03-31,96.64904761904761,
2008-04-30,103.46863636363638,
2008-05-31,118.94863636363635,
2008-06-30,127.58761904761906,
2008-07-31,131.22478260869565,
2008-08-31,113.21095238095239,
2008-09-30,95.96954545454545,
2008-10-31,68.62086956521738,
2008-11-30,51.383500000000005,
2008-12-31,40.80739130434783,
2009-01-31,44.605909090909094,
2009-02-28,43.138,
2009-03-31,45.5759090909091,
2009-04-30,50.25818181818182,
2009-05-31,57.3957142857143,
2009-06-30,69.2109090909091,
2009-07-31,64.9695652173913,
2009-08-31,71.3242857142857,
2009-09-30,67.9081818181818,
2009-10-31,73.2754545454545,
2009-11-30,77.6252380952381,
2009-12-31,75.46652173913044,
2010-01-31,76.71380952380953,
2010-02-28,73.55350000000001,
2010-03-31,77.36782608695653,
2010-04-30,82.98409090909092,
2010-05-31,76.62,
2010-06-30,73.98318181818182,
2010-07-31,72.65227272727272,
2010-08-31,74.34500000000001,
2010-09-30,75.28636363636365,
2010-10-31,80.34047619047618,
2010-11-30,83.74181818181818,
2010-12-31,89.18478260869566,
2011-01-31,92.18666666666665,
2011-02-28,99.87499999999999,
2011-03-31,108.57826086956523,
2011-04-30,115.75761904761906,
2011-05-31,108.83954545454547,
2011-06-30,107.52454545454543,
2011-07-31,109.98333333333336,
2011-08-31,104.96173913043476,
2011-09-30,106.0018181818182,
2011-10-31,103.88428571428572,
2011-11-30,108.5168181818182,
2011-12-31,106.20863636363637,
2012-01-31,109.53681818181816,
2012-02-29,116.14619047619047,
2012-03-31,122.2759090909091,
2012-04-30,117.37714285714286,
2012-05-31,107.44565217391306,
2012-06-30,94.23619047619046,
2012-07-31,99.21999999999998,
2012-08-31,108.3908695652174,
2012-09-30,110.9645,
2012-10-31,108.67608695652174,
2012-11-30,107.0959090909091,
2012-12-31,105.66857142857143,
2013-01-31,107.54304347826088,
2013-02-28,111.22100000000003,
2013-03-31,105.48238095238094,
2013-04-30,101.66136363636365,
2013-05-31,100.29913043478261,
2013-06-30,100.32849999999999,
2013-07-31,103.36217391304348,
2013-08-31,106.66454545454548,
2013-09-30,108.40476190476193,
2013-10-31,106.394347826087,
2013-11-30,105.85380952380953,
2013-12-31,107.9431818181818,
2014-01-31,104.18869565217392,
2014-02-28,104.94200000000004,
2014-03-31,104.14952380952383,
2014-04-30,104.77727272727272,
2014-05-31,105.51454545454543,
2014-06-30,108.00761904761904,
2014-07-31,105.70521739130434,
2014-08-31,101.85380952380952,
2014-09-30,96.98818181818183,
2014-10-31,86.71608695652174,
2014-11-30,76.73450000000001,
2014-12-31,60.39173913043478,
2015-01-31,46.334999999999994,
2015-02-28,56.15000000000001,
2015-03-31,54.9090909090909,
2015-04-30,58.66545454545455,
2015-05-31,63.67476190476189,
2015-06-30,61.758636363636356,
2015-07-31,56.26608695652173,
2015-08-31,47.30333333333334,
2015-09-30,46.14454545454546,
2015-10-31,46.55181818181818,
2015-11-30,42.32333333333334,
2015-12-31,34.70260869565218,
2016-01-31,27.246666666666663,
2016-02-29,29.6147619047619,
2016-03-31,35.17304347826087,
2016-04-30,39.037619047619046,
2016-05-31,43.96454545454546,
2016-06-30,45.834545454545456,
2016-07-31,42.70952380952381,
2016-08-31,43.63565217391305,
2016-09-30,43.81727272727273,
2016-10-31,48.26333333333333,
2016-11-30,43.77499999999999,
2016-12-31,51.76272727272727,
2017-01-31,53.43454545454545,
2017-02-28,54.171000000000014,
2017-03-31,51.16434782608697,
2017-04-30,52.447500000000005,
2017-05-31,50.30434782608695,
