Date,ODA/PCOALAU_USD - Value,ODA/PCOALAU_USD - Not Found
1995-01-31,37.1,
1995-02-28,37.6,
1995-03-31,38.35,
1995-04-30,37.1,
1995-05-31,38.77,
1995-06-30,40.77,
1995-07-31,41.05,
1995-08-31,40.88,
1995-09-30,40.93,
1995-10-31,40.97,
1995-11-30,39.59,
1995-12-31,39.35,
1996-01-31,39.37,
1996-02-29,39.28,
1996-03-31,39.01,
1996-04-30,39.33,
1996-05-31,38.2,
1996-06-30,38.2,
1996-07-31,38.4,
1996-08-31,38.35,
1996-09-30,38.1,
1996-10-31,37.6,
1996-11-30,35.7,
1996-12-31,35.35,
1997-01-31,35.23,
1997-02-28,34.6,
1997-03-31,34.5,
1997-04-30,35.4,
1997-05-31,35.73,
1997-06-30,34.5,
1997-07-31,35.0,
1997-08-31,36.93,
1997-09-30,37.15,
1997-10-31,37.15,
1997-11-30,33.6,
1997-12-31,31.4,
1998-01-31,31.4,
1998-02-28,33.44,
1998-03-31,31.88,
1998-04-30,31.18,
1998-05-31,30.28,
1998-06-30,30.0,
1998-07-31,30.0,
1998-08-31,26.2,
1998-09-30,27.09,
1998-10-31,27.1,
1998-11-30,26.1,
1998-12-31,26.1,
1999-01-31,26.1,
1999-02-28,26.1,
1999-03-31,26.1,
1999-04-30,26.1,
1999-05-31,26.1,
1999-06-30,26.1,
1999-07-31,26.1,
1999-08-31,26.1,
1999-09-30,26.1,
1999-10-31,25.6,
1999-11-30,25.1,
1999-12-31,25.1,
2000-01-31,25.1,
2000-02-29,25.1,
2000-03-31,25.1,
2000-04-30,25.1,
2000-05-31,25.6,
2000-06-30,25.6,
2000-07-31,25.6,
2000-08-31,25.6,
2000-09-30,27.15,
2000-10-31,27.15,
2000-11-30,27.15,
2000-12-31,30.75,
2001-01-31,32.1,
2001-02-28,32.1,
2001-03-31,32.6,
2001-04-30,33.5,
2001-05-31,33.8,
2001-06-30,33.9,
2001-07-31,34.0,
2001-08-31,33.8,
2001-09-30,32.8,
2001-10-31,32.4,
2001-11-30,29.4,
2001-12-31,27.35,
2002-01-31,29.1,
2002-02-28,29.85,
2002-03-31,29.55,
2002-04-30,28.84,
2002-05-31,28.63,
2002-06-30,26.65,
2002-07-31,24.9,
2002-08-31,24.0,
2002-09-30,24.45,
2002-10-31,26.25,
2002-11-30,26.25,
2002-12-31,26.25,
2003-01-31,26.6785714285714,
2003-02-28,26.9464285714286,
2003-03-31,26.1428571428571,
2003-04-30,25.125,
2003-05-31,24.9642857142857,
2003-06-30,25.8214285714286,
2003-07-31,26.0892857142857,
2003-08-31,27.1339285714286,
2003-09-30,28.6071428571429,
2003-10-31,29.4642857142857,
2003-11-30,32.0491071428571,
2003-12-31,36.4285714285714,
2004-01-31,40.4464285714286,
2004-02-29,44.7321428571429,
2004-03-31,52.4330357142857,
2004-04-30,57.0535714285714,
2004-05-31,60.46875,
2004-06-30,63.8035714285714,
2004-07-31,65.7589285714286,
2004-08-31,63.4821428571429,
2004-09-30,59.3303571428571,
2004-10-31,60.6696428571429,
2004-11-30,56.5982142857143,
2004-12-31,55.9821428571429,
2005-01-31,56.8339285714286,
2005-02-28,53.4616071428571,
2005-03-31,54.5625,
2005-04-30,54.9107142857143,
2005-05-31,54.9776785714286,
2005-06-30,54.6428571428571,
2005-07-31,54.5357142857143,
2005-08-31,50.6907467532467,
2005-09-30,48.3214285714286,
2005-10-31,44.5280612244898,
2005-11-30,40.6412337662338,
2005-12-31,41.6892857142857,
2006-01-31,45.6428571428572,
2006-02-28,50.9196428571429,
2006-03-31,53.2127329192547,
2006-04-30,56.4702380952381,
2006-05-31,56.7219387755102,
2006-06-30,54.9107142857143,
2006-07-31,56.9540816326531,
2006-08-31,55.6339285714286,
2006-09-30,51.8877551020408,
2006-10-31,47.6907467532468,
2006-11-30,48.2142857142857,
2006-12-31,54.5103383458647,
2007-01-31,55.762987012987,
2007-02-28,56.00625,
2007-03-31,56.924512987013,
2007-04-30,58.0516917293233,
2007-05-31,58.4566326530612,
2007-06-30,63.1505102040817,
2007-07-31,72.7938311688312,
2007-08-31,74.8344155844156,
2007-09-30,73.5535714285715,
2007-10-31,79.5093167701863,
2007-11-30,93.1168831168831,
2007-12-31,98.9097744360902,
2008-01-31,98.4862012987013,
2008-02-29,141.887755102041,
2008-03-31,137.763157894737,
2008-04-30,131.737012987013,
2008-05-31,143.075892857143,
2008-06-30,166.989795918367,
2008-07-31,195.186335403727,
2008-08-31,173.303571428571,
2008-09-30,164.498376623377,
2008-10-31,119.366459627329,
2008-11-30,101.382321428571,
2008-12-31,82.6086734693877,
2009-01-31,85.5617346938775,
2009-02-28,80.8226785714285,
2009-03-31,65.4521103896103,
2009-04-30,66.2705357142857,
2009-05-31,67.0150375939849,
2009-06-30,75.8133116883116,
2009-07-31,77.6203416149068,
2009-08-31,77.8821428571428,
2009-09-30,73.1493506493506,
2009-10-31,75.7037337662337,
2009-11-30,82.2653061224489,
2009-12-31,86.3596938775509,
2010-01-31,100.14375,
2010-02-28,98.1589285714284,
2010-03-31,100.099378881987,
2010-04-30,104.9625,
2010-05-31,107.93515037594,
2010-06-30,104.483766233766,
2010-07-31,102.861525974026,
2010-08-31,96.8469387755101,
2010-09-30,100.117207792208,
2010-10-31,103.207142857143,
2010-11-30,112.583766233766,
2010-12-31,123.785714285714,
2011-01-31,140.993571428571,
2011-02-28,134.624464285714,
2011-03-31,135.971273291925,
2011-04-30,131.525595238095,
2011-05-31,127.962857142857,
2011-06-30,128.362012987013,
2011-07-31,128.989285714286,
2011-08-31,127.462012987013,
2011-09-30,130.561850649351,
2011-10-31,127.912755102041,
2011-11-30,122.745292207792,
2011-12-31,118.176428571428,
2012-01-31,123.085714285714,
2012-02-29,124.966836734694,
2012-03-31,114.150974025974,
2012-04-30,110.353759398496,
2012-05-31,103.81948051948,
2012-06-30,92.7546992481201,
2012-07-31,91.3641233766233,
2012-08-31,93.456331168831,
2012-09-30,93.181607142857,
2012-10-31,86.885403726708,
2012-11-30,87.2196428571427,
2012-12-31,96.0761278195487,
2013-01-31,96.9521103896102,
2013-02-28,100.347321428571,
2013-03-31,97.3167857142855,
2013-04-30,93.233163265306,
2013-05-31,93.1260204081631,
2013-06-30,89.6426785714284,
2013-07-31,82.222360248447,
2013-08-31,82.2214285714284,
2013-09-30,83.2959183673468,
2013-10-31,85.4436335403726,
2013-11-30,88.3632653061223,
2013-12-31,89.4444642857142,
2014-01-31,87.9735389610388,
2014-02-28,83.0276785714285,
2014-03-31,79.7530612244897,
2014-04-30,78.5207142857142,
2014-05-31,78.8346428571427,
2014-06-30,77.348469387755,
2014-07-31,74.0380434782607,
2014-08-31,74.2483928571428,
2014-09-30,71.5256493506492,
2014-10-31,68.9846273291924,
2014-11-30,67.3307142857142,
2014-12-31,67.1622448979591,
2015-01-31,64.7163265306122,
2015-02-28,70.659107142857,
2015-03-31,68.3449675324675,
2015-04-30,61.1978571428571,
2015-05-31,65.6712406015037,
2015-06-30,63.1047077922077,
2015-07-31,64.4832298136645,
2015-08-31,63.3932142857142,
2015-09-30,61.7654220779219,
2015-10-31,57.3306818181817,
2015-11-30,55.7780612244897,
2015-12-31,55.8658163265305,
2016-01-31,53.4289285714285,
2016-02-29,53.7816326530611,
