Date,ODA/PSAWMAL_USD - Value,ODA/PSAWMAL_USD - Not Found
1995-01-31,793.984802246094,
1995-02-28,753.468200683594,
1995-03-31,714.200012207031,
1995-04-30,732.599548339844,
1995-05-31,750.781799316406,
1995-06-30,759.100646972656,
1995-07-31,752.333129882813,
1995-08-31,741.703918457031,
1995-09-30,728.706604003906,
1995-10-31,723.496154785156,
1995-11-30,716.059265136719,
1995-12-31,715.846313476563,
1996-01-31,719.359313964844,
1996-02-29,713.663635253906,
1996-03-31,728.676940917969,
1996-04-30,751.381896972656,
1996-05-31,753.108032226563,
1996-06-30,747.9091796875,
1996-07-31,743.965393066406,
1996-08-31,743.43359375,
1996-09-30,755.312377929688,
1996-10-31,753.334533691406,
1996-11-30,753.654357910156,
1996-12-31,726.843627929688,
1997-01-31,740.310302734375,
1997-02-28,753.287170410156,
1997-03-31,756.653381347656,
1997-04-30,749.8203125,
1997-05-31,747.5634765625,
1997-06-30,736.601989746094,
1997-07-31,705.695922851563,
1997-08-31,649.00439453125,
1997-09-30,587.028381347656,
1997-10-31,534.517395019531,
1997-11-30,516.443237304688,
1997-12-31,471.019866943359,
1998-01-31,413.366668701172,
1998-02-28,504.151336669922,
1998-03-31,506.134826660156,
1998-04-30,505.975799560547,
1998-05-31,472.686767578125,
1998-06-30,451.423431396484,
1998-07-31,437.603240966797,
1998-08-31,455.575927734375,
1998-09-30,503.496490478516,
1998-10-31,510.489501953125,
1998-11-30,513.986022949219,
1998-12-31,534.965026855469,
1999-01-31,538.461547851563,
1999-02-28,538.461538461538,
1999-03-31,555.944055944056,
1999-04-30,566.433566433567,
1999-05-31,580.41958041958,
1999-06-30,608.391608391608,
1999-07-31,622.377622377622,
1999-08-31,629.370629370629,
1999-09-30,643.356643356643,
1999-10-31,643.356643356643,
1999-11-30,643.356643356643,
1999-12-31,643.356643356643,
2000-01-31,643.356643356643,
2000-02-29,643.356643356643,
2000-03-31,636.363636363636,
2000-04-30,636.363636363636,
2000-05-31,633.931286105199,
2000-06-30,629.370629370629,
2000-07-31,628.205128205128,
2000-08-31,604.895104895105,
2000-09-30,544.955044955045,
2000-10-31,538.461538461539,
2000-11-30,526.38270820089,
2000-12-31,524.475524475525,
2001-01-31,517.482517482518,
2001-02-28,501.748251748252,
2001-03-31,500.0,
2001-04-30,500.0,
2001-05-31,500.0,
2001-06-30,476.689976689977,
2001-07-31,481.087094723458,
2001-08-31,475.524475524475,
2001-09-30,489.510489510489,
2001-10-31,484.645788993615,
2001-11-30,465.988556897648,
2001-12-31,468.864468864469,
2002-01-31,470.963818789906,
2002-02-28,482.517482517483,
2002-03-31,482.184482184482,
2002-04-30,485.060394151303,
2002-05-31,484.645788993615,
2002-06-30,500.0,
2002-07-31,507.449072666464,
2002-08-31,532.739987285442,
2002-09-30,564.768564768565,
2002-10-31,565.217391304348,
2002-11-30,564.435564435565,
2002-12-31,565.162110616656,
2003-01-31,552.447552447553,
2003-02-28,549.825174825175,
2003-03-31,549.117549117549,
2003-04-30,550.063572790845,
2003-05-31,554.83153210426,
2003-06-30,552.447552447552,
2003-07-31,552.447552447552,
2003-08-31,559.440559440559,
2003-09-30,545.454545454546,
2003-10-31,545.454545454546,
2003-11-30,545.454545454546,
2003-12-31,538.461538461538,
2004-01-31,538.461538461538,
2004-02-29,552.447552447552,
2004-03-31,552.447552447552,
2004-04-30,552.447552447552,
2004-05-31,587.412587412587,
2004-06-30,590.909090909091,
2004-07-31,594.405594405594,
2004-08-31,594.405594405594,
2004-09-30,594.405594405594,
2004-10-31,601.398601398601,
2004-11-30,608.391608391608,
2004-12-31,608.391608391608,
2005-01-31,636.363636363636,
2005-02-28,636.363636363636,
2005-03-31,646.853146853147,
2005-04-30,643.356643356643,
2005-05-31,657.342657342657,
2005-06-30,657.342657342657,
2005-07-31,657.342657342657,
2005-08-31,664.335664335664,
2005-09-30,671.328671328671,
2005-10-31,671.328671328671,
2005-11-30,685.314685314685,
2005-12-31,685.314685314685,
2006-01-31,713.286713286713,
2006-02-28,713.286713286713,
2006-03-31,713.286713286713,
2006-04-30,720.27972027972,
2006-05-31,759.895104895105,
2006-06-30,749.266774997527,
2006-07-31,749.620375265629,
2006-08-31,769.304123523362,
2006-09-30,766.662282439834,
2006-10-31,762.069543325393,
2006-11-30,776.985784520082,
2006-12-31,798.177414380875,
2007-01-31,796.352511847791,
2007-02-28,795.356740977846,
2007-03-31,791.45494491602,
2007-04-30,808.80980864935,
2007-05-31,806.212675645697,
2007-06-30,807.062129163324,
2007-07-31,826.408534636545,
2007-08-31,816.735331899935,
2007-09-30,819.621035237327,
2007-10-31,812.950998605469,
2007-11-30,806.267667073627,
2007-12-31,788.328807107448,
2008-01-31,812.615749216811,
2008-02-29,855.837762877214,
2008-03-31,912.454841229261,
2008-04-30,940.974874596939,
2008-05-31,933.583987508541,
2008-06-30,932.88574817564,
2008-07-31,932.773365871901,
2008-08-31,879.393730329035,
2008-09-30,888.755445556241,
2008-10-31,861.695990390573,
2008-11-30,872.327601165863,
2008-12-31,845.80048065115,
2009-01-31,818.4485,
2009-02-28,806.652,
2009-03-31,815.856,
2009-04-30,815.6835,
2009-05-31,855.4215,
2009-06-30,817.9,
2009-07-31,760.275,
2009-08-31,769.668,
2009-09-30,784.272,
2009-10-31,805.10425,
2009-11-30,821.0565,
2009-12-31,795.956,
2010-01-31,792.4427,
2010-02-28,781.0,
2010-03-31,790.10213625,
2010-04-30,820.2085,
2010-05-31,836.4713235,
2010-06-30,841.092,
2010-07-31,871.18287,
2010-08-31,892.1847252,
2010-09-30,875.964375,
2010-10-31,880.1745,
2010-11-30,901.45185,
2010-12-31,896.9885,
2011-01-31,907.7824,
2011-02-28,927.8085,
2011-03-31,929.21725,
2011-04-30,946.2089175,
2011-05-31,958.1259625,
2011-06-30,973.158,
2011-07-31,969.42,
2011-08-31,973.5985,
2011-09-30,952.6814,
2011-10-31,954.17575,
2011-11-30,892.75085,
2011-12-31,888.4362,
