Date,ODA/PSAWORE_USD - Value,ODA/PSAWORE_USD - Not Found
1980-01-31,138.00421371052,
1980-02-29,131.231000767672,
1980-03-31,131.231000767672,
1980-04-30,143.084123417655,
1980-05-31,143.084123417655,
1980-06-30,143.084123417655,
1980-07-31,153.243942831927,
1980-08-31,135.464258856952,
1980-09-30,119.377878117689,
1980-10-31,110.911361939129,
1980-11-30,117.684574881977,
1980-12-31,119.377878117689,
1981-01-31,115.144620028409,
1981-02-28,110.911361939129,
1981-03-31,113.451316792697,
1981-04-30,109.218058703417,
1981-05-31,111.758013556985,
1981-06-30,126.151091060536,
1981-07-31,119.377878117689,
1981-08-31,114.297968410553,
1981-09-30,113.451316792697,
1981-10-31,117.684574881977,
1981-11-30,132.077652385528,
1981-12-31,143.084123417655,
1982-01-31,158.323852539063,
1982-02-28,156.076385498047,
1982-03-31,157.170074462891,
1982-04-30,159.21923828125,
1982-05-31,153.88298034668,
1982-06-30,152.665100097656,
1982-07-31,150.609924316406,
1982-08-31,148.785095214844,
1982-09-30,147.835632324219,
1982-10-31,146.599716186523,
1982-11-30,144.158950805664,
1982-12-31,144.158950805664,
1983-01-31,141.718170166016,
1983-02-28,137.970367431641,
1983-03-31,137.046936035156,
1983-04-30,138.713516235352,
1983-05-31,147.475067138672,
1983-06-30,145.481994628906,
1983-07-31,142.681655883789,
1983-08-31,139.454666137695,
1983-09-30,141.405685424805,
1983-10-31,143.356704711914,
1983-11-30,141.794281005859,
1983-12-31,140.231872558594,
1984-01-31,140.812774658203,
1984-02-29,141.259460449219,
1984-03-31,138.186706542969,
1984-04-30,141.221405029297,
1984-05-31,140.758682250977,
1984-06-30,140.295974731445,
1984-07-31,138.501190185547,
1984-08-31,136.806564331055,
1984-09-30,136.62629699707,
1984-10-31,136.013336181641,
1984-11-30,121.168380737305,
1984-12-31,133.551528930664,
1985-01-31,135.020812988281,
1985-02-28,135.020812988281,
1985-03-31,135.020812988281,
1985-04-30,136.490081787109,
1985-05-31,136.484069824219,
1985-06-30,137.335388183594,
1985-07-31,135.93522644043,
1985-08-31,136.592239379883,
1985-09-30,135.013793945313,
1985-10-31,136.027359008789,
1985-11-30,138.791641235352,
1985-12-31,135.141998291016,
1986-01-31,134.224578857422,
1986-02-28,143.855926513672,
1986-03-31,138.987289428711,
1986-04-30,145.783905029297,
1986-05-31,155.461868286133,
1986-06-30,159.423721313477,
1986-07-31,141.813552856445,
1986-08-31,149.87712097168,
1986-09-30,150.690673828125,
1986-10-31,150.635589599609,
1986-11-30,157.419494628906,
1986-12-31,163.822036743164,
1987-01-31,151.75,
1987-02-28,163.885589599609,
1987-03-31,173.317794799805,
1987-04-30,166.144073486328,
1987-05-31,165.966094970703,
1987-06-30,149.817794799805,
1987-07-31,160.097457885742,
1987-08-31,162.355926513672,
1987-09-30,160.851699829102,
1987-10-31,157.216094970703,
1987-11-30,158.635589599609,
1987-12-31,153.559326171875,
1988-01-31,158.932205200195,
1988-02-29,158.830505371094,
1988-03-31,162.661010742188,
1988-04-30,165.131362915039,
1988-05-31,169.038131713867,
1988-06-30,166.423721313477,
1988-07-31,161.487289428711,
1988-08-31,165.911010742188,
1988-09-30,163.254241943359,
1988-10-31,160.076278686523,
1988-11-30,153.504241943359,
1988-12-31,166.572036743164,
1989-01-31,144.563552856445,
1989-02-28,153.834747314453,
1989-03-31,161.461868286133,
1989-04-30,167.423721313477,
1989-05-31,195.131362915039,
1989-06-30,208.00846862793,
1989-07-31,214.186447143555,
1989-08-31,220.271179199219,
1989-09-30,219.62712097168,
1989-10-31,203.262710571289,
1989-11-30,173.62287902832,
1989-12-31,148.809326171875,
1990-01-31,203.779663085938,
1990-02-28,203.733047485352,
1990-03-31,206.016952514648,
1990-04-30,218.762710571289,
1990-05-31,212.995758056641,
1990-06-30,200.004241943359,
1990-07-31,210.050842285156,
1990-08-31,208.300842285156,
1990-09-30,199.593215942383,
1990-10-31,206.978820800781,
1990-11-30,206.635589599609,
1990-12-31,198.224578857422,
1991-01-31,186.940673828125,
1991-02-28,220.665252685547,
1991-03-31,211.415252685547,
1991-04-30,209.343215942383,
1991-05-31,211.305084228516,
1991-06-30,228.707626342773,
1991-07-31,218.165252685547,
1991-08-31,212.415252685547,
1991-09-30,228.868637084961,
1991-10-31,218.326278686523,
1991-11-30,215.792373657227,
1991-12-31,232.114410400391,
1992-01-31,214.720336914063,
1992-02-29,225.148300170898,
1992-03-31,231.237289428711,
1992-04-30,258.080505371094,
1992-05-31,233.156784057617,
1992-06-30,231.966094970703,
1992-07-31,236.24153137207,
1992-08-31,227.334747314453,
1992-09-30,231.177963256836,
1992-10-31,243.961868286133,
1992-11-30,244.614410400391,
1992-12-31,238.093215942383,
1993-01-31,225.016952514648,
1993-02-28,253.74153137207,
1993-03-31,263.156768798828,
1993-04-30,284.546600341797,
1993-05-31,292.741516113281,
1993-06-30,275.360168457031,
1993-07-31,306.991516113281,
1993-08-31,271.033905029297,
1993-09-30,280.957641601563,
1993-10-31,295.724578857422,
1993-11-30,294.067810058594,
1993-12-31,285.957641601563,
1994-01-31,305.161010742188,
1994-02-28,305.161010742188,
1994-03-31,285.63134765625,
1994-04-30,315.970001220703,
1994-05-31,296.720001220703,
1994-06-30,326.339996337891,
1994-07-31,285.230010986328,
1994-08-31,302.109985351563,
1994-09-30,293.529998779297,
1994-10-31,285.910003662109,
1994-11-30,286.320007324219,
1994-12-31,306.549987792969,
1995-01-31,281.660003662109,
1995-02-28,294.470001220703,
1995-03-31,299.170013427734,
1995-04-30,293.739990234375,
1995-05-31,294.209991455078,
1995-06-30,316.869995117188,
1995-07-31,318.010009765625,
1995-08-31,305.355926513672,
1995-09-30,300.177978515625,
1995-10-31,274.593231201172,
1995-11-30,322.974578857422,
1995-12-31,306.156768798828,
1996-01-31,297.694915771484,
1996-02-29,290.355926513672,
1996-03-31,299.450012207031,
1996-04-30,307.239990234375,
1996-05-31,296.209991455078,
1996-06-30,313.649993896484,
1996-07-31,304.739990234375,
1996-08-31,311.079986572266,
1996-09-30,336.140014648438,
1996-10-31,316.822021484375,
1996-11-30,336.245758056641,
1996-12-31,309.339996337891,
1997-01-31,309.668487548828,
1997-02-28,314.033874511719,
1997-03-31,298.155364990234,
1997-04-30,270.201721191406,
1997-05-31,313.149169921875,
1997-06-30,279.224609375,
1997-07-31,303.359619140625,
1997-08-31,289.818267822266,
1997-09-30,298.624755859375,
1997-10-31,278.460235595703,
1997-11-30,299.178527832031,
1997-12-31,275.661743164063,
1998-01-31,287.298645019531,
1998-02-28,277.702972412109,
1998-03-31,278.61962890625,
1998-04-30,280.309234619141,
