Date,ODA/POLVOIL_USD - Value,ODA/POLVOIL_USD - Not Found
1980-01-31,2271.72279948296,
1980-02-29,2256.48317857325,
1980-03-31,2188.11354105683,
1980-04-30,2081.16787143497,
1980-05-31,2044.54125941826,
1980-06-30,2053.2938669789,
1980-07-31,2073.15677686016,
1980-08-31,2063.70764756505,
1980-09-30,2092.63095858373,
1980-10-31,2131.47358317479,
1980-11-30,2267.23715703469,
1980-12-31,2210.01808287046,
1981-01-31,2218.42773513548,
1981-02-28,2058.9481728592,
1981-03-31,2033.03649616121,
1981-04-30,1991.4405825473,
1981-05-31,1908.09743936694,
1981-06-30,1847.87516581438,
1981-07-31,1810.64165980432,
1981-08-31,1793.32884422135,
1981-09-30,1908.11508634996,
1981-10-31,1961.4170844329,
1981-11-30,1981.60539745433,
1981-12-31,1967.39297994866,
1982-01-31,1943.31207479893,
1982-02-28,1876.79345820472,
1982-03-31,1872.15229005812,
1982-04-30,1855.735135648,
1982-05-31,1926.29074983449,
1982-06-30,1835.88412130617,
1982-07-31,1815.52265009781,
1982-08-31,1833.80243791509,
1982-09-30,1818.28670404308,
1982-10-31,1841.25036377152,
1982-11-30,1855.08431063867,
1982-12-31,1995.18732214077,
1983-01-31,1800.11295849684,
1983-02-28,1851.85379247631,
1983-03-31,1924.11542812297,
1983-04-30,1912.01071147878,
1983-05-31,1918.76093803221,
1983-06-30,1918.08521427074,
1983-07-31,1911.52429243276,
1983-08-31,1849.75629487625,
1983-09-30,1809.14986672086,
1983-10-31,1857.72629328194,
1983-11-30,1855.39663613387,
1983-12-31,1861.20745157056,
1984-01-31,2086.83328953997,
1984-02-29,1852.20262734466,
1984-03-31,1847.4901693363,
1984-04-30,1883.2255674223,
1984-05-31,1842.1936666935,
1984-06-30,1861.13965908209,
1984-07-31,1830.82618155128,
1984-08-31,1837.12330781208,
1984-09-30,1785.74214532889,
1984-10-31,1736.46967518374,
1984-11-30,1804.72830216738,
1984-12-31,1901.10522740861,
1985-01-31,1993.1515308767,
1985-02-28,1911.45579946181,
1985-03-31,1819.32488190651,
1985-04-30,1958.12229251799,
1985-05-31,1922.79995804671,
1985-06-30,1964.66926359589,
1985-07-31,2041.83560707367,
1985-08-31,2032.16181392015,
1985-09-30,1963.38675714697,
1985-10-31,1920.11067422234,
1985-11-30,1834.31105511408,
1985-12-31,1895.08987832813,
1986-01-31,1992.7321103543,
1986-02-28,2063.94151458006,
1986-03-31,2064.26958042256,
1986-04-30,2035.26098530504,
1986-05-31,2087.49722743305,
1986-06-30,2081.22983316983,
1986-07-31,2110.1716829797,
1986-08-31,2158.12843238788,
1986-09-30,2166.07020994671,
1986-10-31,2177.59076909758,
1986-11-30,2141.54272805514,
1986-12-31,2169.95166556988,
1987-01-31,2253.01893518061,
1987-02-28,2283.05796575423,
1987-03-31,2282.37045185296,
1987-04-30,2302.58628181799,
1987-05-31,2304.41771817648,
1987-06-30,2270.511600761,
1987-07-31,2226.42709537022,
1987-08-31,2200.45034707849,
1987-09-30,2237.07747867023,
1987-10-31,2230.37655534702,
1987-11-30,2349.70371719973,
1987-12-31,2407.48989615341,
1988-01-31,2354.43760357168,
1988-02-29,2284.66364769522,
1988-03-31,2349.83206838437,
1988-04-30,2381.6188077768,
1988-05-31,2354.63281712947,
1988-06-30,2285.43350876558,
1988-07-31,2172.18105894174,
1988-08-31,2119.89952862199,
1988-09-30,2162.38644666918,
1988-10-31,2207.66112904717,
1988-11-30,2393.68180871494,
1988-12-31,2525.52866706274,
1989-01-31,2462.13986921141,
1989-02-28,2445.33458821227,
1989-03-31,2424.27338388262,
1989-04-30,2421.48216359064,
1989-05-31,2328.6310146385,
1989-06-30,2268.99705670796,
1989-07-31,2399.14521475238,
1989-08-31,2368.73968524889,
1989-09-30,2351.40389224367,
1989-10-31,2421.26388321554,
1989-11-30,2577.82972799841,
1989-12-31,2843.95136014305,
1990-01-31,2972.682,
1990-02-28,3052.71,
1990-03-31,2925.144,
1990-04-30,2945.97,
1990-05-31,3021.102,
1990-06-30,3074.49,
1990-07-31,3252.204,
1990-08-31,3416.706,
1990-09-30,3383.622,
1990-10-31,3501.09,
1990-11-30,3535.092,
1990-12-31,3468.996,
1991-01-31,3480.696,
1991-02-28,3538.314,
1991-03-31,3295.728,
1991-04-30,3149.82,
1991-05-31,3107.34,
1991-06-30,2965.842,
1991-07-31,2966.346,
1991-08-31,3030.12,
1991-09-30,3102.606,
1991-10-31,3100.446,
1991-11-30,3199.41,
1991-12-31,3281.67,
1992-01-31,3261.654,
1992-02-29,3198.402,
1992-03-31,3104.064,
1992-04-30,3161.988,
1992-05-31,3259.134,
1992-06-30,3335.562,
1992-07-31,3454.2,
1992-08-31,3490.254,
1992-09-30,3342.78,
1992-10-31,2986.236,
1992-11-30,2747.898,
1992-12-31,2793.15,
1993-01-31,2757.834,
1993-02-28,2587.662,
1993-03-31,2628.828,
1993-04-30,2783.898,
1993-05-31,2787.129,
1993-06-30,2721.528,
1993-07-31,2694.24,
1993-08-31,2685.456,
1993-09-30,2743.596,
1993-10-31,2706.444,
1993-11-30,2665.224,
1993-12-31,2681.784,
1994-01-31,2686.824,
1994-02-28,2661.498,
1994-03-31,2683.404,
1994-04-30,2668.77,
1994-05-31,2705.238,
1994-06-30,2744.46,
1994-07-31,3553.914,
1994-08-31,3548.049,
1994-09-30,3596.257,
1994-10-31,3694.03,
1994-11-30,3656.241,
1994-12-31,3587.448,
1995-01-31,3622.27,
1995-02-28,3772.176,
1995-03-31,4161.092,
1995-04-30,4503.828,
1995-05-31,4446.176,
1995-06-30,4465.468,
1995-07-31,4624.572,
1995-08-31,4591.10925,
1995-09-30,4749.521,
1995-10-31,4973.1255,
1995-11-30,5082.285,
1995-12-31,5002.53,
1996-01-31,5509.116,
1996-02-29,6067.6345,
1996-03-31,6032.361,
1996-04-30,5909.787,
1996-05-31,5906.628,
1996-06-30,6014.775,
1996-07-31,5903.832,
1996-08-31,5811.225,
1996-09-30,5925.112,
1996-10-31,6023.874,
1996-11-30,6235.9125,
1996-12-31,6241.9125,
1997-01-31,6225.9375,
1997-02-28,5202.656,
1997-03-31,4815.96,
1997-04-30,4235.244,
1997-05-31,4246.528,
1997-06-30,3452.358,
1997-07-31,3760.3575,
1997-08-31,3607.56,
1997-09-30,3839.112,
1997-10-31,3914.952,
1997-11-30,3881.825,
1997-12-31,3655.3,
1998-01-31,3475.0975,
1998-02-28,3164.0034,
1998-03-31,3106.1635,
1998-04-30,3093.1075,
1998-05-31,3160.6259,
1998-06-30,3184.114,
1998-07-31,3172.0322,
1998-08-31,3148.3897,
1998-09-30,3293.4076,
1998-10-31,3346.7955,
1998-11-30,3281.71925,
1998-12-31,3299.119,
1999-01-31,3260.9225,
1999-02-28,3216.03075,
1999-03-31,3767.08125,
1999-04-30,3824.24875,
1999-05-31,3876.888,
1999-06-30,3829.728,
1999-07-31,3658.96875,
1999-08-31,3736.29825,
1999-09-30,3773.35875,
1999-10-31,3852.525,
1999-11-30,3709.49185,
1999-12-31,3299.70975,
2000-01-31,3553.8042,
2000-02-29,3488.1308,
2000-03-31,3443.8768,
2000-04-30,3404.095,
2000-05-31,3243.6405,
2000-06-30,2970.8782,
2000-07-31,2669.9919,
2000-08-31,2666.9031,
2000-09-30,2567.8087,
2000-10-31,2598.364,
2000-11-30,2552.182,
2000-12-31,2601.7192,
2001-01-31,2624.08,
