Date,ODA/PLAMB_USD - Value,ODA/PLAMB_USD - Not Found
2008-07-31,184.13161298,
2008-08-31,177.66225045,
2008-09-30,170.12908348,
2008-10-31,162.10249546,
2008-11-30,145.13136343,
2008-12-31,140.8061706,
2009-01-31,137.40018149,
2009-02-28,133.92172187,
2009-03-31,131.97064428,
2009-04-30,139.44190109,
2009-05-31,143.13053539,
2009-06-30,153.36824864,
2009-07-31,154.13421053,
2009-08-31,155.76587114,
2009-09-30,154.6103108,
2009-10-31,152.0267922,
2009-11-30,155.54894737,
2009-12-31,151.99240018,
2010-01-31,152.32081443,
2010-02-28,147.78317831,
2010-03-31,142.38098004,
2010-04-30,144.9549569,
2010-05-31,138.19373541612651,
2010-06-30,138.05918350932188,
2010-07-31,143.1393862398944,
2010-08-31,146.9991140075895,
2010-09-30,147.02992822966507,
2010-10-31,149.51229636591478,
2010-11-30,150.75370153440022,
2010-12-31,147.14062613430124,
2011-01-31,147.56992740471867,
2011-02-28,150.31794759528125,
2011-03-31,152.52572595281308,
2011-04-30,154.07833214501773,
2011-05-31,154.32602087114336,
2011-06-30,153.1449653522521,
2011-07-31,152.23568374960388,
2011-08-31,153.80132446934428,
2011-09-30,147.53909029038113,
2011-10-31,147.52504676176807,
2011-11-30,142.42688084736326,
2011-12-31,134.3437342520801,
2012-01-31,130.5585479401692,
2012-02-29,125.16122862702282,
2012-03-31,117.42244250336351,
2012-04-30,110.65916724877133,
2012-05-31,98.77744819431673,
2012-06-30,91.0687236244393,
2012-07-31,90.32316141581174,
2012-08-31,88.17345687585325,
2012-09-30,90.35640416775202,
2012-10-31,90.21946008002544,
2012-11-30,89.5245461589458,
2012-12-31,93.5149625251179,
2013-01-31,95.7570011573658,
2013-02-28,96.39234321514921,
2013-03-31,94.00149766515001,
2013-04-30,96.24164006851316,
2013-05-31,102.48545253338935,
2013-06-30,104.74021393281126,
2013-07-31,103.71696537623545,
2013-08-31,107.63368431776003,
2013-09-30,110.88085343436242,
2013-10-31,114.04859637876669,
2013-11-30,118.7821944257142,
2013-12-31,125.46253653015054,
2014-01-31,126.80932516554586,
2014-02-28,128.55194327899463,
2014-03-31,135.10350124390794,
2014-04-30,140.37869730940824,
2014-05-31,145.28455500056924,
2014-06-30,147.46889528279067,
2014-07-31,145.88849609625194,
2014-08-31,139.8995352726358,
2014-09-30,135.6330618552524,
2014-10-31,133.0370426498025,
2014-11-30,130.64471853439866,
2014-12-31,128.1122028555331,
2015-01-31,123.68947373934132,
2015-02-28,119.41698463150274,
2015-03-31,109.974965707216,
2015-04-30,109.0331233512181,
2015-05-31,110.24460242183241,
2015-06-30,108.00516560523937,
2015-07-31,106.89596035711337,
2015-08-31,98.08984820688221,
2015-09-30,93.52894518271879,
2015-10-31,92.88171078153749,
2015-11-30,91.40334320194606,
2015-12-31,90.68154822338744,
2016-01-31,87.27133374565327,
2016-02-29,86.61256756869246,
2016-03-31,86.11909464126582,
2016-04-30,86.66978410116023,
2016-05-31,91.6583822049235,
2016-06-30,96.04155967601231,
2016-07-31,88.97452162328695,
2016-08-31,92.10849004210623,
2016-09-30,95.57502954269694,
2016-10-31,92.44887859816099,
2016-11-30,96.10933644935817,
2016-12-31,96.59197173416383,
2017-01-31,95.6159983599166,
2017-02-28,97.74933576663884,
2017-03-31,100.34387610284841,
2017-04-30,107.77242303627163,
2017-05-31,114.09314845269542,
2017-06-30,113.9862504896622,
2017-07-31,107.67285844281585,
2017-08-31,104.25921923760991,
2017-09-30,110.77921232164888,
2017-10-31,117.5599768464874,
2017-11-30,117.68250680436176,
2017-12-31,114.77338089615861,
2018-01-31,121.8968748409102,
2018-02-28,124.22170198749339,
2018-03-31,124.53965154515225,
2018-04-30,125.28366774958634,
2018-05-31,120.02499206946028,
2018-06-30,118.33562795310425,
2018-07-31,117.23283905969993,
2018-08-31,109.73421459815013,
2018-09-30,105.77745390488856,
2018-10-31,106.87379852248645,
2018-11-30,109.02262914768038,
2018-12-31,105.48220270513359,
2019-01-31,106.21584362762471,
2019-02-28,106.58878874271757,
2019-03-31,107.88631253863672,
2019-04-30,109.5327944485814,
2019-05-31,111.03049387709197,
2019-06-30,114.5667081885988,
2019-07-31,115.6056374358456,
2019-08-31,113.61314828564673,
2019-09-30,115.50025432546715,
2019-10-31,122.7265504676821,
2019-11-30,132.42088385639866,
2019-12-31,134.41882282275253,
2020-01-31,135.04808890559207,
2020-02-29,128.68206837418344,
