Date,ODA/PCOTTIND_USD - Value,ODA/PCOTTIND_USD - Not Found
1995-01-31,94.7750015258789,
1995-02-28,99.9625015258789,
1995-03-31,110.474998474121,
1995-04-30,113.224998474121,
1995-05-31,115.849998474121,
1995-06-30,104.357498168945,
1995-07-31,95.9770736694336,
1995-08-31,84.6500015258789,
1995-09-30,91.0999984741211,
1995-10-31,91.5250015258789,
1995-11-30,89.2874984741211,
1995-12-31,88.4250030517578,
1996-01-31,85.9124984741211,
1996-02-29,86.7874984741211,
1996-03-31,83.2300033569336,
1996-04-30,83.0,
1996-05-31,82.8899993896484,
1996-06-30,83.125,
1996-07-31,79.8375015258789,
1996-08-31,76.7099990844727,
1996-09-30,75.3600006103516,
1996-10-31,75.4250030517578,
1996-11-30,75.9059982299805,
1996-12-31,78.2925033569336,
1997-01-31,79.7699966430664,
1997-02-28,80.4000015258789,
1997-03-31,80.625,
1997-04-30,78.8249969482422,
1997-05-31,79.2600021362305,
1997-06-30,80.5124969482422,
1997-07-31,81.1750030517578,
1997-08-31,81.2099990844727,
1997-09-30,79.6374969482422,
1997-10-31,77.75,
1997-11-30,77.2249984741211,
1997-12-31,74.3539962768555,
1998-01-31,72.1374969482422,
1998-02-28,68.8375015258789,
1998-03-31,68.4250030517578,
1998-04-30,65.6999969482422,
1998-05-31,64.3600006103516,
1998-06-30,68.9380035400391,
1998-07-31,69.8639984130859,
1998-08-31,68.1750030517578,
1998-09-30,66.3874969482422,
1998-10-31,61.4599990844727,
1998-11-30,56.0800018310547,
1998-12-31,56.0,
1999-01-31,55.7750015258789,
1999-02-28,56.1875,
1999-03-31,56.706,
1999-04-30,57.7375,
1999-05-31,59.9,
1999-06-30,58.5,
1999-07-31,54.41,
1999-08-31,50.9809523809524,
1999-09-30,49.475,
1999-10-31,47.4333333333333,
1999-11-30,46.2125,
1999-12-31,44.1952380952381,
2000-01-31,47.4333333333333,
2000-02-29,53.435,
2000-03-31,57.304,
2000-04-30,58.7675,
2000-05-31,60.5047619047619,
2000-06-30,59.4727272727273,
2000-07-31,58.3904761904762,
2000-08-31,60.8913043478261,
2000-09-30,61.6425,
2000-10-31,60.8931818181818,
2000-11-30,63.9772727272727,
2000-12-31,65.8605263157895,
2001-01-31,64.1772727272727,
2001-02-28,60.4425,
2001-03-31,54.5636363636364,
2001-04-30,51.1638888888889,
2001-05-31,49.9714285714286,
2001-06-30,47.4595238095238,
2001-07-31,45.5452380952381,
2001-08-31,43.3272727272727,
2001-09-30,41.2625,
2001-10-31,37.2217391304348,
2001-11-30,37.9595238095238,
2001-12-31,42.8684210526316,
2002-01-31,43.4159090909091,
2002-02-28,42.805,
2002-03-31,42.0375,
2002-04-30,41.3833333333333,
2002-05-31,39.8928571428571,
2002-06-30,43.4833333333333,
2002-07-31,46.702380952381,
2002-08-31,49.3214285714286,
2002-09-30,48.9789473684211,
2002-10-31,49.5568181818182,
2002-11-30,52.325,
2002-12-31,55.2190476190476,
2003-01-31,56.713636363636354,
2003-02-28,58.5526315789474,
2003-03-31,61.01,
2003-04-30,60.78,
2003-05-31,57.8025,
2003-06-30,58.5,
2003-07-31,60.21304347826087,
2003-08-31,60.5,
2003-09-30,64.1840909090909,
2003-10-31,72.5586956521739,
2003-11-30,76.9421052631579,
2003-12-31,73.5875,
2004-01-31,76.2421052631579,
2004-02-29,73.9157894736842,
2004-03-31,72.275,
2004-04-30,69.4394736842105,
2004-05-31,70.0394736842105,
2004-06-30,64.6342857142857,
2004-07-31,57.0159090909091,
2004-08-31,53.4714285714286,
2004-09-30,56.6785714285714,
2004-10-31,52.5222222222222,
2004-11-30,49.2425,
2004-12-31,48.5952380952381,
2005-01-31,51.2605263157895,
2005-02-28,52.165,
2005-03-31,56.2357142857143,
2005-04-30,56.9547619047619,
2005-05-31,55.84,
2005-06-30,53.98636363636364,
2005-07-31,54.9725,
2005-08-31,54.0659090909091,
2005-09-30,54.9452380952381,
2005-10-31,58.23809523809524,
2005-11-30,56.82954545454547,
2005-12-31,56.5255,
2006-01-31,59.005,
2006-02-28,60.75,
2006-03-31,58.61521739130434,
2006-04-30,57.1763157894737,
2006-05-31,55.41190476190476,
2006-06-30,56.4181818181818,
2006-07-31,56.725,
