Date,ODA/PWHEAMT_USD - Value,ODA/PWHEAMT_USD - Not Found
1995-01-31,156.213088989258,
1995-02-28,154.420104980469,
1995-03-31,150.385986328125,
1995-04-30,148.978652954102,
1995-05-31,158.611557006836,
1995-06-30,169.98078918457,
1995-07-31,190.08528137207,
1995-08-31,184.393295288086,
1995-09-30,193.671279907227,
1995-10-31,203.791748046875,
1995-11-30,204.067321777344,
1995-12-31,208.924942016602,
1996-01-31,196.42830166666664,
1996-02-29,206.16696396825395,
1996-03-31,205.25712079365084,
1996-04-30,239.5162157142857,
1996-05-31,248.59486826086956,
1996-06-30,215.22602750000001,
1996-07-31,196.38691057971016,
1996-08-31,181.4970116666667,
1996-09-30,170.98052888888884,
1996-10-31,169.59598492753622,
1996-11-30,169.2658244444444,
1996-12-31,167.8310717460318,
1997-01-31,167.79075260869564,
1997-02-28,164.17070266666667,
1997-03-31,167.70859285714286,
1997-04-30,175.56792000000004,
1997-05-31,168.402905,
1997-06-30,141.20066190476186,
1997-07-31,130.40806565217395,
1997-08-31,139.34598158730157,
1997-09-30,138.239695,
1997-10-31,136.20717478260866,
1997-11-30,135.38203983333332,
1997-12-31,129.7291065942029,
1998-01-31,127.3502083333333,
1998-02-28,128.30888399999998,
1998-03-31,128.23539666666667,
1998-04-30,118.19769499999998,
1998-05-31,118.3496006349206,
1998-06-30,112.36881333333332,
1998-07-31,106.62053536231885,
1998-08-31,97.00327999999998,
1998-09-30,97.57113666666667,
1998-10-31,112.15566825396824,
1998-11-30,115.61132261904757,
1998-12-31,111.8045874637681,
1999-01-31,111.89321349206347,
1999-02-28,104.27852600000001,
1999-03-31,104.57567043478264,
1999-04-30,102.33111166666667,
1999-05-31,99.61033063492059,
1999-06-30,99.9427733333333,
1999-07-31,93.01396761904758,
1999-08-31,98.02208166666664,
1999-09-30,94.79865999999998,
1999-10-31,88.55223666666666,
1999-11-30,91.6754483333333,
1999-12-31,90.43734652173913,
2000-01-31,93.62286266666663,
2000-02-29,98.16682944444442,
2000-03-31,96.39621072463767,
2000-04-30,94.43122333333329,
2000-05-31,99.11204695652178,
2000-06-30,103.366615,
2000-07-31,97.12575888888885,
2000-08-31,96.65181884057968,
2000-09-30,103.44217015873016,
2000-10-31,107.775855,
2000-11-30,105.03678166666668,
2000-12-31,113.74002016666664,
2001-01-31,109.47942499999998,
2001-02-28,103.32319066666669,
2001-03-31,105.57123500000003,
2001-04-30,106.15420269841269,
2001-05-31,110.77416724637679,
2001-06-30,109.42613873015873,
2001-07-31,108.34371166666665,
2001-08-31,104.22420927536233,
2001-09-30,103.17621600000004,
2001-10-31,104.83127855072463,
2001-11-30,106.80159111111114,
2001-12-31,104.3703851666667,
2002-01-31,106.18919666666667,
2002-02-28,103.83760200000002,
2002-03-31,102.5515736666667,
2002-04-30,104.80295833333334,
2002-05-31,104.09640521739131,
2002-06-30,115.41185699999997,
2002-07-31,132.64463666666668,
2002-08-31,149.61353,
2002-09-30,173.34262174603177,
2002-10-31,180.04396666666665,
2002-11-30,164.27918396825393,
2002-12-31,149.19598833333336,
2003-01-31,140.48328555555554,
2003-02-28,141.65650438596492,
2003-03-31,129.24584750000002,
2003-04-30,126.04827365079365,
2003-05-31,131.05241111111107,
2003-06-30,118.15713380952381,
2003-07-31,115.77595333333329,
2003-08-31,133.4844919047619,
2003-09-30,130.64998047619048,
2003-10-31,130.05660449275368,
2003-11-30,141.34708403508773,
2003-12-31,145.0674953968254,
2004-01-31,147.2896123809524,
2004-02-29,141.7338594736842,
2004-03-31,142.54872499999996,
2004-04-30,146.0648234920635,
