Date,ODA/PNGASUS_USD - Value,ODA/PNGASUS_USD - Not Found
1995-01-31,1.485125,
1995-02-28,1.521125,
1995-03-31,1.5196,
1995-04-30,1.62675,
1995-05-31,1.659,
1995-06-30,1.6287,
1995-07-31,1.4325,
1995-08-31,1.5315,
1995-09-30,1.627,
1995-10-31,1.761,
1995-11-30,1.989,
1995-12-31,2.6724,
1996-01-31,2.934125,
1996-02-29,3.83325,
1996-03-31,2.922,
1996-04-30,2.2515,
1996-05-31,2.2408,
1996-06-30,2.491,
1996-07-31,2.55875,
1996-08-31,2.042,
1996-09-30,1.831625,
1996-10-31,2.2725,
1996-11-30,3.0804,
1996-12-31,3.8145,
1997-01-31,3.2791,
1997-02-28,2.134375,
1997-03-31,1.892375,
1997-04-30,2.0105,
1997-05-31,2.2166,
1997-06-30,2.203,
1997-07-31,2.173875,
1997-08-31,2.442,
1997-09-30,2.8505,
1997-10-31,3.0604,
1997-11-30,2.932125,
1997-12-31,2.327625,
1998-01-31,2.1093,
1998-02-28,2.2115,
1998-03-31,2.223,
1998-04-30,2.451875,
1998-05-31,2.1539,
1998-06-30,2.145,
1998-07-31,2.192,
1998-08-31,1.856,
1998-09-30,1.962,
1998-10-31,1.9252,
1998-11-30,2.10275,
1998-12-31,1.72175,
1999-01-31,1.8452,
1999-02-28,1.77675,
1999-03-31,1.7745,
1999-04-30,2.1099,
1999-05-31,2.2595,
1999-06-30,2.308125,
1999-07-31,2.2993,
1999-08-31,2.7865,
1999-09-30,2.59775,
1999-10-31,2.6896,
1999-11-30,2.333,
1999-12-31,2.3526,
2000-01-31,2.40275,
2000-02-29,2.657375,
2000-03-31,2.7816,
2000-04-30,3.03526315833333,
2000-05-31,3.58954545555556,
2000-06-30,4.28727272777778,
2000-07-31,3.9895,
2000-08-31,4.42652173888889,
2000-09-30,5.0645,
2000-10-31,5.02136363611111,
2000-11-30,5.522,
2000-12-31,8.9135,
2001-01-31,8.17285714166667,
2001-02-28,5.55157894722222,
2001-03-31,5.17772727222222,
2001-04-30,5.1825,
2001-05-31,4.195,
2001-06-30,3.72714285833333,
2001-07-31,3.10714285833333,
2001-08-31,2.954347825,
2001-09-30,2.19052631583333,
2001-10-31,2.4704347825,
2001-11-30,2.3555,
2001-12-31,2.42315789472222,
2002-01-31,2.25809523805556,
2002-02-28,2.31052631583333,
2002-03-31,3.0315,
2002-04-30,3.42772727222222,
2002-05-31,3.50454545555556,
2002-06-30,3.225,
2002-07-31,2.99,
2002-08-31,3.08727272777778,
2002-09-30,3.553,
2002-10-31,4.13304347777778,
2002-11-30,4.06210526388889,
2002-12-31,4.74761904722222,
2003-01-31,5.461428571428572,
2003-02-28,7.862631578947368,
2003-03-31,5.944285714285715,
2003-04-30,5.27666666666667,
2003-05-31,5.81333333333333,
2003-06-30,5.8290476190476195,
2003-07-31,5.0272727272727264,
2003-08-31,4.986190476190475,
2003-09-30,4.620952380952381,
2003-10-31,4.63391304347826,
2003-11-30,4.49166666666667,
2003-12-31,6.14,
2004-01-31,6.150526315789474,
2004-02-29,5.376315789473684,
2004-03-31,5.396086956521739,
2004-04-30,5.715238095238096,
2004-05-31,6.335,
2004-06-30,6.267142857142856,
2004-07-31,5.9350000000000005,
2004-08-31,5.407727272727274,
2004-09-30,5.167142857142856,
2004-10-31,6.378571428571429,
2004-11-30,6.187,
2004-12-31,6.581904761904762,
2005-01-31,6.152,
2005-02-28,6.13842105263158,
2005-03-31,6.955454545454546,
2005-04-30,7.175714285714287,
2005-05-31,6.473809523809525,
2005-06-30,7.184545454545455,
2005-07-31,7.616499999999998,
2005-08-31,9.524782608695654,
2005-09-30,12.531538095238094,
2005-10-31,13.633809523809523,
2005-11-30,10.3005,
2005-12-31,13.049047619047618,
2006-01-31,8.685,
2006-02-28,7.525263157894736,
2006-03-31,6.88,
2006-04-30,7.168421052631579,
