Date,ODA/PPOIL_USD - Value,ODA/PPOIL_USD - Not Found
1995-01-31,541.269346458189,
1995-02-28,546.227538944829,
1995-03-31,567.713039720269,
1995-04-30,511.388216303471,
1995-05-31,491.135341088728,
1995-06-30,521.992873817422,
1995-07-31,563.408459905275,
1995-08-31,540.407867161051,
1995-09-30,524.822751533498,
1995-10-31,553.615576004107,
1995-11-30,549.546243686869,
1995-12-31,539.940828402367,
1996-01-31,482.303139575902,
1996-02-29,483.417085427136,
1996-03-31,462.982925485876,
1996-04-30,494.922948273802,
1996-05-31,503.06834590085,
1996-06-30,446.578799775659,
1996-07-31,418.136566175585,
1996-08-31,449.58684316085,
1996-09-30,468.685010398336,
1996-10-31,448.41244515357,
1996-11-30,466.772402854877,
1996-12-31,480.961622242465,
1997-01-31,522.674908682214,
1997-02-28,532.262345182564,
1997-03-31,508.010659345096,
1997-04-30,509.470151042915,
1997-05-31,508.570744553507,
1997-06-30,471.648255582929,
1997-07-31,445.02540630697,
1997-08-31,444.545157898553,
1997-09-30,460.627811590368,
1997-10-31,490.541116318705,
1997-11-30,493.09355497057,
1997-12-31,498.66839625139,
1998-01-31,548.631434767721,
1998-02-28,595.774316625725,
1998-03-31,599.866063057513,
1998-04-30,628.882695039262,
1998-05-31,643.723706352545,
1998-06-30,583.237976264834,
1998-07-31,583.586786786787,
1998-08-31,589.898124345425,
1998-09-30,626.842851888825,
1998-10-31,613.45617267702,
1998-11-30,616.525423728814,
1998-12-31,579.736842105263,
1999-01-31,560.56052631579,
1999-02-28,484.718018895234,
1999-03-31,428.768421052632,
1999-04-30,439.736301910627,
1999-05-31,398.457894736842,
1999-06-30,330.785020658438,
1999-07-31,279.581578947368,
1999-08-31,308.271052631579,
1999-09-30,342.40446362775,
1999-10-31,326.073797241815,
1999-11-30,315.968841285297,
1999-12-31,311.998315656499,
2000-01-31,301.789567871993,
2000-02-29,277.579808932284,
2000-03-31,294.389030712951,
2000-04-30,318.140905860989,
2000-05-31,283.167092138853,
2000-06-30,272.233919359933,
2000-07-31,266.543846720707,
2000-08-31,257.149248624891,
2000-09-30,239.786842105263,
2000-10-31,208.457894736842,
2000-11-30,215.305665938577,
2000-12-31,199.178947368421,
2001-01-31,191.788825433587,
2001-02-28,185.065003421233,
2001-03-31,210.900286849654,
2001-04-30,208.963865568334,
2001-05-31,194.010526315789,
2001-06-30,209.165548275045,
2001-07-31,279.628947368421,
2001-08-31,312.618421052632,
2001-09-30,259.555766092952,
2001-10-31,232.094736842105,
2001-11-30,281.513157894737,
2001-12-31,295.471171811268,
2002-01-31,310.3,
2002-02-28,296.768506091945,
2002-03-31,302.447368421053,
2002-04-30,311.147661780573,
2002-05-31,337.818421052632,
2002-06-30,376.0,
2002-07-31,369.210526315789,
2002-08-31,391.507894736842,
2002-09-30,369.397368421053,
2002-10-31,372.802631578947,
2002-11-30,409.973684210526,
2002-12-31,433.556146214374,
2003-01-31,431.315789473684,
2003-02-28,421.51702786377706,
2003-03-31,390.13157894736844,
2003-04-30,377.2009569377991,
2003-05-31,382.1191135734072,
2003-06-30,390.4385964912281,
2003-07-31,382.82608695652175,
2003-08-31,361.94235588972435,
2003-09-30,374.8746867167919,
2003-10-31,449.019138755981,
2003-11-30,484.6284829721363,
2003-12-31,478.46889952153106,
2004-01-31,467.69005847953224,
2004-02-29,501.6099071207432,
2004-03-31,520.5720823798626,
2004-04-30,516.3397129186603,
2004-05-31,481.1357340720222,
2004-06-30,408.98325358851673,
2004-07-31,386.6267942583732,
2004-08-31,393.7092731829575,
2004-09-30,401.6387559808613,
2004-10-31,381.6040100250627,
2004-11-30,386.66666666666674,
2004-12-31,370.09153318077813,
2005-01-31,346.6315789473684,
2005-02-28,347.565789473684,
2005-03-31,374.828375286041,
2005-04-30,375.842105263158,
2005-05-31,370.157894736842,
2005-06-30,369.641148325359,
2005-07-31,369.601601199205,
2005-08-31,360.276773343493,
2005-09-30,369.98451589125654,
2005-10-31,382.81736325368627,
2005-11-30,375.96591590565066,
2005-12-31,368.90388525665674,
2006-01-31,377.9190611334266,
2006-02-28,390.633430547115,
