Date,ODA/PNICK_USD - Value,ODA/PNICK_USD - Not Found
1980-01-31,6584.80078125,
1980-02-29,6978.927734375,
1980-03-31,6733.787109375,
1980-04-30,6233.369140625,
1980-05-31,6000.76953125,
1980-06-30,6294.833984375,
1980-07-31,6622.166015625,
1980-08-31,6584.505859375,
1980-09-30,6655.357421875,
1980-10-31,6691.947265625,
1980-11-30,6452.666015625,
1980-12-31,6390.912109375,
1981-01-31,6403.7734375,
1981-02-28,6370.748046875,
1981-03-31,6292.43359375,
1981-04-30,6307.060546875,
1981-05-31,6352.15625,
1981-06-30,6169.462890625,
1981-07-31,6150.337890625,
1981-08-31,5999.1171875,
1981-09-30,5579.064453125,
1981-10-31,5216.7109375,
1981-11-30,5100.24609375,
1981-12-31,5496.025390625,
1982-01-31,5628.904296875,
1982-02-28,5716.759765625,
1982-03-31,5653.357421875,
1982-04-30,5394.0546875,
1982-05-31,5211.837890625,
1982-06-30,5186.697265625,
1982-07-31,5068.580078125,
1982-08-31,4953.02734375,
1982-09-30,4310.296875,
1982-10-31,3916.5078125,
1982-11-30,3433.65747070313,
1982-12-31,3576.26953125,
1983-01-31,3796.9599609375,
1983-02-28,4228.197265625,
1983-03-31,4831.7734375,
1983-04-30,4817.78515625,
1983-05-31,5031.533203125,
1983-06-30,4883.158203125,
1983-07-31,4804.037109375,
1983-08-31,4852.7578125,
1983-09-30,4910.5234375,
1983-10-31,4674.150390625,
1983-11-30,4585.166015625,
1983-12-31,4657.0,
1984-01-31,4670.48046875,
1984-02-29,4639.912109375,
1984-03-31,4780.826171875,
1984-04-30,4911.40625,
1984-05-31,4811.423828125,
1984-06-30,4773.232421875,
1984-07-31,4640.1796875,
1984-08-31,4736.07421875,
1984-09-30,4705.63671875,
1984-10-31,4750.294921875,
1984-11-30,4748.400390625,
1984-12-31,4858.982421875,
1985-01-31,4947.16796875,
1985-02-28,5050.78515625,
1985-03-31,5211.72265625,
1985-04-30,5489.50390625,
1985-05-31,5604.14453125,
1985-06-30,5553.4375,
1985-07-31,5090.466796875,
1985-08-31,4907.484375,
1985-09-30,4570.177734375,
1985-10-31,4239.484375,
1985-11-30,4034.45458984375,
1985-12-31,4089.57006835938,
1986-01-31,4034.45458984375,
1986-02-28,3988.15747070313,
1986-03-31,4135.8671875,
1986-04-30,4085.16088867188,
1986-05-31,4043.27319335938,
1986-06-30,4087.36547851563,
1986-07-31,3910.99584960938,
1986-08-31,3807.37866210938,
1986-09-30,3723.60327148438,
1986-10-31,3644.23681640625,
1986-11-30,3642.0322265625,
1986-12-31,3562.666015625,
1987-01-31,3525.1875,
1987-02-28,3716.9892578125,
1987-03-31,3772.10473632813,
1987-04-30,3897.76806640625,
1987-05-31,4435.6953125,
1987-06-30,4435.6953125,
1987-07-31,4753.16015625,
1987-08-31,5306.51953125,
1987-09-30,5332.9765625,
1987-10-31,5692.328125,
1987-11-30,5937.041015625,
1987-12-31,7661.0546875,
1988-01-31,8073.318359375,
1988-02-29,8666.361328125,
1988-03-31,15496.2734375,
1988-04-30,18011.74609375,
1988-05-31,17024.076171875,
1988-06-30,15588.8671875,
1988-07-31,14592.37890625,
1988-08-31,14186.73046875,
1988-09-30,11878.4921875,
1988-10-31,11556.6171875,
1988-11-30,13342.359375,
1988-12-31,16920.458984375,
1989-01-31,17725.14453125,
1989-02-28,18582.474609375,
1989-03-31,17156.353515625,
1989-04-30,15261.5,
1989-05-31,13454.0,
1989-06-30,12143.0,
1989-07-31,12275.0,
1989-08-31,12910.0,
1989-09-30,11222.0,
1989-10-31,10425.0,
1989-11-30,9793.0,
1989-12-31,8809.0,
1990-01-31,7056.0,
1990-02-28,6977.0,
1990-03-31,9267.0,
1990-04-30,8939.0,
1990-05-31,8698.0,
1990-06-30,8422.0,
1990-07-31,9318.0,
1990-08-31,10957.0,
1990-09-30,10844.0,
1990-10-31,9145.0,
1990-11-30,8587.0,
1990-12-31,8158.0,
1991-01-31,8569.0,
1991-02-28,8672.0,
1991-03-31,8700.0,
1991-04-30,9023.0,
1991-05-31,8499.609375,
1991-06-30,8296.5,
1991-07-31,8515.201171875,
1991-08-31,8154.75,
1991-09-30,7675.953125,
1991-10-31,7453.86328125,
1991-11-30,7258.5,
1991-12-31,7140.263671875,
1992-01-31,7531.13671875,
1992-02-29,7888.0,
1992-03-31,7430.455078125,
1992-04-30,7417.951171875,
1992-05-31,7333.947265625,
1992-06-30,7202.36328125,
1992-07-31,7516.173828125,
1992-08-31,7279.75,
1992-09-30,6918.572265625,
1992-10-31,6322.5,
1992-11-30,5593.71484375,
1992-12-31,5751.1904296875,
1993-01-31,5948.10009765625,
1993-02-28,6050.75,
1993-03-31,5974.9130859375,
1993-04-30,5987.5,
1993-05-31,5777.78955078125,
1993-06-30,5544.318359375,
1993-07-31,5051.181640625,
1993-08-31,4740.47607421875,
1993-09-30,4376.04541015625,
1993-10-31,4464.85693359375,
1993-11-30,4642.27294921875,
1993-12-31,5139.7998046875,
1994-01-31,5584.0478515625,
1994-02-28,5830.10009765625,
1994-03-31,5590.4345703125,
1994-04-30,5400.26318359375,
1994-05-31,6082.85693359375,
1994-06-30,6287.04541015625,
1994-07-31,6230.5712890625,
1994-08-31,5856.13623046875,
1994-09-30,6370.681640625,
1994-10-31,6735.85693359375,
1994-11-30,7474.54541015625,
1994-12-31,8540.650390625,
1995-01-31,9596.1904296875,
1995-02-28,8431.25,
1995-03-31,7522.39111328125,
1995-04-30,7405.0,
1995-05-31,7262.380859375,
1995-06-30,7877.27294921875,
1995-07-31,8618.0,
1995-08-31,8931.818359375,
1995-09-30,8397.25,
1995-10-31,8068.86376953125,
1995-11-30,8498.095703125,
1995-12-31,8074.21044921875,
1996-01-31,7870.71435546875,
1996-02-29,8198.5,
1996-03-31,8046.39990234375,
1996-04-30,8047.0,
1996-05-31,8042.85693359375,
1996-06-30,7713.15771484375,
1996-07-31,7202.60888671875,
1996-08-31,7037.619140625,
1996-09-30,7329.8095703125,
1996-10-31,7028.69580078125,
1996-11-30,6960.71435546875,
1996-12-31,6571.0478515625,
1997-01-31,7069.13623046875,
1997-02-28,7736.5791015625,
1997-03-31,7893.21044921875,
1997-04-30,7313.13623046875,
1997-05-31,7476.0,
1997-06-30,7060.0,
1997-07-31,6832.7392578125,
1997-08-31,6764.4501953125,
1997-09-30,6498.28564453125,
1997-10-31,6373.47802734375,
1997-11-30,6137.25,
1997-12-31,5942.380859375,
1998-01-31,5489.0,
1998-02-28,5367.25,
1998-03-31,5397.04541015625,
1998-04-30,5391.0,
1998-05-31,5016.84228515625,
1998-06-30,4456.90478515625,
1998-07-31,4332.619140625,
1998-08-31,4078.0,
1998-09-30,4100.9091796875,
1998-10-31,3870.45458984375,
1998-11-30,4117.25,
1998-12-31,3865.76318359375,
1999-01-31,4264.0,
1999-02-28,4623.25,
1999-03-31,5002.95454545455,
1999-04-30,5054.75,
1999-05-31,5395.78947368421,
1999-06-30,5194.77272727273,
1999-07-31,5696.36363636364,
1999-08-31,6431.42857142857,
1999-09-30,7029.09090909091,
1999-10-31,7317.61904761905,
1999-11-30,7946.81818181818,
1999-12-31,8073.23529411765,
2000-01-31,8315.25,
2000-02-29,9583.75,
2000-03-31,10255.4,
2000-04-30,9746.5,
2000-05-31,10122.9130434783,
2000-06-30,8384.31818181818,
2000-07-31,8174.80952380952,
2000-08-31,8038.4347826087,
2000-09-30,8624.80952380952,
2000-10-31,7650.63636363636,
2000-11-30,7350.59090909091,
2000-12-31,7318.8,
2001-01-31,6975.90909090909,
2001-02-28,6546.8,
2001-03-31,6165.18181818182,
2001-04-30,6363.11111111111,
2001-05-31,7086.47619047619,
2001-06-30,6674.33333333333,
2001-07-31,5962.54545454546,
2001-08-31,5525.63636363636,
2001-09-30,5057.65,
2001-10-31,4830.78260869565,
2001-11-30,5131.31818181818,
2001-12-31,5315.82352941176,
2002-01-31,6061.36363636364,
2002-02-28,6039.95,
2002-03-31,6543.2,
2002-04-30,6956.80952380952,
2002-05-31,6771.18181818182,
2002-06-30,7147.61111111111,
2002-07-31,7137.69565217391,
2002-08-31,6736.85714285714,
2002-09-30,6664.95238095238,
2002-10-31,6818.91304347826,
2002-11-30,7314.80952380952,
2002-12-31,7206.33333333333,
2003-01-31,8032.806818181818,
2003-02-28,8607.9,
2003-03-31,8339.619047619048,
2003-04-30,7930.525,
2003-05-31,8347.725,
2003-06-30,8839.02380952381,
2003-07-31,8831.7,
2003-08-31,9359.875,
2003-09-30,9995.772727272728,
2003-10-31,11040.282608695652,
2003-11-30,12052.375,
2003-12-31,14185.209523809524,
2004-01-31,15089.333333333334,
2004-02-29,15099.35,
2004-03-31,13786.54347826087,
2004-04-30,12725.9,
2004-05-31,11228.6052631579,
2004-06-30,13599.363636363636,
2004-07-31,15020.068181818182,
2004-08-31,13639.619047619048,
2004-09-30,13430.363636363636,
2004-10-31,14378.47619047619,
2004-11-30,14089.512272727274,
2004-12-31,13764.97619047619,
2005-01-31,14563.75,
2005-02-28,15415.6,
2005-03-31,16239.904761904761,
2005-04-30,16138.333333333334,
2005-05-31,17002.25,
2005-06-30,16113.181818181818,
2005-07-31,14587.595238095239,
2005-08-31,14962.0,
2005-09-30,14154.545454545454,
2005-10-31,12431.119047619048,
2005-11-30,12235.045454545454,
2005-12-31,13490.45,
2006-01-31,14660.809523809523,
2006-02-28,14974.5,
2006-03-31,14925.478260869566,
2006-04-30,18028.8888888889,
2006-05-31,21131.333333333332,
2006-06-30,20585.9090909091,
2006-07-31,26185.7142857143,
2006-08-31,30468.863636363636,
2006-09-30,29702.619047619046,
2006-10-31,32551.136363636364,
2006-11-30,31891.5909090909,
2006-12-31,34400.5263157895,
2007-01-31,36821.5909090909,
2007-02-28,41078.25,
2007-03-31,46125.2272727273,
2007-04-30,49956.5789473684,
2007-05-31,51783.333333333336,
2007-06-30,41551.666666666664,
2007-07-31,33400.2272727273,
2007-08-31,27649.636363636364,
2007-09-30,29548.4,
2007-10-31,31156.0,
2007-11-30,30505.636363636364,
2007-12-31,26053.555555555555,
2008-01-31,27774.772727272728,
2008-02-29,28064.95238095238,
2008-03-31,31093.052631578947,
2008-04-30,28776.81818181818,
2008-05-31,25656.5,
2008-06-30,22562.571428571428,
2008-07-31,20106.956521739132,
2008-08-31,19111.8,
2008-09-30,17781.863636363636,
2008-10-31,12144.8695652174,
2008-11-30,10776.5,
2008-12-31,9846.92857142857,
2009-01-31,11562.952380952382,
2009-02-28,10410.75,
2009-03-31,9710.72727272727,
2009-04-30,11331.6,
2009-05-31,12720.078947368422,
2009-06-30,14944.363636363636,
2009-07-31,16017.391304347826,
2009-08-31,19375.925,
2009-09-30,17404.636363636364,
2009-10-31,18489.477272727272,
2009-11-30,16911.333333333332,
2009-12-31,17121.619047619046,
2010-01-31,18405.55,
2010-02-28,19060.55,
2010-03-31,22467.17391304348,
2010-04-30,26028.5,
2010-05-31,21930.0,
2010-06-30,19411.295454545456,
2010-07-31,19548.522727272728,
2010-08-31,21448.785714285714,
2010-09-30,22690.136363636364,
2010-10-31,23793.678571428572,
2010-11-30,22836.227272727272,
2010-12-31,24099.571428571428,
2011-01-31,25621.225,
2011-02-28,28412.175,
2011-03-31,26710.347826086956,
2011-04-30,26332.166666666668,
2011-05-31,24164.55,
2011-06-30,22420.93181818182,
2011-07-31,23847.95238095238,
2011-08-31,21864.68181818182,
2011-09-30,20377.590909090908,
2011-10-31,19039.04761904762,
2011-11-30,17873.0,
2011-12-31,18246.0375,
2012-01-31,19908.619047619046,
2012-02-29,20393.666666666668,
2012-03-31,18660.80681818182,
2012-04-30,17892.815789473683,
2012-05-31,16968.31818181818,
2012-06-30,16603.684210526317,
2012-07-31,16128.40909090909,
2012-08-31,15703.988636363636,
2012-09-30,17287.9625,
2012-10-31,17168.739130434784,
2012-11-30,16335.363636363636,
2012-12-31,17448.5,
2013-01-31,17494.06818181818,
2013-02-28,17690.1,
2013-03-31,16731.7,
2013-04-30,15629.309523809523,
2013-05-31,14948.22619047619,
2013-06-30,14280.275,
2013-07-31,13750.315217391304,
2013-08-31,14308.261904761905,
2013-09-30,13801.392857142857,
2013-10-31,14117.652173913044,
2013-11-30,13684.011904761905,
2013-12-31,13924.55,
2014-01-31,14101.25,
2014-02-28,14203.55,
2014-03-31,15678.095238095239,
2014-04-30,17373.6,
2014-05-31,19401.075,
2014-06-30,18628.809523809523,
2014-07-31,19117.652173913044,
2014-08-31,18600.2,
2014-09-30,18034.795454545456,
2014-10-31,15812.369565217392,
2014-11-30,15807.05,
2014-12-31,15962.047619047618,
2015-01-31,14849.190476190477,
2015-02-28,14573.8375,
2015-03-31,13755.5,
2015-04-30,12830.925,
2015-05-31,13511.342105263158,
2015-06-30,12825.227272727272,
2015-07-31,11413.097826086956,
2015-08-31,10386.0,
2015-09-30,9937.545454545454,
2015-10-31,10316.829545454546,
2015-11-30,9244.333333333334,
2015-12-31,8707.785714285714,
2016-01-31,8507.2875,
2016-02-29,8298.5,
2016-03-31,8717.25,
2016-04-30,8878.857142857143,
2016-05-31,8660.35,
2016-06-30,8928.352272727272,
2016-07-31,10262.857142857143,
2016-08-31,10335.988636363636,
2016-09-30,10191.78409090909,
2016-10-31,10259.738095238095,
2016-11-30,11128.90909090909,
2016-12-31,10972.275,
2017-01-31,9971.464285714286,
2017-02-28,10643.3,
2017-03-31,10204.66304347826,
2017-04-30,9609.277777777777,
2017-05-31,9155.119047619048,
2017-06-30,8931.761363636364,
2017-07-31,9491.392857142857,
2017-08-31,10889.977272727272,
2017-09-30,11215.785714285714,
2017-10-31,11335.772727272728,
2017-11-30,11972.0,
2017-12-31,11495.105263157895,
2018-01-31,12864.875,
2018-02-28,13595.875,
2018-03-31,13392.5,
2018-04-30,13938.1,
2018-05-31,14366.488095238095,
2018-06-30,15105.654761904761,
2018-07-31,13793.863636363636,
2018-08-31,13411.352272727272,
2018-09-30,12510.35,
2018-10-31,12314.91304347826,
2018-11-30,11239.71590909091,
2018-12-31,10835.078947368422,
2019-01-31,11523.09090909091,
2019-02-28,12685.225,
2019-03-31,13026.27380952381,
2019-04-30,12772.7875,
2019-05-31,12016.309523809523,
2019-06-30,11943.9375,
2019-07-31,13546.304347826086,
2019-08-31,15748.642857142857,
2019-09-30,17656.880952380954,
2019-10-31,17046.217391304348,
2019-11-30,15171.809523809523,
2019-12-31,13829.425,
2020-01-31,13506.863636363636,
2020-02-29,12715.55,
