Date,ODA/PCOFFOTM_USD - Value,ODA/PCOFFOTM_USD - Not Found
1995-01-31,172.333679199219,
1995-02-28,168.711059570313,
1995-03-31,178.216949462891,
1995-04-30,172.807373046875,
1995-05-31,168.83317565918,
1995-06-30,152.245910644531,
1995-07-31,143.833160400391,
1995-08-31,151.412170410156,
1995-09-30,131.869995117188,
1995-10-31,125.380462646484,
1995-11-30,123.231002807617,
1995-12-31,103.99210357666,
1996-01-31,109.379997253418,
1996-02-29,123.790000915527,
1996-03-31,119.046188354492,
1996-04-30,122.008087158203,
1996-05-31,128.559539794922,
1996-06-30,127.907997131348,
1996-07-31,120.471908569336,
1996-08-31,122.485000610352,
1996-09-30,114.045997619629,
1996-10-31,120.619132995605,
1996-11-30,119.610557556152,
1996-12-31,115.005256652832,
1997-01-31,131.830001831055,
1997-02-28,167.199996948242,
1997-03-31,193.816497802734,
1997-04-30,204.428207397461,
1997-05-31,264.495697021484,
1997-06-30,212.551406860352,
1997-07-31,186.519500732422,
1997-08-31,185.171005249023,
1997-09-30,184.380004882813,
1997-10-31,161.446517944336,
1997-11-30,154.14778137207,
1997-12-31,174.254211425781,
1998-01-31,175.035263061523,
1998-02-28,175.873687744141,
1998-03-31,154.820907592773,
1998-04-30,147.082855224609,
1998-05-31,134.346496582031,
1998-06-30,121.556816101074,
1998-07-31,113.860000610352,
1998-08-31,119.891906738281,
1998-09-30,108.072380065918,
1998-10-31,107.067726135254,
1998-11-30,115.144737243652,
1998-12-31,116.031761169434,
1999-01-31,111.476844787598,
1999-02-28,103.241578947368,
1999-03-31,103.228695652174,
1999-04-30,99.6942857142857,
1999-05-31,108.908,
1999-06-30,104.205,
1999-07-31,90.8495238095238,
1999-08-31,87.64,
1999-09-30,81.0590476190476,
1999-10-31,92.1990476190476,
1999-11-30,114.017367312783,
1999-12-31,123.564117647059,
2000-01-31,109.166,
2000-02-29,101.645333333333,
2000-03-31,97.946,
2000-04-30,92.564,
2000-05-31,91.7572727272727,
2000-06-30,84.1027272727273,
2000-07-31,84.6733333333333,
2000-08-31,74.5247826086957,
2000-09-30,73.8315,
2000-10-31,75.3713636363637,
2000-11-30,70.4715,
2000-12-31,64.4952631578947,
2001-01-31,64.9842857142857,
2001-02-28,66.941,
2001-03-31,65.9277272727273,
2001-04-30,65.5057894736842,
2001-05-31,68.9386363636364,
2001-06-30,63.6675,
2001-07-31,58.472380952381,
2001-08-31,59.6769565217391,
2001-09-30,57.712,
2001-10-31,56.5317391304348,
2001-11-30,58.9557894736842,
2001-12-31,55.599375,
2002-01-31,57.3357142857143,
2002-02-28,60.5094736842105,
2002-03-31,66.379,
2002-04-30,65.7795454545454,
2002-05-31,58.4322727272727,
2002-06-30,55.163,
2002-07-31,53.0857142857143,
2002-08-31,52.0231818181818,
2002-09-30,57.5775,
2002-10-31,64.0530434782609,
2002-11-30,70.1844444444444,
2002-12-31,63.8619047619048,
2003-01-31,65.2185714285714,
2003-02-28,67.595,
2003-03-31,61.66190476190476,
2003-04-30,65.322,
2003-05-31,66.35894736842106,
2003-06-30,61.3442857142857,
2003-07-31,62.2861904761905,
2003-08-31,63.598,
2003-09-30,65.5075,
2003-10-31,62.5826086956522,
2003-11-30,62.3622222222222,
2003-12-31,65.01,
2004-01-31,74.24631578947367,
2004-02-29,77.5052631578947,
2004-03-31,77.47,
2004-04-30,74.34473684210528,
2004-05-31,75.8083333333333,
2004-06-30,82.157,
2004-07-31,73.9631578947368,
2004-08-31,73.1685714285714,
2004-09-30,80.9884210526316,
2004-10-31,79.8090476190476,
2004-11-30,89.5089473684211,
2004-12-31,102.19466666666668,
2005-01-31,107.10526315789473,
2005-02-28,122.23125,
2005-03-31,134.7590909090909,
2005-04-30,128.79473684210527,
2005-05-31,126.15714285714284,
2005-06-30,119.9825,
2005-07-31,108.4515,
2005-08-31,108.42608695652177,
2005-09-30,98.1742857142857,
2005-10-31,106.08952380952384,
2005-11-30,108.814,
2005-12-31,102.68357142857144,
2006-01-31,124.3585,
2006-02-28,118.51722222222227,
2006-03-31,112.2034782608696,
2006-04-30,114.70882352941177,
2006-05-31,107.9636363636364,
2006-06-30,101.20727272727277,
2006-07-31,102.7715,
2006-08-31,112.12782608695655,
2006-09-30,109.358,
2006-10-31,110.91272727272727,
2006-11-30,123.5705,
2006-12-31,129.95,
2007-01-31,124.4645,
2007-02-28,122.34473684210529,
2007-03-31,116.6145,
2007-04-30,114.5895,
2007-05-31,112.52,
2007-06-30,118.6705,
2007-07-31,116.80095238095241,
