Date,ODA/PLOGSK_USD - Value,ODA/PLOGSK_USD - Not Found
1995-01-31,249.0,
1995-02-28,252.39973449707,
1995-03-31,284.998413085938,
1995-04-30,302.812469482422,
1995-05-31,289.279541015625,
1995-06-30,280.592987060547,
1995-07-31,261.632659912109,
1995-08-31,241.35905456543,
1995-09-30,223.516403198242,
1995-10-31,233.855926513672,
1995-11-30,230.95849609375,
1995-12-31,241.779907226563,
1996-01-31,234.292266845703,
1996-02-29,246.433456420898,
1996-03-31,253.013031005859,
1996-04-30,252.480621337891,
1996-05-31,262.489990234375,
1996-06-30,255.848434448242,
1996-07-31,259.689910888672,
1996-08-31,263.477722167969,
1996-09-30,258.691833496094,
1996-10-31,252.66975402832,
1996-11-30,252.90364074707,
1996-12-31,233.759994506836,
1997-01-31,240.558471679688,
1997-02-28,233.720397949219,
1997-03-31,237.349853515625,
1997-04-30,240.160842895508,
1997-05-31,252.180908203125,
1997-06-30,264.848480224609,
1997-07-31,254.334884643555,
1997-08-31,245.369171142578,
1997-09-30,232.623107910156,
1997-10-31,227.360855102539,
1997-11-30,213.729278564453,
1997-12-31,210.672409057617,
1998-01-31,197.101028442383,
1998-02-28,202.499420166016,
1998-03-31,195.474472045898,
1998-04-30,168.945571899414,
1998-05-31,149.075347900391,
1998-06-30,132.941482543945,
1998-07-31,134.827178955078,
1998-08-31,136.935424804688,
1998-09-30,150.189605712891,
1998-10-31,164.429641723633,
1998-11-30,159.446228027344,
1998-12-31,162.454666137695,
1999-01-31,176.222213745117,
1999-02-28,177.124831801753,
1999-03-31,172.518823642553,
1999-04-30,175.102562820371,
1999-05-31,176.515344051977,
1999-06-30,183.546262454308,
1999-07-31,186.083748902341,
1999-08-31,198.443119699995,
1999-09-30,202.492435738154,
1999-10-31,198.251364954223,
1999-11-30,198.592177723794,
1999-12-31,199.411469748309,
2000-01-31,193.076055647446,
2000-02-29,184.374948958094,
2000-03-31,190.854761533252,
2000-04-30,192.137399754801,
2000-05-31,191.614343531277,
2000-06-30,194.476393249505,
2000-07-31,191.544243518609,
2000-08-31,191.166919494233,
2000-09-30,193.598478808818,
2000-10-31,189.514924128916,
2000-11-30,188.119895660446,
2000-12-31,180.275206917225,
2001-01-31,171.761882818788,
2001-02-28,173.204092946452,
2001-03-31,166.15470447682,
2001-04-30,162.592068230419,
2001-05-31,164.299443392072,
2001-06-30,164.53188746767,
2001-07-31,162.036859532868,
2001-08-31,159.873256760242,
2001-09-30,156.383757148838,
2001-10-31,151.271433806356,
2001-11-30,146.490201626536,
2001-12-31,139.91184341494,
2002-01-31,133.838258278038,
2002-02-28,136.036615506381,
2002-03-31,143.023396732782,
2002-04-30,144.108208752009,
2002-05-31,149.076394731916,
2002-06-30,163.480655776108,
2002-07-31,172.56231099685,
2002-08-31,182.108249476718,
2002-09-30,180.960132498945,
2002-10-31,178.945677290187,
2002-11-30,181.327501118392,
2002-12-31,183.37401418126,
2003-01-31,187.406936594087,
2003-02-28,187.316256031479,
2003-03-31,184.153331099892,
2003-04-30,180.451284508149,
2003-05-31,183.169721740799,
2003-06-30,182.3375,
2003-07-31,181.6653,
2003-08-31,181.459,
2003-09-30,187.1879,
2003-10-31,196.772,
2003-11-30,197.4629,
2003-12-31,196.4396,
2004-01-31,199.064990524871,
2004-02-29,198.996984194836,
2004-03-31,195.196323713993,
2004-04-30,197.959146188251,
2004-05-31,188.432977503952,
2004-06-30,198.616062305602,
2004-07-31,200.446122044023,
2004-08-31,198.645730614817,
2004-09-30,199.271416317813,
2004-10-31,197.95618905284,
2004-11-30,202.129806102987,
2004-12-31,190.351068397716,
2005-01-31,191.434935087153,
2005-02-28,191.024583159339,
2005-03-31,193.65402770198,
2005-04-30,194.14621533426,
2005-05-31,202.520772601108,
2005-06-30,203.120057554424,
2005-07-31,205.527875791564,
2005-08-31,211.944353853907,
2005-09-30,216.804516539966,
2005-10-31,211.270564711154,
2005-11-30,205.472027511565,
2005-12-31,210.52337161223,
2006-01-31,221.002857878157,
2006-02-28,222.538792800411,
2006-03-31,225.157830858274,
2006-04-30,229.390442840753,
2006-05-31,244.171922705049,
2006-06-30,238.463600079767,
2006-07-31,236.116731673145,
2006-08-31,240.033794480733,
2006-09-30,246.472826033354,
2006-10-31,245.318824197764,
2006-11-30,256.021066109109,
2006-12-31,268.461075220448,
2007-01-31,262.273552542605,
2007-02-28,262.561245744986,
2007-03-31,269.659704213015,
2007-04-30,266.042992961843,
2007-05-31,261.945345366081,
2007-06-30,257.910786200196,
2007-07-31,263.050156338512,
2007-08-31,270.933563734152,
2007-09-30,274.960053674515,
2007-10-31,271.682013591088,
2007-11-30,279.406196322559,
2007-12-31,275.342253482661,
2008-01-31,287.07700063685,
2008-02-29,288.397141224303,
2008-03-31,304.852727545967,
2008-04-30,291.757316836856,
2008-05-31,282.972316479834,
2008-06-30,272.288455842288,
2008-07-31,275.761734392041,
2008-08-31,272.948510803686,
2008-09-30,284.47124764634,
2008-10-31,304.448575318285,
2008-11-30,315.96597694114,
2008-12-31,326.622780455223,
2009-01-31,329.652486846492,
2009-02-28,322.454074240487,
2009-03-31,288.569136150903,
2009-04-30,283.130298861846,
2009-05-31,291.064934907533,
2009-06-30,279.2527859823,
2009-07-31,281.423376621451,
2009-08-31,276.618633115556,
2009-09-30,280.83979017967,
2009-10-31,276.624968264723,
2009-11-30,271.973499738655,
2009-12-31,264.829534395895,
2010-01-31,258.216149892331,
2010-02-28,252.758513065087,
2010-03-31,249.839867635238,
2010-04-30,246.035281542541,
